t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.626806,0.004038,4.709502,-4431.03785,2022715898,8990,1
1.628822,0.002016,4.709368,-4430.76866,2022658200,8991,1
1.630844,0.002022,4.709583,-4431.20057,2022750738,8992,1
1.63286,0.002016,4.709746,-4431.52801,2022820465,8993,1
1.634876,0.002016,4.70859,-4429.20577,2022323860,8994,2
1.638915,0.004039,4.70792,-4427.85984,2022036190,8996,1
1.640931,0.002016,4.708776,-4429.57942,2022404006,8997,1
1.642953,0.002022,4.708806,-4429.63969,2022416866,8998,1
1.644969,0.002016,4.708944,-4429.91691,2022475864,8999,2
1.649008,0.004039,4.709291,-4430.61398,2022625162,9001,1
1.651024,0.002016,4.708149,-4428.31987,2022134500,9002,1
1.65304,0.002016,4.707391,-4426.79716,2021809073,9003,1
1.655062,0.002022,4.708071,-4428.16318,2022101239,9004,2
1.659094,0.004032,4.708295,-4428.61316,2022197444,9006,1
1.661116,0.002022,4.70829,-4428.60312,2022194917,9007,1
1.663132,0.002016,4.708832,-4429.69192,2022427770,9008,1
1.665148,0.002016,4.707789,-4427.59668,2021979933,9009,2
1.669187,0.004039,4.706661,-4425.33069,2021495723,9011,1
1.671203,0.002016,4.707208,-4426.42954,2021730535,9012,1
1.673225,0.002022,4.707692,-4427.40182,2021938221,9013,1
1.675241,0.002016,4.707239,-4426.49181,2021743844,9014,1
1.677257,0.002016,4.707688,-4427.39379,2021936612,9015,2
1.681296,0.004039,4.707091,-4426.1945,2021680100,9017,1
1.683312,0.002016,4.705996,-4423.9948,2021209629,9018,1
1.685334,0.002022,4.706399,-4424.80437,2021382883,9019,1
1.68735,0.002016,4.707204,-4426.4215,2021728784,9020,2
1.691388,0.004038,4.706761,-4425.53158,2021538421,9022,1
1.693405,0.002017,4.707351,-4426.7168,2021791903,9023,1
1.695421,0.002016,4.707037,-4426.08602,2021657038,9024,1
1.697443,0.002022,4.705898,-4423.79793,2021167984,9025,2
1.701475,0.004032,4.706148,-4424.30015,2021275191,9027,1
1.703497,0.002022,4.706979,-4425.96951,2021632053,9028,1
