t_s,src,stream,value,raw_code,seq
-1.411252,4,sma_i,0.138276,0,4289884
-1.411252,3,sma_v,0.671855,0,4289884
-1.410468,2,load,1.974434,3312550,2420912
-1.410242,3,sma_v,0.382621,0,4289885
-1.410242,4,sma_i,0.096891,0,4289885
-1.409461,1,laser,4.330296,1859847675,2420921
-1.409234,3,sma_v,0.493501,0,4289886
-1.409234,4,sma_i,0.122716,0,4289886
-1.408452,2,load,1.97019,3305430,2420913
-1.408257,3,sma_v,0.504323,0,4289887
-1.408257,4,sma_i,0.115127,0,4289887
-1.407445,1,laser,4.331052,1860172846,2420922
-1.407247,4,sma_i,0.075332,0,4289888
-1.407247,3,sma_v,0.498852,0,4289888
-1.406436,2,load,1.972032,3308520,2420914
-1.406236,3,sma_v,0.482872,0,4289889
-1.406236,4,sma_i,0.105955,0,4289889
-1.405429,1,laser,4.331491,1860361323,2420923
-1.40526,3,sma_v,0.47097,0,4289890
-1.40526,4,sma_i,0.102356,0,4289890
-1.40442,2,load,1.972806,3309820,2420915
-1.404254,3,sma_v,0.491438,0,4289891
-1.404254,4,sma_i,0.104012,0,4289891
-1.403413,1,laser,4.331272,1860266984,2420924
-1.403245,4,sma_i,0.104,0,4289892
-1.403245,3,sma_v,0.509146,0,4289892
-1.402404,2,load,1.972806,3309820,2420916
-1.402257,4,sma_i,0.110766,0,4289893
-1.402257,3,sma_v,0.642917,0,4289893
-1.401397,1,laser,4.331272,1860266984,2420925
-1.401247,3,sma_v,0.453142,0,4289894
-1.401247,4,sma_i,0.101312,0,4289894
-1.400388,2,load,1.971883,3308270,2420917
-1.400259,3,sma_v,0.584898,0,4289895
-1.400259,4,sma_i,0.109033,0,4289895
-1.399381,1,laser,4.332414,1860757812,2420926
-1.399251,3,sma_v,0.500724,0,4289896
-1.399251,4,sma_i,0.099525,0,4289896
-1.398372,2,load,1.971442,3307530,2420918
-1.398264,4,sma_i,0.10971,0,4289897
-1.398264,3,sma_v,0.643037,0,4289897
-1.397365,1,laser,4.331922,1860546242,2420927
-1.397256,3,sma_v,0.540531,0,4289898
-1.397256,4,sma_i,0.105781,0,4289898
-1.396356,2,load,1.970756,3306380,2420919
-1.396245,4,sma_i,0.165774,0,4289899
-1.396245,3,sma_v,0.50034,0,4289899
-1.395355,1,laser,4.331145,1860212531,2420928
-1.395237,3,sma_v,0.523927,0,4289900
-1.395237,4,sma_i,0.113766,0,4289900
-1.394346,2,load,1.967764,3301360,2420920
-1.394233,3,sma_v,0.395938,0,4289901
-1.394233,4,sma_i,0.112812,0,4289901
-1.393339,1,laser,4.331862,1860520608,2420929
-1.393225,3,sma_v,0.557783,0,4289902
-1.393225,4,sma_i,0.097239,0,4289902
-1.39233,2,load,1.969385,3304080,2420921
-1.392264,3,sma_v,0.542139,0,4289903
-1.392264,4,sma_i,0.076544,0,4289903
-1.391323,1,laser,4.331862,1860520608,2420930
-1.391251,4,sma_i,0.123975,0,4289904
-1.391251,3,sma_v,0.483951,0,4289904
-1.390314,2,load,1.969385,3304080,2420922
-1.390237,3,sma_v,0.510874,0,4289905
-1.390237,4,sma_i,0.075404,0,4289905
-1.389307,1,laser,4.332656,1860861481,2420931
-1.389226,3,sma_v,0.606109,0,4289906
-1.389226,4,sma_i,0.107959,0,4289906
-1.388298,2,load,1.971358,3307390,2420923
-1.388257,3,sma_v,0.554736,0,4289907
-1.388257,4,sma_i,0.106879,0,4289907
-1.387291,1,laser,4.332448,1860772003,2420932
-1.387252,3,sma_v,0.679629,0,4289908
-1.387252,4,sma_i,0.124041,0,4289908
-1.386282,2,load,1.969254,3303860,2420924
-1.386247,3,sma_v,0.639174,0,4289909
-1.386247,4,sma_i,0.154869,0,4289909
-1.385275,1,laser,4.333411,1861185626,2420933
-1.38526,4,sma_i,0.105409,0,4289910
-1.38526,3,sma_v,0.528126,0,4289910
-1.384266,2,load,1.968193,3302080,2420925
-1.384253,3,sma_v,0.468235,0,4289911
-1.384253,4,sma_i,0.103094,0,4289911
-1.383259,1,laser,4.332725,1860891300,2420934
-1.383251,3,sma_v,0.627824,0,4289912
-1.383251,4,sma_i,0.147886,0,4289912
-1.38225,2,load,1.967019,3300110,2420926
-1.382248,3,sma_v,0.485055,0,4289913
-1.382248,4,sma_i,0.085284,0,4289913
-1.381243,1,laser,4.332725,1860891300,2420935
-1.381242,4,sma_i,0.094018,0,4289914
-1.381242,3,sma_v,0.49127,0,4289914
-1.380264,4,sma_i,0.141102,0,4289915
-1.380264,3,sma_v,0.492518,0,4289915
-1.380234,2,load,1.967019,3300110,2420927
-1.379237,4,sma_i,0.120526,0,4289916
-1.379237,3,sma_v,0.487479,0,4289916
-1.379227,1,laser,4.33144,1860339398,2420936
-1.378252,3,sma_v,0.499668,0,4289917
-1.378252,4,sma_i,0.123939,0,4289917
-1.378218,2,load,1.970255,3305540,2420928
-1.377246,4,sma_i,0.099495,0,4289918
-1.377246,3,sma_v,0.511089,0,4289918
-1.377211,1,laser,4.331694,1860448194,2420937
-1.376246,3,sma_v,0.50046,0,4289919
-1.376246,4,sma_i,0.099405,0,4289919
-1.376202,2,load,1.975638,3314570,2420929
-1.375243,3,sma_v,0.481168,0,4289920
-1.375243,4,sma_i,0.10289,0,4289920
-1.375195,1,laser,4.332621,1860846304,2420938
-1.374233,4,sma_i,0.163903,0,4289921
-1.374233,3,sma_v,0.464899,0,4289921
-1.374186,2,load,1.972777,3309770,2420930
-1.373256,3,sma_v,0.467995,0,4289922
-1.373256,4,sma_i,0.074522,0,4289922
-1.373179,1,laser,4.332232,1860679502,2420939
-1.372251,3,sma_v,0.449303,0,4289923
-1.372251,4,sma_i,0.10421,0,4289923
-1.37217,2,load,1.974744,3313070,2420931
-1.371242,3,sma_v,0.420269,0,4289924
-1.371242,4,sma_i,0.098481,0,4289924
-1.371163,1,laser,4.332232,1860679502,2420940
-1.370255,3,sma_v,0.638718,0,4289925
-1.370255,4,sma_i,0.097917,0,4289925
-1.370154,2,load,1.974744,3313070,2420932
-1.369245,3,sma_v,0.551569,0,4289926
-1.369245,4,sma_i,0.081775,0,4289926
-1.369147,1,laser,4.333209,1861098856,2420941
-1.368263,4,sma_i,0.068379,0,4289927
-1.368263,3,sma_v,0.507394,0,4289927
-1.368138,2,load,1.973325,3310690,2420933
-1.367254,3,sma_v,0.650835,0,4289928
-1.367254,4,sma_i,0.129512,0,4289928
-1.367131,1,laser,4.333288,1861133054,2420942
-1.366244,3,sma_v,0.491486,0,4289929
-1.366244,4,sma_i,0.078085,0,4289929
-1.366122,2,load,1.971567,3307740,2420934
-1.365257,3,sma_v,0.501612,0,4289930
-1.365257,4,sma_i,0.076946,0,4289930
-1.365115,1,laser,4.332293,1860705525,2420943
-1.36425,3,sma_v,0.399922,0,4289931
-1.36425,4,sma_i,0.109525,0,4289931
-1.364106,2,load,1.967007,3300090,2420935
-1.363242,4,sma_i,0.100784,0,4289932
-1.363242,3,sma_v,0.599582,0,4289932
-1.363099,1,laser,4.332502,1860795340,2420944
-1.362253,3,sma_v,0.652251,0,4289933
-1.362253,4,sma_i,0.126417,0,4289933
-1.36209,2,load,1.970053,3305200,2420936
-1.361245,3,sma_v,0.381661,0,4289934
-1.361245,4,sma_i,0.130862,0,4289934
-1.361083,1,laser,4.333435,1861195864,2420945
-1.360262,3,sma_v,0.46274,0,4289935
-1.360262,4,sma_i,0.104552,0,4289935
-1.360074,2,load,1.970053,3305200,2420937
-1.359253,4,sma_i,0.108793,0,4289936
-1.359253,3,sma_v,0.487191,0,4289936
-1.359067,1,laser,4.333435,1861195864,2420946
-1.358244,4,sma_i,0.147448,0,4289937
-1.358244,3,sma_v,0.687571,0,4289937
-1.358058,2,load,1.966798,3299740,2420938
-1.357257,3,sma_v,0.423412,0,4289938
-1.357257,4,sma_i,0.080689,0,4289938
-1.357051,1,laser,4.332803,1860924506,2420947
-1.356248,4,sma_i,0.074888,0,4289939
-1.356248,3,sma_v,0.425812,0,4289939
-1.356042,2,load,1.969081,3303570,2420939
-1.355258,3,sma_v,0.438793,0,4289940
-1.355258,4,sma_i,0.133615,0,4289940
-1.355035,1,laser,4.333399,1861180690,2420948
-1.354248,3,sma_v,0.500484,0,4289941
-1.354248,4,sma_i,0.055464,0,4289941
-1.354026,2,load,1.967448,3300830,2420940
-1.353248,4,sma_i,0.081721,0,4289942
-1.353248,3,sma_v,0.497005,0,4289942
-1.353019,1,laser,4.333241,1861112614,2420949
-1.352235,3,sma_v,0.506746,0,4289943
-1.352235,4,sma_i,0.062969,0,4289943
-1.35201,2,load,1.971799,3308130,2420941
-1.35125,3,sma_v,0.380558,0,4289944
-1.35125,4,sma_i,0.103688,0,4289944
-1.351003,1,laser,4.331966,1860565393,2420950
-1.350237,3,sma_v,0.497173,0,4289945
-1.350237,4,sma_i,0.109303,0,4289945
-1.349994,2,load,1.971799,3308130,2420942
-1.349254,3,sma_v,0.492781,0,4289946
-1.349254,4,sma_i,0.122644,0,4289946
-1.348987,1,laser,4.331966,1860565393,2420951
-1.348244,4,sma_i,0.104744,0,4289947
-1.348244,3,sma_v,0.424228,0,4289947
-1.347978,2,load,1.972681,3309610,2420943
-1.347235,3,sma_v,0.428715,0,4289948
-1.347235,4,sma_i,0.143513,0,4289948
-1.346971,1,laser,4.332189,1860660698,2420952
-1.346252,3,sma_v,0.501204,0,4289949
-1.346252,4,sma_i,0.10298,0,4289949
-1.345962,2,load,1.969606,3304450,2420944
-1.345238,4,sma_i,0.129782,0,4289950
-1.345238,3,sma_v,0.409351,0,4289950
-1.344955,1,laser,4.333334,1861152918,2420953
-1.344248,3,sma_v,0.558503,0,4289951
-1.344248,4,sma_i,0.098859,0,4289951
-1.343946,2,load,1.974535,3312720,2420945
-1.343242,4,sma_i,0.058302,0,4289952
-1.343242,3,sma_v,0.457053,0,4289952
-1.342939,1,laser,4.33261,1860841632,2420954
-1.342255,3,sma_v,0.590224,0,4289953
-1.342255,4,sma_i,0.078583,0,4289953
-1.34193,2,load,1.968372,3302380,2420946
-1.341248,3,sma_v,0.502115,0,4289954
-1.341248,4,sma_i,0.069033,0,4289954
-1.340923,1,laser,4.33326,1861120748,2420955
-1.340256,3,sma_v,0.498396,0,4289955
-1.340256,4,sma_i,0.086202,0,4289955
-1.339914,2,load,1.970649,3306200,2420947
-1.339244,3,sma_v,0.454438,0,4289956
-1.339244,4,sma_i,0.080689,0,4289956
-1.338907,1,laser,4.33326,1861120748,2420956
-1.338256,4,sma_i,0.139692,0,4289957
-1.338256,3,sma_v,0.493549,0,4289957
-1.337898,2,load,1.970649,3306200,2420948
-1.337244,4,sma_i,0.119482,0,4289958
-1.337244,3,sma_v,0.507034,0,4289958
-1.336891,1,laser,4.333611,1861271675,2420957
-1.336255,4,sma_i,0.067678,0,4289959
-1.336255,3,sma_v,0.498516,0,4289959
-1.335882,2,load,1.968759,3303030,2420949
-1.335236,4,sma_i,0.107383,0,4289960
-1.335236,3,sma_v,0.537988,0,4289960
-1.334875,1,laser,4.332596,1860835985,2420958
-1.334251,3,sma_v,0.597519,0,4289961
-1.334251,4,sma_i,0.106423,0,4289961
-1.333866,2,load,1.972234,3308860,2420950
-1.333238,3,sma_v,0.409783,0,4289962
-1.333238,4,sma_i,0.122524,0,4289962
-1.332859,1,laser,4.332726,1860891798,2420959
-1.332254,3,sma_v,0.51788,0,4289963
-1.332254,4,sma_i,0.128444,0,4289963
-1.33185,2,load,1.972139,3308700,2420951
-1.331242,3,sma_v,0.422453,0,4289964
-1.331242,4,sma_i,0.085344,0,4289964
-1.330843,1,laser,4.334379,1861601528,2420960
-1.330253,3,sma_v,0.478361,0,4289965
-1.330253,4,sma_i,0.097293,0,4289965
-1.329834,2,load,1.971537,3307690,2420952
-1.329245,3,sma_v,0.495853,0,4289966
-1.329245,4,sma_i,0.104624,0,4289966
-1.328827,1,laser,4.334379,1861601528,2420961
-1.328255,3,sma_v,0.445368,0,4289967
-1.328255,4,sma_i,0.108277,0,4289967
-1.327818,2,load,1.971537,3307690,2420953
-1.327243,3,sma_v,0.491414,0,4289968
-1.327243,4,sma_i,0.126765,0,4289968
-1.326811,1,laser,4.334286,1861561764,2420962
-1.326254,3,sma_v,0.484239,0,4289969
-1.326254,4,sma_i,0.088289,0,4289969
-1.325802,2,load,1.9656,3297730,2420954
-1.325244,3,sma_v,0.507082,0,4289970
-1.325244,4,sma_i,0.102524,0,4289970
-1.324795,1,laser,4.334985,1861861828,2420963
-1.32426,4,sma_i,0.102404,0,4289971
-1.32426,3,sma_v,0.501588,0,4289971
-1.323786,2,load,1.970452,3305870,2420955
-1.323252,4,sma_i,0.111024,0,4289972
-1.323252,3,sma_v,0.44292,0,4289972
-1.322779,1,laser,4.335286,1861991300,2420964
-1.322243,4,sma_i,0.104492,0,4289973
-1.322243,3,sma_v,0.487815,0,4289973
-1.32177,2,load,1.97137,3307410,2420956
-1.321257,3,sma_v,0.702304,0,4289974
-1.321257,4,sma_i,0.101072,0,4289974
-1.320763,1,laser,4.333764,1861337353,2420965
-1.320251,3,sma_v,0.435146,0,4289975
-1.320251,4,sma_i,0.107527,0,4289975
-1.319754,2,load,1.967889,3301570,2420957
-1.319237,3,sma_v,0.464923,0,4289976
-1.319237,4,sma_i,0.106357,0,4289976
-1.318747,1,laser,4.333764,1861337353,2420966
-1.318251,4,sma_i,0.101576,0,4289977
-1.318251,3,sma_v,0.405152,0,4289977
-1.317738,2,load,1.967889,3301570,2420958
-1.317244,4,sma_i,0.10454,0,4289978
-1.317244,3,sma_v,0.403305,0,4289978
-1.316731,1,laser,4.333149,1861073590,2420967
-1.316255,3,sma_v,0.708159,0,4289979
-1.316255,4,sma_i,0.10166,0,4289979
-1.315722,2,load,1.970029,3305160,2420959
-1.315253,4,sma_i,0.1025,0,4289980
-1.315253,3,sma_v,0.423173,0,4289980
-1.314715,1,laser,4.334024,1861449213,2420968
-1.314247,3,sma_v,0.499452,0,4289981
-1.314247,4,sma_i,0.079147,0,4289981
-1.313706,2,load,1.970577,3306080,2420960
-1.313238,4,sma_i,0.079489,0,4289982
-1.313238,3,sma_v,0.648076,0,4289982
-1.312699,1,laser,4.333293,1861135336,2420969
-1.312263,3,sma_v,0.458517,0,4289983
-1.312263,4,sma_i,0.073616,0,4289983
-1.31169,2,load,1.972896,3309970,2420961
-1.311262,3,sma_v,0.5938,0,4289984
-1.311262,4,sma_i,0.09229,0,4289984
-1.310683,1,laser,4.333504,1861225760,2420970
-1.310257,3,sma_v,0.396202,0,4289985
-1.310257,4,sma_i,0.059489,0,4289985
-1.309674,2,load,1.974499,3312660,2420962
-1.309254,4,sma_i,0.143711,0,4289986
-1.309254,3,sma_v,0.598527,0,4289986
-1.308673,1,laser,4.33401,1861442933,2420971
-1.308246,4,sma_i,0.107341,0,4289987
-1.308246,3,sma_v,0.601574,0,4289987
-1.307664,2,load,1.974499,3312660,2420963
-1.307261,4,sma_i,0.139062,0,4289988
-1.307261,3,sma_v,0.496333,0,4289988
-1.306658,1,laser,4.33401,1861442933,2420972
-1.30625,3,sma_v,0.503195,0,4289989
-1.30625,4,sma_i,0.108421,0,4289989
-1.305642,2,load,1.971114,3306980,2420964
-1.305264,3,sma_v,0.508786,0,4289990
-1.305264,4,sma_i,0.119026,0,4289990
-1.304641,1,laser,4.332957,1860991025,2420973
-1.304255,3,sma_v,0.431979,0,4289991
-1.304255,4,sma_i,0.102038,0,4289991
-1.303632,2,load,1.970893,3306610,2420965
-1.303244,4,sma_i,0.105889,0,4289992
-1.303244,3,sma_v,0.484935,0,4289992
-1.302625,1,laser,4.332702,1860881354,2420974
-1.302261,3,sma_v,0.485319,0,4289993
-1.302261,4,sma_i,0.096249,0,4289993
-1.301617,2,load,1.971078,3306920,2420966
-1.301251,3,sma_v,0.464324,0,4289994
-1.301251,4,sma_i,0.106621,0,4289994
-1.30061,1,laser,4.334118,1861489672,2420975
-1.300242,3,sma_v,0.419669,0,4289995
-1.300242,4,sma_i,0.157778,0,4289995
-1.299601,2,load,1.968139,3301990,2420967
-1.299261,4,sma_i,0.111378,0,4289996
-1.299261,3,sma_v,0.594927,0,4289996
-1.298593,1,laser,4.334223,1861534668,2420976
-1.29825,3,sma_v,0.521455,0,4289997
-1.29825,4,sma_i,0.073922,0,4289997
-1.297584,2,load,1.968139,3301990,2420968
-1.297264,3,sma_v,0.498828,0,4289998
-1.297264,4,sma_i,0.121918,0,4289998
-1.296578,1,laser,4.334223,1861534668,2420977
-1.296257,3,sma_v,0.51608,0,4289999
-1.296257,4,sma_i,0.107809,0,4289999
-1.295568,2,load,1.975161,3313770,2420969
-1.295251,4,sma_i,0.129062,0,4290000
-1.295251,3,sma_v,0.501588,0,4290000
-1.294561,1,laser,4.335098,1861910478,2420978
-1.294264,4,sma_i,0.131084,0,4290001
-1.294264,3,sma_v,0.508234,0,4290001
-1.293552,2,load,1.970595,3306110,2420970
-1.293253,3,sma_v,0.509242,0,4290002
-1.293253,4,sma_i,0.080461,0,4290002
-1.292546,1,laser,4.336238,1862400119,2420979
-1.292243,3,sma_v,0.411055,0,4290003
-1.292243,4,sma_i,0.10067,0,4290003
-1.291537,2,load,1.970583,3306090,2420971
-1.291255,3,sma_v,0.585929,0,4290004
-1.291255,4,sma_i,0.110424,0,4290004
-1.29053,1,laser,4.33518,1861945413,2420980
-1.290251,3,sma_v,0.574292,0,4290005
-1.290251,4,sma_i,0.106801,0,4290005
-1.289521,2,load,1.971084,3306930,2420972
-1.289243,3,sma_v,0.453934,0,4290006
-1.289243,4,sma_i,0.134815,0,4290006
-1.288514,1,laser,4.334905,1861827385,2420981
-1.288255,4,sma_i,0.103664,0,4290007
-1.288255,3,sma_v,0.6123,0,4290007
-1.287504,2,load,1.966423,3299110,2420973
-1.287251,4,sma_i,0.117809,0,4290008
-1.287251,3,sma_v,0.486927,0,4290008
-1.286498,1,laser,4.334905,1861827385,2420982
-1.286241,4,sma_i,0.124503,0,4290009
-1.286241,3,sma_v,0.462332,0,4290009
-1.285489,2,load,1.966423,3299110,2420974
-1.285256,3,sma_v,0.615203,0,4290010
-1.285256,4,sma_i,0.157262,0,4290010
-1.284482,1,laser,4.336178,1862374093,2420983
-1.284249,3,sma_v,0.569181,0,4290011
-1.284249,4,sma_i,0.096087,0,4290011
-1.283473,2,load,1.966816,3299770,2420975
-1.283249,3,sma_v,0.41835,0,4290012
-1.283249,4,sma_i,0.092188,0,4290012
-1.282466,1,laser,4.335906,1862257388,2420984
-1.28225,4,sma_i,0.09202,0,4290013
-1.28225,3,sma_v,0.501444,0,4290013
-1.281457,2,load,1.968932,3303320,2420976
-1.281244,3,sma_v,0.504203,0,4290014
-1.281244,4,sma_i,0.104162,0,4290014
-1.280449,1,laser,4.336069,1862327322,2420985
-1.280233,3,sma_v,0.590152,0,4290015
-1.280233,4,sma_i,0.106555,0,4290015
-1.27944,2,load,1.966435,3299130,2420977
-1.279261,3,sma_v,0.596607,0,4290016
-1.279261,4,sma_i,0.112428,0,4290016
-1.278434,1,laser,4.336859,1862666692,2420986
-1.278249,4,sma_i,0.109956,0,4290017
-1.278249,3,sma_v,0.536692,0,4290017
-1.277424,2,load,1.970553,3306040,2420978
-1.277235,4,sma_i,0.073052,0,4290018
-1.277235,3,sma_v,0.610644,0,4290018
-1.276418,1,laser,4.336859,1862666692,2420987
-1.276259,3,sma_v,0.500652,0,4290019
-1.276259,4,sma_i,0.145487,0,4290019
-1.275409,2,load,1.970553,3306040,2420979
-1.27525,3,sma_v,0.490934,0,4290020
-1.27525,4,sma_i,0.081457,0,4290020
-1.274402,1,laser,4.335215,1861960648,2420988
-1.274263,3,sma_v,0.499212,0,4290021
-1.274263,4,sma_i,0.1037,0,4290021
-1.273392,2,load,1.969498,3304270,2420980
-1.273255,4,sma_i,0.063826,0,4290022
-1.273255,3,sma_v,0.507106,0,4290022
-1.272382,1,laser,4.334139,1861498732,2420989
-1.272244,3,sma_v,0.522079,0,4290023
-1.272244,4,sma_i,0.106171,0,4290023
-1.27138,2,load,1.967704,3301260,2420981
-1.271255,4,sma_i,0.114869,0,4290024
-1.271255,3,sma_v,0.419045,0,4290024
-1.270373,1,laser,4.334825,1861793044,2420990
-1.270251,3,sma_v,0.568365,0,4290025
-1.270251,4,sma_i,0.105373,0,4290025
-1.269364,2,load,1.966858,3299840,2420982
-1.269243,3,sma_v,0.571053,0,4290026
-1.269243,4,sma_i,0.078325,0,4290026
-1.268357,1,laser,4.334692,1861736018,2420991
-1.268233,3,sma_v,0.550849,0,4290027
-1.268233,4,sma_i,0.08613,0,4290027
-1.267348,2,load,1.970345,3305690,2420983
-1.267226,4,sma_i,0.101498,0,4290028
-1.267226,3,sma_v,0.591688,0,4290028
-1.266341,1,laser,4.334628,1861708539,2420992
-1.266263,4,sma_i,0.157754,0,4290029
-1.266263,3,sma_v,0.515361,0,4290029
-1.265332,2,load,1.970345,3305690,2420984
-1.265253,4,sma_i,0.083562,0,4290030
-1.265253,3,sma_v,0.496333,0,4290030
-1.264325,1,laser,4.334628,1861708539,2420993
-1.264237,3,sma_v,0.487695,0,4290031
-1.264237,4,sma_i,0.106693,0,4290031
-1.263316,2,load,1.970857,3306550,2420985
-1.263247,3,sma_v,0.551257,0,4290032
-1.263247,4,sma_i,0.105955,0,4290032
-1.262309,1,laser,4.335633,1862140423,2420994
-1.262233,3,sma_v,0.452302,0,4290033
-1.262233,4,sma_i,0.106051,0,4290033
-1.2613,2,load,1.969212,3303790,2420986
-1.261221,3,sma_v,0.561575,0,4290034
-1.261221,4,sma_i,0.107989,0,4290034
-1.260293,1,laser,4.334621,1861705664,2420995
-1.26023,3,sma_v,0.402825,0,4290035
-1.26023,4,sma_i,0.109519,0,4290035
-1.259284,2,load,1.968229,3302140,2420987
-1.259263,3,sma_v,0.682532,0,4290036
-1.259263,4,sma_i,0.109009,0,4290036
-1.258277,1,laser,4.334077,1861471832,2420996
-1.258257,3,sma_v,0.631975,0,4290037
-1.258257,4,sma_i,0.106087,0,4290037
-1.257268,2,load,1.96929,3303920,2420988
-1.257253,3,sma_v,0.614531,0,4290038
-1.257253,4,sma_i,0.070143,0,4290038
-1.256261,1,laser,4.335274,1861985963,2420997
-1.256247,3,sma_v,0.595935,0,4290039
-1.256247,4,sma_i,0.148108,0,4290039
-1.255263,4,sma_i,0.11133,0,4290040
-1.255263,3,sma_v,0.523375,0,4290040
-1.255252,2,load,1.96929,3303920,2420989
-1.254255,4,sma_i,0.085836,0,4290041
-1.254255,3,sma_v,0.602054,0,4290041
-1.254245,1,laser,4.335274,1861985963,2420998
-1.253249,3,sma_v,0.486279,0,4290042
-1.253249,4,sma_i,0.116777,0,4290042
-1.253236,2,load,1.970011,3305130,2420990
-1.252243,3,sma_v,0.502883,0,4290043
-1.252243,4,sma_i,0.147412,0,4290043
-1.252229,1,laser,4.335969,1862284453,2420999
-1.25124,3,sma_v,0.631448,0,4290044
-1.25124,4,sma_i,0.105061,0,4290044
-1.25122,2,load,1.968116,3301950,2420991
-1.25024,3,sma_v,0.45223,0,4290045
-1.25024,4,sma_i,0.105037,0,4290045
-1.250213,1,laser,4.336051,1862319616,2421000
-1.249255,4,sma_i,0.157262,0,4290046
-1.249255,3,sma_v,0.409327,0,4290046
-1.249204,2,load,1.968461,3302530,2420992
-1.248248,3,sma_v,0.472242,0,4290047
-1.248248,4,sma_i,0.108637,0,4290047
-1.248197,1,laser,4.33746,1862924691,2421001
-1.247249,3,sma_v,0.443832,0,4290048
-1.247249,4,sma_i,0.142583,0,4290048
-1.247188,2,load,1.970381,3305750,2420993
-1.246245,3,sma_v,0.422717,0,4290049
-1.246245,4,sma_i,0.067144,0,4290049
-1.246181,1,laser,4.336767,1862627272,2421002
-1.245233,4,sma_i,0.16689,0,4290050
-1.245233,3,sma_v,0.660577,0,4290050
-1.245172,2,load,1.971698,3307960,2420994
-1.244255,4,sma_i,0.140064,0,4290051
-1.244255,3,sma_v,0.487023,0,4290051
-1.244165,1,laser,4.336767,1862627272,2421003
-1.243244,4,sma_i,0.131264,0,4290052
-1.243244,3,sma_v,0.424804,0,4290052
-1.243156,2,load,1.971698,3307960,2420995
-1.242257,3,sma_v,0.445968,0,4290053
-1.242257,4,sma_i,0.099759,0,4290053
-1.242149,1,laser,4.335793,1862208849,2421004
-1.241249,3,sma_v,0.534796,0,4290054
-1.241249,4,sma_i,0.121312,0,4290054
-1.24114,2,load,1.970613,3306140,2420996
-1.240243,3,sma_v,0.498348,0,4290055
-1.240243,4,sma_i,0.124869,0,4290055
-1.240133,1,laser,4.33633,1862439791,2421005
-1.239257,4,sma_i,0.137017,0,4290056
-1.239257,3,sma_v,0.510562,0,4290056
-1.239124,2,load,1.970118,3305310,2420997
-1.238251,3,sma_v,0.566374,0,4290057
-1.238251,4,sma_i,0.106693,0,4290057
-1.238117,1,laser,4.336597,1862553977,2421006
-1.237243,3,sma_v,0.503459,0,4290058
-1.237243,4,sma_i,0.103592,0,4290058
-1.237108,2,load,1.970357,3305710,2420998
-1.236256,3,sma_v,0.489758,0,4290059
-1.236256,4,sma_i,0.103436,0,4290059
-1.236101,1,laser,4.335988,1862292715,2421007
-1.235249,4,sma_i,0.102536,0,4290060
-1.235249,3,sma_v,0.424852,0,4290060
-1.235092,2,load,1.967317,3300610,2420999
-1.234237,3,sma_v,0.499524,0,4290061
-1.234237,4,sma_i,0.10493,0,4290061
-1.234085,1,laser,4.335988,1862292715,2421008
-1.233252,3,sma_v,0.558839,0,4290062
-1.233252,4,sma_i,0.084876,0,4290062
-1.233076,2,load,1.967317,3300610,2421000
-1.232241,3,sma_v,0.691219,0,4290063
-1.232241,4,sma_i,0.103736,0,4290063
-1.232069,1,laser,4.336733,1862612511,2421009
-1.231252,4,sma_i,0.104642,0,4290064
-1.231252,3,sma_v,0.458733,0,4290064
-1.23106,2,load,1.965481,3297530,2421001
-1.230245,4,sma_i,0.103316,0,4290065
-1.230245,3,sma_v,0.682077,0,4290065
-1.230053,1,laser,4.335613,1862131535,2421010
-1.229261,3,sma_v,0.411727,0,4290066
-1.229261,4,sma_i,0.102074,0,4290066
-1.229044,2,load,1.966006,3298410,2421002
-1.228253,3,sma_v,0.605053,0,4290067
-1.228253,4,sma_i,0.105949,0,4290067
-1.228037,1,laser,4.334245,1861544217,2421011
-1.227241,3,sma_v,0.591448,0,4290068
-1.227241,4,sma_i,0.107317,0,4290068
-1.227028,2,load,1.97053,3306000,2421003
-1.226252,3,sma_v,0.637206,0,4290069
-1.226252,4,sma_i,0.12043,0,4290069
-1.226021,1,laser,4.33467,1861726290,2421012
-1.225242,3,sma_v,0.436034,0,4290070
-1.225242,4,sma_i,0.114443,0,4290070
-1.225012,2,load,1.969624,3304480,2421004
-1.224253,3,sma_v,0.563038,0,4290071
-1.224253,4,sma_i,0.106321,0,4290071
-1.224005,1,laser,4.33467,1861726290,2421013
-1.223237,3,sma_v,0.440545,0,4290072
-1.223237,4,sma_i,0.111684,0,4290072
-1.222996,2,load,1.969624,3304480,2421005
-1.222251,3,sma_v,0.400689,0,4290073
-1.222251,4,sma_i,0.079267,0,4290073
-1.221989,1,laser,4.335609,1862129991,2421014
-1.221243,3,sma_v,0.58521,0,4290074
-1.221243,4,sma_i,0.104012,0,4290074
-1.22098,2,load,1.969487,3304250,2421006
-1.220232,3,sma_v,0.408824,0,4290075
-1.220232,4,sma_i,0.128114,0,4290075
-1.219973,1,laser,4.335665,1862154120,2421015
-1.219247,4,sma_i,0.107227,0,4290076
-1.219247,3,sma_v,0.558287,0,4290076
-1.218964,2,load,1.971322,3307330,2421007
-1.218247,4,sma_i,0.103124,0,4290077
-1.218247,3,sma_v,0.397138,0,4290077
-1.217963,1,laser,4.336815,1862647943,2421016
-1.217234,4,sma_i,0.107521,0,4290078
-1.217234,3,sma_v,0.540075,0,4290078
