t_s,laser,load,sma_v,sma_i,cc_u,cc_r_est,laser_mm,force_mN,power_W,sma_r,phase
-1.1443,4.492713,1.872122,0.470178,0.1138435,1.10474,4.485193,-3.99553998,183.525805,0.0535267091,4.13003817,pre
-1.143936,4.492713,1.872122,0.423916,0.152487,1.10474,4.485193,-3.99553998,183.525805,0.0646416791,2.78001403,pre
-1.143284,4.492713,1.872122,0.451774,0.125403,1.10474,4.485193,-3.99553998,183.525805,0.0566538149,3.60257729,pre
-1.142932,4.492713,1.8718375,0.479632,0.098319,1.10474,4.485193,-3.99553998,183.497915,0.0471569386,4.87832464,pre
-1.142284,4.492713,1.871553,0.490238,0.0854605,1.10474,4.485193,-3.99553998,183.470025,0.0418959846,5.73642794,pre
-1.141951,4.49257625,1.8712685,0.500844,0.072602,1.10474,4.485193,-3.99526527,183.442135,0.0363622761,6.89848764,pre
-1.141268,4.4924395,1.870984,0.5898645,0.0981895,1.10474,4.485193,-3.99499055,183.414245,0.0579185003,6.00740914,pre
-1.140947,4.49230275,1.8703595,0.678885,0.123777,1.10474,4.485193,-3.99471584,183.353025,0.0840303486,5.48474272,pre
-1.140268,4.492166,1.869735,0.6318795,0.0998875,1.10474,4.485193,-3.99444113,183.291805,0.0631168636,6.32591165,pre
-1.139947,4.4923065,1.8691105,0.584874,0.075998,1.10474,4.485193,-3.99472338,183.230585,0.0444492543,7.69591305,pre
-1.139259,4.492447,1.868486,0.556524,0.0905295,1.10474,4.485193,-3.99500562,183.169364,0.0503818395,6.1474326,pre
-1.138944,4.4925875,1.86962,0.528174,0.105061,1.10474,4.485193,-3.99528787,183.280531,0.0554904886,5.02730794,pre
-1.138252,4.492728,1.870754,0.572852,0.106606,1.10474,4.485193,-3.99557011,183.391698,0.0610694603,5.3735437,pre
-1.137942,4.492728,1.871888,0.61753,0.108151,1.10474,4.485193,-3.99557011,183.502865,0.066786487,5.7098871,pre
-1.137243,4.492728,1.873022,0.516776,0.099048,1.10474,4.485193,-3.99557011,183.614032,0.0511856292,5.21742993,pre
-1.13694,4.492728,1.872298,0.416022,0.089945,1.10474,4.485193,-3.99557011,183.543058,0.0374190988,4.62529323,pre
-1.136236,4.492728,1.871574,0.4266635,0.0967055,1.10474,4.485193,-3.99557011,183.472084,0.0412607071,4.41198794,pre
-1.135934,4.4924725,1.87085,0.437305,0.103466,1.10474,4.485193,-3.99505685,183.401109,0.0452461991,4.22655752,pre
-1.135227,4.492217,1.870126,0.438781,0.104042,1.10474,4.485193,-3.99454358,183.330135,0.0456516528,4.21734492,pre
-1.134924,4.4919615,1.870126,0.440257,0.104618,1.10474,4.485193,-3.99403032,183.330135,0.0460588068,4.20823376,pre
-1.13422,4.491706,1.870126,0.4369695,0.103946,1.10474,4.485193,-3.99351706,183.330135,0.0454212316,4.20381256,pre
-1.133946,4.491706,1.870126,0.433682,0.103274,1.10474,4.485193,-3.99351706,183.330135,0.0447880749,4.19933381,pre
-1.133211,4.491706,1.870126,0.443556,0.1151455,1.10474,4.485193,-3.99351706,183.330135,0.0510734774,3.85213491,pre
-1.132932,4.491706,1.8701155,0.45343,0.127017,1.10474,4.485193,-3.99351706,183.329106,0.0575933183,3.56983711,pre
-1.132204,4.491706,1.870105,0.4731415,0.136753,1.10474,4.485193,-3.99351706,183.328076,0.0647035195,3.45982538,pre
-1.131926,4.49174225,1.8700945,0.492853,0.146489,1.10474,4.485193,-3.99358988,183.327047,0.0721975431,3.36443692,pre
-1.131195,4.4917785,1.870084,0.5095055,0.1427215,1.10474,4.485193,-3.9936627,183.326018,0.0727173892,3.56992815,pre
-1.130919,4.49181475,1.870689,0.526158,0.138954,1.10474,4.485193,-3.99373552,183.385326,0.0731117587,3.78656246,pre
-1.130188,4.491851,1.871294,0.465739,0.1035705,1.10474,4.485193,-3.99380834,183.444635,0.0482368211,4.49683066,pre
-1.129942,4.49220075,1.871899,0.40532,0.068187,1.10474,4.485193,-3.99451094,183.503944,0.0276375548,5.94424157,pre
-1.129179,4.4925505,1.872504,0.453154,0.073505,1.10474,4.485193,-3.99521354,183.563252,0.0333090848,6.16494116,pre
-1.128939,4.49290025,1.873042,0.500988,0.078823,1.10474,4.485193,-3.99591614,183.615993,0.0394893771,6.3558606,pre
-1.128172,4.49325,1.87358,0.4851875,0.087491,1.10474,4.485193,-3.99661873,183.668734,0.0424495396,5.5455704,pre
-1.12794,4.49322075,1.874118,0.469387,0.096159,1.10474,4.485193,-3.99655997,183.721474,0.0451357845,4.88136316,pre
-1.127163,4.4931915,1.874656,0.4986245,0.1173465,1.10474,4.485193,-3.99650121,183.774215,0.0585118399,4.2491638,pre
-1.126937,4.49316225,1.873577,0.527862,0.138534,1.10474,4.485193,-3.99644246,183.66844,0.0731268343,3.81034259,pre
-1.126156,4.493133,1.872498,0.5570395,0.1145665,1.10474,4.485193,-3.9963837,183.562664,0.0638180659,4.86214993,pre
-1.125932,4.49332275,1.871419,0.586217,0.090599,1.10474,4.485193,-3.99676488,183.456889,0.053110674,6.47045773,pre
-1.125147,4.4935125,1.87034,0.5471295,0.0919515,1.10474,4.485193,-3.99714606,183.351113,0.0503093782,5.95019657,pre
-1.124925,4.49370225,1.86918525,0.508042,0.093304,1.10474,4.485193,-3.99752724,183.237912,0.0474023508,5.44501843,pre
-1.12414,4.493892,1.8680305,0.504503,0.1151275,1.10474,4.485193,-3.99790842,183.124711,0.0580821691,4.38212417,pre
-1.123947,4.493892,1.86687575,0.500964,0.136951,1.10474,4.485193,-3.99790842,183.01151,0.0686075208,3.65797986,pre
-1.123131,4.493892,1.865721,0.518984,0.137002,1.10474,4.485193,-3.99790842,182.898309,0.071101846,3.78814908,pre
-1.12294,4.493892,1.865721,0.537004,0.137053,1.10474,4.485193,-3.99790842,182.898309,0.0735980092,3.91822142,pre
-1.122124,4.493892,1.865721,0.5620305,0.121042,1.10474,4.485193,-3.99790842,182.898309,0.0680292958,4.64326845,pre
-1.121937,4.493953,1.865721,0.587057,0.105031,1.10474,4.485193,-3.99803096,182.898309,0.0616591838,5.58936885,pre
-1.121115,4.494014,1.865721,0.49998,0.1085045,1.10474,4.485193,-3.9981535,182.898309,0.0542500799,4.60791949,pre
-1.120931,4.494075,1.8669325,0.412903,0.111978,1.10474,4.485193,-3.99827604,183.017073,0.0462360521,3.68735823,pre
-1.120108,4.494136,1.868144,0.445056,0.1090835,1.10474,4.485193,-3.99839858,183.135838,0.0485482662,4.0799571,pre
-1.119924,4.493847,1.8693555,0.477209,0.106189,1.10474,4.485193,-3.99781802,183.254602,0.0506743465,4.49395888,pre
-1.119099,4.493558,1.870567,0.4689545,0.106225,1.10474,4.485193,-3.99723746,183.373367,0.0498146918,4.41472817,pre
-1.118938,4.493269,1.86907825,0.4607,0.106261,1.10474,4.485193,-3.9966569,183.227423,0.0489544427,4.33555114,pre
-1.118092,4.49298,1.8675895,0.433346,0.0947915,1.10474,4.485193,-3.99607634,183.08148,0.0410775174,4.57157024,pre
-1.117932,4.4929105,1.86610075,0.405992,0.083322,1.10474,4.485193,-3.99593673,182.935536,0.0338280654,4.87256667,pre
-1.117083,4.492841,1.864612,0.4466875,0.0942455,1.10474,4.485193,-3.99579711,182.789592,0.0420982868,4.73961622,pre
-1.116945,4.4927715,1.865746,0.487383,0.105169,1.10474,4.485193,-3.9956575,182.90076,0.0512575827,4.63428387,pre
-1.116076,4.492702,1.86688,0.459921,0.100535,1.10474,4.485193,-3.99551788,183.011927,0.0462381577,4.57473517,pre
-1.115938,4.49298925,1.868014,0.432459,0.095901,1.10474,4.485193,-3.99609492,183.123094,0.0414732506,4.5094316,pre
-1.115067,4.4932765,1.869148,0.4606885,0.0901485,1.10474,4.485193,-3.99667197,183.234261,0.0415303772,5.11032907,pre
-1.114923,4.49356375,1.8695845,0.488918,0.084396,1.10474,4.485193,-3.99724901,183.277051,0.0412627235,5.79314186,pre
-1.11406,4.493851,1.870021,0.4827275,0.075296,1.10474,4.485193,-3.99782606,183.319842,0.0363474498,6.41106433,pre
-1.113938,4.493851,1.8704575,0.476537,0.066196,1.10474,4.485193,-3.99782606,183.362632,0.0315448433,7.19887909,pre
-1.113051,4.493851,1.870894,0.4967285,0.1013455,1.10474,4.485193,-3.99782606,183.405423,0.0503411982,4.9013375,pre
-1.112925,4.493851,1.870894,0.51692,0.136495,1.10474,4.485193,-3.99782606,183.405423,0.0705569954,3.78709843,pre
-1.112044,4.493851,1.870894,0.4820315,0.146099,1.10474,4.485193,-3.99782606,183.405423,0.0704243201,3.29934839,pre
-1.111939,4.4937195,1.870894,0.447143,0.155703,1.10474,4.485193,-3.99756189,183.405423,0.0696215065,2.87176869,pre
-1.111035,4.493588,1.870894,0.5469495,0.139752,1.10474,4.485193,-3.99729773,183.405423,0.0764372865,3.91371501,pre
-1.11093,4.4934565,1.87047975,0.646756,0.123801,1.10474,4.485193,-3.99703356,183.364813,0.0800690396,5.22415812,pre
-1.110028,4.493325,1.8700655,0.6269485,0.120916,1.10474,4.485193,-3.9967694,183.324204,0.0758081048,5.18499206,pre
-1.109947,4.4933695,1.86965125,0.607141,0.118031,1.10474,4.485193,-3.99685879,183.283595,0.0716614594,5.14391135,pre
-1.109019,4.493414,1.869237,0.5860015,0.1376825,1.10474,4.485193,-3.99694819,183.242985,0.0806821515,4.25617998,pre
-1.108941,4.4934585,1.86907325,0.564862,0.157334,1.10474,4.485193,-3.99703758,183.226933,0.0888719979,3.59020936,pre
-1.108012,4.493503,1.8689095,0.47319,0.1295,1.10474,4.485193,-3.99712697,183.21088,0.061278105,3.65397683,pre
-1.107932,4.49346875,1.86874575,0.381518,0.101666,1.10474,4.485193,-3.99705817,183.194828,0.038787409,3.75266067,pre
-1.107003,4.4934345,1.868582,0.4470475,0.1048665,1.10474,4.485193,-3.99698937,183.178775,0.0468803067,4.26301536,pre
-1.106947,4.49340025,1.868591,0.512577,0.108067,1.10474,4.485193,-3.99692056,183.179657,0.0553926587,4.74314083,pre
-1.105996,4.493366,1.8686,0.500256,0.1045665,1.10474,4.485193,-3.99685176,183.18054,0.052310019,4.78409433,pre
-1.105948,4.49301825,1.868609,0.487935,0.101066,1.10474,4.485193,-3.99615318,183.181422,0.0493136387,4.82788475,pre
-1.104987,4.4926705,1.868618,0.473622,0.111234,1.10474,4.485193,-3.9954546,183.182304,0.0526828695,4.25788878,pre
-1.104941,4.49232275,1.8695835,0.459309,0.121402,1.10474,4.485193,-3.99475602,183.276953,0.0557610312,3.7833726,pre
-1.10398,4.491975,1.870549,0.4386135,0.103031,1.10474,4.485193,-3.99405744,183.371602,0.0451907875,4.25710223,pre
-1.103936,4.491975,1.8715145,0.417918,0.08466,1.10474,4.485193,-3.99405744,183.466251,0.0353809379,4.93642807,pre
-1.102971,4.491975,1.87248,0.476537,0.093367,1.10474,4.485193,-3.99405744,183.5609,0.0444928301,5.10391252,pre
-1.102925,4.491975,1.87248,0.535156,0.102074,1.10474,4.485193,-3.99405744,183.5609,0.0546255135,5.24282383,pre
-1.101964,4.491975,1.87248,0.516344,0.1233875,1.10474,4.485193,-3.99405744,183.5609,0.0637103953,4.18473508,pre
-1.101941,4.49185675,1.87248,0.497532,0.144701,1.10474,4.485193,-3.99381989,183.5609,0.0719933779,3.43834528,pre
-1.100955,4.4917385,1.87248,0.5049705,0.1141405,1.10474,4.485193,-3.99358235,183.5609,0.0576375854,4.42411326,pre
-1.100933,4.49162025,1.8720508,0.512409,0.08358,1.10474,4.485193,-3.9933448,183.518825,0.0428271442,6.13076095,pre
-1.099954,4.491502,1.8716216,0.50821,0.098784,1.10474,4.485193,-3.99310725,183.47675,0.0502030166,5.14465905,pre
-1.099924,4.49179825,1.8711924,0.504011,0.113988,1.10474,4.485193,-3.99370238,183.434675,0.0574512059,4.42161456,pre
-1.098949,4.4920945,1.8707632,0.459741,0.062075,1.10474,4.485193,-3.9942975,183.3926,0.0285384226,7.40621828,pre
-1.098945,4.49239075,1.870334,0.504091333,0.0672716667,1.10474,4.485193,-3.99489262,183.350525,0.0339110641,7.49336769,pre
-1.097938,4.492687,1.86963467,0.548441667,0.0724683333,1.10474,4.485193,-3.99548775,183.281969,0.0397446535,7.56801821,pre
-1.09793,4.4926716,1.86893533,0.592792,0.077665,1.10474,4.485193,-3.99545681,183.213413,0.0460391907,7.63267881,pre
-1.096929,4.4926562,1.868236,0.560111,0.07502,1.10474,4.485193,-3.99542587,183.144856,0.0420195272,7.46615569,pre
-1.096919,4.4926408,1.8678784,0.52743,0.072375,1.10474,4.485193,-3.99539494,183.109801,0.0381727462,7.28746114,pre
-1.095942,4.4926254,1.8675208,0.503603,0.124443,1.10474,4.485193,-3.995364,183.074745,0.0626698681,4.04685679,pre
-1.095922,4.49261,1.8671632,0.550597,0.0994975,1.10474,4.485193,-3.99533306,183.039689,0.054783025,5.53377723,pre
-1.094939,4.49275975,1.8668056,0.597591,0.074552,1.10474,4.485193,-3.99563389,183.004633,0.0445516042,8.01576081,pre
-1.094913,4.4929095,1.866448,0.592972,0.0906825,1.10474,4.485193,-3.99593472,182.969577,0.0537721834,6.53899043,pre
-1.093927,4.49305925,1.8661365,0.588353,0.106813,1.10474,4.485193,-3.99623554,182.939041,0.062843749,5.50825274,pre
-1.093906,4.493209,1.865825,0.536944,0.1095905,1.10474,4.485193,-3.99653637,182.908504,0.0588439614,4.89954877,pre
-1.092954,4.4933215,1.8655135,0.485535,0.112368,1.10474,4.485193,-3.99676237,182.877967,0.0545585969,4.32093657,pre
-1.092897,4.493434,1.865202,0.472194,0.107779,1.10474,4.485193,-3.99698836,182.847431,0.0508925971,4.38113176,pre
-1.091925,4.4935465,1.865202,0.458853,0.10319,1.10474,4.485193,-3.99721436,182.847431,0.0473490411,4.44668088,pre
-1.09189,4.493659,1.865202,0.435398,0.102545,1.10474,4.485193,-3.99744035,182.847431,0.0446478879,4.2459213,pre
-1.090938,4.493659,1.865202,0.411943,0.1019,1.10474,4.485193,-3.99744035,182.847431,0.0419769917,4.04262022,pre
-1.090881,4.493659,1.865202,0.408104,0.1052925,1.10474,4.485193,-3.99744035,182.847431,0.0429702904,3.87590759,pre
-1.089932,4.493659,1.86713925,0.404265,0.108685,1.10474,4.485193,-3.99744035,183.037341,0.0439375415,3.71960252,pre
-1.089874,4.493659,1.8690765,0.4247325,0.107119,1.10474,4.485193,-3.99744035,183.227251,0.0454969207,3.96505289,pre
-1.088949,4.49343625,1.87101375,0.4452,0.105553,1.10474,4.485193,-3.99699288,183.417162,0.0469921956,4.21778633,pre
-1.088865,4.4932135,1.872951,0.457773,0.1174965,1.10474,4.485193,-3.99654541,183.607072,0.0537867253,3.89605648,pre
-1.087942,4.49299075,1.8729375,0.470346,0.12944,1.10474,4.485193,-3.99609794,183.605749,0.0608815862,3.63369901,pre
-1.087858,4.492768,1.872924,0.498336,0.1047195,1.10474,4.485193,-3.99565046,183.604425,0.0521854968,4.75876986,pre
-1.086937,4.49264725,1.8729105,0.526326,0.079999,1.10474,4.485193,-3.99540789,183.603102,0.0421055537,6.57915724,pre
-1.086849,4.4925265,1.872897,0.493657,0.0966425,1.10474,4.485193,-3.99516533,183.601779,0.0477082466,5.10807357,pre
-1.085932,4.49240575,1.87226525,0.460988,0.113286,1.10474,4.485193,-3.99492276,183.539847,0.0522234866,4.06924068,pre
-1.085842,4.492285,1.8716335,0.429351,0.1092245,1.10474,4.485193,-3.99468019,183.477916,0.0468956483,3.93090378,pre
-1.084947,4.49254925,1.87100175,0.397714,0.105163,1.10474,4.485193,-3.99521103,183.415985,0.0418247974,3.78188146,pre
-1.084833,4.4928135,1.87037,0.445116,0.0990325,1.10474,4.485193,-3.99574187,183.354054,0.0440809503,4.4946457,pre
-1.083941,4.49307775,1.87100625,0.492518,0.092902,1.10474,4.485193,-3.99627271,183.416427,0.0457559072,5.30147898,pre
-1.083826,4.493342,1.8716425,0.547322,0.0852055,1.10474,4.485193,-3.99680355,183.478799,0.0466348447,6.42355247,pre
-1.082938,4.49335925,1.87227875,0.602126,0.077509,1.10474,4.485193,-3.9968382,183.541171,0.0466701841,7.7684656,pre
-1.082817,4.4933765,1.872915,0.541623,0.087161,1.10474,4.485193,-3.99687285,183.603543,0.0472084023,6.21405216,pre
-1.081935,4.49339375,1.872915,0.48112,0.096813,1.10474,4.485193,-3.99690751,183.603543,0.0465786706,4.96958053,pre
-1.08181,4.493411,1.872915,0.490994,0.107542,1.10474,4.485193,-3.99694216,183.603543,0.0528024767,4.56560228,pre
-1.080927,4.493411,1.872915,0.500868,0.118271,1.10474,4.485193,-3.99694216,183.603543,0.0592381592,4.23491811,pre
-1.080801,4.493411,1.872915,0.504119,0.104288,1.10474,4.485193,-3.99694216,183.603543,0.0525735623,4.83391186,pre
-1.079948,4.493411,1.87296275,0.50737,0.090305,1.10474,4.485193,-3.99694216,183.608224,0.0458180478,5.6184043,pre
-1.079794,4.493411,1.8730105,0.4821035,0.076391,1.10474,4.485193,-3.99694216,183.612905,0.0368283685,6.31099868,pre
-1.078948,4.49351175,1.87305825,0.456837,0.062477,1.10474,4.485193,-3.99714455,183.617586,0.0285418052,7.31208285,pre
-1.078785,4.4936125,1.873106,0.535408,0.070401,1.10474,4.485193,-3.99734694,183.622267,0.0376932586,7.60511925,pre
-1.077949,4.49371325,1.87281825,0.613979,0.078325,1.10474,4.485193,-3.99754934,183.594059,0.0480899052,7.83886371,pre
-1.077778,4.493814,1.8725305,0.5576395,0.092665,1.10474,4.485193,-3.99775173,183.56585,0.0516736643,6.01780068,pre
-1.076947,4.49390675,1.87224275,0.5013,0.107005,1.10474,4.485193,-3.99793805,183.537642,0.0536416065,4.68482781,pre
-1.076769,4.4939995,1.871955,0.5069985,0.106843,1.10474,4.485193,-3.99812437,183.509433,0.0541692407,4.74526642,pre
-1.075948,4.49409225,1.871213,0.512697,0.106681,1.10474,4.485193,-3.99831069,183.436694,0.0546950287,4.80588858,pre
-1.075762,4.494185,1.870471,0.5049705,0.1131895,1.10474,4.485193,-3.99849701,183.363956,0.0571573584,4.46128395,pre
-1.074943,4.493925,1.869729,0.497244,0.119698,1.10474,4.485193,-3.99797471,183.291217,0.0595191123,4.15415462,pre
-1.074753,4.493665,1.868987,0.5047185,0.1191285,1.10474,4.485193,-3.99745241,183.218478,0.0601263578,4.23675695,pre
-1.073941,4.493405,1.86932825,0.512193,0.118559,1.10474,4.485193,-3.99693011,183.251931,0.0607250899,4.32015284,pre
-1.073746,4.493145,1.8696695,0.466255,0.135535,1.10474,4.485193,-3.9964078,183.285384,0.0631938714,3.44010772,pre
-1.072932,4.492949,1.87001075,0.420317,0.152511,1.10474,4.485193,-3.99601407,183.318837,0.064102966,2.75597826,pre
-1.072737,4.492753,1.870352,0.4637235,0.1464525,1.10474,4.485193,-3.99562033,183.35229,0.0679134659,3.16637476,pre
-1.07195,4.492557,1.86948325,0.50713,0.140394,1.10474,4.485193,-3.9952266,183.267126,0.0711980092,3.6121914,pre
-1.07173,4.492361,1.8686145,0.503951,0.1422835,1.10474,4.485193,-3.99483286,183.181961,0.0717039121,3.54187942,pre
-1.070943,4.492361,1.86774575,0.500772,0.144173,1.10474,4.485193,-3.99483286,183.096797,0.0721978016,3.47341042,pre
-1.070721,4.492361,1.866877,0.5893485,0.1131145,1.10474,4.485193,-3.99483286,183.011632,0.0666638609,5.2101941,pre
-1.069942,4.492361,1.866877,0.677925,0.082056,1.10474,4.485193,-3.99483286,183.011632,0.0556278138,8.26173589,pre
-1.069714,4.492361,1.866877,0.596511,0.07951,1.10474,4.485193,-3.99483286,183.011632,0.0474285896,7.50233933,pre
-1.068937,4.49257825,1.866877,0.515097,0.076964,1.10474,4.485193,-3.99526928,183.011632,0.0396439255,6.69270048,pre
-1.068705,4.4927955,1.866877,0.4749895,0.07218,1.10474,4.485193,-3.99570571,183.011632,0.0342847421,6.58062483,pre
-1.067932,4.49301275,1.8678695,0.434882,0.067396,1.10474,4.485193,-3.99614213,183.108928,0.0293093073,6.45263814,pre
-1.067698,4.49323,1.868862,0.453022,0.084837,1.10474,4.485193,-3.99657856,183.206224,0.0384330274,5.33991065,pre
-1.066931,4.493263,1.8698545,0.471162,0.102278,1.10474,4.485193,-3.99664485,183.303519,0.048189507,4.60667983,pre
-1.066689,4.493296,1.870847,0.50953,0.1038885,1.10474,4.485193,-3.99671114,183.400815,0.0529343074,4.9045852,pre
-1.065929,4.493329,1.870905,0.547898,0.105499,1.10474,4.485193,-3.99677743,183.406501,0.0578026911,5.1933952,pre
-1.065682,4.493362,1.870963,0.617039,0.114881,1.10474,4.485193,-3.99684372,183.412187,0.0708860574,5.37111446,pre
-1.064919,4.49336275,1.871021,0.68618,0.124263,1.10474,4.485193,-3.99684523,183.417873,0.0852667853,5.5219977,pre
-1.064673,4.4933635,1.871079,0.5719645,0.128936,1.10474,4.485193,-3.99684674,183.423558,0.0737468148,4.43603416,pre
-1.063932,4.49336425,1.871316,0.457749,0.133609,1.10474,4.485193,-3.99684824,183.446792,0.0611593861,3.42603417,pre
-1.063666,4.493365,1.871553,0.4274075,0.1317195,1.10474,4.485193,-3.99684975,183.470025,0.0562979022,3.24483087,pre
-1.062932,4.49347725,1.87179,0.397066,0.12983,1.10474,4.485193,-3.99707525,183.493258,0.0515510788,3.05835323,pre
-1.062657,4.4935895,1.872027,0.4499745,0.1184835,1.10474,4.485193,-3.99730074,183.516492,0.0533145537,3.79778197,pre
-1.061928,4.49370175,1.87169625,0.502883,0.107137,1.10474,4.485193,-3.99752623,183.484068,0.053877376,4.69383126,pre
-1.06165,4.493814,1.8713655,0.504671,0.097062,1.10474,4.485193,-3.99775173,183.451644,0.0489843766,5.19947044,pre
-1.060923,4.493814,1.87103475,0.506459,0.086987,1.10474,4.485193,-3.99775173,183.41922,0.044055349,5.82223781,pre
-1.060641,4.493814,1.870704,0.5628105,0.110463,1.10474,4.485193,-3.99775173,183.386797,0.0621697363,5.09501371,pre
-1.059947,4.493814,1.870704,0.619162,0.133939,1.10474,4.485193,-3.99775173,183.386797,0.0829299391,4.62271631,pre
-1.059634,4.493814,1.870704,0.632527,0.1052445,1.10474,4.485193,-3.99775173,183.386797,0.0665699879,6.01007179,pre
-1.058941,4.4935895,1.870704,0.645892,0.07655,1.10474,4.485193,-3.99730074,183.386797,0.0494430326,8.43751796,pre
-1.058625,4.493365,1.870704,0.636594,0.1009105,1.10474,4.485193,-3.99684975,183.386797,0.0642390188,6.3085011,pre
-1.057937,4.4931405,1.8708575,0.627296,0.125271,1.10474,4.485193,-3.99639876,183.401844,0.0785819972,5.00751171,pre
-1.057618,4.492916,1.871011,0.5284855,0.1366265,1.10474,4.485193,-3.99594777,183.416892,0.0722051242,3.86810392,pre
-1.056927,4.49270825,1.8711645,0.429675,0.147982,1.10474,4.485193,-3.99553043,183.43194,0.0635841658,2.9035626,pre
-1.056609,4.4925005,1.871318,0.4454635,0.129425,1.10474,4.485193,-3.9951131,183.446988,0.0576541135,3.44186595,pre
-1.055943,4.49229275,1.87037175,0.461252,0.110868,1.10474,4.485193,-3.99469576,183.354226,0.0511380867,4.16037089,pre
-1.055602,4.492085,1.8694255,0.4405925,0.106942,1.10474,4.485193,-3.99427842,183.261464,0.0471178431,4.11992014,pre
-1.054942,4.49227925,1.86847925,0.419933,0.103016,1.10474,4.485193,-3.99466864,183.168702,0.0432598179,4.07638619,pre
-1.054593,4.4924735,1.867533,0.508786,0.1008595,1.10474,4.485193,-3.99505886,183.075941,0.0513159016,5.0445025,pre
-1.053942,4.49266775,1.86703975,0.597639,0.098703,1.10474,4.485193,-3.99544908,183.027587,0.0589887622,6.05492234,pre
-1.053586,4.492862,1.8665465,0.49902,0.11313,1.10474,4.485193,-3.9958393,182.979233,0.0564541326,4.41103156,pre
-1.052941,4.49298425,1.86605325,0.400401,0.127557,1.10474,4.485193,-3.99608488,182.93088,0.0510739504,3.13899668,pre
-1.052577,4.4931065,1.86556,0.438001,0.099018,1.10474,4.485193,-3.99633046,182.882526,0.043369983,4.42344826,pre
-1.051934,4.49322875,1.866761,0.475601,0.070479,1.10474,4.485193,-3.99657604,183.000261,0.0335198829,6.74812355,pre
-1.051576,4.493351,1.867962,0.4821875,0.0871855,1.10474,4.485193,-3.99682163,183.117996,0.0420397583,5.53059282,pre
-1.050934,4.493407,1.869163,0.488774,0.103892,1.10474,4.485193,-3.99693412,183.235731,0.0507797084,4.70463558,pre
-1.050567,4.493463,1.870364,0.4977005,0.1103495,1.10474,4.485193,-3.99704662,183.353466,0.0549210013,4.5102198,pre
-1.049927,4.493519,1.870364,0.506627,0.116807,1.10474,4.485193,-3.99715911,183.353466,0.05917758,4.33729999,pre
-1.049557,4.493575,1.870364,0.5732965,0.1045245,1.10474,4.485193,-3.99727161,183.353466,0.05992353,5.484805,pre
-1.048941,4.493575,1.870364,0.639966,0.092242,1.10474,4.485193,-3.99727161,183.353466,0.0590317438,6.93790247,pre
-1.048548,4.493575,1.870364,0.596835,0.0991615,1.10474,4.485193,-3.99727161,183.353466,0.0591830539,6.01881779,pre
-1.04794,4.493575,1.87077075,0.553704,0.106081,1.10474,4.485193,-3.99727161,183.39334,0.058737474,5.21963405,pre
-1.047541,4.493575,1.8711775,0.502883,0.1033155,1.10474,4.485193,-3.99727161,183.433214,0.0519556086,4.86744971,pre
-1.046933,4.493761,1.87158425,0.452062,0.10055,1.10474,4.485193,-3.99764526,183.473088,0.0454548341,4.49589259,pre
-1.046532,4.493947,1.871991,0.448307,0.102359,1.10474,4.485193,-3.99801891,183.512963,0.0458882562,4.37975166,pre
-1.045926,4.494133,1.8709345,0.444552,0.104168,1.10474,4.485193,-3.99839255,183.409393,0.0463080927,4.26764457,pre
-1.045525,4.494319,1.869878,0.4744855,0.104573,1.10474,4.485193,-3.9987662,183.305823,0.0496183722,4.53736146,pre
-1.044938,4.49416825,1.8688215,0.504419,0.104978,1.10474,4.485193,-3.99846336,183.202254,0.0529528978,4.80499724,pre
-1.044516,4.4940175,1.867765,0.4651515,0.103994,1.10474,4.485193,-3.99816053,183.098684,0.0483729651,4.47286863,pre
-1.043933,4.49386675,1.867333,0.425884,0.10301,1.10474,4.485193,-3.99785769,183.056335,0.0438703108,4.13439472,pre
-1.043509,4.493716,1.866901,0.430179,0.0997315,1.10474,4.485193,-3.99755486,183.013985,0.0429023969,4.3133714,pre
-1.042949,4.4935185,1.866469,0.434474,0.096453,1.10474,4.485193,-3.99715811,182.971636,0.0419063207,4.50451515,pre
-1.0425,4.493321,1.866037,0.554808,0.0902235,1.10474,4.485193,-3.99676136,182.929287,0.0500567196,6.14926266,pre
-1.041947,4.4931235,1.86698325,0.675142,0.083994,1.10474,4.485193,-3.99636461,183.022048,0.0567078771,8.0379789,pre
-1.041493,4.492926,1.8679295,0.540003,0.0961895,1.10474,4.485193,-3.99596786,183.11481,0.0519426186,5.61394955,pre
-1.040941,4.49311875,1.86887575,0.404864,0.108385,1.10474,4.485193,-3.99635507,183.207572,0.0438811846,3.73542464,pre
-1.040484,4.4933115,1.869822,0.4859425,0.1105925,1.10474,4.485193,-3.99674228,183.300333,0.0537415959,4.39399146,pre
-1.039933,4.49350425,1.869822,0.567021,0.1128,1.10474,4.485193,-3.99712948,183.300333,0.0639599688,5.02678191,pre
-1.039477,4.493697,1.869822,0.521287,0.0970655,1.10474,4.485193,-3.99751669,183.300333,0.0505989833,5.37046633,pre
-1.038924,4.493697,1.869822,0.475553,0.081331,1.10474,4.485193,-3.99751669,183.300333,0.038677201,5.84713086,pre
-1.038468,4.493697,1.869822,0.5713885,0.1159675,1.10474,4.485193,-3.99751669,183.300333,0.0662624959,4.92714338,pre
-1.037914,4.493697,1.8689055,0.667224,0.150604,1.10474,4.485193,-3.99751669,183.210488,0.100486603,4.43032058,pre
