t_s,laser,load,sma_v,sma_i,cc_u,cc_r_est,laser_mm,force_mN,power_W,sma_r,phase
-0.634433,4.497985,1.866925,0.5308135,0.1065345,2.405823,4.353696,-4.00613067,183.016338,0.0565499508,4.98255025,pre
-0.633915,4.498255,1.8676105,0.62029,0.108793,2.405823,4.353696,-4.00667306,183.083538,0.06748321,5.70156168,pre
-0.633426,4.498525,1.868296,0.560063,0.108211,2.405823,4.353696,-4.00721545,183.150738,0.0606049773,5.17565682,pre
-0.63291,4.498525,1.8689815,0.499836,0.107629,2.405823,4.353696,-4.00721545,183.217939,0.0537968488,4.64406433,pre
-0.632417,4.498525,1.869667,0.444384,0.1283755,2.405823,4.353696,-4.00721545,183.285139,0.0570480182,3.46159509,pre
-0.631906,4.498525,1.869667,0.388932,0.149122,2.405823,4.353696,-4.00721545,183.285139,0.0579983177,2.60814635,pre
-0.63141,4.498525,1.869667,0.430083,0.1153855,2.405823,4.353696,-4.00721545,183.285139,0.049625342,3.72735742,pre
-0.630898,4.49851725,1.869667,0.471234,0.081649,2.405823,4.353696,-4.00719988,183.285139,0.0384757849,5.77146076,pre
-0.630401,4.4985095,1.869667,0.453334,0.07604,2.405823,4.353696,-4.00718431,183.285139,0.0344715174,5.96178327,pre
-0.629914,4.49850175,1.87000825,0.435434,0.070431,2.405823,4.353696,-4.00716874,183.318592,0.0306680521,6.18241967,pre
-0.629394,4.498494,1.8703495,0.4466035,0.0763335,2.405823,4.353696,-4.00715317,183.352045,0.0340908083,5.8506881,pre
-0.628909,4.498563,1.87069075,0.457773,0.082236,2.405823,4.353696,-4.00729178,183.385498,0.0376454204,5.56657668,pre
-0.628385,4.498632,1.871032,0.463232,0.1177905,2.405823,4.353696,-4.0074304,183.418951,0.0545643289,3.93267708,pre
-0.627903,4.498701,1.87083975,0.468691,0.153345,2.405823,4.353696,-4.00756901,183.400104,0.0718714214,3.05644788,pre
-0.627378,4.49877,1.8706475,0.4663875,0.16219,2.405823,4.353696,-4.00770762,183.381258,0.0756433886,2.87556261,pre
-0.626895,4.4988915,1.87045525,0.464084,0.171035,2.405823,4.353696,-4.00795169,183.362412,0.0793746069,2.71338615,pre
-0.626369,4.499013,1.870263,0.496117,0.1315005,2.405823,4.353696,-4.00819577,183.343565,0.0652396336,3.77273851,pre
-0.625922,4.4991345,1.86997975,0.52815,0.091966,2.405823,4.353696,-4.00843985,183.315798,0.0485718429,5.74288324,pre
-0.625362,4.499256,1.8696965,0.5120135,0.097974,2.405823,4.353696,-4.00868392,183.288031,0.0501640106,5.22601404,pre
-0.624897,4.49896425,1.86941325,0.495877,0.103982,2.405823,4.353696,-4.00809784,183.260263,0.0515622822,4.76887346,pre
-0.624353,4.4986725,1.86913,0.5151205,0.113292,2.405823,4.353696,-4.00751175,183.232496,0.0583590317,4.54683914,pre
-0.623895,4.49838075,1.86931775,0.534364,0.122602,2.405823,4.353696,-4.00692567,183.250901,0.0655140951,4.35852596,pre
-0.623346,4.498089,1.8695055,0.5703085,0.11786,2.405823,4.353696,-4.00633959,183.269307,0.0672165598,4.83886391,pre
-0.622923,4.49791725,1.86969325,0.606253,0.113118,2.405823,4.353696,-4.00599457,183.287712,0.0685781269,5.35947418,pre
-0.622337,4.4977455,1.869881,0.6231455,0.12076,2.405823,4.353696,-4.00564954,183.306117,0.0752510506,5.16019791,pre
-0.621911,4.49757375,1.869881,0.640038,0.128402,2.405823,4.353696,-4.00530452,183.306117,0.0821821593,4.98464198,pre
-0.62133,4.497402,1.869881,0.6691075,0.1170225,2.405823,4.353696,-4.0049595,183.306117,0.0783006324,5.71776795,pre
-0.620902,4.497402,1.869881,0.698177,0.105643,2.405823,4.353696,-4.0049595,183.306117,0.0737575128,6.60883352,pre
-0.620321,4.497402,1.869881,0.6033135,0.1002655,2.405823,4.353696,-4.0049595,183.306117,0.0604915297,6.01715944,pre
-0.619922,4.497402,1.870033,0.50845,0.094888,2.405823,4.353696,-4.0049595,183.321018,0.0482458036,5.35842256,pre
-0.619314,4.497402,1.870185,0.5534885,0.099522,2.405823,4.353696,-4.0049595,183.335919,0.0550842825,5.56146882,pre
-0.61891,4.49768425,1.870337,0.598527,0.104156,2.405823,4.353696,-4.0055265,183.350819,0.0623401782,5.74644764,pre
-0.618305,4.4979665,1.870489,0.5170525,0.103904,2.405823,4.353696,-4.0060935,183.36572,0.053723823,4.97625212,pre
-0.617902,4.49824875,1.87039225,0.435578,0.103652,2.405823,4.353696,-4.0066605,183.356236,0.0451485309,4.20231158,pre
-0.617298,4.498531,1.8702955,0.426316,0.1055385,2.405823,4.353696,-4.0072275,183.346751,0.0449927512,4.03943585,pre
-0.616916,4.4986185,1.87019875,0.417054,0.107425,2.405823,4.353696,-4.00740328,183.337267,0.0448020259,3.88228066,pre
-0.616289,4.498706,1.870102,0.40724,0.117308,2.405823,4.353696,-4.00757905,183.327782,0.0477725099,3.47154499,pre
-0.615906,4.4987935,1.8703135,0.397426,0.127191,2.405823,4.353696,-4.00775483,183.348516,0.0505490104,3.12463932,pre
-0.615282,4.498881,1.870525,0.4592245,0.145031,2.405823,4.353696,-4.0079306,183.369249,0.0666017885,3.16638857,pre
-0.614897,4.498936,1.8707365,0.521023,0.162871,2.405823,4.353696,-4.00804109,183.389983,0.084859537,3.19899184,pre
-0.614273,4.498991,1.870948,0.48833,0.15267,2.405823,4.353696,-4.00815157,183.410716,0.0745533411,3.19859828,pre
-0.613911,4.499046,1.87044875,0.455637,0.142469,2.405823,4.353696,-4.00826206,183.361774,0.0649141478,3.19814837,pre
-0.613266,4.499101,1.8699495,0.429027,0.1404835,2.405823,4.353696,-4.00837255,183.312832,0.0602712146,3.0539316,pre
-0.6129,4.499249,1.86945025,0.402417,0.138498,2.405823,4.353696,-4.00866986,183.263891,0.0557339497,2.90557986,pre
-0.612257,4.499397,1.868951,0.4471555,0.1323495,2.405823,4.353696,-4.00896717,183.214949,0.0591808068,3.37859607,pre
-0.611917,4.499545,1.868951,0.491894,0.126201,2.405823,4.353696,-4.00926448,183.214949,0.0620775147,3.89770287,pre
-0.61125,4.499693,1.868951,0.476681,0.1151695,2.405823,4.353696,-4.00956179,183.214949,0.0548991124,4.13895172,pre
-0.610906,4.499693,1.868951,0.461468,0.104138,2.405823,4.353696,-4.00956179,183.214949,0.0480563546,4.4313123,pre
-0.610241,4.499693,1.868951,0.5057745,0.106963,2.405823,4.353696,-4.00956179,183.214949,0.0540991578,4.72849957,pre
-0.609921,4.499693,1.8695785,0.550081,0.109788,2.405823,4.353696,-4.00956179,183.276463,0.0603922928,5.01039276,pre
-0.609234,4.499693,1.870206,0.5670455,0.1088585,2.405823,4.353696,-4.00956179,183.337977,0.0617277226,5.20901445,pre
-0.608914,4.4994305,1.8708335,0.58401,0.107929,2.405823,4.353696,-4.00903447,183.399492,0.0630316153,5.41105727,pre
-0.608225,4.499168,1.871461,0.5573515,0.107452,2.405823,4.353696,-4.00850714,183.461006,0.0598885334,5.18698116,pre
-0.607901,4.4989055,1.8713135,0.530693,0.106975,2.405823,4.353696,-4.00797982,183.446547,0.0567708837,4.96090675,pre
-0.607218,4.498643,1.871166,0.564154,0.106834,2.405823,4.353696,-4.00745249,183.432087,0.0602708284,5.28065972,pre
-0.606918,4.4984295,1.8710185,0.597615,0.106693,2.405823,4.353696,-4.0070236,183.417627,0.0637613372,5.60125781,pre
-0.606209,4.498216,1.870871,0.5905845,0.112719,2.405823,4.353696,-4.00659471,183.403168,0.0665700943,5.23944056,pre
-0.605906,4.4980025,1.87038075,0.583554,0.118745,2.405823,4.353696,-4.00616582,183.355108,0.0692941197,4.91434587,pre
-0.605202,4.497789,1.8698905,0.500688,0.1197195,2.405823,4.353696,-4.00573693,183.307049,0.059942117,4.18217584,pre
-0.604916,4.4979535,1.86940025,0.417822,0.120694,2.405823,4.353696,-4.00606739,183.258989,0.0504286085,3.46182909,pre
-0.604193,4.498118,1.86891,0.4371375,0.106696,2.405823,4.353696,-4.00639784,183.210929,0.0466408227,4.09703738,pre
-0.603903,4.4982825,1.86832275,0.456453,0.092698,2.405823,4.353696,-4.0067283,183.153361,0.0423122802,4.92408682,pre
-0.603193,4.498447,1.8677355,0.4281635,0.0994735,2.405823,4.353696,-4.00705876,183.095792,0.0425909219,4.30429712,pre
-0.602918,4.49850625,1.86714825,0.399874,0.106249,2.405823,4.353696,-4.00717778,183.038223,0.0424862126,3.76355542,pre
-0.602177,4.4985655,1.866561,0.5300575,0.110316,2.405823,4.353696,-4.00729681,182.980655,0.0584738232,4.80490137,pre
-0.601907,4.49862475,1.86598,0.660241,0.114383,2.405823,4.353696,-4.00741583,182.923699,0.0755203463,5.77219517,pre
-0.601177,4.498684,1.865399,0.577711,0.096801,2.405823,4.353696,-4.00753486,182.866743,0.0559230025,5.96802719,pre
-0.600896,4.498684,1.864818,0.495181,0.079219,2.405823,4.353696,-4.00753486,182.809787,0.0392277436,6.2507858,pre
-0.600168,4.498684,1.864237,0.4786965,0.083997,2.405823,4.353696,-4.00753486,182.752831,0.0402090699,5.69897139,pre
-0.599906,4.498684,1.864237,0.462212,0.088775,2.405823,4.353696,-4.00753486,182.752831,0.0410328703,5.2065559,pre
-0.599161,4.498684,1.864237,0.4459675,0.102149,2.405823,4.353696,-4.00753486,182.752831,0.0455551342,4.36585282,pre
-0.598894,4.49867825,1.864237,0.429723,0.115523,2.405823,4.353696,-4.00752331,182.752831,0.0496428901,3.71980471,pre
-0.598152,4.4986725,1.864237,0.4683425,0.138705,2.405823,4.353696,-4.00751175,182.752831,0.0649614465,3.37653653,pre
-0.597908,4.49866675,1.86396575,0.506962,0.161887,2.405823,4.353696,-4.0075002,182.72624,0.0820705573,3.13157944,pre
-0.597145,4.498661,1.8636945,0.4964765,0.1502855,2.405823,4.353696,-4.00748865,182.699649,0.074613219,3.30355557,pre
-0.596902,4.49882825,1.86342325,0.485991,0.138684,2.405823,4.353696,-4.00782463,182.673058,0.0673991758,3.50430475,pre
-0.596136,4.4989955,1.863152,0.498516,0.1415155,2.405823,4.353696,-4.00816061,182.646467,0.070547741,3.52269539,pre
-0.595894,4.49916275,1.86372125,0.511041,0.144347,2.405823,4.353696,-4.0084966,182.702271,0.0737672352,3.54036454,pre
-0.595129,4.49933,1.8642905,0.594999,0.14408,2.405823,4.353696,-4.00883258,182.758076,0.0857274559,4.12964325,pre
-0.594906,4.499101,1.86485975,0.678957,0.143813,2.405823,4.353696,-4.00837255,182.81388,0.097642843,4.72111005,pre
-0.59412,4.498872,1.865429,0.5803145,0.1006105,2.405823,4.353696,-4.00791252,182.869684,0.058385732,5.76793178,pre
-0.593895,4.498643,1.86637525,0.481672,0.057408,2.405823,4.353696,-4.00745249,182.962445,0.0276518262,8.39032887,pre
-0.593113,4.498414,1.8673215,0.4932135,0.0965525,2.405823,4.353696,-4.00699246,183.055207,0.0476209965,5.10824163,pre
-0.592911,4.49816375,1.86826775,0.504755,0.135697,2.405823,4.353696,-4.00648975,183.147969,0.0684937392,3.71972114,pre
-0.592104,4.4979135,1.869214,0.49866,0.1240625,2.405823,4.353696,-4.00598703,183.240731,0.0618650063,4.01942569,pre
-0.591889,4.49766325,1.86959675,0.492565,0.112428,2.405823,4.353696,-4.00548432,183.278252,0.0553780978,4.3811595,pre
-0.591097,4.497413,1.8699795,0.479344,0.094297,2.405823,4.353696,-4.0049816,183.315773,0.0452007012,5.08334305,pre
-0.59091,4.497413,1.87036225,0.466123,0.076166,2.405823,4.353696,-4.0049816,183.353295,0.0355027244,6.11983037,pre
-0.590088,4.497413,1.870745,0.475025,0.089864,2.405823,4.353696,-4.0049816,183.390816,0.0426876466,5.28604335,pre
-0.589898,4.497413,1.870745,0.483927,0.103562,2.405823,4.353696,-4.0049816,183.390816,0.050116448,4.67282401,pre
-0.589081,4.497413,1.870745,0.4725895,0.084456,2.405823,4.353696,-4.0049816,183.390816,0.0399130188,5.59568888,pre
-0.588914,4.4975815,1.870745,0.461252,0.06535,2.405823,4.353696,-4.00532009,183.390816,0.0301428182,7.05817904,pre
-0.588072,4.49775,1.870745,0.466855,0.1040625,2.405823,4.353696,-4.00565858,183.390816,0.0485820984,4.48629429,pre
-0.587922,4.4979185,1.86915375,0.472458,0.142775,2.405823,4.353696,-4.00599708,183.234824,0.067455191,3.30910874,pre
-0.587065,4.498087,1.8675625,0.4874185,0.1279435,2.405823,4.353696,-4.00633557,183.078833,0.0623620289,3.80963863,pre
-0.586908,4.498231,1.86597125,0.502379,0.113112,2.405823,4.353696,-4.00662484,182.922841,0.0568250934,4.44142973,pre
-0.586056,4.498375,1.86438,0.4964525,0.121168,2.405823,4.353696,-4.00691412,182.766849,0.0601541565,4.09722451,pre
-0.585923,4.498519,1.8652785,0.490526,0.129224,2.405823,4.353696,-4.00720339,182.85493,0.0633877318,3.79593574,pre
-0.585049,4.498663,1.866177,0.5027155,0.13552,2.405823,4.353696,-4.00749267,182.943011,0.0681280046,3.70952996,pre
-0.584907,4.49862625,1.8670755,0.514905,0.141816,2.405823,4.353696,-4.00741884,183.031092,0.0730217675,3.63079624,pre
-0.58404,4.4985895,1.867974,0.5715445,0.112419,2.405823,4.353696,-4.00734502,183.119172,0.0642524611,5.08405608,pre
-0.583899,4.49855275,1.86733325,0.628184,0.083022,2.405823,4.353696,-4.00727119,183.056359,0.052153092,7.56647636,pre
-0.583033,4.498516,1.8666925,0.5706685,0.0946535,2.405823,4.353696,-4.00719737,182.993546,0.0540157709,6.02902692,pre
-0.582906,4.498708,1.86605175,0.513153,0.106285,2.405823,4.353696,-4.00758307,182.930732,0.0545404666,4.82808487,pre
-0.582024,4.4989,1.865411,0.5703325,0.0911325,2.405823,4.353696,-4.00796877,182.867919,0.0519758266,6.25827778,pre
-0.581923,4.499092,1.86610825,0.627512,0.07598,2.405823,4.353696,-4.00835447,182.936271,0.0476783618,8.25891024,pre
-0.581017,4.499284,1.8668055,0.586661,0.08978,2.405823,4.353696,-4.00874017,183.004623,0.0526704246,6.5344286,pre
-0.580909,4.499284,1.86750275,0.54581,0.10358,2.405823,4.353696,-4.00874017,183.072975,0.0565349998,5.26945356,pre
-0.580008,4.499284,1.8682,0.51782,0.1047855,2.405823,4.353696,-4.00874017,183.141327,0.0542600276,4.94171426,pre
-0.579899,4.499284,1.8682,0.48983,0.105991,2.405823,4.353696,-4.00874017,183.141327,0.0519175715,4.62143012,pre
-0.579001,4.499284,1.8682,0.498768,0.11157,2.405823,4.353696,-4.00874017,183.141327,0.0556475458,4.47044905,pre
-0.578917,4.4991085,1.8682,0.507706,0.117149,2.405823,4.353696,-4.00838762,183.141327,0.0594772502,4.33384835,pre
-0.577992,4.498933,1.8682,0.507298,0.0998125,2.405823,4.353696,-4.00803506,183.141327,0.0506346816,5.08250971,pre
-0.577906,4.4987575,1.868276,0.50689,0.082476,2.405823,4.353696,-4.00768251,183.148778,0.0418062596,6.14590911,pre
-0.576985,4.498582,1.868352,0.506902,0.0940175,2.405823,4.353696,-4.00732995,183.156228,0.0476576588,5.39157072,pre
-0.57692,4.49829475,1.868428,0.506914,0.105559,2.405823,4.353696,-4.00675291,183.163678,0.0535093349,4.80218645,pre
-0.575976,4.4980075,1.868504,0.5573035,0.106318,2.405823,4.353696,-4.00617586,183.171129,0.0592513935,5.24185462,pre
-0.575907,4.49772025,1.8673165,0.607693,0.107077,2.405823,4.353696,-4.00559882,183.054717,0.0650699434,5.67528974,pre
-0.574969,4.497433,1.866129,0.551497,0.0962765,2.405823,4.353696,-4.00502178,182.938305,0.0530962009,5.72826183,pre
-0.574924,4.4975635,1.8649415,0.495301,0.085476,2.405823,4.353696,-4.00528393,182.821894,0.0423363483,5.79462071,pre
-0.57396,4.497694,1.863754,0.5169805,0.094267,2.405823,4.353696,-4.00554609,182.705482,0.0487342008,5.48421505,pre
-0.573914,4.4978245,1.8639625,0.53866,0.103058,2.405823,4.353696,-4.00580824,182.725921,0.0555132223,5.22676551,pre
-0.572953,4.497955,1.864171,0.4662675,0.102953,2.405823,4.353696,-4.0060704,182.746361,0.0480036379,4.52893553,pre
-0.572906,4.49816225,1.8643795,0.393875,0.102848,2.405823,4.353696,-4.00648674,182.7668,0.040509256,3.82968069,pre
-0.571944,4.4983695,1.864588,0.504143,0.1048755,2.405823,4.353696,-4.00690307,182.78724,0.0528722492,4.80706171,pre
-0.571923,4.49857675,1.86478625,0.614411,0.106903,2.405823,4.353696,-4.00731941,182.806674,0.0656823791,5.74736911,pre
-0.570937,4.498784,1.8649845,0.5385395,0.1084385,2.405823,4.353696,-4.00773574,182.826109,0.0583984156,4.9663127,pre
-0.570911,4.49872275,1.86518275,0.462668,0.109974,2.405823,4.353696,-4.0076127,182.845544,0.0508814506,4.20706712,pre
-0.569928,4.4986615,1.865381,0.4593565,0.120913,2.405823,4.353696,-4.00748966,182.864978,0.0555421725,3.79906627,pre
-0.5699,4.49860025,1.865381,0.456045,0.131852,2.405823,4.353696,-4.00736661,182.864978,0.0601304453,3.45876437,pre
-0.568921,4.498539,1.865381,0.53566,0.120853,2.405823,4.353696,-4.00724357,182.864978,0.064736118,4.43232688,pre
-0.568917,4.498539,1.865381,0.615275,0.109854,2.405823,4.353696,-4.00724357,182.864978,0.0675904198,5.60084294,pre
-0.567912,4.498539,1.865381,0.5112455,0.1081775,2.405823,4.353696,-4.00724357,182.864978,0.0553052601,4.72598738,pre
-0.56791,4.498539,1.8650755,0.407216,0.106501,2.405823,4.353696,-4.00724357,182.83503,0.0433689112,3.82358851,pre
-0.566911,4.498539,1.86477,0.503999,0.129725,2.405823,4.353696,-4.00724357,182.805081,0.0653812703,3.88513394,pre
-0.566906,4.4986744,1.8644645,0.600782,0.152949,2.405823,4.353696,-4.00751557,182.775133,0.0918890061,3.92798907,pre
-0.565902,4.4988098,1.864159,0.5839495,0.1228865,2.405823,4.353696,-4.00778757,182.745185,0.0717595102,4.75194183,pre
-0.565901,4.4989452,1.864897,0.567117,0.092824,2.405823,4.353696,-4.00805957,182.817531,0.0526420684,6.1095945,pre
-0.564898,4.4990806,1.865635,0.495613,0.125043,2.405823,4.353696,-4.00833157,182.889878,0.0619729364,3.96354054,pre
-0.564895,4.499216,1.866373,0.467287,0.112482,2.405823,4.353696,-4.00860357,182.962225,0.0525613763,4.15432691,pre
-0.5639,4.49909225,1.867111,0.438961,0.099921,2.405823,4.353696,-4.00835497,183.034572,0.0438614221,4.39308053,pre
-0.563886,4.4989685,1.867849,0.535624,0.094411,2.405823,4.353696,-4.00810638,183.106919,0.0505687975,5.67332196,pre
-0.562895,4.49884475,1.86869825,0.632287,0.088901,2.405823,4.353696,-4.00785778,183.190171,0.0562109466,7.1122597,pre
-0.562879,4.498721,1.8695475,0.59981,0.1099985,2.405823,4.353696,-4.00760918,183.273424,0.0659782003,5.45289254,pre
-0.561907,4.498419,1.87039675,0.567333,0.131096,2.405823,4.353696,-4.00700251,183.356677,0.074375087,4.32761488,pre
-0.56187,4.498117,1.871246,0.503447,0.121213,2.405823,4.353696,-4.00639583,183.439929,0.0610243212,4.15340764,pre
-0.560908,4.497815,1.870346,0.439561,0.11133,2.405823,4.353696,-4.00578916,183.351702,0.0489363261,3.94827091,pre
-0.560863,4.497513,1.869446,0.521959,0.1328235,2.405823,4.353696,-4.00518249,183.263474,0.0693284212,3.92971876,pre
-0.559902,4.49759725,1.868546,0.604357,0.154317,2.405823,4.353696,-4.00535173,183.175246,0.0932625592,3.91633456,pre
-0.559854,4.4976815,1.867646,0.513477,0.130631,2.405823,4.353696,-4.00552098,183.087018,0.067076014,3.93074385,pre
-0.558917,4.49776575,1.867646,0.422597,0.106945,2.405823,4.353696,-4.00569022,183.087018,0.0451946362,3.95153584,pre
-0.558847,4.49785,1.867646,0.4710785,0.140325,2.405823,4.353696,-4.00585947,183.087018,0.0661040905,3.35705327,pre
-0.557916,4.49785,1.867646,0.51956,0.173705,2.405823,4.353696,-4.00585947,183.087018,0.0902501698,2.99104804,pre
-0.557838,4.49785,1.867646,0.4703465,0.141489,2.405823,4.353696,-4.00585947,183.087018,0.0665488559,3.32426196,pre
-0.556906,4.49785,1.86649275,0.421133,0.109273,2.405823,4.353696,-4.00585947,182.973964,0.0460184663,3.85395294,pre
-0.556831,4.49785,1.8653395,0.4609885,0.1068345,2.405823,4.353696,-4.00585947,182.86091,0.0492494759,4.31497784,pre
-0.555923,4.4980905,1.86418625,0.500844,0.104396,2.405823,4.353696,-4.0063426,182.747856,0.0522861102,4.79754014,pre
-0.555822,4.498331,1.863033,0.5031355,0.113406,2.405823,4.353696,-4.00682573,182.634802,0.0570585845,4.43658625,pre
-0.554917,4.4985715,1.86388525,0.505427,0.122416,2.405823,4.353696,-4.00730886,182.718349,0.0618723516,4.12876585,pre
-0.554815,4.498812,1.8647375,0.504827,0.1140535,2.405823,4.353696,-4.00779199,182.801895,0.0575772862,4.4262298,pre
-0.553909,4.498732,1.86558975,0.504227,0.105691,2.405823,4.353696,-4.00763128,182.885442,0.0532922559,4.77076572,pre
-0.553806,4.498652,1.866442,0.5053785,0.102062,2.405823,4.353696,-4.00747057,182.968989,0.0515799405,4.95168133,pre
-0.5529,4.498572,1.8666805,0.50653,0.098433,2.405823,4.353696,-4.00730986,182.992369,0.0498592675,5.14593683,pre
-0.552799,4.498492,1.866919,0.5053065,0.120214,2.405823,4.353696,-4.00714916,183.01575,0.0607449156,4.20339145,pre
-0.551914,4.4986635,1.8671575,0.504083,0.141995,2.405823,4.353696,-4.00749367,183.03913,0.0715772656,3.55000528,pre
-0.55179,4.498835,1.867396,0.503531,0.1080935,2.405823,4.353696,-4.00783819,183.062511,0.0544284281,4.6582912,pre
-0.550902,4.4990065,1.8679025,0.502979,0.074192,2.405823,4.353696,-4.00818271,183.112163,0.037317018,6.77942366,pre
-0.550783,4.499178,1.868409,0.5052225,0.083922,2.405823,4.353696,-4.00852723,183.161816,0.0423992826,6.0201437,pre
-0.549916,4.49910425,1.8689155,0.507466,0.093652,2.405823,4.353696,-4.00837908,183.211468,0.0475252058,5.41863495,pre
-0.549774,4.4990305,1.869422,0.5665295,0.1132285,2.405823,4.353696,-4.00823092,183.261121,0.0641472855,5.00341787,pre
-0.548906,4.49895675,1.86878125,0.625593,0.132805,2.405823,4.353696,-4.00808277,183.198308,0.0830818784,4.71061331,pre
-0.548767,4.498883,1.8681405,0.570297,0.1272355,2.405823,4.353696,-4.00793462,183.135495,0.0725620239,4.48221605,pre
-0.547919,4.498883,1.86749975,0.515001,0.121666,2.405823,4.353696,-4.00793462,183.072681,0.0626581117,4.23290813,pre
-0.547758,4.498883,1.866859,0.510022,0.102647,2.405823,4.353696,-4.00793462,183.009868,0.0523522282,4.96869855,pre
-0.546906,4.498883,1.866859,0.505043,0.083628,2.405823,4.353696,-4.00793462,183.009868,0.042235736,6.03916152,pre
-0.546751,4.498883,1.866859,0.4979285,0.074201,2.405823,4.353696,-4.00793462,183.009868,0.0369467926,6.71053625,pre
-0.545922,4.49856175,1.866859,0.490814,0.064774,2.405823,4.353696,-4.00728927,183.009868,0.031791986,7.57733041,pre
-0.545742,4.4982405,1.866859,0.500016,0.087884,2.405823,4.353696,-4.00664393,183.009868,0.0439434061,5.6894998,pre
-0.544911,4.49791925,1.866403,0.509218,0.110994,2.405823,4.353696,-4.00599858,182.965166,0.0565201427,4.58779754,pre
-0.544735,4.497598,1.865947,0.505475,0.1179735,2.405823,4.353696,-4.00535324,182.920464,0.0596326549,4.28464867,pre
-0.543906,4.4976195,1.865491,0.501732,0.124953,2.405823,4.353696,-4.00539643,182.875762,0.0626929186,4.01536578,pre
-0.543726,4.497641,1.865035,0.5065065,0.120046,2.405823,4.353696,-4.00543962,182.83106,0.0608040793,4.21927011,pre
-0.542924,4.4976625,1.865421,0.511281,0.115139,2.405823,4.353696,-4.00548281,182.868899,0.0588683831,4.44055446,pre
-0.542719,4.497684,1.865807,0.5143285,0.1090415,2.405823,4.353696,-4.005526,182.906739,0.0560831511,4.71681424,pre
-0.54192,4.49796025,1.866193,0.517376,0.102944,2.405823,4.353696,-4.00608095,182.944579,0.0532607549,5.02580044,pre
-0.54171,4.4982365,1.866579,0.5005555,0.1048755,2.405823,4.353696,-4.00663589,182.982419,0.0524960083,4.77285448,pre
-0.540909,4.49851275,1.86729425,0.483735,0.106807,2.405823,4.353696,-4.00719084,183.052536,0.0516662841,4.52905708,pre
-0.540709,4.498789,1.8680095,0.453118,0.107371,2.405823,4.353696,-4.00774579,183.122652,0.0486517328,4.2201153,pre
-0.539923,4.498714,1.86872475,0.422501,0.107935,2.405823,4.353696,-4.00759512,183.192769,0.0456026454,3.91440219,pre
-0.539701,4.498639,1.86944,0.4287635,0.10666,2.405823,4.353696,-4.00744446,183.262886,0.0457319149,4.01990906,pre
-0.53891,4.498564,1.869379,0.435026,0.105385,2.405823,4.353696,-4.00729379,183.256906,0.045845215,4.12796888,pre
-0.538693,4.498489,1.869318,0.462332,0.102434,2.405823,4.353696,-4.00714313,183.250926,0.0473585161,4.51346233,pre
-0.537906,4.498489,1.869257,0.489638,0.099483,2.405823,4.353696,-4.00714313,183.244946,0.0487106572,4.92182584,pre
-0.537685,4.498489,1.869196,0.573092,0.1203405,2.405823,4.353696,-4.00714313,183.238966,0.0689661778,4.76225377,pre
-0.536918,4.498489,1.869196,0.656546,0.141198,2.405823,4.353696,-4.00714313,183.238966,0.0927029821,4.64982507,pre
-0.536678,4.498489,1.869196,0.58299,0.1339425,2.405823,4.353696,-4.00714313,183.238966,0.0780871381,4.35253934,pre
-0.535906,4.498667,1.869196,0.509434,0.126687,2.405823,4.353696,-4.00750071,183.238966,0.0645386652,4.02120186,pre
-0.535669,4.498845,1.869196,0.466519,0.117851,2.405823,4.353696,-4.00785828,183.238966,0.0549797307,3.95854935,pre
-0.5349,4.499023,1.8684255,0.423604,0.109015,2.405823,4.353696,-4.00821586,183.163433,0.0461791901,3.88574049,pre
-0.534662,4.499201,1.867655,0.5053065,0.117416,2.405823,4.353696,-4.00857343,183.087901,0.059331068,4.30355744,pre
-0.533918,4.49918875,1.8668845,0.587009,0.125817,2.405823,4.353696,-4.00854883,183.012368,0.0738557114,4.66557778,pre
-0.533652,4.4991765,1.866114,0.577951,0.1428385,2.405823,4.353696,-4.00852422,182.936835,0.0825536539,4.04618503,pre
-0.532916,4.49916425,1.8656625,0.568893,0.15986,2.405823,4.353696,-4.00849961,182.892574,0.090943235,3.55869511,pre
-0.532646,4.499152,1.865211,0.503051,0.1482105,2.405823,4.353696,-4.008475,182.848313,0.0745574402,3.39416573,pre
-0.531916,4.49882125,1.8647595,0.437209,0.136561,2.405823,4.353696,-4.00781057,182.804052,0.0597056982,3.2015656,pre
-0.531636,4.4984905,1.864308,0.4588765,0.1238975,2.405823,4.353696,-4.00714614,182.759791,0.0568536512,3.70367844,pre
-0.530908,4.49815975,1.8643705,0.480544,0.111234,2.405823,4.353696,-4.00648171,182.765918,0.0534528313,4.32011795,pre
-0.53063,4.497829,1.864433,0.555444,0.0897735,2.405823,4.353696,-4.00581728,182.772045,0.0498641519,6.18717105,pre
-0.529906,4.49783625,1.8644955,0.630344,0.068313,2.405823,4.353696,-4.00583185,182.778172,0.0430606897,9.22729202,pre
-0.529621,4.4978435,1.864558,0.6282085,0.08834,2.405823,4.353696,-4.00584641,182.784299,0.0554959389,7.11125764,pre
-0.528906,4.49785075,1.86492775,0.626073,0.108367,2.405823,4.353696,-4.00586098,182.820546,0.0678456528,5.77733997,pre
-0.528613,4.497858,1.8652975,0.598335,0.1051815,2.405823,4.353696,-4.00587554,182.856793,0.0629337728,5.68859543,pre
-0.5279,4.49813575,1.86566725,0.570597,0.101996,2.405823,4.353696,-4.0064335,182.89304,0.0581986116,5.59430762,pre
