t_s,src,stream,value,raw_code,seq
-1.747013,2,load,1.832354,3074180,761153
-1.746416,7,cc_r_est,5.135139,0,1334981
-1.746416,3,sma_v,0.524239,43,1335192
-1.746416,4,sma_i,0.14106,0,1335192
-1.746416,6,cc_u,0.552714,43,1334981
-1.746006,1,laser,4.551061,1954665599,761154
-1.745414,3,sma_v,0.554568,36,1335193
-1.745414,4,sma_i,0.110064,0,1335193
-1.745414,6,cc_u,0.545096,36,1334982
-1.745414,7,cc_r_est,5.132677,0,1334982
-1.744997,2,load,1.832354,3074180,761154
-1.744414,7,cc_r_est,5.132677,0,1334983
-1.744414,3,sma_v,0.521431,36,1335194
-1.744414,4,sma_i,0.116741,0,1335194
-1.744414,6,cc_u,0.545096,36,1334983
-1.74399,1,laser,4.551459,1954836720,761155
-1.743411,3,sma_v,0.681717,36,1335195
-1.743411,4,sma_i,0.14719,0,1335195
-1.743411,6,cc_u,0.545096,36,1334984
-1.743411,7,cc_r_est,5.132677,0,1334984
-1.742981,2,load,1.834196,3077270,761155
-1.742408,3,sma_v,0.527718,43,1335196
-1.742408,4,sma_i,0.091258,0,1335196
-1.742408,6,cc_u,0.553364,43,1334985
-1.742408,7,cc_r_est,5.150965,0,1334985
-1.741974,1,laser,4.551223,1954735293,761156
-1.741408,7,cc_r_est,5.150965,0,1334986
-1.741408,3,sma_v,0.54461,43,1335197
-1.741408,4,sma_i,0.147856,0,1335197
-1.741408,6,cc_u,0.553364,43,1334986
-1.740965,2,load,1.835972,3080250,761156
-1.740407,3,sma_v,0.552913,43,1335198
-1.740407,4,sma_i,0.126459,0,1335198
-1.740407,6,cc_u,0.553364,43,1334987
-1.740407,7,cc_r_est,5.150965,0,1334987
-1.739958,1,laser,4.551978,1955059557,761157
-1.739406,6,cc_u,0.553364,43,1334988
-1.739406,4,sma_i,0.112758,0,1335199
-1.739406,7,cc_r_est,5.150965,0,1334988
-1.739406,3,sma_v,0.542283,43,1335199
-1.738949,2,load,1.834935,3078510,761157
-1.738406,3,sma_v,0.597111,43,1335200
-1.738406,4,sma_i,0.11316,0,1335200
-1.738406,6,cc_u,0.553364,43,1334989
-1.738406,7,cc_r_est,5.150965,0,1334989
-1.737942,1,laser,4.551263,1954752802,761158
-1.737421,3,sma_v,0.529014,43,1335201
-1.737421,4,sma_i,0.131318,0,1335201
-1.737421,6,cc_u,0.553364,43,1334990
-1.737421,7,cc_r_est,5.150965,0,1334990
-1.736933,2,load,1.839101,3085500,761158
-1.736414,7,cc_r_est,5.150965,0,1334991
-1.736414,3,sma_v,0.54377,43,1335202
-1.736414,4,sma_i,0.133027,0,1335202
-1.736414,6,cc_u,0.553364,43,1334991
-1.735932,1,laser,4.550354,1954362257,761159
-1.735403,3,sma_v,0.614627,37,1335203
-1.735403,4,sma_i,0.109818,0,1335203
-1.735403,6,cc_u,0.545824,37,1334992
-1.735403,7,cc_r_est,5.148505,0,1334992
-1.734923,2,load,1.839101,3085500,761159
-1.734422,7,cc_r_est,5.148505,0,1334993
-1.734422,3,sma_v,0.554088,37,1335204
-1.734422,4,sma_i,0.123046,0,1335204
-1.734422,6,cc_u,0.545824,37,1334993
-1.733916,1,laser,4.550354,1954362257,761160
-1.733416,3,sma_v,0.543555,29,1335205
-1.733416,4,sma_i,0.11199,0,1335205
-1.733416,6,cc_u,0.53639,29,1334994
-1.733416,7,cc_r_est,5.142517,0,1334994
-1.732907,2,load,1.841754,3089950,761160
-1.732409,3,sma_v,0.455518,29,1335206
-1.732409,4,sma_i,0.114923,0,1335206
-1.732409,6,cc_u,0.53639,29,1334995
-1.732409,7,cc_r_est,5.142517,0,1334995
-1.731897,1,laser,4.551056,1954663843,761161
-1.731403,7,cc_r_est,5.142517,0,1334996
-1.731403,6,cc_u,0.53639,29,1334996
-1.731403,3,sma_v,0.638862,29,1335207
-1.731403,4,sma_i,0.11217,0,1335207
-1.730888,2,load,1.839441,3086070,761161
-1.730419,3,sma_v,0.476489,22,1335208
-1.730419,4,sma_i,0.111042,0,1335208
-1.730419,6,cc_u,0.527777,22,1334997
-1.730419,7,cc_r_est,5.13586,0,1334997
-1.729888,1,laser,4.551852,1955005416,761162
-1.729414,4,sma_i,0.115247,0,1335209
-1.729414,7,cc_r_est,5.13586,0,1334998
-1.729414,3,sma_v,0.560615,22,1335209
-1.729414,6,cc_u,0.527777,22,1334998
-1.728879,2,load,1.837349,3082560,761162
-1.728409,3,sma_v,0.678261,22,1335210
-1.728409,4,sma_i,0.123711,0,1335210
-1.728409,6,cc_u,0.527777,22,1334999
-1.728409,7,cc_r_est,5.13586,0,1334999
-1.727872,1,laser,4.551678,1954930659,761163
-1.727403,7,cc_r_est,5.141436,0,1335000
-1.727403,4,sma_i,0.097893,0,1335211
-1.727403,6,cc_u,0.529888,24,1335000
-1.727403,3,sma_v,0.566637,24,1335211
-1.726863,2,load,1.836687,3081450,761163
-1.726422,3,sma_v,0.449159,24,1335212
-1.726422,4,sma_i,0.125307,0,1335212
-1.726422,6,cc_u,0.529888,24,1335001
-1.726422,7,cc_r_est,5.141436,0,1335001
-1.725856,1,laser,4.552607,1955329767,761164
-1.72542,7,cc_r_est,5.141436,0,1335002
-1.72542,4,sma_i,0.129452,0,1335213
-1.72542,6,cc_u,0.529888,24,1335002
-1.72542,3,sma_v,0.454198,24,1335213
-1.724847,2,load,1.836687,3081450,761164
-1.724419,3,sma_v,0.477065,19,1335214
-1.724419,4,sma_i,0.107779,0,1335214
-1.724419,6,cc_u,0.523697,19,1335003
-1.724419,7,cc_r_est,5.136549,0,1335003
-1.72384,1,laser,4.552607,1955329767,761165
-1.723412,4,sma_i,0.097731,0,1335215
-1.723412,7,cc_r_est,5.14138,0,1335004
-1.723412,6,cc_u,0.525849,21,1335004
-1.723412,3,sma_v,0.704056,21,1335215
-1.722831,2,load,1.832843,3075000,761165
-1.722403,3,sma_v,0.647308,15,1335216
-1.722403,4,sma_i,0.109632,0,1335216
-1.722403,6,cc_u,0.51798,15,1335005
-1.722403,7,cc_r_est,5.133831,0,1335005
-1.721824,1,laser,4.552034,1955083706,761166
-1.721403,7,cc_r_est,5.133831,0,1335006
-1.721403,4,sma_i,0.112188,0,1335217
-1.721403,6,cc_u,0.51798,15,1335006
-1.721403,3,sma_v,0.630968,15,1335217
-1.720815,2,load,1.837289,3082460,761166
-1.720405,3,sma_v,0.470682,15,1335218
-1.720405,4,sma_i,0.142319,0,1335218
-1.720405,6,cc_u,0.51798,15,1335007
-1.720405,7,cc_r_est,5.133831,0,1335007
-1.719808,1,laser,4.550892,1954593355,761167
-1.719399,6,cc_u,0.512884,10,1335008
-1.719399,7,cc_r_est,5.128261,0,1335008
-1.719399,3,sma_v,0.440473,10,1335219
-1.719399,4,sma_i,0.106201,0,1335219
-1.718799,2,load,1.83571,3079810,761167
-1.718389,7,cc_r_est,5.139772,0,1335009
-1.718389,3,sma_v,0.507682,17,1335220
-1.718389,4,sma_i,0.090701,0,1335220
-1.718389,6,cc_u,0.520904,17,1335009
-1.717792,1,laser,4.551225,1954736123,761168
-1.717417,4,sma_i,0.109063,0,1335221
-1.717417,6,cc_u,0.513589,11,1335010
-1.717417,3,sma_v,0.593464,11,1335221
-1.717417,7,cc_r_est,5.131992,0,1335010
-1.716783,2,load,1.836407,3080980,761168
-1.71642,7,cc_r_est,5.131992,0,1335011
-1.71642,4,sma_i,0.082086,0,1335222
-1.71642,6,cc_u,0.513589,11,1335011
-1.71642,3,sma_v,0.623361,11,1335222
-1.715782,1,laser,4.551865,1955010965,761169
-1.715423,3,sma_v,0.638838,11,1335223
-1.715423,4,sma_i,0.124923,0,1335223
-1.715423,6,cc_u,0.513589,11,1335012
-1.715423,7,cc_r_est,5.131992,0,1335012
-1.714773,2,load,1.835287,3079100,761169
-1.714405,6,cc_u,0.513589,11,1335013
-1.714405,4,sma_i,0.143141,0,1335224
-1.714405,7,cc_r_est,5.131992,0,1335013
-1.714405,3,sma_v,0.513537,11,1335224
-1.713766,1,laser,4.551865,1955010965,761170
-1.71341,3,sma_v,0.686804,11,1335225
-1.71341,4,sma_i,0.081894,0,1335225
-1.71341,6,cc_u,0.513589,11,1335014
-1.71341,7,cc_r_est,5.131992,0,1335014
-1.712757,2,load,1.835287,3079100,761170
-1.712414,3,sma_v,0.513705,11,1335226
-1.712414,4,sma_i,0.149818,0,1335226
-1.712414,6,cc_u,0.513589,11,1335015
-1.712414,7,cc_r_est,5.131992,0,1335015
-1.71175,1,laser,4.551264,1954752958,761171
-1.711419,6,cc_u,0.513589,11,1335016
-1.711419,7,cc_r_est,5.131992,0,1335016
-1.711419,3,sma_v,0.523399,11,1335227
-1.711419,4,sma_i,0.14953,0,1335227
-1.710741,2,load,1.837724,3083190,761171
-1.710421,3,sma_v,0.48863,11,1335228
-1.710421,4,sma_i,0.085998,0,1335228
-1.710421,6,cc_u,0.513589,11,1335017
-1.710421,7,cc_r_est,5.131992,0,1335017
-1.709734,1,laser,4.552025,1955079712,761172
-1.709402,7,cc_r_est,5.121902,0,1335018
-1.709402,6,cc_u,0.505251,4,1335018
-1.709402,3,sma_v,0.510658,4,1335229
-1.709402,4,sma_i,0.109848,0,1335229
-1.708725,2,load,1.836509,3081150,761172
-1.708403,7,cc_r_est,5.109766,0,1335019
-1.708403,3,sma_v,0.620746,0,1335230
-1.708403,4,sma_i,0.110724,0,1335230
-1.708403,6,cc_u,0.5,0,1335019
-1.707718,1,laser,4.551557,1954878889,761173
-1.707403,4,sma_i,0.089879,0,1335231
-1.707403,6,cc_u,0.508388,7,1335020
-1.707403,3,sma_v,0.584586,7,1335231
-1.707403,7,cc_r_est,5.11962,0,1335020
-1.706709,2,load,1.835835,3080020,761173
-1.706398,7,cc_r_est,5.115981,0,1335021
-1.706398,4,sma_i,0.102662,0,1335232
-1.706398,6,cc_u,0.50608,5,1335021
-1.706398,3,sma_v,0.483447,5,1335232
-1.705702,1,laser,4.550261,1954322107,761174
-1.705426,3,sma_v,0.485271,5,1335233
-1.705426,4,sma_i,0.11217,0,1335233
-1.705426,6,cc_u,0.50608,5,1335022
-1.705426,7,cc_r_est,5.115981,0,1335022
-1.704693,2,load,1.839328,3085880,761174
-1.704421,6,cc_u,0.50608,5,1335023
-1.704421,4,sma_i,0.148978,0,1335234
-1.704421,7,cc_r_est,5.115981,0,1335023
-1.704421,3,sma_v,0.450311,5,1335234
-1.703686,1,laser,4.550261,1954322107,761175
-1.703417,3,sma_v,0.673031,5,1335235
-1.703417,4,sma_i,0.157256,0,1335235
-1.703417,6,cc_u,0.50608,5,1335024
-1.703417,7,cc_r_est,5.115981,0,1335024
-1.702677,2,load,1.839328,3085880,761175
-1.702415,3,sma_v,0.504755,5,1335236
-1.702415,4,sma_i,0.083988,0,1335236
-1.702415,6,cc_u,0.50608,5,1335025
-1.702415,7,cc_r_est,5.115981,0,1335025
-1.701676,1,laser,4.550452,1954404103,761176
-1.701412,7,cc_r_est,5.115981,0,1335026
-1.701412,6,cc_u,0.50608,5,1335026
-1.701412,4,sma_i,0.14971,0,1335237
-1.701412,3,sma_v,0.424756,5,1335237
-1.700667,2,load,1.837379,3082610,761176
-1.700407,3,sma_v,0.489734,5,1335238
-1.700407,4,sma_i,0.118733,0,1335238
-1.700407,6,cc_u,0.50608,5,1335027
-1.700407,7,cc_r_est,5.115981,0,1335027
-1.699657,1,laser,4.551431,1954824515,761177
-1.699401,6,cc_u,0.515016,12,1335028
-1.699401,4,sma_i,0.089447,0,1335239
-1.699401,7,cc_r_est,5.127796,0,1335028
-1.699401,3,sma_v,0.515481,12,1335239
-1.698648,2,load,1.835269,3079070,761177
-1.69842,3,sma_v,0.532517,5,1335240
-1.69842,4,sma_i,0.110208,0,1335240
-1.69842,6,cc_u,0.506715,5,1335029
-1.69842,7,cc_r_est,5.118086,0,1335029
-1.697641,1,laser,4.550924,1954606901,761178
-1.697416,3,sma_v,0.450215,0,1335241
-1.697416,4,sma_i,0.109057,0,1335241
-1.697416,6,cc_u,0.5,0,1335030
-1.697416,7,cc_r_est,5.10779,0,1335030
-1.696632,2,load,1.833993,3076930,761178
-1.696411,6,cc_u,0.5,0,1335031
-1.696411,7,cc_r_est,5.10779,0,1335031
-1.696411,3,sma_v,0.456573,0,1335242
-1.696411,4,sma_i,0.075152,0,1335242
-1.695632,1,laser,4.551738,1954956500,761179
-1.695407,3,sma_v,0.651651,0,1335243
-1.695407,4,sma_i,0.078895,0,1335243
-1.695407,6,cc_u,0.5,0,1335032
-1.695407,7,cc_r_est,5.10779,0,1335032
-1.694616,2,load,1.833874,3076730,761179
-1.6944,7,cc_r_est,5.10779,0,1335033
-1.6944,6,cc_u,0.5,0,1335033
-1.6944,4,sma_i,0.077317,0,1335244
-1.6944,3,sma_v,0.514689,0,1335244
-1.693616,1,laser,4.551738,1954956500,761180
-1.69342,3,sma_v,0.516728,0,1335245
-1.69342,4,sma_i,0.108619,0,1335245
-1.69342,6,cc_u,0.5,0,1335034
-1.69342,7,cc_r_est,5.097048,0,1335034
-1.692607,2,load,1.833874,3076730,761180
-1.69242,6,cc_u,0.500428,0,1335035
-1.69242,4,sma_i,0.099237,0,1335246
-1.69242,7,cc_r_est,5.095774,0,1335035
-1.69242,3,sma_v,0.592072,0,1335246
-1.6916,1,laser,4.551515,1954860689,761181
-1.691417,3,sma_v,0.559271,1,1335247
-1.691417,4,sma_i,0.099009,0,1335247
-1.691417,6,cc_u,0.501061,1,1335036
-1.691417,7,cc_r_est,5.094872,0,1335036
-1.690591,2,load,1.838374,3084280,761181
-1.690407,6,cc_u,0.5,0,1335037
-1.690407,4,sma_i,0.104282,0,1335248
-1.690407,7,cc_r_est,5.08855,0,1335037
-1.690407,3,sma_v,0.570621,0,1335248
-1.689584,1,laser,4.550261,1954322346,761182
-1.6894,3,sma_v,0.483879,0,1335249
-1.6894,4,sma_i,0.114503,0,1335249
-1.6894,6,cc_u,0.5,0,1335038
-1.6894,7,cc_r_est,5.08855,0,1335038
-1.688575,2,load,1.836616,3081330,761182
-1.688394,7,cc_r_est,5.08855,0,1335039
-1.688394,3,sma_v,0.552984,0,1335250
-1.688394,4,sma_i,0.176212,0,1335250
-1.688394,6,cc_u,0.5,0,1335039
-1.687568,1,laser,4.550304,1954340746,761183
-1.687412,4,sma_i,0.114365,0,1335251
-1.687412,6,cc_u,0.5,0,1335040
-1.687412,3,sma_v,0.432003,0,1335251
-1.687412,7,cc_r_est,5.08855,0,1335040
-1.686559,2,load,1.833952,3076860,761183
-1.686405,7,cc_r_est,5.08855,0,1335041
-1.686405,6,cc_u,0.5,0,1335041
-1.686405,4,sma_i,0.065128,0,1335252
-1.686405,3,sma_v,0.406736,0,1335252
-1.685552,1,laser,4.551411,1954815986,761184
-1.685397,3,sma_v,0.414462,0,1335253
-1.685397,4,sma_i,0.117533,0,1335253
-1.685397,6,cc_u,0.5,0,1335042
-1.685397,7,cc_r_est,5.08855,0,1335042
-1.684543,2,load,1.835281,3079090,761184
-1.684424,6,cc_u,0.5,0,1335043
-1.684424,4,sma_i,0.076934,0,1335254
-1.684424,7,cc_r_est,5.08855,0,1335043
-1.684424,3,sma_v,0.469722,0,1335254
-1.683536,1,laser,4.550921,1954605819,761185
-1.683401,3,sma_v,0.506986,0,1335255
-1.683401,4,sma_i,0.104822,0,1335255
-1.683401,6,cc_u,0.5,0,1335044
-1.683401,7,cc_r_est,5.081483,0,1335044
-1.682527,2,load,1.835281,3079090,761185
-1.682398,3,sma_v,0.441265,0,1335256
-1.682398,4,sma_i,0.099519,0,1335256
-1.682398,6,cc_u,0.500225,0,1335045
-1.682398,7,cc_r_est,5.080236,0,1335045
-1.68152,1,laser,4.550921,1954605819,761186
-1.68142,7,cc_r_est,5.071244,0,1335046
-1.68142,6,cc_u,0.5,0,1335046
-1.68142,4,sma_i,0.107383,0,1335257
-1.68142,3,sma_v,0.655514,0,1335257
-1.680511,2,load,1.839948,3086920,761186
-1.680421,3,sma_v,0.472722,0,1335258
-1.680421,4,sma_i,0.101252,0,1335258
-1.680421,6,cc_u,0.5,0,1335047
-1.680421,7,cc_r_est,5.068354,0,1335047
-1.67951,1,laser,4.551708,1954943643,761187
-1.679421,6,cc_u,0.5,0,1335048
-1.679421,4,sma_i,0.108025,0,1335259
-1.679421,7,cc_r_est,5.058793,0,1335048
-1.679421,3,sma_v,0.44184,0,1335259
-1.678501,2,load,1.839006,3085340,761187
-1.678421,3,sma_v,0.670535,0,1335260
-1.678421,4,sma_i,0.154671,0,1335260
-1.678421,6,cc_u,0.5,0,1335049
-1.678421,7,cc_r_est,5.058793,0,1335049
-1.677494,1,laser,4.551644,1954916087,761188
-1.677423,3,sma_v,0.410575,0,1335261
-1.677423,4,sma_i,0.106123,0,1335261
-1.677423,6,cc_u,0.5,0,1335050
-1.677423,7,cc_r_est,5.05128,0,1335050
-1.676485,2,load,1.832646,3074670,761188
-1.676423,7,cc_r_est,5.046659,0,1335051
-1.676423,6,cc_u,0.5,0,1335051
-1.676423,4,sma_i,0.103334,0,1335262
-1.676423,3,sma_v,0.456453,0,1335262
-1.675478,1,laser,4.550337,1954354728,761189
-1.675423,3,sma_v,0.493237,0,1335263
-1.675423,4,sma_i,0.121318,0,1335263
-1.675423,6,cc_u,0.5,0,1335052
-1.675423,7,cc_r_est,5.046659,0,1335052
-1.674469,2,load,1.834649,3078030,761189
-1.674424,6,cc_u,0.5,0,1335053
-1.674424,4,sma_i,0.137209,0,1335264
-1.674424,7,cc_r_est,5.046659,0,1335053
-1.674424,3,sma_v,0.60023,0,1335264
-1.673462,1,laser,4.550249,1954317170,761190
-1.673415,3,sma_v,0.505907,0,1335265
-1.673415,4,sma_i,0.132859,0,1335265
-1.673415,6,cc_u,0.5,0,1335054
-1.673415,7,cc_r_est,5.046659,0,1335054
-1.672453,2,load,1.834649,3078030,761190
-1.672405,3,sma_v,0.514977,0,1335266
-1.672405,4,sma_i,0.113868,0,1335266
-1.672405,6,cc_u,0.5,0,1335055
-1.672405,7,cc_r_est,5.046659,0,1335055
-1.671446,1,laser,4.550249,1954317170,761191
-1.671424,7,cc_r_est,5.046659,0,1335056
-1.671424,6,cc_u,0.5,0,1335056
-1.671424,4,sma_i,0.073088,0,1335267
-1.671424,3,sma_v,0.509674,0,1335267
-1.670437,2,load,1.837069,3082090,761191
-1.670418,3,sma_v,0.508786,0,1335268
-1.670418,4,sma_i,0.133555,0,1335268
-1.670418,6,cc_u,0.5,0,1335057
-1.670418,7,cc_r_est,5.046659,0,1335057
-1.66943,1,laser,4.55143,1954824288,761192
-1.66941,6,cc_u,0.5,0,1335058
-1.66941,4,sma_i,0.161755,0,1335269
-1.66941,7,cc_r_est,5.046659,0,1335058
-1.66941,3,sma_v,0.447287,0,1335269
-1.668421,2,load,1.836461,3081070,761192
-1.668398,3,sma_v,0.691722,0,1335270
-1.668398,4,sma_i,0.10286,0,1335270
-1.668398,6,cc_u,0.5,0,1335059
-1.668398,7,cc_r_est,5.042586,0,1335059
-1.667415,3,sma_v,0.43685,0,1335271
-1.667415,4,sma_i,0.108367,0,1335271
-1.667415,6,cc_u,0.5,0,1335060
-1.667415,7,cc_r_est,5.033414,0,1335060
-1.667414,1,laser,4.550938,1954613115,761193
-1.666405,6,cc_u,0.5,0,1335061
-1.666405,7,cc_r_est,5.033414,0,1335061
-1.666405,4,sma_i,0.119362,0,1335272
-1.666405,3,sma_v,0.532085,0,1335272
-1.666405,2,load,1.831466,3072690,761193
-1.665423,3,sma_v,0.487527,0,1335273
-1.665423,4,sma_i,0.153513,0,1335273
-1.665423,6,cc_u,0.5,0,1335062
-1.665423,7,cc_r_est,5.033414,0,1335062
-1.665405,1,laser,4.551669,1954926954,761194
-1.664414,6,cc_u,0.506647,5,1335063
-1.664414,4,sma_i,0.092032,0,1335274
-1.664414,7,cc_r_est,5.042149,0,1335063
-1.664414,3,sma_v,0.433226,5,1335274
-1.664389,2,load,1.834291,3077430,761194
-1.663403,3,sma_v,0.501755,11,1335275
-1.663403,4,sma_i,0.091306,0,1335275
-1.663403,6,cc_u,0.514091,11,1335064
-1.663403,7,cc_r_est,5.053262,0,1335064
-1.663388,1,laser,4.551991,1955065079,761195
-1.66239,7,cc_r_est,5.049103,0,1335065
-1.66239,3,sma_v,0.539571,8,1335276
-1.66239,4,sma_i,0.105685,0,1335276
-1.66239,6,cc_u,0.509521,8,1335065
-1.66238,2,load,1.836962,3081910,761195
-1.661426,7,cc_r_est,5.049103,0,1335066
-1.661426,6,cc_u,0.509521,8,1335066
-1.661426,4,sma_i,0.083742,0,1335277
-1.661426,3,sma_v,0.438745,8,1335277
-1.661372,1,laser,4.551991,1955065079,761196
-1.660387,3,sma_v,0.557399,5,1335278
-1.660387,4,sma_i,0.104594,0,1335278
-1.660387,6,cc_u,0.505706,5,1335067
-1.660387,7,cc_r_est,5.04512,0,1335067
-1.660364,2,load,1.836962,3081910,761196
-1.659376,7,cc_r_est,5.04512,0,1335068
-1.659376,6,cc_u,0.505706,5,1335068
-1.659376,4,sma_i,0.113994,0,1335279
-1.659376,3,sma_v,0.430875,5,1335279
-1.659356,1,laser,4.550716,1954517680,761197
-1.658416,3,sma_v,0.533357,0,1335280
-1.658416,4,sma_i,0.106549,0,1335280
-1.658416,6,cc_u,0.500518,0,1335069
-1.658416,7,cc_r_est,5.038832,0,1335069
-1.658347,2,load,1.834422,3077650,761197
-1.657403,4,sma_i,0.120646,0,1335281
-1.657403,7,cc_r_est,5.038832,0,1335070
-1.657403,3,sma_v,0.573812,0,1335281
-1.657403,6,cc_u,0.500518,0,1335070
-1.657337,1,laser,4.550534,1954439568,761198
-1.65638,6,cc_u,0.506305,5,1335071
-1.65638,7,cc_r_est,5.046265,0,1335071
-1.65638,4,sma_i,0.0931,0,1335282
-1.65638,3,sma_v,0.432674,5,1335282
-1.656335,2,load,1.836586,3081280,761198
-1.655395,3,sma_v,0.648124,5,1335283
-1.655395,4,sma_i,0.11968,0,1335283
-1.655395,6,cc_u,0.506305,5,1335072
-1.655395,7,cc_r_est,5.046265,0,1335072
-1.655328,1,laser,4.551762,1954966633,761199
-1.654385,6,cc_u,0.509694,8,1335073
-1.654385,4,sma_i,0.096027,0,1335284
-1.654385,7,cc_r_est,5.051226,0,1335073
-1.654385,3,sma_v,0.473418,8,1335284
-1.654319,2,load,1.834667,3078060,761199
-1.653414,3,sma_v,0.404673,8,1335285
-1.653414,4,sma_i,0.158492,0,1335285
-1.653414,6,cc_u,0.509694,8,1335074
-1.653414,7,cc_r_est,5.051226,0,1335074
-1.653312,1,laser,4.551442,1954829376,761200
-1.652412,3,sma_v,0.669647,15,1335286
-1.652412,4,sma_i,0.089213,0,1335286
-1.652412,6,cc_u,0.518985,15,1335075
-1.652412,7,cc_r_est,5.065688,0,1335075
-1.652303,2,load,1.834816,3078310,761200
-1.651412,7,cc_r_est,5.065688,0,1335076
-1.651412,6,cc_u,0.518985,15,1335076
-1.651412,4,sma_i,0.124935,0,1335287
-1.651412,3,sma_v,0.432746,15,1335287
-1.651296,1,laser,4.551442,1954829376,761201
-1.650414,3,sma_v,0.613571,15,1335288
-1.650414,4,sma_i,0.066196,0,1335288
-1.650414,6,cc_u,0.518985,15,1335077
-1.650414,7,cc_r_est,5.065688,0,1335077
-1.650287,2,load,1.834816,3078310,761201
-1.649414,6,cc_u,0.518985,15,1335078
-1.649414,4,sma_i,0.145013,0,1335289
-1.649414,7,cc_r_est,5.065688,0,1335078
-1.649414,3,sma_v,0.463052,15,1335289
-1.64928,1,laser,4.552059,1955094359,761202
-1.648416,3,sma_v,0.46989,15,1335290
-1.648416,4,sma_i,0.168378,0,1335290
-1.648416,6,cc_u,0.518985,15,1335079
-1.648416,7,cc_r_est,5.065688,0,1335079
-1.648271,2,load,1.835418,3079320,761202
-1.647418,3,sma_v,0.470562,15,1335291
-1.647418,4,sma_i,0.05559,0,1335291
-1.647418,6,cc_u,0.518985,15,1335080
-1.647418,7,cc_r_est,5.065688,0,1335080
-1.647264,1,laser,4.552349,1955218987,761203
-1.646418,7,cc_r_est,5.074825,0,1335081
-1.646418,6,cc_u,0.523815,19,1335081
-1.646418,3,sma_v,0.464204,19,1335292
-1.646418,4,sma_i,0.094588,0,1335292
-1.646255,2,load,1.833576,3076230,761203
-1.645419,3,sma_v,0.471522,19,1335293
-1.645419,4,sma_i,0.139584,0,1335293
-1.645419,6,cc_u,0.523815,19,1335082
-1.645419,7,cc_r_est,5.074825,0,1335082
-1.645248,1,laser,4.550911,1954601185,761204
-1.644421,6,cc_u,0.523815,19,1335083
-1.644421,4,sma_i,0.130808,0,1335294
-1.644421,7,cc_r_est,5.074825,0,1335083
-1.644421,3,sma_v,0.489398,19,1335294
-1.644239,2,load,1.84136,3089290,761204
-1.643423,3,sma_v,0.533645,19,1335295
-1.643423,4,sma_i,0.126807,0,1335295
-1.643423,6,cc_u,0.523815,19,1335084
-1.643423,7,cc_r_est,5.074825,0,1335084
-1.643232,1,laser,4.550527,1954436437,761205
-1.642416,3,sma_v,0.523999,19,1335296
-1.642416,4,sma_i,0.143651,0,1335296
-1.642416,6,cc_u,0.523815,19,1335085
-1.642416,7,cc_r_est,5.074825,0,1335085
-1.642223,2,load,1.83745,3082730,761205
-1.641412,6,cc_u,0.523815,19,1335086
-1.641412,7,cc_r_est,5.074825,0,1335086
-1.641412,4,sma_i,0.134263,0,1335297
-1.641412,3,sma_v,0.539307,19,1335297
-1.641222,1,laser,4.550527,1954436437,761206
-1.640418,3,sma_v,0.62972,19,1335298
-1.640418,4,sma_i,0.112128,0,1335298
-1.640418,6,cc_u,0.523815,19,1335087
-1.640418,7,cc_r_est,5.074825,0,1335087
-1.640213,2,load,1.83745,3082730,761206
-1.639411,7,cc_r_est,5.082659,0,1335088
-1.639411,6,cc_u,0.527221,22,1335088
-1.639411,4,sma_i,0.096405,0,1335299
-1.639411,3,sma_v,0.585713,22,1335299
-1.639206,1,laser,4.551718,1954947819,761207
-1.638405,3,sma_v,0.518288,22,1335300
-1.638405,4,sma_i,0.084216,0,1335300
-1.638405,6,cc_u,0.527221,22,1335089
-1.638405,7,cc_r_est,5.082659,0,1335089
-1.638197,2,load,1.83475,3078200,761207
-1.637419,6,cc_u,0.51901,15,1335090
-1.637419,4,sma_i,0.110586,0,1335301
-1.637419,7,cc_r_est,5.075929,0,1335090
-1.637419,3,sma_v,0.653691,15,1335301
-1.63719,1,laser,4.551398,1954810481,761208
-1.636415,7,cc_r_est,5.075929,0,1335091
-1.636415,4,sma_i,0.074348,0,1335302
-1.636415,6,cc_u,0.51901,15,1335091
-1.636415,3,sma_v,0.508738,15,1335302
-1.636181,2,load,1.833218,3075630,761208
-1.635409,3,sma_v,0.525774,15,1335303
-1.635409,4,sma_i,0.118415,0,1335303
-1.635409,6,cc_u,0.51901,15,1335092
-1.635409,7,cc_r_est,5.075929,0,1335092
-1.635174,1,laser,4.551806,1954985920,761209
-1.634398,7,cc_r_est,5.075929,0,1335093
-1.634398,6,cc_u,0.51901,15,1335093
-1.634398,4,sma_i,0.085698,0,1335304
-1.634398,3,sma_v,0.518624,15,1335304
-1.634165,2,load,1.835465,3079400,761209
-1.633414,3,sma_v,0.511545,15,1335305
-1.633414,4,sma_i,0.127683,0,1335305
-1.633414,6,cc_u,0.51901,15,1335094
-1.633414,7,cc_r_est,5.075929,0,1335094
-1.633158,1,laser,4.552329,1955210536,761210
-1.632408,6,cc_u,0.51901,15,1335095
-1.632408,4,sma_i,0.132464,0,1335306
-1.632408,7,cc_r_est,5.075929,0,1335095
-1.632408,3,sma_v,0.536068,15,1335306
-1.632149,2,load,1.834857,3078380,761210
-1.631423,3,sma_v,0.622497,15,1335307
-1.631423,4,sma_i,0.112566,0,1335307
-1.631423,6,cc_u,0.51901,15,1335096
-1.631423,7,cc_r_est,5.075929,0,1335096
