t_s,laser,load,sma_v,sma_i,cc_u,cc_r_est,laser_mm,force_mN,power_W,sma_r,phase
-1.293302,4.552218,1.834509,0.433034,0.143243,0.509651,4.856246,-4.11507695,179.838568,0.0620290893,3.02307268,pre
-1.292604,4.552022,1.834804,0.5523845,0.1035525,0.509651,4.856246,-4.11468322,179.867487,0.0572007959,5.33434248,pre
-1.292299,4.552276,1.835099,0.671735,0.063862,0.509651,4.856246,-4.11519346,179.896407,0.0428983406,10.51854,pre
-1.291595,4.55253,1.835394,0.661717,0.1076975,0.509651,4.856246,-4.11570371,179.925326,0.0712652666,6.14421876,pre
-1.291305,4.552784,1.83587825,0.651699,0.151533,0.509651,4.856246,-4.11621396,179.972797,0.0987539046,4.30070678,pre
-1.290585,4.553038,1.8363625,0.6273805,0.1187625,0.509651,4.856246,-4.11672421,180.020269,0.0745092766,5.28264814,pre
-1.290306,4.55303525,1.83684675,0.603062,0.085992,0.509651,4.856246,-4.11671869,180.06774,0.0518585075,7.01300121,pre
-1.289576,4.5530325,1.837331,0.560939,0.0826115,0.509651,4.856246,-4.11671316,180.115212,0.0463400122,6.79008371,pre
-1.289307,4.55302975,1.83625525,0.518816,0.079231,0.509651,4.856246,-4.11670764,180.009755,0.0411063105,6.54814403,pre
-1.288569,4.553027,1.8351795,0.546074,0.097401,0.509651,4.856246,-4.11670212,179.904298,0.0531881537,5.60645168,pre
-1.288306,4.5530565,1.83410375,0.573332,0.115571,0.509651,4.856246,-4.11676138,179.798841,0.0662605526,4.96086388,pre
-1.28756,4.553086,1.833028,0.5025355,0.116066,0.509651,4.856246,-4.11682064,179.693385,0.0583272853,4.32973911,pre
-1.287308,4.5531155,1.8327985,0.431739,0.116561,0.509651,4.856246,-4.1168799,179.670886,0.0503239296,3.70397474,pre
-1.28656,4.553145,1.832569,0.4282835,0.111981,0.5069725,4.8550435,-4.11693916,179.648388,0.0479596146,3.82460864,pre
-1.286307,4.553145,1.8323395,0.424828,0.107401,0.504294,4.853841,-4.11693916,179.62589,0.045626952,3.95553114,pre
-1.285544,4.553145,1.83211,0.4655115,0.1061325,0.5025595,4.853354,-4.11693916,179.603392,0.0494058993,4.38613526,pre
-1.285307,4.553145,1.83211,0.506195,0.104864,0.500825,4.852867,-4.11693916,179.603392,0.0530816325,4.82715708,pre
-1.284544,4.553145,1.83211,0.51962,0.107287,0.5004125,4.8497345,-4.11693916,179.603392,0.0557484709,4.84327085,pre
-1.284306,4.553302,1.83211,0.533045,0.10971,0.5,4.846602,-4.11725455,179.603392,0.058480367,4.85867286,pre
-1.283535,4.553459,1.83211,0.514785,0.10519,0.5,4.8479075,-4.11756994,179.603392,0.0541502342,4.89385873,pre
-1.283307,4.553616,1.83295325,0.496525,0.10067,0.5,4.849213,-4.11788533,179.686057,0.0499851717,4.93220423,pre
-1.282528,4.553773,1.8337965,0.4785525,0.1048125,0.5,4.8463825,-4.11820072,179.768721,0.0501582839,4.56579606,pre
-1.282304,4.55351725,1.83463975,0.46058,0.108955,0.5,4.843552,-4.11768696,179.851386,0.0501824939,4.22724978,pre
-1.281519,4.5532615,1.835483,0.428763,0.107818,0.5,4.8418475,-4.11717319,179.93405,0.0462283691,3.9767293,pre
-1.281304,4.55300575,1.83545325,0.396946,0.106681,0.5,4.840143,-4.11665943,179.931134,0.0423465962,3.72086876,pre
-1.280512,4.55275,1.8354235,0.490442,0.1056135,0.5,4.839517,-4.11614566,179.928218,0.0517972962,4.64374346,pre
-1.280304,4.55258925,1.83539375,0.583938,0.104546,0.5,4.838891,-4.11582274,179.925301,0.0610483821,5.58546477,pre
-1.279503,4.5524285,1.835364,0.5402195,0.104726,0.5,4.838097,-4.11549981,179.922385,0.0565750274,5.15840861,pre
-1.2793,4.55226775,1.835507,0.496501,0.104906,0.5,4.837303,-4.11517689,179.936403,0.0520859339,4.73281795,pre
-1.278496,4.552107,1.83565,0.500472,0.1106375,0.5,4.837303,-4.11485397,179.950422,0.0553709709,4.52352954,pre
-1.278296,4.552379,1.835793,0.504443,0.116369,0.5,4.837303,-4.11540038,179.96444,0.0587015275,4.33485722,pre
-1.277487,4.552651,1.835936,0.5062065,0.1094435,0.5,4.8377375,-4.11594679,179.978458,0.0554010111,4.62527697,pre
-1.277292,4.552923,1.8356575,0.50797,0.102518,0.5,4.838172,-4.11649319,179.951157,0.0520760685,4.95493474,pre
-1.27648,4.553195,1.835379,0.504707,0.093805,0.5,4.838172,-4.1170396,179.923855,0.0473440401,5.38038484,pre
-1.276308,4.553195,1.8351005,0.501444,0.085092,0.5,4.838172,-4.1170396,179.896554,0.0426688728,5.89296291,pre
-1.275471,4.553195,1.834822,0.505523,0.0778575,0.5,4.838172,-4.1170396,179.869252,0.039358757,6.49292618,pre
-1.275299,4.553195,1.834822,0.509602,0.070623,0.5,4.838172,-4.1170396,179.869252,0.035989622,7.21580788,pre
-1.274464,4.553195,1.834822,0.527394,0.1057725,0.5,4.838172,-4.1170396,179.869252,0.0557837819,4.98611643,pre
-1.274296,4.55326725,1.834822,0.545186,0.140922,0.5,4.838172,-4.11718474,179.869252,0.0768287015,3.86870751,pre
-1.273455,4.5533395,1.834822,0.601178,0.1390865,0.5,4.838172,-4.11732988,179.869252,0.0836157439,4.32233179,pre
-1.273296,4.55341175,1.8352615,0.65717,0.137251,0.5,4.838172,-4.11747502,179.912337,0.0901972397,4.78808898,pre
-1.272448,4.553484,1.835701,0.5617785,0.117266,0.501271,4.841456,-4.11762016,179.955421,0.0658775176,4.79063411,pre
-1.272292,4.5534875,1.8361405,0.466387,0.097281,0.502542,4.84474,-4.11762719,179.998506,0.0453705937,4.79422498,pre
-1.271439,4.553491,1.83658,0.504731,0.088358,0.502542,4.84474,-4.11763422,180.04159,0.0445970217,5.7123407,pre
-1.271311,4.5534945,1.83685275,0.543075,0.079435,0.502542,4.84474,-4.11764126,180.068328,0.0431391626,6.83672185,pre
-1.270438,4.553498,1.8371255,0.4799565,0.0914865,0.501318,4.8448385,-4.11764829,180.095066,0.0439095403,5.24620026,pre
-1.270301,4.55370875,1.83739825,0.416838,0.103538,0.500094,4.844937,-4.11807165,180.121804,0.0431585728,4.02594217,pre
-1.269429,4.5539195,1.837671,0.4562855,0.1044885,0.500047,4.843822,-4.11849502,180.148542,0.0476765875,4.36684898,pre
-1.269295,4.55413025,1.83776625,0.495733,0.105439,0.5,4.842707,-4.11891839,180.157879,0.0522695918,4.70160946,pre
-1.268422,4.554341,1.8378615,0.550213,0.1046955,0.5,4.842349,-4.11934175,180.167217,0.0576048251,5.25536437,pre
-1.268291,4.5541225,1.83795675,0.604693,0.103952,0.5,4.841991,-4.11890282,180.176554,0.0628590467,5.81704056,pre
-1.267413,4.553904,1.838052,0.5948435,0.104354,0.5,4.8412535,-4.11846388,180.185892,0.0620742986,5.70024628,pre
-1.267304,4.5536855,1.83846625,0.584994,0.104756,0.5,4.840516,-4.11802495,180.226501,0.0612816315,5.58434839,pre
-1.266406,4.553467,1.8388805,0.5159725,0.1291165,0.5,4.840516,-4.11758601,180.26711,0.0666205633,3.99617787,pre
-1.266298,4.55326025,1.83929475,0.446951,0.153477,0.5,4.840516,-4.11717068,180.30772,0.0685966986,2.91216925,pre
-1.265397,4.5530535,1.839709,0.4308385,0.129719,0.5,4.839188,-4.11675535,180.348329,0.0558879394,3.32132147,pre
-1.265299,4.55284675,1.839709,0.414726,0.105961,0.5,4.83786,-4.11634002,180.348329,0.0439447817,3.91394947,pre
-1.26439,4.55264,1.839709,0.4362015,0.1357415,0.5,4.83786,-4.11592469,180.348329,0.0592106459,3.21347193,pre
-1.264294,4.55264,1.839709,0.457677,0.165522,0.5,4.83786,-4.11592469,180.348329,0.0757556124,2.76505238,pre
-1.263381,4.55264,1.839709,0.4593085,0.1315335,0.501167,4.8410025,-4.11592469,180.348329,0.0604144546,3.49195072,pre
-1.263286,4.55264,1.840314,0.46094,0.097545,0.502334,4.844145,-4.11592469,180.407638,0.0449623923,4.72540879,pre
-1.262374,4.55264,1.840919,0.4738615,0.0944165,0.506021,4.851205,-4.11592469,180.466946,0.0447403443,5.01884205,pre
-1.262303,4.552817,1.841524,0.486783,0.091288,0.509708,4.858265,-4.11628026,180.526255,0.0444374465,5.33238761,pre
-1.261365,4.552994,1.842129,0.4981565,0.087167,0.509708,4.858265,-4.11663582,180.585564,0.0434228076,5.71496667,pre
-1.2613,4.553171,1.840268,0.50953,0.083046,0.509708,4.858265,-4.11699139,180.403128,0.0423144284,6.13551526,pre
-1.260358,4.553348,1.838407,0.5061705,0.0763785,0.509708,4.858265,-4.11734696,180.220693,0.0386605435,6.62713329,pre
-1.260294,4.55345,1.836546,0.502811,0.069711,0.509708,4.858265,-4.11755186,180.038257,0.0350514576,7.21279282,pre
-1.259349,4.553552,1.834685,0.5623905,0.093295,0.509708,4.858265,-4.11775676,179.855822,0.0524682217,6.02808832,pre
-1.259295,4.553654,1.83457325,0.62197,0.116879,0.509708,4.858265,-4.11796167,179.844867,0.0726952316,5.32148632,pre
-1.258342,4.553756,1.8344615,0.5735005,0.101792,0.509708,4.858265,-4.11816657,179.833912,0.0583777629,5.63404295,pre
-1.2583,4.55372325,1.83434975,0.525031,0.086705,0.509708,4.858265,-4.11810078,179.822957,0.0455228129,6.05537166,pre
-1.257333,4.5536905,1.834238,0.5403275,0.0957125,0.508083,4.858364,-4.11803499,179.812002,0.0517160958,5.64531801,pre
-1.257299,4.55365775,1.83426475,0.555624,0.10472,0.506458,4.858463,-4.1179692,179.814624,0.0581849453,5.30580596,pre
-1.256332,4.553625,1.8342915,0.5491815,0.107887,0.503229,4.855224,-4.11790341,179.817247,0.0592495445,5.09033989,pre
-1.256299,4.5538865,1.83431825,0.542739,0.111054,0.5,4.851985,-4.11842873,179.819869,0.0602733369,4.887163,pre
-1.255323,4.554148,1.834345,0.528006,0.0963035,0.5,4.851985,-4.11895404,179.822491,0.0508488258,5.48272908,pre
-1.255303,4.5544095,1.834345,0.513273,0.081553,0.5,4.851985,-4.11947936,179.822491,0.041858953,6.29373536,pre
-1.254316,4.554671,1.834345,0.504719,0.113847,0.5,4.851985,-4.12000467,179.822491,0.057460744,4.43330962,pre
-1.254305,4.554671,1.834345,0.496165,0.146141,0.5,4.851985,-4.12000467,179.822491,0.0725100493,3.39511157,pre
-1.253307,4.554671,1.834345,0.445272,0.126468,0.5,4.850134,-4.12000467,179.822491,0.0563126593,3.5208274,pre
-1.253303,4.554671,1.8350006,0.394379,0.106795,0.5,4.848283,-4.12000467,179.88676,0.0421177053,3.69286015,pre
-1.252302,4.554671,1.8356562,0.414174,0.107857,0.5,4.843677,-4.12000467,179.951029,0.0446715651,3.84002893,pre
-1.252297,4.554671,1.8363118,0.501935,0.085311,0.5,4.843677,-4.12000467,180.015298,0.0428205768,5.88359063,pre
-1.251306,4.554426,1.8369674,0.589696,0.062765,0.5,4.843677,-4.1195125,180.079567,0.0370122694,9.39529993,pre
-1.251288,4.554181,1.837623,0.6214895,0.099927,0.5,4.843677,-4.11902034,180.143837,0.0621035813,6.21943519,pre
-1.250304,4.553936,1.83707475,0.653283,0.137089,0.5,4.843677,-4.11852817,180.090091,0.0895579132,4.76539328,pre
-1.250288,4.553691,1.8365265,0.577795,0.11798,0.5006235,4.845999,-4.118036,180.036346,0.0681682541,4.89739786,pre
-1.249303,4.5534235,1.83597825,0.502307,0.098871,0.501247,4.848321,-4.11749863,179.9826,0.0496635954,5.08042803,pre
-1.249272,4.553156,1.83543,0.562906,0.0908115,0.501247,4.848321,-4.11696126,179.928855,0.0511183382,6.19862022,pre
-1.248301,4.5528885,1.83552825,0.623505,0.082752,0.501247,4.848321,-4.11642389,179.938486,0.0515962858,7.53462152,pre
-1.248272,4.552621,1.8356265,0.6451965,0.093109,0.5006235,4.848279,-4.11588652,179.948118,0.0600736009,6.92947513,pre
-1.247276,4.5527665,1.83572475,0.666888,0.103466,0.5,4.848237,-4.11617881,179.957749,0.0690002338,6.44547967,pre
-1.247263,4.552912,1.835823,0.559475,0.1058235,0.5,4.845815,-4.1164711,179.967381,0.0592056027,5.28686917,pre
-1.246292,4.5530575,1.83593175,0.452062,0.108181,0.5,4.843393,-4.11676339,179.978042,0.0489045192,4.17875597,pre
-1.246256,4.553203,1.8360405,0.4504425,0.1283335,0.5,4.843393,-4.11705567,179.988703,0.0578068626,3.509937,pre
-1.245283,4.5533755,1.83614925,0.448823,0.148486,0.5,4.843393,-4.1174022,179.999364,0.066643932,3.02266207,pre
-1.245247,4.553548,1.836258,0.4418165,0.1141495,0.5,4.843393,-4.11774873,180.010024,0.0504331326,3.87050754,pre
-1.244276,4.5537205,1.83661425,0.43481,0.079813,0.5,4.843393,-4.11809526,180.044948,0.0347034905,5.44785937,pre
-1.24424,4.553893,1.8369705,0.4647195,0.1241735,0.5,4.843393,-4.11844178,180.079871,0.0577058468,3.74250142,pre
-1.243314,4.553893,1.83732675,0.494629,0.168534,0.5,4.843393,-4.11844178,180.114795,0.0833618039,2.93489148,pre
-1.243231,4.553893,1.837683,0.471198,0.122278,0.5,4.843393,-4.11844178,180.149718,0.057617149,3.85349777,pre
-1.242289,4.553893,1.837683,0.447767,0.076022,0.5,4.843393,-4.11844178,180.149718,0.0340401429,5.88996606,pre
-1.242224,4.553893,1.837683,0.4464115,0.094942,0.5,4.843393,-4.11844178,180.149718,0.0423832006,4.70193908,pre
-1.241299,4.55384725,1.837683,0.445056,0.113862,0.5,4.843393,-4.11834988,180.149718,0.0506749663,3.90873162,pre
-1.241215,4.5538015,1.837683,0.467395,0.10415,0.5024475,4.848354,-4.11825797,180.149718,0.0486791892,4.48771003,pre
-1.240285,4.55375575,1.837306,0.489734,0.094438,0.504895,4.853315,-4.11816607,180.112761,0.0462494995,5.18577268,pre
-1.240208,4.55371,1.836929,0.472086,0.097557,0.504835,4.8551,-4.11807416,180.075803,0.0460552939,4.83907869,pre
-1.239268,4.55399175,1.836552,0.454438,0.100676,0.504775,4.856885,-4.11864016,180.038845,0.0457510001,4.51386626,pre
-1.239199,4.5542735,1.836175,0.461996,0.0992485,0.5058325,4.860095,-4.11920615,180.001888,0.04585241,4.65494189,pre
-1.238295,4.55455525,1.83537325,0.469554,0.097821,0.50689,4.863305,-4.11977215,179.923292,0.0459322418,4.80013494,pre
-1.238192,4.554837,1.8345715,0.5745315,0.1004785,0.50585,4.8638675,-4.12033814,179.844695,0.0577280633,5.71795459,pre
-1.237291,4.55468375,1.83376975,0.679509,0.103136,0.50481,4.86443,-4.12003029,179.766099,0.0700818402,6.58847541,pre
-1.237183,4.5545305,1.832968,0.5526005,0.085515,0.50481,4.86443,-4.11972243,179.687503,0.0472556318,6.46203005,pre
-1.236307,4.55437725,1.832679,0.425692,0.067894,0.50481,4.86443,-4.11941457,179.659172,0.0289019326,6.26995022,pre
-1.236176,4.554224,1.83239,0.4555655,0.084954,0.5041965,4.8653505,-4.11910672,179.630841,0.0387021115,5.36249617,pre
-1.235302,4.55392775,1.832101,0.485439,0.102014,0.503583,4.866271,-4.11851159,179.60251,0.0495215741,4.75855275,pre
-1.235167,4.5536315,1.831812,0.458673,0.102311,0.5027165,4.866725,-4.11791647,179.574179,0.0469272933,4.48312498,pre
-1.234293,4.55333525,1.8319445,0.431907,0.102608,0.50185,4.867179,-4.11732135,179.587168,0.0443171135,4.20929167,pre
-1.234166,4.553039,1.832077,0.523891,0.103142,0.500925,4.86689,-4.11672622,179.600157,0.0540351655,5.07931783,pre
-1.233292,4.553039,1.8322095,0.615875,0.103676,0.5,4.866601,-4.11672622,179.613146,0.0638514565,5.94038157,pre
-1.233157,4.553039,1.832342,0.5901045,0.1055355,0.5,4.864306,-4.11672622,179.626135,0.0622769735,5.59152607,pre
-1.232288,4.553039,1.832342,0.564334,0.107395,0.5,4.862011,-4.11672622,179.626135,0.0606066499,5.25475115,pre
-1.23215,4.553039,1.832342,0.5015515,0.106465,0.5,4.860654,-4.11672622,179.626135,0.0533976804,4.71095196,pre
-1.231281,4.55315025,1.832342,0.438769,0.105535,0.5,4.859297,-4.11694971,179.626135,0.0463054864,4.15756858,pre
-1.231141,4.5532615,1.832342,0.4541255,0.105772,0.5,4.857776,-4.11717319,179.626135,0.0480337624,4.29343777,pre
-1.230299,4.55337275,1.8330455,0.469482,0.106009,0.5,4.856255,-4.11739668,179.6951,0.0497693173,4.42869945,pre
-1.230134,4.553484,1.833749,0.508174,0.1046955,0.5,4.856038,-4.11762016,179.764065,0.053203531,4.85382848,pre
-1.229301,4.55372025,1.8344525,0.546866,0.103382,0.5,4.855821,-4.11809475,179.83303,0.0565361008,5.28976031,pre
-1.229125,4.5539565,1.835156,0.575036,0.094729,0.5,4.855821,-4.11856935,179.901994,0.0544725852,6.07032693,pre
-1.228298,4.55419275,1.835144,0.603206,0.086076,0.5,4.855821,-4.11904394,179.900818,0.0519215597,7.00783029,pre
-1.228118,4.554429,1.835132,0.5451505,0.0962915,0.5,4.8540575,-4.11951853,179.899642,0.0524933594,5.66146025,pre
-1.227295,4.55433025,1.83512,0.487095,0.106507,0.5,4.852294,-4.11932016,179.898465,0.0518790272,4.57336138,pre
-1.227109,4.5542315,1.835108,0.542523,0.1190565,0.5,4.852294,-4.11912178,179.897289,0.0645908895,4.55685326,pre
-1.226299,4.55413275,1.83529575,0.597951,0.131606,0.5,4.852294,-4.11892341,179.915694,0.0786939393,4.54349346,pre
-1.226102,4.554034,1.8354835,0.5523245,0.117533,0.5,4.852083,-4.11872503,179.934099,0.0649163555,4.69931424,pre
-1.225302,4.5542965,1.83567125,0.506698,0.10346,0.5,4.851872,-4.11925236,179.952505,0.0524229751,4.89752561,pre
-1.225093,4.554559,1.835859,0.5066625,0.1202745,0.5,4.851872,-4.11977968,179.97091,0.0609385789,4.21255129,pre
-1.224304,4.5548215,1.835792,0.506627,0.137089,0.5,4.851872,-4.12030701,179.964342,0.0694529888,3.6956065,pre
-1.224086,4.555084,1.835725,0.509674,0.104618,0.5,4.851872,-4.12083433,179.957774,0.0533210745,4.87176203,pre
-1.223305,4.555084,1.835658,0.512721,0.072147,0.5,4.851872,-4.12083433,179.951206,0.036991282,7.10661566,pre
-1.223077,4.555084,1.835591,0.4695185,0.089807,0.5,4.849704,-4.12083433,179.944638,0.0421660479,5.22808356,pre
-1.222302,4.555084,1.835591,0.426316,0.107467,0.5,4.847536,-4.12083433,179.944638,0.0458149016,3.96694799,pre
-1.222076,4.555084,1.835591,0.4470955,0.106882,0.5,4.845972,-4.12083433,179.944638,0.0477864612,4.18307573,pre
-1.221303,4.55496775,1.835591,0.467875,0.106297,0.5,4.844408,-4.1206008,179.944638,0.0497337089,4.40158236,pre
-1.221067,4.5548515,1.835591,0.527994,0.1048065,0.5,4.8443545,-4.12036727,179.944638,0.0553372032,5.03779823,pre
-1.220301,4.55473525,1.83478475,0.588113,0.103316,0.5,4.844301,-4.12013374,179.8656,0.0607614827,5.69237098,pre
-1.220057,4.554619,1.8339785,0.5059065,0.121399,0.5,4.844301,-4.11990021,179.786563,0.0614165432,4.16730368,pre
-1.219305,4.55424875,1.83317225,0.4237,0.139482,0.5,4.844301,-4.11915644,179.707526,0.0590985234,3.03766794,pre
-1.219048,4.5538785,1.832366,0.5051985,0.1233935,0.5,4.8422915,-4.11841266,179.628488,0.0623382111,4.09420675,pre
-1.218303,4.55350825,1.83307225,0.586697,0.107305,0.5,4.840282,-4.11766888,179.697722,0.0629555216,5.46756442,pre
-1.218041,4.553138,1.8337785,0.49043,0.120259,0.5,4.840282,-4.1169251,179.766957,0.0589786214,4.07811474,pre
-1.217305,4.55319125,1.83448475,0.394163,0.133213,0.5,4.840282,-4.11703207,179.836191,0.0525076357,2.9588929,pre
-1.217032,4.5532445,1.835191,0.504515,0.1037265,0.5,4.840282,-4.11713904,179.905425,0.0523315751,4.86389688,pre
-1.216305,4.55329775,1.8355965,0.614867,0.07424,0.5,4.840282,-4.11724601,179.945177,0.0456477261,8.28215248,pre
-1.216032,4.553351,1.836002,0.614279,0.105907,0.5,4.840282,-4.11735298,179.984928,0.0650564461,5.80017374,pre
-1.215305,4.55356,1.8364075,0.613691,0.137574,0.5,4.840282,-4.11777284,180.02468,0.0844279256,4.46080655,pre
-1.215016,4.553769,1.836813,0.521167,0.1363895,0.5,4.840282,-4.11819269,180.064432,0.0710817065,3.82116659,pre
-1.2143,4.553978,1.83721975,0.428643,0.135205,0.5,4.840282,-4.11861254,180.104306,0.0579546768,3.17031915,pre
-1.214016,4.554187,1.8376265,0.484827,0.1238915,0.5,4.840282,-4.11903239,180.14418,0.0600659443,3.91331932,pre
-1.213295,4.5540185,1.83803325,0.541011,0.112578,0.5,4.840282,-4.1186939,180.184054,0.0609059364,4.80565475,pre
-1.213007,4.55385,1.83844,0.5843695,0.1103705,0.5,4.837903,-4.1183554,180.223928,0.0644971539,5.29461677,pre
-1.212287,4.5536815,1.83844,0.627728,0.108163,0.5,4.835524,-4.11801691,180.223928,0.0678969437,5.80353725,pre
-1.212,4.553513,1.83844,0.610908,0.107446,0.5,4.8339105,-4.11767842,180.223928,0.065639621,5.6857212,pre
-1.211303,4.553513,1.83844,0.594088,0.106729,0.5,4.832297,-4.11767842,180.223928,0.0634064182,5.56632218,pre
-1.210991,4.553513,1.83844,0.504479,0.107482,0.5,4.8299625,-4.11767842,180.223928,0.0542224119,4.69361381,pre
-1.210294,4.553513,1.83815375,0.41487,0.108235,0.5,4.827628,-4.11767842,180.195866,0.0449034544,3.83304846,pre
-1.209984,4.553513,1.8378675,0.4221525,0.1199925,0.5,4.827628,-4.11767842,180.167805,0.0506551339,3.51815738,pre
-1.20929,4.55372825,1.83758125,0.429435,0.13175,0.5,4.827628,-4.11811083,180.139744,0.0565780613,3.25946869,pre
-1.208975,4.5539435,1.837295,0.4134905,0.117467,0.5,4.827823,-4.11854323,180.111682,0.0485714886,3.5200567,pre
-1.208295,4.55415875,1.83667525,0.397546,0.103184,0.5,4.828018,-4.11897564,180.050928,0.0410203865,3.85278725,pre
-1.207968,4.554374,1.8360555,0.3988535,0.127038,0.5,4.828018,-4.11940804,179.990173,0.0506695509,3.13963932,pre
-1.207289,4.554327,1.83543575,0.400161,0.150892,0.5,4.828018,-4.11931363,179.929418,0.0603810936,2.65196962,pre
-1.206959,4.55428,1.834816,0.497904,0.1157815,0.5,4.828018,-4.11921921,179.868664,0.057648072,4.30037614,pre
-1.206305,4.554233,1.83454625,0.595647,0.080671,0.5,4.828018,-4.1191248,179.84222,0.0480514391,7.38365708,pre
-1.205952,4.554186,1.8342765,0.5439505,0.1113005,0.5,4.828018,-4.11903038,179.815776,0.0605419626,4.88722423,pre
-1.205297,4.55382625,1.83400675,0.492254,0.14193,0.5,4.828018,-4.11830769,179.789332,0.0698656102,3.46828718,pre
-1.204943,4.5534665,1.833737,0.499572,0.102701,0.5,4.828018,-4.11758501,179.762888,0.051306544,4.86433433,pre
-1.204291,4.55310675,1.83406175,0.50689,0.063472,0.5,4.828018,-4.11686232,179.794724,0.0321733221,7.98604109,pre
-1.203936,4.552747,1.8343865,0.503867,0.088406,0.5,4.828018,-4.11613964,179.82656,0.044544866,5.6994661,pre
-1.203307,4.55275725,1.83471125,0.500844,0.11334,0.5,4.828018,-4.11616023,179.858395,0.056765659,4.41895183,pre
-1.202927,4.5527675,1.835036,0.500136,0.117158,0.5,4.828018,-4.11618082,179.890231,0.0585949335,4.26890182,pre
-1.202299,4.55277775,1.835036,0.499428,0.120976,0.5,4.828018,-4.11620141,179.890231,0.0604188017,4.12832297,pre
-1.20192,4.552788,1.835036,0.503123,0.102215,0.5,4.828018,-4.116222,179.890231,0.0514267174,4.9222032,pre
-1.201299,4.552788,1.835036,0.506818,0.083454,0.5,4.828018,-4.116222,179.890231,0.0422959894,6.07302226,pre
-1.200911,4.552788,1.835036,0.507886,0.1146175,0.5,4.828018,-4.116222,179.890231,0.0582126236,4.43113835,pre
-1.2003,4.552788,1.83540575,0.508954,0.145781,0.5,4.828018,-4.116222,179.926478,0.0741958231,3.49122314,pre
-1.19991,4.552788,1.8357755,0.5202675,0.1430785,0.5,4.828018,-4.116222,179.962724,0.0744390935,3.63623815,pre
-1.199294,4.55309975,1.83614525,0.531581,0.140376,0.5,4.828018,-4.11684826,179.998971,0.0746212145,3.78683678,pre
-1.198901,4.5534115,1.836515,0.536656,0.122278,0.5,4.8277045,-4.11747452,180.035218,0.0656212224,4.38881892,pre
-1.198285,4.55372325,1.836129,0.541731,0.10418,0.5,4.827391,-4.11810078,179.997378,0.0564375356,5.19995201,pre
-1.197894,4.554035,1.835743,0.5243825,0.1050315,0.5,4.8262645,-4.11872704,179.959538,0.0550766805,4.99262126,pre
-1.197303,4.55393875,1.835357,0.507034,0.105883,0.5,4.825138,-4.11853369,179.921699,0.053686281,4.78862518,pre
-1.196885,4.5538425,1.834971,0.535648,0.102038,0.500922,4.828064,-4.11834034,179.883859,0.0546564506,5.24949529,pre
-1.196298,4.55374625,1.83493075,0.564262,0.098193,0.501844,4.83099,-4.11814698,179.879913,0.0554065786,5.74645851,pre
-1.195878,4.55365,1.8348905,0.5072385,0.0904935,0.501844,4.83099,-4.11795363,179.875967,0.0459017872,5.60524789,pre
-1.195295,4.5538945,1.83485025,0.450215,0.082794,0.501844,4.83099,-4.1184448,179.872021,0.0372751007,5.43777327,pre
-1.194869,4.554139,1.83481,0.4515225,0.078673,0.501844,4.83099,-4.11893596,179.868076,0.0355226296,5.73923074,pre
-1.194289,4.5543835,1.8354655,0.45283,0.074552,0.501844,4.83099,-4.11942713,179.932335,0.0337593822,6.07401545,pre
-1.193862,4.554628,1.836121,0.4684025,0.069888,0.501844,4.83099,-4.11991829,179.996594,0.0327357139,6.70218779,pre
-1.193289,4.55465625,1.8367765,0.483975,0.065224,0.501844,4.83099,-4.11997504,180.060853,0.0315667854,7.42019809,pre
-1.192853,4.5546845,1.837432,0.457365,0.111756,0.501844,4.83099,-4.12003179,180.125113,0.0511132829,4.09253194,pre
-1.192289,4.55471275,1.83681075,0.430755,0.158288,0.501844,4.83099,-4.12008854,180.064211,0.0681833474,2.72133706,pre
-1.191846,4.554741,1.8361895,0.444324,0.1472535,0.501844,4.83099,-4.12014529,180.003309,0.0654282641,3.01740875,pre
-1.191287,4.554741,1.83556825,0.457893,0.136219,0.501844,4.83099,-4.12014529,179.942408,0.0623737266,3.36144738,pre
-1.190837,4.554741,1.834947,0.481324,0.112794,0.5063825,4.839525,-4.12014529,179.881506,0.0542904593,4.26728372,pre
-1.190283,4.554741,1.834947,0.504755,0.089369,0.510921,4.84806,-4.12014529,179.881506,0.0451094496,5.64798756,pre
-1.18983,4.554741,1.834947,0.4980965,0.1097255,0.510921,4.84806,-4.12014529,179.881506,0.0546538875,4.53947806,pre
-1.189304,4.55439175,1.834947,0.491438,0.130082,0.510921,4.84806,-4.1194437,179.881506,0.0639272379,3.77790932,pre
-1.188821,4.5540425,1.834947,0.4971725,0.1324425,0.510921,4.84806,-4.11874211,179.881506,0.0658467688,3.75387432,pre
-1.188302,4.55369325,1.83454625,0.502907,0.134803,0.510921,4.84806,-4.11804052,179.84222,0.0677933723,3.73068107,pre
-1.187814,4.553344,1.8341455,0.4912575,0.1100705,0.510921,4.84806,-4.11733892,179.802934,0.0540729587,4.46311682,pre
-1.187302,4.55335325,1.83374475,0.479608,0.085338,0.510921,4.84806,-4.1173575,179.763648,0.0409287875,5.6200989,pre
-1.186805,4.5533625,1.833344,0.494113,0.0875275,0.515407,4.8572455,-4.11737609,179.724362,0.0432484756,5.6452315,pre
-1.186301,4.55337175,1.83413525,0.508618,0.089717,0.519893,4.866431,-4.11739467,179.801929,0.0456316811,5.6691374,pre
-1.185804,4.553381,1.8349265,0.5100455,0.11286,0.519893,4.866431,-4.11741325,179.879496,0.0575637351,4.51927609,pre
