t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
0.149655,0.000989,0.525822,0.019466,,0.0102356511,0,146
0.150662,0.001007,0.461396,-0.001427,,-0.000658412092,0,147
0.151671,0.001009,0.598575,-0.007126,,-0.00426544545,0,148
0.15266,0.000989,0.51061,-0.006766,,-0.00345478726,0,149
0.153668,0.001008,0.527118,-0.00835,,-0.0044014353,0,150
0.154656,0.000988,0.53434,0.02066,25.8635044,0.0110394644,0,151
0.155664,0.001008,0.521047,0.023131,22.5259176,0.0120523382,0,152
0.156664,0.001,0.538923,-0.004619,,-0.00248928534,0,153
0.157671,0.001007,0.454318,-0.003113,,-0.00141429193,0,154
0.158657,0.000986,0.528006,0.022459,23.5097734,0.0118584868,0,155
0.159667,0.00101,0.468835,-0.00835,,-0.00391477225,0,156
0.160676,0.001009,0.466027,-0.006244,,-0.00290987259,0,157
0.161657,0.000981,0.51716,-0.008302,,-0.00429346232,0,158
0.162661,0.001004,0.527238,0.023929,22.0334322,0.0126162781,0,159
0.163669,0.001008,0.598239,0.016911,,0.0101168197,0,160
0.164682,0.001013,0.535732,-0.007552,,-0.00404584806,0,161
0.165662,0.00098,0.507298,0.02171,23.3670198,0.0110134396,0,162
0.16667,0.001008,0.514305,-0.00835,,-0.00429444675,0,163
0.167679,0.001009,0.519776,-0.006592,,-0.00342636339,0,164
0.168657,0.000978,0.469818,-0.004001,,-0.00187974182,0,165
0.169669,0.001012,0.521359,-0.007294,,-0.00380279255,0,166
0.170657,0.000988,0.492613,-0.007492,,-0.0036906566,0,167
0.171667,0.00101,0.51632,-0.007204,,-0.00371956928,0,168
0.172656,0.000989,0.486015,-0.008338,,-0.00405239307,0,169
0.173665,0.001009,0.530885,-0.006268,,-0.00332758718,0,170
0.174651,0.000986,0.537652,0.012436,,0.00668624027,0,171
0.175662,0.001011,0.550345,0.012993,,0.00715063258,0,172
0.176672,0.00101,0.546914,-0.006352,,-0.00347399773,0,173
0.177659,0.000987,0.525246,-0.007924,,-0.0041620493,0,174
0.178667,0.001008,0.434426,-0.007162,,-0.00311135901,0,175
0.179654,0.000987,0.532589,0.021362,24.9316075,0.0113771662,0,176
0.180659,0.001005,0.512481,-0.004757,,-0.00243787212,0,177
0.181668,0.001009,0.516176,0.021554,23.9480375,0.0111256575,0,178
0.182653,0.000985,0.670343,-0.006658,,-0.00446314369,0,179
0.183659,0.001006,0.48316,-0.00835,,-0.004034386,0,180
0.184666,0.001007,0.451246,-0.006035,,-0.00272326961,0,181
0.18565,0.000984,0.546842,-0.00835,,-0.0045661307,0,182
0.186659,0.001009,0.498276,0.013611,,0.00678203464,0,183
0.187669,0.00101,0.642509,-0.00673,,-0.00432408557,0,184
0.188658,0.000989,0.652611,-0.005303,,-0.00346079613,0,185
0.189665,0.001007,0.529134,0.028908,18.3040681,0.0152962057,0,186
0.190669,0.001004,0.501732,0.011218,,0.00562842958,0,187
0.191677,0.001008,0.474018,-0.006454,,-0.00305931217,0,188
0.192657,0.00098,0.555984,-0.00832,,-0.00462578688,0,189
0.193658,0.001001,0.52899,-0.007744,,-0.00409649856,0,190
0.194661,0.001003,0.615515,0.011638,,0.00716336357,0,191
0.19566,0.000999,0.505523,-0.005357,,-0.00270808671,0,192
0.196661,0.001001,0.447839,-0.00721,,-0.00322891919,0,193
0.197671,0.00101,0.528006,0.023593,22.3797737,0.0124572456,0,194
0.198675,0.001004,0.5174,-0.005063,,-0.0026195962,0,195
0.199649,0.000974,0.507418,0.02676,18.9618087,0.0135785057,0,196
0.200658,0.001009,0.539427,0.017786,,0.00959424862,0,197
0.201663,0.001005,0.533357,-0.007918,,-0.00422312073,0,198
0.20265,0.000987,0.558263,-0.006112,,-0.00341210346,0,199
0.203657,0.001007,0.533285,-0.00835,,-0.00445292975,0,200
0.204666,0.001009,0.526374,0.008536,,0.00449312846,0,201
0.205653,0.000987,0.505547,-0.00835,,-0.00422131745,0,202
0.206659,0.001006,0.536884,-0.008194,,-0.0043992275,0,203
0.207666,0.001007,0.714446,-0.007312,,-0.00522402915,0,204
0.20865,0.000984,0.520232,0.009886,,0.00514301355,0,205
0.209657,0.001007,0.545066,-0.006886,,-0.00375332448,0,206
0.210663,0.001006,0.538228,-0.006904,,-0.00371592611,0,207
0.211666,0.001003,0.528558,-0.006754,,-0.00356988073,0,208
0.212649,0.000983,0.457317,-0.007312,,-0.0033439019,0,209
0.213657,0.001008,0.614435,0.018818,,0.0115624378,0,210
0.214665,0.001008,0.536428,-0.005969,,-0.00320193873,0,211
0.215669,0.001004,0.526758,-0.007834,,-0.00412662217,0,212
0.216654,0.000985,0.496861,-0.007222,,-0.00358833014,0,213
0.217661,0.001007,0.514713,0.018068,,0.00929983448,0,214
