t_s,dt_s,volts,force_mN,raw_code,seq,n_held
1.259491,0.002016,1.957655,195.261919,3284400,3091,1
1.261507,0.002016,1.952308,194.737748,3275430,3092,2
1.265546,0.004039,1.950622,194.572468,3272600,3094,1
1.267562,0.002016,1.948547,194.369054,3269120,3095,1
1.269584,0.002022,1.950496,194.560116,3272390,3096,1
1.2716,0.002016,1.951677,194.67589,3274370,3097,2
1.275639,0.004039,1.949912,194.502866,3271410,3099,1
1.277655,0.002016,1.956677,195.166045,3282760,3100,1
1.279671,0.002016,1.948053,194.320626,3268290,3101,1
1.281693,0.002022,1.962799,195.76619,3293030,3102,2
1.285725,0.004032,1.962388,195.725899,3292340,3104,1
1.287747,0.002022,1.96442,195.925098,3295750,3105,1
1.289763,0.002016,1.956958,195.193592,3283230,3106,1
1.291779,0.002016,1.955879,195.087816,3281420,3107,2
1.295818,0.004039,1.965994,196.079399,3298390,3109,1
1.297834,0.002016,1.955533,195.053898,3280840,3110,1
1.29985,0.002016,1.951808,194.688732,3274590,3111,1
1.301872,0.002022,1.954085,194.911949,3278410,3112,1
1.303888,0.002016,1.954734,194.975571,3279500,3113,2
1.307927,0.004039,1.956755,195.173691,3282890,3115,1
1.309943,0.002016,1.952875,194.793331,3276380,3116,1
1.311959,0.002016,1.94636,194.15466,3265450,3117,1
1.313981,0.002022,1.945627,194.082803,3264220,3118,2
1.318013,0.004032,1.953793,194.883324,3277920,3120,1
1.320035,0.002022,1.951951,194.702751,3274830,3121,1
1.322051,0.002016,1.955229,195.024096,3280330,3122,1
1.324067,0.002016,1.949799,194.491788,3271220,3123,2
1.328106,0.004039,1.960188,195.510231,3288650,3125,1
1.330122,0.002016,1.958889,195.382889,3286470,3126,1
1.332144,0.002022,1.956618,195.160261,3282660,3127,1
1.33416,0.002016,1.954788,194.980865,3279590,3128,2
1.338199,0.004039,1.959139,195.407397,3286890,3130,1
1.340215,0.002016,1.957762,195.272408,3284580,3131,1
1.342231,0.002016,1.958108,195.306327,3285160,3132,1
1.344247,0.002016,1.954836,194.98557,3279670,3133,1
1.346269,0.002022,1.96532,196.013326,3297260,3134,2
1.350301,0.004032,1.958776,195.371812,3286280,3136,1
1.352323,0.002022,1.966542,196.13312,3299310,3137,1
1.354339,0.002016,1.963228,195.808245,3293750,3138,1
1.356355,0.002016,1.958889,195.382889,3286470,3139,2
1.360394,0.004039,1.964289,195.912256,3295530,3141,1
1.36241,0.002016,1.961613,195.649925,3291040,3142,1
1.364432,0.002022,1.9651,195.991759,3296890,3143,1
1.366448,0.002016,1.965731,196.053617,3297950,3144,2
1.370487,0.004039,1.965761,196.056558,3298000,3146,1
1.372503,0.002016,1.961464,195.635319,3290790,3147,1
1.374519,0.002016,1.967162,196.193899,3300350,3148,1
1.376535,0.002016,1.975334,196.995007,3314060,3149,2
1.380573,0.004038,1.968437,196.318888,3302490,3151,1
1.382589,0.002016,1.971352,196.604648,3307380,3152,1
1.384611,0.002022,1.970583,196.529263,3306090,3153,1
1.386627,0.002016,1.966345,196.113808,3298980,3154,1
1.388643,0.002016,1.960611,195.551698,3289360,3155,2
1.392682,0.004039,1.964015,195.885396,3295070,3157,1
1.394698,0.002016,1.963341,195.819323,3293940,3158,1
1.39672,0.002022,1.963228,195.808245,3293750,3159,1
1.398736,0.002016,1.961464,195.635319,3290790,3160,2
1.402775,0.004039,1.965296,196.010973,3297220,3162,1
1.404791,0.002016,1.972324,196.699934,3309010,3163,1
1.40681,0.002019,1.977664,197.223419,3317970,3164,1
1.408826,0.002016,1.964337,195.916962,3295610,3165,2
1.412864,0.004038,1.965302,196.011561,3297230,3167,1
1.41488,0.002016,1.960903,195.580323,3289850,3168,1
1.416896,0.002016,1.963133,195.798932,3293590,3169,1
1.418919,0.002023,1.964116,195.895297,3295240,3170,2
1.422951,0.004032,1.958019,195.297602,3285010,3172,1
1.424967,0.002016,1.959395,195.432493,3287320,3173,1
1.426989,0.002022,1.963347,195.819911,3293950,3174,1
1.429005,0.002016,1.957476,195.244372,3284100,3175,1
1.431021,0.002016,1.959467,195.439551,3287440,3176,2
1.435059,0.004038,1.963091,195.794815,3293520,3178,1
1.437075,0.002016,1.959264,195.419651,3287100,3179,1
1.439098,0.002023,1.961827,195.670904,3291400,3180,1
1.441114,0.002016,1.971459,196.615138,3307560,3181,2
1.445152,0.004038,1.979846,197.437323,3321630,3183,1
1.447168,0.002016,1.979244,197.378308,3320620,3184,1
1.449184,0.002016,1.978707,197.325666,3319720,3185,1
1.451207,0.002023,1.965398,196.020972,3297390,3186,2
1.455239,0.004032,1.962918,195.777856,3293230,3188,1
1.457255,0.002016,1.965863,196.066557,3298170,3189,1
1.459277,0.002022,1.974046,196.868744,3311900,3190,1
1.461293,0.002016,1.97705,197.163228,3316940,3191,2
1.465331,0.004038,1.960337,195.524838,3288900,3193,1
1.467347,0.002016,1.962143,195.701882,3291930,3194,1
1.469363,0.002016,1.972216,196.689347,3308830,3195,1
1.471386,0.002023,1.965958,196.07587,3298330,3196,2
1.475418,0.004032,1.97283,196.749538,3309860,3198,1
1.47744,0.002022,1.977682,197.225184,3318000,3199,1
