t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.448064,0.002029,2.714829,-424.027112,1166009924,18049,2
0.452121,0.004057,2.715948,-426.275022,1166490727,18051,1
0.45415,0.002029,2.715926,-426.230827,1166481441,18052,1
0.456173,0.002023,2.716476,-427.335698,1166717300,18053,1
0.458201,0.002028,2.716808,-428.002638,1166860050,18054,1
0.46023,0.002029,2.715808,-425.993782,1166430676,18055,2
0.464288,0.004058,2.715302,-424.977301,1166213340,18057,1
0.46631,0.002022,2.716533,-427.450203,1166742157,18058,1
0.468339,0.002029,2.716455,-427.293512,1166708414,18059,1
0.470368,0.002029,2.716699,-427.783673,1166813375,18060,2
0.474425,0.004057,2.717116,-428.621366,1166992455,18062,1
0.476448,0.002023,2.716095,-426.570324,1166554034,18063,1
0.478477,0.002029,2.715352,-425.077744,1166234607,18064,1
0.480505,0.002028,2.716195,-426.771209,1166596870,18065,2
0.484563,0.004058,2.716256,-426.893749,1166623241,18067,1
0.486585,0.002022,2.716442,-427.267397,1166702951,18068,1
0.488614,0.002029,2.716703,-427.791708,1166814968,18069,1
0.490643,0.002029,2.71554,-425.455409,1166315564,18070,1
0.492672,0.002029,2.71456,-423.48673,1165894537,18071,2
0.496723,0.004051,2.715449,-425.272603,1166276336,18073,1
0.498752,0.002029,2.715782,-425.941552,1166419523,18074,1
0.500781,0.002029,2.715775,-425.92749,1166416331,18075,1
0.502809,0.002028,2.71625,-426.881696,1166620534,18076,2
0.506861,0.004052,2.715445,-425.264567,1166274832,18078,1
0.508889,0.002028,2.714617,-423.601235,1165919275,18079,1
0.510918,0.002029,2.715373,-425.11993,1166243924,18080,1
0.512947,0.002029,2.715995,-426.369438,1166511004,18081,2
0.516998,0.004051,2.716302,-426.986157,1166642938,18083,1
0.519027,0.002029,2.716999,-428.386329,1166942296,18084,1
0.521056,0.002029,2.71628,-426.941962,1166633185,18085,1
0.523085,0.002029,2.71527,-424.913018,1166199419,18086,1
0.525113,0.002028,2.715755,-425.887313,1166408019,18087,2
0.529165,0.004052,2.71639,-427.162936,1166680669,18089,1
0.531193,0.002028,2.716135,-426.650678,1166570919,18090,1
0.533222,0.002029,2.716674,-427.733451,1166802616,18091,1
0.535245,0.002023,2.716235,-426.851564,1166614140,18092,2
0.539302,0.004057,2.715191,-424.754318,1166165605,18094,1
0.541331,0.002029,2.715488,-425.350948,1166293164,18095,1
0.54336,0.002029,2.716437,-427.257352,1166700981,18096,1
0.545382,0.002022,2.716174,-426.729023,1166587791,18097,2
0.54944,0.004058,2.716803,-427.992594,1166858004,18099,1
0.551469,0.002029,2.716303,-426.988166,1166643094,18100,1
0.553497,0.002028,2.714868,-424.105457,1166026848,18101,1
0.55552,0.002023,2.714964,-424.298308,1166068193,18102,1
0.557549,0.002029,2.71596,-426.299128,1166495992,18103,2
0.561606,0.004057,2.715567,-425.509648,1166327110,18105,1
0.563635,0.002029,2.716208,-426.797324,1166602364,18106,1
0.565657,0.002022,2.716156,-426.692864,1166580081,18107,1
0.567686,0.002029,2.715106,-424.583565,1166129146,18108,2
0.571744,0.004058,2.715125,-424.621733,1166137518,18110,1
0.573773,0.002029,2.71621,-426.801342,1166603143,18111,1
0.575795,0.002022,2.715769,-425.915437,1166414006,18112,1
0.577824,0.002029,2.71631,-427.002228,1166646137,18113,2
0.581881,0.004057,2.716084,-426.548226,1166549191,18115,1
0.583904,0.002023,2.714889,-424.147643,1166035834,18116,1
0.585933,0.002029,2.714943,-424.256122,1166059029,18117,1
0.587961,0.002028,2.71616,-426.700899,1166581964,18118,1
0.58999,0.002029,2.716082,-426.544209,1166548317,18119,2
0.594041,0.004051,2.716747,-427.880098,1166833910,18121,1
0.59607,0.002029,2.716938,-428.263789,1166916106,18122,1
0.598099,0.002029,2.715716,-425.808967,1166391273,18123,1
0.600128,0.002029,2.715436,-425.246488,1166271161,18124,2
0.604179,0.004051,2.716475,-427.333689,1166716946,18126,1
0.606208,0.002029,2.715895,-426.168552,1166468099,18127,1
0.608237,0.002029,2.716532,-427.448194,1166741388,18128,1
0.610265,0.002028,2.716652,-427.689256,1166793047,18129,2
0.614317,0.004052,2.71509,-424.551423,1166122129,18131,1
0.616345,0.002028,2.714558,-423.482712,1165893808,18132,1
0.618374,0.002029,2.715665,-425.706516,1166369282,18133,1
0.620403,0.002029,2.715565,-425.50563,1166326444,18134,1
0.622425,0.002022,2.716033,-426.445775,1166527066,18135,2
0.626483,0.004058,2.716465,-427.3136,1166713013,18137,1
0.628512,0.002029,2.715394,-425.162116,1166252951,18138,1
0.630541,0.002029,2.714878,-424.125546,1166031126,18139,1
0.632563,0.002022,2.716115,-426.610501,1166562556,18140,2
0.636621,0.004058,2.716177,-426.73505,1166589353,18142,1
0.638649,0.002028,2.716244,-426.869643,1166617933,18143,1
0.640672,0.002023,2.716299,-426.98013,1166641344,18144,1
0.642701,0.002029,2.715306,-424.985336,1166215201,18145,2
0.646758,0.004057,2.714489,-423.344101,1165864187,18147,1
0.648787,0.002029,2.715278,-424.929088,1166203103,18148,1
0.650809,0.002022,2.715337,-425.047611,1166228222,18149,1
0.652838,0.002029,2.715515,-425.405187,1166304904,18150,1
0.654867,0.002029,2.71605,-426.479925,1166534479,18151,2
0.658925,0.004058,2.715396,-425.166133,1166253505,18153,1
0.660947,0.002022,2.714561,-423.488739,1165894879,18154,1
0.662976,0.002029,2.715306,-424.985336,1166214913,18155,1
0.665005,0.002029,2.715803,-425.983738,1166428530,18156,2
0.669062,0.004057,2.71614,-426.660722,1166573105,18158,1
0.671085,0.002023,2.716636,-427.657115,1166786220,18159,1
0.673113,0.002028,2.716096,-426.572333,1166554521,18160,1
0.675142,0.002029,2.715268,-424.909,1166198671,18161,2
0.6792,0.004058,2.715775,-425.92749,1166416398,18163,1
0.681222,0.002022,2.716166,-426.712952,1166584324,18164,1
0.683251,0.002029,2.715925,-426.228818,1166480822,18165,1
0.68528,0.002029,2.716225,-426.831475,1166609783,18166,1
0.687309,0.002029,2.715622,-425.620135,1166350872,18167,2
0.69136,0.004051,2.714576,-423.518871,1165901440,18169,1
0.693389,0.002029,2.715053,-424.477096,1166106412,18170,1
0.695417,0.002028,2.715713,-425.802941,1166389590,18171,1
0.697446,0.002029,2.71558,-425.535763,1166332806,18172,2
0.701497,0.004051,2.716013,-426.405597,1166518477,18174,1
0.703526,0.002029,2.715694,-425.764772,1166381486,18175,1
0.705555,0.002029,2.714587,-423.540969,1165906496,18176,1
0.707584,0.002029,2.714663,-423.693642,1165938830,18177,2
0.711635,0.004051,2.715637,-425.650268,1166357274,18179,1
0.713664,0.002029,2.715254,-424.880876,1166192821,18180,1
0.715693,0.002029,2.715546,-425.467462,1166318263,18181,1
0.717715,0.002022,2.715499,-425.373046,1166298011,18182,1
0.719744,0.002029,2.714641,-423.649447,1165929374,18183,2
0.723801,0.004057,2.714953,-424.27621,1166063360,18185,1
0.72583,0.002029,2.716109,-426.598448,1166560058,18186,1
0.727853,0.002023,2.715676,-425.728613,1166373852,18187,1
0.729881,0.002028,2.71621,-426.801342,1166603257,18188,2
0.733939,0.004058,2.716263,-426.907811,1166626093,18190,1
0.735968,0.002029,2.714956,-424.282237,1166064777,18191,1
0.73799,0.002022,2.714625,-423.617305,1165922656,18192,1
0.740019,0.002029,2.715731,-425.8391,1166397572,18193,2
0.744077,0.004058,2.715645,-425.666339,1166360734,18195,1
0.746105,0.002028,2.7159,-426.178597,1166470459,18196,1
0.748128,0.002023,2.715924,-426.226809,1166480390,18197,1
0.750157,0.002029,2.714824,-424.017068,1166007781,18198,1
0.752185,0.002028,2.714594,-423.555031,1165909201,18199,2
0.756237,0.004052,2.715857,-426.092216,1166451452,18201,1
0.758265,0.002028,2.7155,-425.375054,1166298521,18202,1
0.760294,0.002029,2.715804,-425.985747,1166428810,18203,1
0.762323,0.002029,2.716183,-426.747103,1166591706,18204,2
0.766381,0.004058,2.715123,-424.617716,1166136473,18206,1
0.768403,0.002022,2.714781,-423.930687,1165989562,18207,1
0.770432,0.002029,2.715769,-425.915437,1166413799,18208,1
0.772461,0.002029,2.715533,-425.441347,1166312579,18209,2
0.776512,0.004051,2.715905,-426.188641,1166472351,18211,1
0.778541,0.002029,2.715892,-426.162526,1166466804,18212,1
0.780569,0.002028,2.714802,-423.972873,1165998401,18213,1
0.782598,0.002029,2.714533,-423.432491,1165883015,18214,1
0.784627,0.002029,2.715683,-425.742675,1166376803,18215,2
0.788678,0.004051,2.715556,-425.48755,1166322265,18217,1
0.790707,0.002029,2.715733,-425.843118,1166398566,18218,1
0.792736,0.002029,2.715741,-425.859189,1166401797,18219,1
0.794765,0.002029,2.71461,-423.587173,1165916213,18220,2
0.798816,0.004051,2.714075,-422.512435,1165686118,18222,1
0.800845,0.002029,2.715117,-424.605663,1166133803,18223,1
0.802873,0.002028,2.715184,-424.740256,1166162433,18224,1
0.804902,0.002029,2.715624,-425.624153,1166351574,18225,2
0.808953,0.004051,2.716124,-426.628581,1166566143,18227,1
0.810982,0.002029,2.715387,-425.148054,1166249743,18228,1
0.813011,0.002029,2.714474,-423.313968,1165857896,18229,1
0.81504,0.002029,2.715241,-424.854761,1166186921,18230,1
0.817062,0.002022,2.71566,-425.696471,1166366915,18231,2
0.82112,0.004058,2.715604,-425.583975,1166342944,18233,1
0.823149,0.002029,2.715755,-425.887313,1166408000,18234,1
0.825177,0.002028,2.715131,-424.633787,1166140046,18235,1
0.8272,0.002023,2.714347,-423.058843,1165802998,18236,2
0.831257,0.004057,2.715175,-424.722176,1166158881,18238,1
0.833286,0.002029,2.715724,-425.825038,1166394393,18239,1
0.835315,0.002029,2.715663,-425.702498,1166368473,18240,1
