t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.494592,0.002016,4.728984,-4470.17438,2031083170,3050,1
0.496608,0.002016,4.729825,-4471.86383,2031444118,3051,1
0.49863,0.002022,4.729931,-4472.07677,2031489988,3052,2
0.502669,0.004039,4.728946,-4470.09805,2031066741,3054,1
0.504685,0.002016,4.72924,-4470.68865,2031193218,3055,1
0.506701,0.002016,4.73052,-4473.25999,2031743029,3056,1
0.508723,0.002022,4.729872,-4471.95825,2031464474,3057,1
0.510739,0.002016,4.730149,-4472.5147,2031583583,3058,2
0.514778,0.004039,4.729839,-4471.89195,2031450291,3060,1
0.516794,0.002016,4.728517,-4469.23625,2030882289,3061,1
0.518816,0.002022,4.728269,-4468.73805,2030776153,3062,1
0.520832,0.002016,4.729186,-4470.58017,2031170052,3063,2
0.52487,0.004038,4.72852,-4469.24227,2030884070,3065,1
0.526886,0.002016,4.729127,-4470.46165,2031144669,3066,1
0.528909,0.002023,4.72918,-4470.56812,2031167522,3067,1
0.530925,0.002016,4.728291,-4468.78225,2030785378,3068,2
0.534963,0.004038,4.728337,-4468.87465,2030805368,3070,1
0.536986,0.002023,4.729746,-4471.70513,2031410267,3071,1
0.539002,0.002016,4.729487,-4471.18484,2031299399,3072,1
0.541018,0.002016,4.730213,-4472.64327,2031610990,3073,2
0.545056,0.004038,4.730688,-4473.59747,2031815207,3075,1
0.547078,0.002022,4.729544,-4471.29934,2031323644,3076,1
0.549094,0.002016,4.729022,-4470.25072,2031099328,3077,1
0.55111,0.002016,4.729972,-4472.15913,2031507613,3078,1
0.553133,0.002023,4.729423,-4471.05627,2031271767,3079,2
0.557165,0.004032,4.729485,-4471.18082,2031298066,3081,1
0.559187,0.002022,4.729723,-4471.65893,2031400294,3082,1
0.561203,0.002016,4.728437,-4469.07554,2030848312,3083,1
0.563226,0.002023,4.727839,-4467.87424,2030591267,3084,2
0.567258,0.004032,4.729079,-4470.36522,2031124106,3086,1
0.56928,0.002022,4.728808,-4469.82082,2031007462,3087,1
0.571296,0.002016,4.728939,-4470.08398,2031063671,3088,1
1.251421,0.680125,4.728797,-4469.79873,2031003008,3089,1
1.253443,0.002022,4.728807,-4469.81882,2031006934,3090,1
1.255459,0.002016,4.728529,-4469.26035,2030887499,3091,1
1.257475,0.002016,4.729226,-4470.66053,2031187030,3092,1
1.259498,0.002023,4.72845,-4469.10165,2030853598,3093,2
1.26353,0.004032,4.727248,-4466.68701,2030337631,3095,1
1.265552,0.002022,4.727641,-4467.47649,2030506559,3096,1
1.267568,0.002016,4.72798,-4468.15749,2030651985,3097,1
1.269584,0.002016,4.727602,-4467.39814,2030489380,3098,2
1.273622,0.004038,4.728137,-4468.47288,2030719521,3100,1
1.275638,0.002016,4.727556,-4467.30574,2030469888,3101,1
1.277661,0.002023,4.726518,-4465.22054,2030023810,3102,1
1.279677,0.002016,4.727065,-4466.31939,2030259014,3103,1
1.281693,0.002016,4.727674,-4467.54278,2030520314,3104,2
1.285731,0.004038,4.727039,-4466.26716,2030248000,3106,1
1.287747,0.002016,4.72737,-4466.93209,2030389965,3107,1
1.28977,0.002023,4.72684,-4465.8674,2030162121,3108,1
1.291786,0.002016,4.725366,-4462.90634,2029529386,3109,2
1.295818,0.004032,4.725188,-4462.54877,2029452798,3111,1
