t_s,laser,load,sma_v,sma_i,cc_u,cc_r_est,laser_mm,force_mN,power_W,sma_r,phase
-1.208254,4.33731975,1.96839125,0.513249,0.109489,3.395523,4.04894,-3.68337732,192.963166,0.0561951198,4.68767639,pre
-1.207883,4.337578,1.9688575,0.493945,0.108385,3.395523,4.04894,-3.68389611,193.008873,0.0535362288,4.55731882,pre
-1.20724,4.33751575,1.96932375,0.474641,0.107281,3.395523,4.04894,-3.68377106,193.05458,0.0509199611,4.4242783,pre
-1.206874,4.3374535,1.96979,0.5012635,0.0921225,3.395523,4.04894,-3.68364601,193.100286,0.0461776468,5.44127113,pre
-1.20625,4.33739125,1.96978575,0.527886,0.076964,3.395523,4.04894,-3.68352095,193.09987,0.0406282181,6.85886908,pre
-1.205867,4.337329,1.9697815,0.569469,0.103367,3.395523,4.04894,-3.6833959,193.099453,0.0588643021,5.50919539,pre
-1.205261,4.337536,1.96977725,0.611052,0.12977,3.395523,4.04894,-3.68381174,193.099037,0.079296218,4.70873083,pre
-1.204858,4.337743,1.969773,0.556248,0.115388,3.395523,4.04894,-3.68422757,193.09862,0.0641843442,4.82067459,pre
-1.204256,4.33795,1.969773,0.501444,0.101006,3.395523,4.04894,-3.6846434,193.09862,0.0506488527,4.96449716,pre
-1.203851,4.338157,1.969773,0.5020675,0.116717,3.395523,4.04894,-3.68505924,193.09862,0.0585998124,4.30157989,pre
-1.203248,4.338157,1.969773,0.502691,0.132428,3.395523,4.04894,-3.68505924,193.09862,0.0665703637,3.79595705,pre
-1.202842,4.338157,1.969773,0.456585,0.1237145,3.395523,4.04894,-3.68505924,193.09862,0.056486185,3.69063449,pre
-1.202262,4.338157,1.96963575,0.410479,0.115001,3.395523,4.04894,-3.68505924,193.085165,0.0472054955,3.56935157,pre
-1.201835,4.338157,1.9694985,0.462452,0.0985465,3.395523,4.04894,-3.68505924,193.07171,0.045573026,4.69272881,pre
-1.201251,4.33801525,1.96936125,0.514425,0.082092,3.395523,4.04894,-3.68477448,193.058256,0.0422301771,6.26644496,pre
-1.200826,4.3378735,1.969224,0.4842155,0.0897885,3.395523,4.04894,-3.68448973,193.044801,0.0434769834,5.39284541,pre
-1.200261,4.33773175,1.969525,0.454006,0.097485,3.395523,4.04894,-3.68420497,193.074308,0.0442587749,4.65718829,pre
-1.199819,4.33759,1.969826,0.480424,0.120508,3.395523,4.04894,-3.68392021,193.103816,0.0578949354,3.98665649,pre
-1.199249,4.33718025,1.970127,0.506842,0.143531,3.395523,4.04894,-3.68309709,193.133323,0.0727475391,3.53123715,pre
-1.19881,4.3367705,1.970428,0.557807,0.1235495,3.395523,4.04894,-3.68227396,193.16283,0.0689167759,4.51484628,pre
-1.198261,4.33636075,1.970422,0.608772,0.103568,3.395523,4.04894,-3.68145083,193.162242,0.0630492985,5.8779932,pre
-1.197803,4.335951,1.970416,0.5468535,0.1044345,3.395523,4.04894,-3.6806277,193.161654,0.0571103718,5.23632995,pre
-1.197249,4.3359105,1.97041,0.484935,0.105301,3.395523,4.04894,-3.68054634,193.161066,0.0510641404,4.60522692,pre
-1.196794,4.33587,1.970404,0.4249,0.106033,3.395523,4.04894,-3.68046498,193.160477,0.0450534217,4.00724303,pre
-1.196241,4.3358295,1.9710345,0.364865,0.106765,3.395523,4.04894,-3.68038362,193.222286,0.0389548117,3.41745891,pre
-1.195787,4.335789,1.971665,0.378602,0.1056735,3.395523,4.04894,-3.68030226,193.284094,0.0400081984,3.58275253,pre
-1.195252,4.33596,1.9722955,0.392339,0.104582,3.395523,4.04894,-3.68064578,193.345903,0.0410315973,3.75149643,pre
-1.194778,4.336131,1.972926,0.466771,0.103595,3.395523,4.04894,-3.68098929,193.407711,0.0483551417,4.50572904,pre
-1.194243,4.336302,1.97116175,0.541203,0.102608,3.395523,4.04894,-3.68133281,193.23476,0.0555317574,5.27447178,pre
-1.193771,4.336473,1.9693975,0.605065,0.1053465,3.395523,4.04894,-3.68167632,193.061809,0.06374148,5.74357003,pre
-1.193257,4.336473,1.96763325,0.668927,0.108085,3.395523,4.04894,-3.68167632,192.888858,0.0723009748,6.18889763,pre
-1.192762,4.336473,1.965869,0.605125,0.106549,3.395523,4.04894,-3.68167632,192.715907,0.0644754636,5.67931187,pre
-1.192249,4.336473,1.965869,0.541323,0.105013,3.395523,4.04894,-3.68167632,192.715907,0.0568459522,5.15481893,pre
-1.191755,4.336473,1.965869,0.4976645,0.106363,3.395523,4.04894,-3.68167632,192.715907,0.0529330892,4.678925,pre
-1.191264,4.33627025,1.965869,0.454006,0.107713,3.395523,4.04894,-3.68126903,192.715907,0.0489023483,4.21496013,pre
-1.190746,4.3360675,1.965869,0.4368735,0.106828,3.395523,4.04894,-3.68086173,192.715907,0.0466703223,4.08950369,pre
-1.190255,4.33586475,1.966438,0.419741,0.105943,3.395523,4.04894,-3.68045444,192.771687,0.0444686208,3.96195124,pre
-1.189739,4.335662,1.967007,0.45223,0.1312665,3.395523,4.04894,-3.68004714,192.827467,0.0593626493,3.4451288,pre
-1.189245,4.33581425,1.967576,0.484719,0.15659,3.395523,4.04894,-3.68035299,192.883246,0.0759021482,3.09546587,pre
-1.18873,4.3359665,1.968145,0.486195,0.1229135,3.395523,4.04894,-3.68065884,192.939026,0.0597599291,3.95558665,pre
-1.188262,4.33611875,1.96774575,0.487671,0.089237,3.395523,4.04894,-3.68096469,192.899887,0.043518297,5.46489685,pre
-1.187723,4.336271,1.9673465,0.453454,0.083673,3.395523,4.04894,-3.68127053,192.860748,0.0379418565,5.41935869,pre
-1.187255,4.336245,1.96694725,0.419237,0.078109,3.395523,4.04894,-3.6812183,192.821609,0.0327461828,5.36733283,pre
-1.186714,4.336219,1.966548,0.506926,0.075323,3.395523,4.04894,-3.68116607,192.78247,0.0381831871,6.73002934,pre
-1.186255,4.336193,1.9663065,0.594615,0.072537,3.395523,4.04894,-3.68111384,192.758796,0.0431315883,8.1974027,pre
-1.185707,4.336167,1.966065,0.5791505,0.085929,3.395523,4.04894,-3.68106161,192.735121,0.0497658233,6.73987245,pre
-1.18525,4.33585325,1.9658235,0.563686,0.099321,3.395523,4.04894,-3.68043133,192.711447,0.0559858572,5.67539594,pre
-1.184698,4.3355395,1.965582,0.5440465,0.103706,3.395523,4.04894,-3.67980106,192.687772,0.0564208863,5.24604652,pre
-1.184242,4.33522575,1.9669515,0.524407,0.108091,3.395523,4.04894,-3.67917078,192.822026,0.056683677,4.85153251,pre
-1.183691,4.334912,1.968321,0.555072,0.1189305,3.395523,4.04894,-3.6785405,192.956279,0.0660149905,4.66719639,pre
-1.183263,4.334912,1.9696905,0.585737,0.12977,3.395523,4.04894,-3.6785405,193.090532,0.0760110905,4.51365493,pre
-1.182682,4.334912,1.97106,0.5339445,0.1288885,3.395523,4.04894,-3.6785405,193.224786,0.0688193057,4.14268534,pre
-1.182255,4.334912,1.97106,0.482152,0.128007,3.395523,4.04894,-3.6785405,193.224786,0.0617188311,3.76660651,pre
-1.181675,4.334912,1.97106,0.5436025,0.1205565,3.395523,4.04894,-3.6785405,193.224786,0.0655348148,4.50910984,pre
-1.180987,4.33501975,1.97106,0.605053,0.113106,3.395523,4.04894,-3.67875695,193.224786,0.0684351246,5.34943327,pre
-1.180666,4.3351275,1.97106,0.5070225,0.111987,3.395523,4.04894,-3.67897341,193.224786,0.0567799287,4.52751212,pre
-1.180263,4.33523525,1.97002,0.408992,0.110868,3.395523,4.04894,-3.67918986,193.122834,0.0453441251,3.68899953,pre
-1.179659,4.335343,1.96898,0.482572,0.107854,3.395523,4.04894,-3.67940632,193.020881,0.0520473205,4.47430786,pre
-1.179252,4.3357555,1.96794,0.556152,0.10484,3.395523,4.04894,-3.68023497,192.918929,0.0583069757,5.30476917,pre
-1.17865,4.336168,1.9669,0.4968125,0.1198965,3.395523,4.04894,-3.68106362,192.816977,0.0595660799,4.14367809,pre
-1.178244,4.3365805,1.96714275,0.437473,0.134953,3.395523,4.04894,-3.68189227,192.840774,0.0590382938,3.24166932,pre
-1.177643,4.336993,1.9673855,0.563578,0.1333995,3.395523,4.04894,-3.68272093,192.864571,0.0751810234,4.22473847,pre
-1.177255,4.336969,1.96762825,0.689683,0.131846,3.395523,4.04894,-3.68267271,192.888368,0.0909319448,5.23097402,pre
-1.176634,4.336945,1.967871,0.564598,0.117341,3.395523,4.04894,-3.6826245,192.912165,0.0662504939,4.81160038,pre
-1.17625,4.336921,1.9681005,0.439513,0.102836,3.395523,4.04894,-3.68257629,192.934663,0.0451977589,4.27392158,pre
-1.175627,4.336897,1.96833,0.512445,0.1056945,3.395523,4.04894,-3.68252808,192.957161,0.0541626181,4.84836013,pre
-1.175262,4.33717475,1.9685595,0.585377,0.108553,3.395523,4.04894,-3.68308604,192.979659,0.0635444295,5.39254558,pre
-1.174618,4.3374525,1.968789,0.548713,0.107512,3.395523,4.04894,-3.683644,193.002158,0.0589932321,5.10373726,pre
-1.174254,4.33773025,1.9679665,0.512049,0.106471,3.395523,4.04894,-3.68420196,192.921527,0.0545183691,4.8092814,pre
-1.173611,4.338008,1.967144,0.504359,0.0896085,3.395523,4.04894,-3.68475992,192.840897,0.0451948535,5.62847275,pre
-1.173246,4.338008,1.9663215,0.496669,0.072746,3.395523,4.04894,-3.68475992,192.760266,0.0361306831,6.82744068,pre
-1.172602,4.338008,1.965499,0.4988045,0.092461,3.395523,4.04894,-3.68475992,192.679636,0.0461199629,5.39475563,pre
-1.172262,4.338008,1.965499,0.50094,0.112176,3.395523,4.04894,-3.68475992,192.679636,0.0561934454,4.4656611,pre
-1.171595,4.338008,1.965499,0.500988,0.111993,3.395523,4.04894,-3.68475992,192.679636,0.0561071491,4.47338673,pre
-1.171253,4.33812275,1.965499,0.501036,0.11181,3.395523,4.04894,-3.68499043,192.679636,0.0560208352,4.48113764,pre
-1.170586,4.3382375,1.965499,0.5019235,0.1058625,3.395523,4.04894,-3.68522095,192.679636,0.0531348765,4.7412776,pre
-1.170244,4.33835225,1.96544825,0.502811,0.099915,3.395523,4.04894,-3.68545146,192.674661,0.0502383611,5.03238753,pre
-1.169579,4.338467,1.9653975,0.502991,0.0931125,3.395523,4.04894,-3.68568198,192.669686,0.0468347495,5.40197073,pre
-1.169262,4.33813175,1.96534675,0.503171,0.08631,3.395523,4.04894,-3.68500851,192.664711,0.043428689,5.82981115,pre
-1.16857,4.3377965,1.965296,0.504491,0.112896,3.395523,4.04894,-3.68433504,192.659736,0.0569550159,4.46863485,pre
-1.168254,4.33746125,1.96663875,0.505811,0.139482,3.395523,4.04894,-3.68366157,192.791367,0.0705515299,3.62635322,pre
-1.167563,4.337126,1.9679815,0.453742,0.121003,3.395523,4.04894,-3.68298811,192.922998,0.0549041432,3.74984091,pre
-1.16725,4.33707625,1.96932425,0.401673,0.102524,3.395523,4.04894,-3.68288816,193.054629,0.0411811227,3.91784363,pre
-1.166554,4.3370265,1.970667,0.4837595,0.106405,3.395523,4.04894,-3.68278822,193.18626,0.0514744296,4.5463982,pre
-1.166263,4.33697675,1.9705895,0.565846,0.110286,3.395523,4.04894,-3.68268828,193.178662,0.062404892,5.13071469,pre
-1.165553,4.336927,1.970512,0.5816945,0.111468,3.395523,4.04894,-3.68258834,193.171065,0.0648403225,5.21848871,pre
-1.165255,4.337228,1.9704345,0.597543,0.11265,3.395523,4.04894,-3.68319301,193.163467,0.067313219,5.30442077,pre
-1.164545,4.337529,1.970357,0.551125,0.1095995,3.395523,4.04894,-3.68379767,193.15587,0.0604030244,5.02853571,pre
-1.16425,4.33783,1.97037175,0.504707,0.106549,3.395523,4.04894,-3.68440234,193.157316,0.0537760261,4.73685347,pre
-1.163538,4.338131,1.9703865,0.4788645,0.1313055,3.395523,4.04894,-3.68500701,193.158762,0.0628775426,3.64694929,pre
-1.163262,4.33801,1.97040125,0.453022,0.156062,3.395523,4.04894,-3.68476393,193.160208,0.0706995194,2.90283349,pre
-1.162522,4.337889,1.970416,0.4592125,0.1181565,3.395523,4.04894,-3.68452086,193.161654,0.0542589418,3.88647683,pre
-1.162255,4.337768,1.970416,0.465403,0.080251,3.395523,4.04894,-3.68427779,193.161654,0.0373490562,5.79934206,pre
-1.161521,4.337647,1.970416,0.4877185,0.103631,3.395523,4.04894,-3.68403472,193.161654,0.0505427559,4.70629927,pre
-1.16125,4.337647,1.970416,0.510034,0.127011,3.395523,4.04894,-3.68403472,193.161654,0.0647799284,4.01566793,pre
-1.160512,4.337647,1.970416,0.5728405,0.103646,3.395523,4.04894,-3.68403472,193.161654,0.0593726265,5.52689443,pre
-1.160264,4.337647,1.9694445,0.635647,0.080281,3.395523,4.04894,-3.68403472,193.066417,0.0510303768,7.91777631,pre
-1.159506,4.337647,1.968473,0.569649,0.104138,3.395523,4.04894,-3.68403472,192.97118,0.0593221076,5.47013578,pre
-1.159255,4.3377525,1.9675015,0.503651,0.127995,3.395523,4.04894,-3.68424665,192.875943,0.0644648097,3.93492715,pre
-1.15849,4.337858,1.96653,0.505079,0.122317,3.395523,4.04894,-3.68445859,192.780706,0.061779748,4.12926249,pre
-1.158251,4.3379635,1.96582975,0.506507,0.116639,3.395523,4.04894,-3.68467052,192.71206,0.05907847,4.34251837,pre
-1.157489,4.338069,1.9651295,0.518888,0.1195395,3.395523,4.04894,-3.68488246,192.643413,0.0620276121,4.3407242,pre
-1.157243,4.338066,1.96442925,0.531269,0.12244,3.395523,4.04894,-3.68487643,192.574767,0.0650485764,4.33901503,pre
-1.156481,4.338063,1.963729,0.502871,0.1151575,3.395523,4.04894,-3.6848704,192.506121,0.0579093672,4.36681067,pre
-1.156262,4.33806,1.96510875,0.474473,0.107875,3.395523,4.04894,-3.68486438,192.641379,0.0511837749,4.39835921,pre
-1.155473,4.338057,1.9664885,0.4955405,0.1057635,3.395523,4.04894,-3.68485835,192.776637,0.0524100977,4.68536404,pre
-1.155232,4.33762275,1.96786825,0.516608,0.103652,3.395523,4.04894,-3.683986,192.911896,0.0535474524,4.98406205,pre
-1.154464,4.3371885,1.969248,0.5755275,0.1013125,3.395523,4.04894,-3.68311366,193.047154,0.0583081298,5.68071561,pre
-1.154257,4.33675425,1.96975325,0.634447,0.098973,3.395523,4.04894,-3.68224131,193.096684,0.0627931229,6.41030382,pre
-1.153458,4.33632,1.9702585,0.648952,0.103229,3.395523,4.04894,-3.68136897,193.146214,0.066990666,6.28652801,pre
-1.153252,4.33618525,1.97076375,0.663457,0.107485,3.395523,4.04894,-3.68109827,193.195744,0.0713116756,6.17255431,pre
-1.152449,4.3360505,1.971269,0.6919265,0.107134,3.395523,4.04894,-3.68082758,193.245274,0.0741288537,6.45851457,pre
-1.152245,4.33591575,1.971269,0.720396,0.106783,3.395523,4.04894,-3.68055689,193.245274,0.0769260461,6.74635476,pre
-1.151442,4.335781,1.971269,0.6824245,0.10681,3.395523,4.04894,-3.68028619,193.245274,0.0728897608,6.38914427,pre
-1.151235,4.335781,1.971269,0.644453,0.106837,3.395523,4.04894,-3.68028619,193.245274,0.0688514252,6.03211434,pre
-1.150432,4.335781,1.971269,0.5258705,0.1086005,3.395523,4.04894,-3.68028619,193.245274,0.0571097992,4.8422475,pre
-1.150257,4.335781,1.97075325,0.407288,0.110364,3.395523,4.04894,-3.68028619,193.194715,0.0449499328,3.69040629,pre
-1.149426,4.335781,1.9702375,0.4046725,0.1050825,3.395523,4.04894,-3.68028619,193.144155,0.042523998,3.85099803,pre
-1.149246,4.33603825,1.96972175,0.402057,0.099801,3.395523,4.04894,-3.68080297,193.093596,0.0401256907,4.02858689,pre
-1.148416,4.3362955,1.969206,0.541275,0.08975,3.395523,4.04894,-3.68131975,193.043036,0.0485794312,6.03091922,pre
-1.148234,4.33655275,1.9690765,0.680493,0.079699,3.395523,4.04894,-3.68183653,193.030341,0.0542346116,8.53828781,pre
-1.147409,4.33681,1.968947,0.6364625,0.1011505,3.395523,4.04894,-3.68235331,193.017646,0.0643785001,6.29223286,pre
-1.147257,4.3367255,1.9688175,0.592432,0.122602,3.395523,4.04894,-3.68218356,193.004951,0.0726333481,4.83215608,pre
-1.1464,4.336641,1.968688,0.5030635,0.104006,3.395523,4.04894,-3.68201381,192.992256,0.0523216224,4.83686999,pre
-1.146262,4.3365565,1.96879975,0.413695,0.08541,3.395523,4.04894,-3.68184406,193.003211,0.0353336899,4.84363658,pre
-1.145394,4.336472,1.9689115,0.394355,0.089717,3.395523,4.04894,-3.68167431,193.014166,0.0353803475,4.39554377,pre
-1.145252,4.3366405,1.96902325,0.375015,0.094024,3.395523,4.04894,-3.68201281,193.025121,0.0352604104,3.98850294,pre
-1.144385,4.336809,1.969135,0.4092795,0.099186,3.395523,4.04894,-3.6823513,193.036076,0.0405947965,4.12638376,pre
-1.144244,4.3369775,1.9690395,0.443544,0.104348,3.395523,4.04894,-3.68268979,193.026714,0.0462829293,4.25062292,pre
-1.143377,4.337146,1.968944,0.448979,0.1234325,3.395523,4.04894,-3.68302828,193.017352,0.0554186004,3.63744557,pre
-1.143257,4.3373415,1.9688485,0.454414,0.142517,3.395523,4.04894,-3.68342101,193.00799,0.06476172,3.18848979,pre
-1.142369,4.337537,1.968753,0.4699625,0.107221,3.395523,4.04894,-3.68381375,192.998628,0.0503898492,4.38311991,pre
-1.14225,4.3377325,1.9689765,0.485511,0.071925,3.395523,4.04894,-3.68420648,193.020538,0.0349203787,6.75023983,pre
-1.141362,4.337928,1.9692,0.490718,0.1051905,3.395523,4.04894,-3.68459921,193.042448,0.0516188718,4.66504104,pre
-1.141243,4.337928,1.9694235,0.495925,0.138456,3.395523,4.04894,-3.68459921,193.064358,0.0686637918,3.58182383,pre
-1.140353,4.337928,1.969647,0.4558055,0.102416,3.395523,4.04894,-3.68459921,193.086268,0.0466817761,4.45053019,pre
-1.140236,4.337928,1.969647,0.415686,0.066376,3.395523,4.04894,-3.68459921,193.086268,0.0275915739,6.26259491,pre
-1.139346,4.337928,1.969647,0.4035085,0.085434,3.395523,4.04894,-3.68459921,193.086268,0.0344733452,4.72304352,pre
-1.139232,4.33767,1.969647,0.391331,0.104492,3.395523,4.04894,-3.68408092,193.086268,0.0408909589,3.74508096,pre
-1.138337,4.337412,1.969647,0.466315,0.1095485,3.395523,4.04894,-3.68356264,193.086268,0.0510841088,4.25669909,pre
-1.138224,4.337154,1.968853,0.541299,0.114605,3.395523,4.04894,-3.68304435,193.008432,0.0620355719,4.72317089,pre
-1.13733,4.336896,1.968059,0.5012035,0.1096745,3.395523,4.04894,-3.68252607,192.930595,0.0549692433,4.56991826,pre
-1.137258,4.33686,1.967265,0.461108,0.104744,3.395523,4.04894,-3.68245375,192.852758,0.0482982964,4.40223784,pre
-1.13632,4.336824,1.966471,0.4548935,0.0964025,3.395523,4.04894,-3.68238143,192.774922,0.0438528706,4.71868987,pre
-1.136246,4.336788,1.96724275,0.448679,0.088061,3.395523,4.04894,-3.68230911,192.850577,0.0395111214,5.09509317,pre
-1.135313,4.336752,1.9680145,0.4274075,0.083286,3.395523,4.04894,-3.68223679,192.926233,0.035597061,5.13180487,pre
-1.135233,4.33711775,1.96878625,0.406136,0.078511,3.395523,4.04894,-3.68297153,193.001888,0.0318861435,5.17298213,pre
-1.134305,4.3374835,1.969558,0.4511145,0.110406,3.395523,4.04894,-3.68370627,193.077543,0.0498057475,4.08596,pre
-1.134221,4.33784925,1.969242,0.496093,0.142301,3.395523,4.04894,-3.68444101,193.046566,0.07059453,3.48622287,pre
-1.133297,4.338215,1.968926,0.4998,0.119605,3.395523,4.04894,-3.68517575,193.015588,0.059778579,4.17875507,pre
-1.133228,4.338232,1.96861,0.503507,0.096909,3.395523,4.04894,-3.6852099,192.98461,0.0487943599,5.1956681,pre
-1.132289,4.338249,1.968294,0.4544375,0.12178,3.395523,4.04894,-3.68524405,192.953632,0.0553413988,3.7316267,pre
-1.132263,4.338266,1.968449,0.405368,0.146651,3.395523,4.04894,-3.6852782,192.968827,0.0594476226,2.76416799,pre
-1.131282,4.338283,1.968604,0.4595725,0.1108475,3.395523,4.04894,-3.68531235,192.984022,0.0509424627,4.14598886,pre
-1.131257,4.338283,1.968759,0.513777,0.075044,3.395523,4.04894,-3.68531235,192.999217,0.0385558812,6.84634348,pre
-1.130272,4.338283,1.968914,0.4876585,0.0859015,3.395523,4.04894,-3.68531235,193.014411,0.0418905966,5.67694976,pre
-1.13025,4.338283,1.968914,0.46154,0.096759,3.395523,4.04894,-3.68531235,193.014411,0.0446581489,4.76999556,pre
-1.129265,4.338283,1.968914,0.530573,0.1002985,3.395523,4.04894,-3.68531235,193.014411,0.053215676,5.28993953,pre
-1.12925,4.3383744,1.968914,0.599606,0.103838,3.395523,4.04894,-3.68549596,193.014411,0.0622618878,5.7744371,pre
-1.128257,4.3384658,1.968914,0.592216,0.1063065,3.395523,4.04894,-3.68567957,193.014411,0.0629564102,5.57083527,pre
-1.128245,4.3385572,1.9685672,0.584826,0.108775,3.395523,4.04894,-3.68586318,192.980414,0.0636144481,5.37647437,pre
-1.127262,4.3386486,1.9682204,0.700001,0.096825,3.395523,4.04894,-3.68604679,192.946417,0.0677775968,7.22954815,pre
-1.12725,4.33874,1.9678736,0.5678735,0.101819,3.395523,4.04894,-3.6862304,192.91242,0.0578203119,5.5772842,pre
-1.126255,4.338899,1.9675268,0.435746,0.106813,3.395523,4.04894,-3.68654981,192.878423,0.0465433375,4.07952216,pre
-1.126241,4.339058,1.96718,0.5026915,0.130832,3.395523,4.04894,-3.68686921,192.844426,0.0657681343,3.84226718,pre
-1.125252,4.339217,1.96787725,0.569637,0.154851,3.395523,4.04894,-3.68718862,192.912778,0.0882088591,3.67861364,pre
-1.125234,4.339376,1.9685745,0.518084,0.126846,3.395523,4.04894,-3.68750803,192.98113,0.0657168831,4.08435426,pre
-1.12425,4.3390315,1.96927175,0.466531,0.098841,3.395523,4.04894,-3.68681598,193.049482,0.0461123906,4.72001497,pre
-1.124225,4.338687,1.969969,0.541911,0.125505,3.395523,4.04894,-3.68612393,193.117834,0.0680125401,4.31784391,pre
-1.123245,4.3383425,1.97040875,0.617291,0.152169,3.395523,4.04894,-3.68543188,193.160943,0.0939325542,4.05661468,pre
-1.123217,4.337998,1.9708485,0.6085685,0.1548475,3.395523,4.04894,-3.68473983,193.204052,0.0942353108,3.93011511,pre
-1.122243,4.3378215,1.97128825,0.599846,0.157526,3.395523,4.04894,-3.68438526,193.247161,0.094491341,3.80791742,pre
-1.122209,4.337645,1.971728,0.498348,0.1408075,3.395523,4.04894,-3.6840307,193.29027,0.070171136,3.53921489,pre
-1.121248,4.3374685,1.9709515,0.39685,0.124089,3.395523,4.04894,-3.68367614,193.214149,0.0492447196,3.19810781,pre
-1.121202,4.337292,1.970175,0.420425,0.1460355,3.395523,4.04894,-3.68332158,193.138028,0.0613969751,2.87892328,pre
-1.12024,4.337292,1.9693985,0.444,0.167982,3.395523,4.04894,-3.68332158,193.061907,0.074584008,2.64314034,pre
-1.120193,4.337292,1.968622,0.541227,0.1412425,3.395523,4.04894,-3.68332158,192.985786,0.0764442545,3.83189904,pre
-1.119261,4.337292,1.968622,0.638454,0.114503,3.395523,4.04894,-3.68332158,192.985786,0.0731048984,5.57587137,pre
-1.119185,4.337292,1.968622,0.5662775,0.1355525,3.395523,4.04894,-3.68332158,192.985786,0.0767603308,4.17755113,pre
-1.118256,4.337507,1.968622,0.494101,0.156602,3.395523,4.04894,-3.68375348,192.985786,0.0773772048,3.1551385,pre
-1.118176,4.337722,1.968622,0.4973525,0.143486,3.395523,4.04894,-3.68418538,192.985786,0.0713631208,3.46620925,pre
-1.117251,4.337937,1.96852675,0.500604,0.13037,3.395523,4.04894,-3.68461729,192.976449,0.0652637435,3.83987114,pre
-1.11717,4.338152,1.9684315,0.551233,0.115814,3.395523,4.04894,-3.68504919,192.967112,0.0638404987,4.75964046,pre
-1.116246,4.33809,1.96833625,0.601862,0.101258,3.395523,4.04894,-3.68492464,192.957774,0.0609433424,5.94384641,pre
-1.116161,4.338028,1.968241,0.537652,0.1033245,3.395523,4.04894,-3.68480009,192.948437,0.0555526241,5.20352869,pre
-1.115244,4.337966,1.968463,0.473442,0.105391,3.395523,4.04894,-3.68467554,192.970199,0.0498965258,4.49224317,pre
-1.115153,4.337904,1.968685,0.476801,0.1081325,3.395523,4.04894,-3.684551,192.991962,0.0515576841,4.40941438,pre
-1.114256,4.337934,1.968907,0.48016,0.110874,3.395523,4.04894,-3.68461126,193.013725,0.0532372598,4.33068167,pre
-1.114145,4.337964,1.969129,0.462764,0.140205,3.395523,4.04894,-3.68467153,193.035488,0.0648818266,3.30062409,pre
-1.113249,4.337994,1.96908875,0.445368,0.169536,3.395523,4.04894,-3.68473179,193.031542,0.0755059092,2.62698188,pre
-1.113137,4.338024,1.9690485,0.5220075,0.1616115,3.395523,4.04894,-3.68479206,193.027597,0.0843624151,3.23001457,pre
-1.112262,4.3381735,1.96900825,0.598647,0.153687,3.395523,4.04894,-3.68509238,193.023651,0.0920042615,3.89523512,pre
-1.112128,4.338323,1.968968,0.5266265,0.1235645,3.395523,4.04894,-3.68539271,193.019705,0.0650723402,4.26195631,pre
-1.111258,4.3384725,1.969184,0.454606,0.093442,3.395523,4.04894,-3.68569303,193.04088,0.0424792939,4.86511419,pre
-1.111121,4.338622,1.9694,0.431223,0.0903825,3.395523,4.04894,-3.68599335,193.062054,0.0389750128,4.77108954,pre
-1.11025,4.3382515,1.969616,0.40784,0.087323,3.395523,4.04894,-3.68524907,193.083229,0.0356138123,4.67047628,pre
-1.110112,4.337881,1.969832,0.5374,0.1218185,3.395523,4.04894,-3.68450479,193.104404,0.0654652619,4.41148101,pre
-1.109243,4.3375105,1.969832,0.66696,0.156314,3.395523,4.04894,-3.68376051,193.104404,0.104255185,4.26679632,pre
-1.109105,4.33714,1.969832,0.6141955,0.1172145,3.395523,4.04894,-3.68301623,193.104404,0.0719926184,5.23992765,pre
-1.108257,4.33714,1.969832,0.561431,0.078115,3.395523,4.04894,-3.68301623,193.104404,0.0438561826,7.18723677,pre
-1.108096,4.33714,1.969832,0.523267,0.096531,3.395523,4.04894,-3.68301623,193.104404,0.0505114868,5.42071459,pre
-1.107247,4.33714,1.97001225,0.485103,0.114947,3.395523,4.04894,-3.68301623,193.122074,0.0557611345,4.22023193,pre
-1.107089,4.33714,1.9701925,0.456909,0.1179045,3.395523,4.04894,-3.68301623,193.139744,0.0538716272,3.87524649,pre
-1.106241,4.33690025,1.97037275,0.428715,0.120862,3.395523,4.04894,-3.68253461,193.157414,0.0518153523,3.54714468,pre
-1.106081,4.3366605,1.970553,0.467095,0.1151335,3.395523,4.04894,-3.68205298,193.175084,0.0537782822,4.05698602,pre
-1.105252,4.33642075,1.970179,0.505475,0.109405,3.395523,4.04894,-3.68157136,193.138421,0.0553014924,4.62021845,pre
-1.105074,4.336181,1.969805,0.579559,0.0964085,3.395523,4.04894,-3.68108974,193.101757,0.0558744139,6.01149276,pre
-1.104243,4.336419,1.969431,0.653643,0.083412,3.395523,4.04894,-3.68156784,193.065093,0.0545216699,7.83631852,pre
-1.104064,4.336657,1.969057,0.55464,0.102002,3.395523,4.04894,-3.68204595,193.02843,0.0565743893,5.43754044,pre
-1.103255,4.336895,1.96926275,0.455637,0.120592,3.395523,4.04894,-3.68252406,193.0486,0.0549461771,3.77833521,pre
-1.103058,4.337133,1.9694685,0.4785765,0.111477,3.395523,4.04894,-3.68300217,193.06877,0.0533502725,4.29305148,pre
-1.102247,4.33722325,1.96967425,0.501516,0.102362,3.395523,4.04894,-3.68318347,193.088939,0.0513361808,4.89943534,pre
-1.102049,4.3373135,1.96988,0.504803,0.117512,3.395523,4.04894,-3.68336477,193.109109,0.0593204101,4.29575703,pre
-1.101259,4.33740375,1.968518,0.50809,0.132662,3.395523,4.04894,-3.68354606,192.975591,0.0674042356,3.82995884,pre
