t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
0.282641,0.001006,0.447047,0.106963,4.17945458,0.0478174883,0,279
0.283646,0.001005,0.477161,0.093226,5.11832536,0.0444838114,0,280
0.284656,0.00101,0.486903,0.139236,3.49696199,0.0677944261,0,281
0.285662,0.001006,0.58413,0.104576,5.58569844,0.0610859789,0,282
0.286641,0.000979,0.514737,0.105991,4.85642177,0.0545574894,0,283
0.28765,0.001009,0.382741,0.095056,4.02647913,0.0363818285,0,284
0.288663,0.001013,0.660025,0.137652,4.79488129,0.0908537613,0,285
0.28964,0.000977,0.604165,0.110412,5.47191428,0.066707066,0,286
0.290648,0.001008,0.484575,0.105259,4.60364434,0.0510058799,0,287
0.291658,0.00101,0.492685,0.103268,4.77093582,0.0508785946,0,288
0.292635,0.000977,0.521119,0.090743,5.7428011,0.0472879014,0,289
0.293644,0.001009,0.508738,0.088103,5.77435502,0.044821344,0,290
0.294658,0.001014,0.493045,0.120346,4.09689562,0.0593359936,0,291
0.295645,0.000987,0.64642,0.119134,5.4259909,0.0770106003,0,292
0.296655,0.00101,0.578275,0.106369,5.43649936,0.0615105335,0,293
0.297641,0.000986,0.49031,0.095865,5.11458822,0.0470035682,0,294
0.298652,0.001011,0.487815,0.099087,4.92309788,0.0483361249,0,295
0.299637,0.000985,0.458325,0.090083,5.08780791,0.041287291,0,296
0.300652,0.001015,0.575708,0.093934,6.12885643,0.0540785553,0,297
0.301638,0.000986,0.47025,0.106159,4.42967624,0.0499212698,0,298
0.302652,0.001014,0.494029,0.098271,5.02721047,0.0485487239,0,299
0.303637,0.000985,0.515193,0.087059,5.91774544,0.0448521874,0,300
0.304653,0.001016,0.417606,0.107353,3.89002636,0.0448312569,0,301
0.305643,0.00099,0.490478,0.131864,3.71957471,0.064676391,0,302
0.306653,0.00101,0.468475,0.107449,4.35997543,0.0503371703,0,303
0.307639,0.000986,0.474185,0.10091,4.6990883,0.0478500084,0,304
0.308653,0.001014,0.476105,0.098589,4.82918987,0.0469387158,0,305
0.309643,0.00099,0.442104,0.089033,4.96561949,0.0393618454,0,306
0.310654,0.001011,0.491558,0.132044,3.72268335,0.0649072846,0,307
0.311639,0.000985,0.499716,0.117425,4.25561848,0.0586791513,0,308
0.312654,0.001015,0.516824,0.090125,5.73452427,0.046578763,0,309
0.313638,0.000984,0.494437,0.087923,5.62352286,0.0434723844,0,310
0.314652,0.001014,0.513417,0.090581,5.66804297,0.0465058253,0,311
0.315643,0.000991,0.490814,0.129644,3.78585974,0.0636310902,0,312
0.316647,0.001004,0.461252,0.097425,4.73443161,0.0449374761,0,313
0.317654,0.001007,0.434258,0.091696,4.73584453,0.0398197216,0,314
0.318645,0.000991,0.385525,0.106693,3.61340482,0.0411328188,0,315
0.31966,0.001015,0.479752,0.138732,3.45812069,0.0665569545,0,316
0.320646,0.000986,0.466675,0.090461,5.15885299,0.0422158872,0,317
0.321658,0.001012,0.483711,0.082032,5.89661352,0.0396797808,0,318
0.322644,0.000986,0.437185,0.132494,3.29965885,0.0579243894,0,319
0.323647,0.001003,0.577123,0.095985,6.01263739,0.0553951512,0,320
0.324634,0.000987,0.465787,0.131882,3.53184665,0.0614289211,0,321
0.325637,0.001003,0.636342,0.088961,7.15304459,0.0566096207,0,322
0.326647,0.00101,0.605965,0.104066,5.82289124,0.0630603537,0,323
0.327635,0.000988,0.487767,0.10214,4.77547484,0.0498205214,0,324
0.328643,0.001008,0.492086,0.104264,4.71961559,0.0513068547,0,325
0.329656,0.001013,0.498444,0.099225,5.02337113,0.0494581059,0,326
0.330644,0.000988,0.595167,0.085038,6.99883581,0.0506118113,0,327
0.331656,0.001012,0.508618,0.125523,4.05199047,0.0638432572,0,328
0.332643,0.000987,0.510634,0.128726,3.96682877,0.0657318723,0,329
0.333656,0.001013,0.49902,0.101366,4.92295247,0.0505836613,0,330
0.334644,0.000988,0.46202,0.142259,3.24773828,0.0657265032,0,331
0.335652,0.001008,0.48124,0.094456,5.09485898,0.0454560054,0,332
0.336634,0.000982,0.538204,0.104762,5.13739715,0.0563833274,0,333
0.337639,0.001005,0.415566,0.102866,4.03987712,0.0427476122,0,334
0.338652,0.001013,0.5186,0.128168,4.04625179,0.0664679248,0,335
0.339639,0.000987,0.501612,0.115481,4.34367558,0.0579266554,0,336
0.340652,0.001013,0.499356,0.118763,4.20464286,0.0593050166,0,337
0.341638,0.000986,0.505643,0.10466,4.8312918,0.0529205964,0,338
0.342646,0.001008,0.467659,0.102518,4.56172575,0.0479434654,0,339
0.343656,0.00101,0.451438,0.100772,4.47979598,0.0454923101,0,340
0.34464,0.000984,0.568869,0.109309,5.20422838,0.0621825015,0,341
0.345645,0.001005,0.503987,0.106633,4.72636989,0.0537416458,0,342
0.346658,0.001013,0.517664,0.089561,5.78001586,0.0463625055,0,343
0.347636,0.000978,0.490646,0.135151,3.6303542,0.0663112975,0,344
0.348642,0.001006,0.504491,0.115313,4.37497073,0.0581743707,0,345
0.34965,0.001008,0.50689,0.090887,5.57714525,0.0460697114,0,346
0.350657,0.001007,0.484599,0.092524,5.23754918,0.0448370379,0,347
0.351635,0.000978,0.588761,0.090491,6.50629344,0.0532775717,0,348
0.352639,0.001004,0.469531,0.12292,3.81980963,0.0577147505,0,349
0.353648,0.001009,0.429915,0.103388,4.15826788,0.044448052,0,350
0.35465,0.001002,0.452998,0.094432,4.7970815,0.0427775071,0,351
0.355635,0.000985,0.572708,0.101234,5.6572693,0.0579775217,0,352
0.356641,0.001006,0.441313,0.099027,4.45649166,0.0437019025,0,353
0.357646,0.001005,0.653427,0.106237,6.15065373,0.0694181242,0,354
0.358629,0.000983,0.481888,0.128366,3.75401586,0.061858035,0,355
0.359634,0.001005,0.513273,0.103748,4.94730501,0.0532510472,0,356
0.360639,0.001005,0.502907,0.135493,3.71168252,0.0681403782,0,357
0.361646,0.001007,0.583218,0.097095,6.00667388,0.0566275517,0,358
0.362632,0.000986,0.518408,0.096531,5.37037843,0.0500424426,0,359
0.363635,0.001003,0.513729,0.092074,5.57952299,0.0473010839,0,360
0.36464,0.001005,0.455805,0.090503,5.03635239,0.0412517199,0,361
0.365651,0.001011,0.456717,0.100886,4.52706025,0.0460763513,0,362
0.366639,0.000988,0.503771,0.139992,3.59856992,0.0705239098,0,363
0.367651,0.001012,0.506051,0.090491,5.5922799,0.045793061,0,364
0.368636,0.000985,0.521287,0.118673,4.39263354,0.0618626922,0,365
0.369643,0.001007,0.461516,0.122362,3.77172652,0.0564720208,0,366
0.370652,0.001009,0.526446,0.116867,4.50465914,0.0615241647,0,367
0.371634,0.000982,0.556608,0.103544,5.37556981,0.0576334188,0,368
0.372652,0.001018,0.61002,0.106405,5.73300127,0.0649091781,0,369
0.373639,0.000987,0.470394,0.103172,4.55931842,0.0485314898,0,370
0.374649,0.00101,0.450959,0.088505,5.09529405,0.0399121263,0,371
0.375629,0.00098,0.508186,0.09493,5.35327083,0.048242097,0,372
0.376633,0.001004,0.499452,0.110832,4.50638805,0.0553552641,0,373
0.37764,0.001007,0.640374,0.086172,7.43134661,0.0551823083,0,374
