t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.296765,0.002022,4.725086,-4462.34386,2029408952,1709,1
0.298781,0.002016,4.725476,-4463.12732,2029576362,1710,1
0.300804,0.002023,4.725763,-4463.70386,2029699790,1711,1
0.302819,0.002015,4.724602,-4461.37158,2029201320,1712,2
0.306858,0.004039,4.724079,-4460.32094,2028976576,1714,1
0.30888,0.002022,4.725069,-4462.30971,2029401749,1715,1
0.310896,0.002016,4.72511,-4462.39208,2029419127,1716,1
0.312912,0.002016,4.725322,-4462.81795,2029510230,1717,2
0.316951,0.004039,4.72575,-4463.67774,2029694037,1719,1
0.318973,0.002022,4.724807,-4461.78339,2029289185,1720,1
0.320989,0.002016,4.724108,-4460.3792,2028989020,1721,1
0.323012,0.002023,4.72519,-4462.55278,2029453487,1722,2
0.32705,0.004038,4.725462,-4463.09919,2029570213,1724,1
0.329066,0.002016,4.725574,-4463.32418,2029618468,1725,1
0.331088,0.002022,4.726027,-4464.2342,2029812807,1726,1
0.333104,0.002016,4.724967,-4462.10481,2029358001,1727,2
0.337143,0.004039,4.724169,-4460.50174,2029015200,1729,1
0.339159,0.002016,4.724724,-4461.61666,2029253458,1730,1
0.341181,0.002022,4.725023,-4462.2173,2029381767,1731,1
0.343197,0.002016,4.724979,-4462.12891,2029363132,1732,1
0.34522,0.002023,4.725553,-4463.282,2029609639,1733,2
0.349258,0.004038,4.72475,-4461.66889,2029264805,1735,1
0.351274,0.002016,4.723865,-4459.89105,2028884415,1736,1
0.35329,0.002016,4.724566,-4461.29926,2029185466,1737,1
0.355312,0.002022,4.725345,-4462.86416,2029520107,1738,2
0.359351,0.004039,4.725229,-4462.63113,2029470335,1740,1
0.361367,0.002016,4.725801,-4463.78019,2029716141,1741,1
0.363389,0.002022,4.725145,-4462.46238,2029434439,1742,1
0.365405,0.002016,4.724075,-4460.31291,2028974934,1743,2
0.369443,0.004038,4.72458,-4461.32738,2029191706,1745,1
0.37146,0.002017,4.725449,-4463.07308,2029564617,1746,1
0.373482,0.002022,4.725243,-4462.65925,2029476404,1747,1
0.375498,0.002016,4.72585,-4463.87863,2029737208,1748,2
0.381552,0.006054,4.724241,-4460.64638,2029046225,1751,1
0.383575,0.002023,4.724532,-4461.23096,2029171252,1752,1
0.385591,0.002016,4.725523,-4463.22173,2029596485,1753,1
0.387613,0.002022,4.725342,-4462.85813,2029519047,1754,2
0.391652,0.004039,4.726024,-4464.22817,2029811990,1756,1
0.393668,0.002016,4.725513,-4463.20164,2029592611,1757,1
0.39569,0.002022,4.724346,-4460.85731,2029091231,1758,1
0.397706,0.002016,4.72453,-4461.22694,2029170155,1759,2
0.401744,0.004038,4.725655,-4463.4869,2029653274,1761,1
0.40376,0.002016,4.725344,-4462.86215,2029519830,1762,1
0.405783,0.002023,4.72587,-4463.91881,2029745517,1763,1
0.407799,0.002016,4.725701,-4463.57931,2029673225,1764,2
0.411837,0.004038,4.724621,-4461.40974,2029209210,1766,1
0.41386,0.002023,4.724507,-4461.18073,2029160463,1767,1
0.415875,0.002015,4.725547,-4463.26995,2029607132,1768,1
0.417895,0.00202,4.72512,-4462.41216,2029423639,1769,2
0.421933,0.004038,4.72567,-4463.51703,2029659666,1771,1
0.423949,0.002016,4.725482,-4463.13937,2029578884,1772,1
0.425972,0.002023,4.724152,-4460.46759,2029007872,1773,1
0.427987,0.002015,4.723901,-4459.96337,2028899996,1774,1
0.430004,0.002017,4.725223,-4462.61908,2029467724,1775,2
0.434042,0.004038,4.725004,-4462.17914,2029373921,1777,1
0.436064,0.002022,4.725532,-4463.23981,2029600697,1778,1
0.43808,0.002016,4.725622,-4463.42061,2029639163,1779,1
0.440096,0.002016,4.724557,-4461.28118,2029181816,1780,2
