t_s,src,stream,value,raw_code,seq
0.242389,4,sma_i,0.543987,0,3737537
0.242389,7,cc_r_est,4.416545,0,35315
0.242389,3,sma_v,2.446247,1565,3737537
0.243367,1,laser,4.187742,1798621547,2108820
0.243375,3,sma_v,2.450782,1545,3737538
0.243375,4,sma_i,0.585732,0,3737538
0.243375,6,cc_u,2.411531,1545,35316
0.243375,7,cc_r_est,4.411022,0,35316
0.244376,2,load,2.078253,3486730,2108813
0.244395,3,sma_v,2.375582,1546,3737539
0.244395,4,sma_i,0.548024,0,3737539
0.244395,6,cc_u,2.412664,1546,35317
0.244395,7,cc_r_est,4.410788,0,35317
0.245377,1,laser,4.182962,1796568493,2108821
0.245386,7,cc_r_est,4.40853,0,35318
0.245386,3,sma_v,2.35082,1540,3737540
0.245386,4,sma_i,0.560291,0,3737540
0.245386,6,cc_u,2.404993,1540,35318
0.246386,2,load,2.082229,3493400,2108814
0.246394,3,sma_v,2.521303,1540,3737541
0.246394,4,sma_i,0.548588,0,3737541
0.246394,6,cc_u,2.405599,1540,35319
0.246394,7,cc_r_est,4.407987,0,35319
0.247362,7,cc_r_est,4.404383,0,35320
0.247362,3,sma_v,2.417573,1530,3737542
0.247362,4,sma_i,0.567921,0,3737542
0.247362,6,cc_u,2.392769,1530,35320
0.247393,1,laser,4.179545,1795101064,2108822
0.24837,3,sma_v,2.392499,1507,3737543
0.24837,4,sma_i,0.588011,0,3737543
0.24837,6,cc_u,2.364719,1507,35321
0.24837,7,cc_r_est,4.397055,0,35321
0.248402,2,load,2.083808,3496050,2108815
0.249375,7,cc_r_est,4.396595,0,35322
0.249375,3,sma_v,2.572748,1512,3737544
0.249375,4,sma_i,0.540369,0,3737544
0.249375,6,cc_u,2.370575,1512,35322
0.249409,1,laser,4.176718,1793886890,2108823
0.250379,3,sma_v,2.467698,1488,3737545
0.250379,4,sma_i,0.590327,0,3737545
0.250379,6,cc_u,2.340592,1488,35323
0.250379,7,cc_r_est,4.388275,0,35323
0.250418,2,load,2.083808,3496050,2108816
0.25138,3,sma_v,2.321282,1495,3737546
0.25138,4,sma_i,0.535636,0,3737546
0.25138,6,cc_u,2.3494,1495,35324
0.25138,7,cc_r_est,4.387871,0,35324
0.251425,1,laser,4.176718,1793886890,2108824
0.252361,7,cc_r_est,4.392495,0,35325
0.252361,4,sma_i,0.51013,0,3737547
0.252361,6,cc_u,2.376387,1516,35325
0.252361,3,sma_v,2.343789,1516,3737547
0.252434,2,load,2.084351,3496960,2108817
0.253365,3,sma_v,2.335871,1522,3737548
0.253365,4,sma_i,0.539242,0,3737548
0.253365,6,cc_u,2.383338,1522,35326
0.253365,7,cc_r_est,4.39281,0,35326
0.253441,1,laser,4.172798,1792203071,2108825
0.254369,3,sma_v,2.325361,1514,3737549
0.254369,4,sma_i,0.563338,0,3737549
0.254369,6,cc_u,2.372996,1514,35327
0.254369,7,cc_r_est,4.389273,0,35327
0.25445,2,load,2.088869,3504540,2108818
0.255373,7,cc_r_est,4.390237,0,35328
0.255373,6,cc_u,2.382827,1522,35328
0.255373,3,sma_v,2.393195,1522,3737550
0.255373,4,sma_i,0.535259,0,3737550
0.255457,1,laser,4.169781,1790907226,2108826
0.256375,3,sma_v,2.498604,1508,3737551
0.256375,4,sma_i,0.572846,0,3737551
0.256375,6,cc_u,2.365724,1508,35329
0.256375,7,cc_r_est,4.385214,0,35329
0.256466,2,load,2.091539,3509020,2108819
0.25738,3,sma_v,2.382397,1497,3737552
0.25738,4,sma_i,0.567628,0,3737552
0.25738,6,cc_u,2.352052,1497,35330
0.25738,7,cc_r_est,4.380472,0,35330
0.257473,1,laser,4.165712,1789159892,2108827
0.258365,7,cc_r_est,4.375051,0,35331
0.258365,6,cc_u,2.33685,1484,35331
0.258365,4,sma_i,0.569829,0,3737553
0.258365,3,sma_v,2.348996,1484,3737553
0.258482,2,load,2.094805,3514500,2108820
0.259376,3,sma_v,2.355619,1499,3737554
0.259376,4,sma_i,0.523327,0,3737554
0.259376,6,cc_u,2.354804,1499,35332
0.259376,7,cc_r_est,4.377036,0,35332
0.259489,1,laser,4.160891,1787089156,2108828
0.260365,3,sma_v,2.35701,1504,3737555
0.260365,4,sma_i,0.540081,0,3737555
0.260365,6,cc_u,2.360719,1504,35333
0.260365,7,cc_r_est,4.376672,0,35333
0.260498,2,load,2.096999,3518180,2108821
0.261376,7,cc_r_est,4.380233,0,35334
0.261376,6,cc_u,2.381603,1521,35334
0.261376,4,sma_i,0.520202,0,3737556
0.261376,3,sma_v,2.353075,1521,3737556
0.261505,1,laser,4.160891,1787089156,2108829
0.262366,3,sma_v,2.377478,1527,3737557
0.262366,4,sma_i,0.53812,0,3737557
0.262366,6,cc_u,2.389471,1527,35335
0.262366,7,cc_r_est,4.381209,0,35335
0.262514,2,load,2.096999,3518180,2108822
0.263378,3,sma_v,2.347317,1531,3737558
0.263378,4,sma_i,0.542595,0,3737558
0.263378,6,cc_u,2.394445,1531,35336
0.263378,7,cc_r_est,4.381707,0,35336
0.263521,1,laser,4.157572,1785663603,2108830
0.264366,7,cc_r_est,4.381792,0,35337
0.264366,6,cc_u,2.396981,1533,35337
0.264366,4,sma_i,0.545972,0,3737559
0.264366,3,sma_v,2.323298,1533,3737559
0.26453,2,load,2.098161,3520130,2108823
0.265377,3,sma_v,2.333519,1538,3737560
0.265377,4,sma_i,0.541497,0,3737560
0.265377,6,cc_u,2.402915,1538,35338
0.265377,7,cc_r_est,4.382778,0,35338
0.265537,1,laser,4.155197,1784643624,2108831
0.266365,3,sma_v,2.351012,1535,3737561
0.266365,4,sma_i,0.55449,0,3737561
0.266365,6,cc_u,2.399567,1535,35339
0.266365,7,cc_r_est,4.381723,0,35339
0.266546,2,load,2.09915,3521790,2108824
0.267378,7,cc_r_est,4.375576,0,35340
0.267378,6,cc_u,2.374087,1515,35340
0.267378,4,sma_i,0.584832,0,3737562
0.267378,3,sma_v,2.528933,1515,3737562
0.267553,1,laser,4.151227,1782938364,2108832
0.268367,3,sma_v,2.393219,1504,3737563
0.268367,4,sma_i,0.567549,0,3737563
0.268367,6,cc_u,2.361023,1504,35341
0.268367,7,cc_r_est,4.371451,0,35341
0.268562,2,load,2.101183,3525200,2108825
0.269378,3,sma_v,2.385516,1487,3737564
0.269378,4,sma_i,0.577549,0,3737564
0.269378,6,cc_u,2.340147,1487,35342
0.269378,7,cc_r_est,4.365199,0,35342
0.269569,1,laser,4.148188,1781633193,2108833
0.270389,7,cc_r_est,4.357124,0,35343
0.270389,6,cc_u,2.313435,1466,35343
0.270389,4,sma_i,0.585426,0,3737565
0.270389,3,sma_v,2.381749,1466,3737565
0.270578,2,load,2.105391,3532260,2108826
0.27137,3,sma_v,2.282051,1466,3737566
0.27137,4,sma_i,0.472752,0,3737566
0.27137,6,cc_u,2.313435,1466,35344
0.27137,7,cc_r_est,4.357124,0,35344
0.271585,1,laser,4.148188,1781633193,2108834
0.27238,3,sma_v,2.42386,1487,3737567
0.27238,4,sma_i,0.511006,0,3737567
0.27238,6,cc_u,2.339919,1487,35345
0.27238,7,cc_r_est,4.360843,0,35345
0.272594,2,load,2.105391,3532260,2108827
0.273369,7,cc_r_est,4.361935,0,35346
0.273369,6,cc_u,2.352582,1497,35346
0.273369,3,sma_v,2.31226,1497,3737568
0.273369,4,sma_i,0.530387,0,3737568
0.273594,1,laser,4.144341,1779980744,2108835
0.274381,3,sma_v,2.240659,1502,3737569
0.274381,4,sma_i,0.540651,0,3737569
0.274381,6,cc_u,2.358349,1502,35347
0.274381,7,cc_r_est,4.361703,0,35347
0.27461,2,load,2.107084,3535100,2108828
0.275364,7,cc_r_est,4.36344,0,35348
0.275364,3,sma_v,2.294432,1512,3737570
0.275364,4,sma_i,0.530855,0,3737570
0.275364,6,cc_u,2.371095,1512,35348
0.275611,1,laser,4.139341,1777833302,2108836
0.27638,7,cc_r_est,4.361715,0,35349
0.27638,6,cc_u,2.368017,1510,35349
0.27638,3,sma_v,2.504794,1510,3737571
0.27638,4,sma_i,0.553393,0,3737571
0.276619,2,load,2.107942,3536540,2108829
0.277393,7,cc_r_est,4.367334,0,35350
0.277393,3,sma_v,2.427891,1531,3737572
0.277393,4,sma_i,0.512979,0,3737572
0.277393,6,cc_u,2.394575,1531,35350
0.277626,1,laser,4.135926,1776366861,2108837
0.278382,4,sma_i,0.521473,0,3737573
0.278382,6,cc_u,2.414812,1547,35351
0.278382,3,sma_v,2.377574,1547,3737573
0.278382,7,cc_r_est,4.372155,0,35351
0.278635,2,load,2.109557,3539250,2108830
0.279368,7,cc_r_est,4.374527,0,35352
0.279368,4,sma_i,0.538762,0,3737574
0.279368,6,cc_u,2.423084,1554,35352
0.279368,3,sma_v,2.362625,1554,3737574
0.279642,1,laser,4.133772,1775441516,2108838
0.280377,3,sma_v,2.406416,1584,3737575
0.280377,4,sma_i,0.50052,0,3737575
0.280377,6,cc_u,2.459985,1584,35353
0.280377,7,cc_r_est,4.38476,0,35353
0.280652,2,load,2.114081,3546840,2108831
0.281382,3,sma_v,2.441808,1564,3737576
0.281382,4,sma_i,0.585911,0,3737576
0.281382,6,cc_u,2.435063,1564,35354
0.281382,7,cc_r_est,4.380677,0,35354
0.281658,1,laser,4.133772,1775441516,2108839
0.282387,7,cc_r_est,4.381215,0,35355
0.282387,6,cc_u,2.433625,1563,35355
0.282387,4,sma_i,0.552757,0,3737577
0.282387,3,sma_v,2.396098,1563,3737577
0.282667,2,load,2.114081,3546840,2108832
0.28337,3,sma_v,2.425443,1561,3737578
0.28337,4,sma_i,0.554388,0,3737578
0.28337,6,cc_u,2.431036,1561,35356
0.28337,7,cc_r_est,4.381396,0,35356
0.283675,1,laser,4.130008,1773824898,2108840
0.284379,3,sma_v,2.479336,1575,3737579
0.284379,4,sma_i,0.52695,0,3737579
0.284379,6,cc_u,2.448409,1575,35357
0.284379,7,cc_r_est,4.386485,0,35357
0.284684,2,load,2.114934,3548270,2108833
0.285385,7,cc_r_est,4.38319,0,35358
0.285385,6,cc_u,2.428929,1559,35358
0.285385,4,sma_i,0.577963,0,3737580
0.285385,3,sma_v,2.519119,1559,3737580
0.285691,1,laser,4.12764,1772807725,2108841
0.286369,3,sma_v,2.561014,1549,3737581
0.286369,4,sma_i,0.568071,0,3737581
0.286369,6,cc_u,2.416586,1549,35359
0.286369,7,cc_r_est,4.3809,0,35359
0.2867,2,load,2.110881,3541470,2108834
0.287376,3,sma_v,2.387772,1541,3737582
0.287376,4,sma_i,0.56299,0,3737582
0.287376,6,cc_u,2.407328,1541,35360
0.287376,7,cc_r_est,4.378962,0,35360
0.287707,1,laser,4.124437,1771432112,2108842
0.288381,7,cc_r_est,4.378962,0,35361
0.288381,6,cc_u,2.407328,1541,35361
0.288381,4,sma_i,0.639204,0,3737583
0.288381,3,sma_v,2.417789,1541,3737583
0.288716,2,load,2.116597,3551060,2108835
0.289365,3,sma_v,2.438857,1537,3737584
0.289365,4,sma_i,0.556938,0,3737584
0.289365,6,cc_u,2.402414,1537,35362
0.289365,7,cc_r_est,4.377757,0,35362
0.289722,1,laser,4.11968,1769389311,2108843
0.290377,3,sma_v,2.411934,1542,3737585
0.290377,4,sma_i,0.542211,0,3737585
0.290377,6,cc_u,2.408008,1542,35363
0.290377,7,cc_r_est,4.378927,0,35363
0.290732,2,load,2.122355,3560720,2108836
0.291369,7,cc_r_est,4.385937,0,35364
0.291369,6,cc_u,2.435529,1564,35364
0.291369,3,sma_v,2.503283,1564,3737586
0.291369,4,sma_i,0.51181,0,3737586
0.291739,1,laser,4.115983,1767801162,2108844
0.292381,3,sma_v,2.497812,1566,3737587
0.292381,4,sma_i,0.548216,0,3737587
0.292381,6,cc_u,2.437356,1566,35365
0.292381,7,cc_r_est,4.38719,0,35365
0.292747,2,load,2.122355,3560720,2108837
0.293369,3,sma_v,2.424388,1568,3737588
0.293369,4,sma_i,0.547382,0,3737588
0.293369,6,cc_u,2.439742,1568,35366
0.293369,7,cc_r_est,4.388593,0,35366
0.293754,1,laser,4.115983,1767801162,2108845
0.294382,7,cc_r_est,4.388595,0,35367
0.294382,6,cc_u,2.435981,1565,35367
0.294382,4,sma_i,0.555918,0,3737589
0.294382,3,sma_v,2.483199,1565,3737589
0.294764,2,load,2.125913,3566690,2108838
0.29537,3,sma_v,2.480128,1563,3737590
0.29537,4,sma_i,0.553153,0,3737590
0.29537,6,cc_u,2.434208,1563,35368
0.29537,7,cc_r_est,4.388922,0,35368
0.29577,1,laser,4.113647,1766797690,2108846
0.296382,3,sma_v,2.449798,1580,3737591
0.296382,4,sma_i,0.522505,0,3737591
0.296382,6,cc_u,2.454941,1580,35369
0.296382,7,cc_r_est,4.394856,0,35369
0.29678,2,load,2.124923,3565030,2108839
0.297371,7,cc_r_est,4.3935,0,35370
0.297371,6,cc_u,2.443819,1571,35370
0.297371,3,sma_v,2.417813,1571,3737592
0.297371,4,sma_i,0.566734,0,3737592
0.29778,1,laser,4.109372,1764961707,2108847
0.298386,3,sma_v,2.631367,1568,3737593
0.298386,4,sma_i,0.555042,0,3737593
0.298386,6,cc_u,2.440721,1568,35371
0.298386,7,cc_r_est,4.393709,0,35371
0.298796,2,load,2.12667,3567960,2108840
0.299375,6,cc_u,2.446469,1573,35372
0.299375,4,sma_i,0.542709,0,3737594
0.299375,7,cc_r_est,4.395934,0,35372
0.299375,3,sma_v,2.456589,1573,3737594
0.299796,1,laser,4.105757,1763409057,2108848
0.300366,3,sma_v,2.359218,1596,3737595
0.300366,4,sma_i,0.511402,0,3737595
0.300366,6,cc_u,2.475133,1596,35373
0.300366,7,cc_r_est,4.404293,0,35373
0.300805,2,load,2.130646,3574630,2108841
0.301377,3,sma_v,2.465371,1589,3737596
0.301377,4,sma_i,0.5644,0,3737596
0.301377,6,cc_u,2.465737,1589,35374
0.301377,7,cc_r_est,4.403878,0,35374
0.301812,1,laser,4.10182,1761718122,2108849
0.302365,6,cc_u,2.423581,1555,35375
0.302365,4,sma_i,0.610998,0,3737597
0.302365,7,cc_r_est,4.395974,0,35375
0.302365,3,sma_v,2.466859,1555,3737597
0.302821,2,load,2.130646,3574630,2108842
0.30337,4,sma_i,0.589997,0,3737598
0.30337,6,cc_u,2.394855,1531,35376
0.30337,3,sma_v,2.443104,1531,3737598
0.30337,7,cc_r_est,4.389666,0,35376
0.303828,1,laser,4.10182,1761718122,2108850
0.304377,7,cc_r_est,4.390047,0,35377
0.304377,4,sma_i,0.543411,0,3737599
0.304377,6,cc_u,2.399221,1535,35377
0.304377,3,sma_v,2.375942,1535,3737599
0.304837,2,load,2.134562,3581200,2108843
0.305382,3,sma_v,2.415486,1537,3737600
0.305382,4,sma_i,0.545756,0,3737600
0.305382,6,cc_u,2.401975,1537,35378
0.305382,7,cc_r_est,4.390181,0,35378
0.305844,1,laser,4.096624,1759486648,2108851
0.306392,3,sma_v,2.408839,1528,3737601
0.306392,4,sma_i,0.565816,0,3737601
0.306392,6,cc_u,2.390294,1528,35379
0.306392,7,cc_r_est,4.387019,0,35379
0.306853,2,load,2.137619,3586330,2108844
0.307371,7,cc_r_est,4.387145,0,35380
0.307371,6,cc_u,2.393987,1531,35380
0.307371,4,sma_i,0.544125,0,3737602
0.307371,3,sma_v,2.421149,1531,3737602
0.30786,1,laser,4.092432,1757686243,2108852
0.308382,3,sma_v,2.414886,1533,3737603
0.308382,4,sma_i,0.545216,0,3737603
0.308382,6,cc_u,2.397048,1533,35381
0.308382,7,cc_r_est,4.387227,0,35381
0.308869,2,load,2.139604,3589660,2108845
0.309372,3,sma_v,2.405072,1510,3737604
0.309372,4,sma_i,0.589769,0,3737604
0.309372,6,cc_u,2.368647,1510,35382
0.309372,7,cc_r_est,4.380291,0,35382
0.309876,1,laser,4.089867,1756584303,2108853
0.310383,7,cc_r_est,4.379884,0,35383
0.310383,6,cc_u,2.372844,1514,35383
0.310383,4,sma_i,0.543039,0,3737605
0.310383,3,sma_v,2.343525,1514,3737605
0.310885,2,load,2.139658,3589750,2108846
0.311363,3,sma_v,2.45251,1521,3737606
0.311363,4,sma_i,0.53596,0,3737606
0.311363,6,cc_u,2.382048,1521,35384
0.311363,7,cc_r_est,4.380898,0,35384
0.311892,1,laser,4.085826,1754849201,2108854
0.312366,3,sma_v,2.516336,1527,3737607
0.312366,4,sma_i,0.5386,0,3737607
0.312366,6,cc_u,2.389714,1527,35385
0.312366,7,cc_r_est,4.38181,0,35385
0.312901,2,load,2.143717,3596560,2108847
0.31337,7,cc_r_est,4.381105,0,35386
0.31337,6,cc_u,2.38969,1527,35386
0.31337,4,sma_i,0.549421,0,3737608
0.31337,3,sma_v,2.359986,1527,3737608
0.313908,1,laser,4.085826,1754849201,2108855
0.314369,3,sma_v,2.368864,1559,3737609
0.314369,4,sma_i,0.495043,0,3737609
0.314369,6,cc_u,2.429655,1559,35387
0.314369,7,cc_r_est,4.390842,0,35387
0.314917,2,load,2.143717,3596560,2108848
0.315374,3,sma_v,2.546545,1566,3737610
0.315374,4,sma_i,0.53944,0,3737610
0.315374,6,cc_u,2.437653,1566,35388
0.315374,7,cc_r_est,4.393308,0,35388
0.315924,1,laser,4.082773,1753537627,2108856
0.316376,7,cc_r_est,4.394083,0,35389
0.316376,6,cc_u,2.437824,1566,35389
0.316376,4,sma_i,0.550405,0,3737611
0.316376,3,sma_v,2.572628,1566,3737611
0.316933,2,load,2.144289,3597520,2108849
0.317376,3,sma_v,2.425564,1558,3737612
0.317376,4,sma_i,0.56491,0,3737612
0.317376,6,cc_u,2.427527,1558,35390
0.317376,7,cc_r_est,4.392373,0,35390
0.31794,1,laser,4.079469,1752118509,2108857
0.318379,3,sma_v,2.436289,1557,3737613
0.318379,4,sma_i,0.551149,0,3737613
0.318379,6,cc_u,2.42695,1557,35391
0.318379,7,cc_r_est,4.392637,0,35391
0.318949,2,load,2.147055,3602160,2108850
0.31938,7,cc_r_est,4.393786,0,35392
0.31938,6,cc_u,2.43013,1560,35392
0.31938,4,sma_i,0.545948,0,3737614
0.31938,3,sma_v,2.494021,1560,3737614
0.319956,1,laser,4.074201,1749855872,2108858
0.320381,3,sma_v,2.397082,1559,3737615
0.320381,4,sma_i,0.551773,0,3737615
0.320381,6,cc_u,2.429142,1559,35393
0.320381,7,cc_r_est,4.394013,0,35393
0.320965,2,load,2.150667,3608220,2108851
0.321358,3,sma_v,2.365337,1559,3737616
0.321358,4,sma_i,0.551293,0,3737616
0.321358,6,cc_u,2.428491,1559,35394
0.321358,7,cc_r_est,4.394273,0,35394
0.321972,1,laser,4.069724,1747933132,2108859
0.322365,7,cc_r_est,4.394932,0,35395
0.322365,6,cc_u,2.429555,1559,35395
0.322365,3,sma_v,2.520295,1559,3737617
0.322365,4,sma_i,0.548888,0,3737617
0.322981,2,load,2.151477,3609580,2108852
0.323376,3,sma_v,2.424484,1556,3737618
0.323376,4,sma_i,0.556038,0,3737618
0.323376,6,cc_u,2.425415,1556,35396
0.323376,7,cc_r_est,4.394371,0,35396
0.323988,1,laser,4.069724,1747933132,2108860
0.324363,7,cc_r_est,4.393757,0,35397
0.324363,3,sma_v,2.348252,1553,3737619
0.324363,4,sma_i,0.555564,0,3737619
0.324363,6,cc_u,2.421641,1553,35397
0.324997,2,load,2.151477,3609580,2108853
0.325375,7,cc_r_est,4.38515,0,35398
0.325375,6,cc_u,2.382013,1521,35398
0.325375,3,sma_v,2.391299,1521,3737620
0.325375,4,sma_i,0.605095,0,3737620
0.326004,1,laser,4.066914,1746726028,2108861
0.326358,7,cc_r_est,4.376613,0,35399
0.326358,3,sma_v,2.334671,1494,3737621
0.326358,4,sma_i,0.597393,0,3737621
0.326358,6,cc_u,2.348071,1494,35399
0.327013,2,load,2.158052,3620610,2108854
0.327369,4,sma_i,0.523543,0,3737622
0.327369,6,cc_u,2.366077,1508,35400
0.327369,3,sma_v,2.373615,1508,3737622
0.327369,7,cc_r_est,4.378989,0,35400
0.32802,1,laser,4.062934,1745016886,2108862
0.328377,7,cc_r_est,4.382739,0,35401
0.328377,4,sma_i,0.52004,0,3737623
0.328377,6,cc_u,2.387086,1525,35401
0.328377,3,sma_v,2.366896,1525,3737623
0.329029,2,load,2.158105,3620700,2108855
0.329365,3,sma_v,2.382589,1538,3737624
0.329365,4,sma_i,0.526626,0,3737624
0.329365,6,cc_u,2.403263,1538,35402
0.329365,7,cc_r_est,4.38595,0,35402
0.33003,1,laser,4.059501,1743542375,2108863
0.330374,3,sma_v,2.396698,1537,3737625
0.330374,4,sma_i,0.551089,0,3737625
0.330374,6,cc_u,2.402269,1537,35403
0.330374,7,cc_r_est,4.385399,0,35403
0.331055,2,load,2.161217,3625920,2108856
0.33138,7,cc_r_est,4.379067,0,35404
0.33138,6,cc_u,2.375812,1516,35404
0.33138,4,sma_i,0.586433,0,3737626
0.33138,3,sma_v,2.397586,1516,3737626
0.332049,1,laser,4.055865,1741980967,2108864
0.332364,3,sma_v,2.401377,1521,3737627
0.332364,4,sma_i,0.540453,0,3737627
0.332364,6,cc_u,2.381863,1521,35405
0.332364,7,cc_r_est,4.379427,0,35405
0.333058,2,load,2.162838,3628640,2108857
0.333375,3,sma_v,2.302878,1521,3737628
0.333375,4,sma_i,0.548732,0,3737628
0.333375,6,cc_u,2.382197,1521,35406
0.333375,7,cc_r_est,4.378576,0,35406
0.334065,1,laser,4.055865,1741980967,2108865
0.33438,7,cc_r_est,4.379273,0,35407
0.33438,6,cc_u,2.388807,1526,35407
0.33438,4,sma_i,0.540135,0,3737629
0.33438,3,sma_v,2.582346,1526,3737629
0.335074,2,load,2.162838,3628640,2108858
0.335387,3,sma_v,2.400537,1528,3737630
0.335387,4,sma_i,0.546278,0,3737630
0.335387,6,cc_u,2.391057,1528,35408
0.335387,7,cc_r_est,4.379134,0,35408
0.336081,1,laser,4.050588,1739714468,2108866
0.336365,3,sma_v,2.402169,1525,3737631
0.336365,4,sma_i,0.554598,0,3737631
0.336365,6,cc_u,2.38744,1525,35409
0.336365,7,cc_r_est,4.377687,0,35409
0.33709,2,load,2.166688,3635100,2108859
0.33739,7,cc_r_est,4.377448,0,35410
0.33739,6,cc_u,2.389364,1527,35410
0.33739,4,sma_i,0.546734,0,3737632
0.33739,3,sma_v,2.445767,1527,3737632
0.338097,1,laser,4.046082,1737778640,2108867
0.338374,3,sma_v,2.317683,1530,3737633
0.338374,4,sma_i,0.543441,0,3737633
0.338374,6,cc_u,2.393683,1530,35411
0.338374,7,cc_r_est,4.377866,0,35411
0.339106,2,load,2.170402,3641330,2108860
0.33938,3,sma_v,2.361833,1549,3737634
0.33938,4,sma_i,0.51908,0,3737634
0.33938,6,cc_u,2.416123,1549,35412
0.33938,7,cc_r_est,4.383008,0,35412
0.340113,1,laser,4.043074,1736487118,2108868
0.340358,7,cc_r_est,4.383422,0,35413
0.340358,6,cc_u,2.417079,1549,35413
0.340358,3,sma_v,2.46933,1549,3737635
0.340358,4,sma_i,0.548816,0,3737635
0.341122,2,load,2.172357,3644610,2108861
0.341373,3,sma_v,2.404808,1542,3737636
0.341373,4,sma_i,0.562487,0,3737636
0.341373,6,cc_u,2.408205,1542,35414
0.341373,7,cc_r_est,4.38154,0,35414
0.342129,1,laser,4.038851,1734673106,2108869
0.342382,3,sma_v,2.336567,1536,3737637
0.342382,4,sma_i,0.559799,0,3737637
0.342382,6,cc_u,2.401023,1536,35415
0.342382,7,cc_r_est,4.379786,0,35415
0.343138,2,load,2.172995,3645680,2108862
0.343367,7,cc_r_est,4.379433,0,35416
0.343367,6,cc_u,2.40066,1536,35416
0.343367,4,sma_i,0.550273,0,3737638
0.343367,3,sma_v,2.402889,1536,3737638
0.344138,1,laser,4.034998,1733018355,2108870
0.344375,3,sma_v,2.410831,1521,3737639
0.344375,4,sma_i,0.576068,0,3737639
0.344375,6,cc_u,2.381664,1521,35417
0.344375,7,cc_r_est,4.374781,0,35417
0.345154,2,load,2.172995,3645680,2108863
0.345381,3,sma_v,2.402817,1525,3737640
0.345381,4,sma_i,0.541143,0,3737640
0.345381,6,cc_u,2.387573,1525,35418
0.345381,7,cc_r_est,4.375361,0,35418
0.346154,1,laser,4.034998,1733018355,2108871
0.346364,7,cc_r_est,4.38416,0,35419
0.346364,6,cc_u,2.423939,1555,35419
0.346364,3,sma_v,2.327497,1555,3737641
0.346364,4,sma_i,0.498636,0,3737641
0.347163,2,load,2.175581,3650020,2108864
0.34737,3,sma_v,2.389691,1564,3737642
0.34737,4,sma_i,0.534785,0,3737642
0.34737,6,cc_u,2.435329,1564,35420
0.34737,7,cc_r_est,4.387408,0,35420
0.348171,1,laser,4.031872,1731675796,2108872
0.348375,6,cc_u,2.430209,1560,35421
0.348375,4,sma_i,0.55773,0,3737643
0.348375,7,cc_r_est,4.386951,0,35421
0.348375,3,sma_v,2.422372,1560,3737643
0.349179,2,load,2.178258,3654510,2108865
0.349379,3,sma_v,2.431226,1559,3737644
0.349379,4,sma_i,0.552037,0,3737644
0.349379,6,cc_u,2.42911,1559,35422
0.349379,7,cc_r_est,4.387285,0,35422
0.350186,1,laser,4.027109,1729630152,2108873
0.350362,3,sma_v,2.446559,1547,3737645
0.350362,4,sma_i,0.570861,0,3737645
0.350362,6,cc_u,2.414727,1547,35423
0.350362,7,cc_r_est,4.384464,0,35423
0.351196,2,load,2.179438,3656490,2108866
0.35137,6,cc_u,2.428156,1558,35424
0.35137,4,sma_i,0.531737,0,3737646
0.35137,7,cc_r_est,4.387898,0,35424
0.35137,3,sma_v,2.417861,1558,3737646
0.352202,1,laser,4.02282,1727787712,2108874
0.352375,4,sma_i,0.559535,0,3737647
0.352375,6,cc_u,2.421557,1553,35425
0.352375,3,sma_v,2.411023,1553,3737647
0.352375,7,cc_r_est,4.386841,0,35425
0.353211,2,load,2.180594,3658430,2108867
0.353381,7,cc_r_est,4.386876,0,35426
0.353381,4,sma_i,0.551803,0,3737648
0.353381,6,cc_u,2.420441,1552,35426
0.353381,3,sma_v,2.33064,1552,3737648
0.354219,1,laser,4.020075,1726609089,2108875
0.354364,3,sma_v,2.365577,1546,3737649
0.354364,4,sma_i,0.560729,0,3737649
0.354364,6,cc_u,2.413015,1546,35427
0.354364,7,cc_r_est,4.385375,0,35427
0.355228,2,load,2.180594,3658430,2108868
0.355376,6,cc_u,2.427996,1558,35428
0.355376,3,sma_v,2.456397,1558,3737650
0.355376,4,sma_i,0.529662,0,3737650
0.355376,7,cc_r_est,4.389126,0,35428
0.356234,1,laser,4.020075,1726609089,2108876
0.356364,7,cc_r_est,4.392656,0,35429
0.356364,6,cc_u,2.440338,1568,35429
0.356364,4,sma_i,0.533243,0,3737651
0.356364,3,sma_v,2.420885,1568,3737651
0.357243,2,load,2.184755,3665410,2108869
0.357379,4,sma_i,0.592198,0,3737652
0.357379,3,sma_v,2.440824,1544,3737652
0.357379,7,cc_r_est,4.386666,0,35430
0.357379,6,cc_u,2.410229,1544,35430
0.35825,1,laser,4.016404,1725032327,2108877
0.358365,3,sma_v,2.431202,1549,3737653
0.358365,4,sma_i,0.540633,0,3737653
0.358365,6,cc_u,2.416875,1549,35431
0.358365,7,cc_r_est,4.388202,0,35431
0.359259,2,load,2.189404,3673210,2108870
0.359378,7,cc_r_est,4.392206,0,35432
0.359378,6,cc_u,2.432521,1562,35432
0.359378,4,sma_i,0.528828,0,3737654
0.359378,3,sma_v,2.545418,1562,3737654
0.360267,1,laser,4.012583,1723391176,2108878
0.360369,4,sma_i,0.556434,0,3737655
0.360369,3,sma_v,2.437609,1558,3737655
0.360369,7,cc_r_est,4.391763,0,35433
0.360369,6,cc_u,2.428285,1558,35433
0.361276,2,load,2.188253,3671280,2108871
0.361381,3,sma_v,2.462755,1554,3737656
0.361381,4,sma_i,0.558084,0,3737656
0.361381,6,cc_u,2.422646,1554,35434
0.361381,7,cc_r_est,4.390867,0,35434
