t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.701853,0.002016,2.723573,-441.592549,1169765534,1579305,1
0.703869,0.002016,2.724674,-443.804299,1170238320,1579306,1
0.706278,0.002409,2.724381,-443.215704,1170112593,1579307,2
0.709923,0.003645,2.725028,-444.515434,1170390535,1579309,1
0.711939,0.002016,2.724906,-444.270354,1170338283,1579310,1
0.713955,0.002016,2.723632,-441.711071,1169790898,1579311,1
0.715971,0.002016,2.723477,-441.399698,1169724678,1579312,2
0.720003,0.004032,2.724833,-444.123707,1170306732,1579314,1
0.722019,0.002016,2.724861,-444.179955,1170318775,1579315,1
0.724035,0.002016,2.725616,-445.696641,1170642909,1579316,1
0.726058,0.002023,2.725622,-445.708694,1170645728,1579317,2
0.73009,0.004032,2.72444,-443.334227,1170138099,1579319,1
0.732106,0.002016,2.724202,-442.856119,1170035732,1579320,1
0.734122,0.002016,2.725149,-444.758506,1170442784,1579321,1
0.736138,0.002016,2.724674,-443.804299,1170238342,1579322,2
0.74017,0.004032,2.725265,-444.991533,1170492324,1579324,1
0.742192,0.002022,2.725326,-445.114073,1170518503,1579325,1
0.744208,0.002016,2.72407,-442.59095,1169978967,1579326,1
0.746224,0.002016,2.723708,-441.863744,1169823576,1579327,2
0.750256,0.004032,2.724874,-444.20607,1170324298,1579329,1
0.752272,0.002016,2.724607,-443.669706,1170209486,1579330,1
0.754288,0.002016,2.724972,-444.402938,1170366558,1579331,1
0.756304,0.002016,2.724981,-444.421018,1170370568,1579332,1
0.75832,0.002016,2.723776,-442.000346,1169852847,1579333,2
0.762359,0.004039,2.72329,-441.024042,1169644250,1579335,1
0.764375,0.002016,2.72442,-443.29405,1170129429,1579336,1
0.766391,0.002016,2.724358,-443.1695,1170102824,1579337,1
0.768407,0.002016,2.724871,-444.200044,1170323152,1579338,2
0.772439,0.004032,2.72539,-445.24264,1170546207,1579340,1
0.774455,0.002016,2.724394,-443.241819,1170118096,1579341,1
0.776471,0.002016,2.723944,-442.337834,1169925086,1579342,1
0.778493,0.002022,2.725078,-444.615877,1170411905,1579343,2
0.782525,0.004032,2.725057,-444.573691,1170403119,1579345,1
0.784541,0.002016,2.725307,-445.075905,1170510499,1579346,1
0.786557,0.002016,2.72597,-446.407776,1170795093,1579347,1
0.788573,0.002016,2.724571,-443.597387,1170194366,1579348,2
0.792605,0.004032,2.723573,-441.592549,1169765789,1579350,1
0.794627,0.002022,2.724382,-443.217713,1170113336,1579351,1
0.796643,0.002016,2.724631,-443.717918,1170220168,1579352,1
0.798659,0.002016,2.724738,-443.932866,1170266020,1579353,2
0.802691,0.004032,2.725489,-445.441517,1170588825,1579355,1
0.804707,0.002016,2.724569,-443.593369,1170193434,1579356,1
0.806723,0.002016,2.723762,-441.972222,1169846668,1579357,1
0.808739,0.002016,2.724612,-443.67975,1170211908,1579358,1
0.810755,0.002016,2.725239,-444.939303,1170480992,1579359,2
0.814794,0.004039,2.725088,-444.635965,1170416561,1579361,1
0.81681,0.002016,2.725559,-445.582136,1170618495,1579362,1
0.818826,0.002016,2.724701,-443.858538,1170250213,1579363,1
0.820842,0.002016,2.723674,-441.795443,1169808912,1579364,2
0.824874,0.004032,2.724093,-442.637154,1169988978,1579366,1
0.82689,0.002016,2.724732,-443.920813,1170263657,1579367,1
0.828912,0.002022,2.724705,-443.866573,1170251642,1579368,1
0.830928,0.002016,2.725492,-445.447543,1170589691,1579369,2
0.83496,0.004032,2.724846,-444.149822,1170312427,1579371,1
0.836976,0.002016,2.723791,-442.030479,1169859411,1579372,1
0.838992,0.002016,2.724174,-442.799871,1170023636,1579373,1
0.841008,0.002016,2.724896,-444.250265,1170333720,1579374,2
0.84504,0.004032,2.724409,-443.271952,1170124551,1579376,1
0.847063,0.002023,2.725278,-445.017648,1170498164,1579377,1
0.849079,0.002016,2.724793,-444.043353,1170289638,1579378,1
0.851095,0.002016,2.723534,-441.514203,1169749152,1579379,1
0.853111,0.002016,2.723821,-442.090745,1169872401,1579380,2
0.857143,0.004032,2.724829,-444.115672,1170304901,1579382,1
0.859159,0.002016,2.724371,-443.195616,1170108298,1579383,1
0.861175,0.002016,2.725044,-444.547576,1170397402,1579384,1
0.863197,0.002022,2.724744,-443.944919,1170268536,1579385,2
0.867229,0.004032,2.723419,-441.283185,1169699576,1579387,1
0.869245,0.002016,2.723487,-441.419787,1169728791,1579388,1
0.871261,0.002016,2.724776,-444.009202,1170282336,1579389,1
0.873277,0.002016,2.724341,-443.13535,1170095445,1579390,2
0.877309,0.004032,2.725064,-444.587753,1170406151,1579392,1
0.879331,0.002022,2.724979,-444.417,1170369542,1579393,1
0.881347,0.002016,2.723718,-441.883833,1169827998,1579394,1
0.883363,0.002016,2.723584,-441.614646,1169770395,1579395,2
0.887395,0.004032,2.724774,-444.005185,1170281593,1579397,1
0.889411,0.002016,2.724213,-442.878216,1170040553,1579398,1
0.891427,0.002016,2.724775,-444.007193,1170282017,1579399,1
0.893443,0.002016,2.724738,-443.932866,1170266187,1579400,2
0.897482,0.004039,2.723466,-441.377601,1169719627,1579402,1
0.899498,0.002016,2.723215,-440.873378,1169611949,1579403,1
0.901514,0.002016,2.724433,-443.320165,1170135080,1579404,1
0.90353,0.002016,2.724009,-442.46841,1169952756,1579405,1
0.905546,0.002016,2.724709,-443.874609,1170253632,1579406,2
0.909584,0.004038,2.725104,-444.668107,1170423462,1579408,1
0.9116,0.002016,2.724088,-442.627109,1169986661,1579409,1
0.913616,0.002016,2.723797,-442.042532,1169861821,1579410,1
0.915632,0.002016,2.724968,-444.394903,1170364920,1579411,2
0.919664,0.004032,2.724734,-443.92483,1170264430,1579413,1
0.92168,0.002016,2.725369,-445.200454,1170537229,1579414,1
0.923696,0.002016,2.725683,-445.831235,1170671990,1579415,1
0.925719,0.002023,2.724243,-442.938482,1170053567,1579416,2
0.929751,0.004032,2.723754,-441.956151,1169843627,1579418,1
0.931767,0.002016,2.72496,-444.378832,1170361658,1579419,1
0.933783,0.002016,2.724876,-444.210088,1170325558,1579420,1
0.935799,0.002016,2.725253,-444.967427,1170487444,1579421,2
0.939831,0.004032,2.725561,-445.586154,1170619584,1579423,1
0.941847,0.002016,2.72452,-443.494935,1170172405,1579424,1
0.943869,0.002022,2.723851,-442.15101,1169885350,1579425,1
0.945885,0.002016,2.724785,-444.027282,1170286193,1579426,1
0.947901,0.002016,2.725009,-444.477266,1170382161,1579427,2
0.951933,0.004032,2.725177,-444.814753,1170454486,1579429,1
0.953949,0.002016,2.725624,-445.712712,1170646443,1579430,1
0.955965,0.002016,2.724443,-443.340253,1170139245,1579431,1
0.957981,0.002016,2.723334,-441.112432,1169663158,1579432,2
0.962019,0.004038,2.724127,-442.705455,1170003455,1579434,1
0.964035,0.002016,2.724505,-443.464802,1170165815,1579435,1
0.966051,0.002016,2.724589,-443.633546,1170202059,1579436,1
0.968067,0.002016,2.725055,-444.569673,1170402020,1579437,2
0.972099,0.004032,2.724366,-443.185571,1170106211,1579439,1
0.974115,0.002016,2.723477,-441.399698,1169724228,1579440,1
0.976131,0.002016,2.724138,-442.727552,1170008511,1579441,1
0.978154,0.002023,2.724763,-443.983087,1170276978,1579442,2
0.982186,0.004032,2.724883,-444.22415,1170328289,1579444,1
0.984202,0.002016,2.725444,-445.351118,1170569191,1579445,1
0.986218,0.002016,2.724596,-443.647608,1170204985,1579446,1
0.988234,0.002016,2.723569,-441.584513,1169764143,1579447,2
0.992266,0.004032,2.724141,-442.733579,1170009434,1579449,1
0.994282,0.002016,2.72499,-444.439097,1170374166,1579450,1
0.996304,0.002022,2.724909,-444.27638,1170339472,1579451,1
0.99832,0.002016,2.725468,-445.399331,1170579538,1579452,1
1.000336,0.002016,2.724912,-444.282407,1170340556,1579453,2
1.004368,0.004032,2.723944,-442.337834,1169925216,1579455,1
1.006384,0.002016,2.724464,-443.382439,1170148502,1579456,1
1.0084,0.002016,2.725265,-444.991533,1170492125,1579457,1
1.010416,0.002016,2.725101,-444.66208,1170421711,1579458,2
1.014455,0.004039,2.725663,-445.791057,1170663402,1579460,1
1.016471,0.002016,2.725211,-444.883055,1170469296,1579461,1
1.018487,0.002016,2.723882,-442.213285,1169898681,1579462,1
1.020503,0.002016,2.724034,-442.518631,1169963461,1579463,2
1.024535,0.004032,2.725002,-444.463204,1170379340,1579465,1
1.026551,0.002016,2.724622,-443.699838,1170216104,1579466,1
1.028573,0.002022,2.725068,-444.595788,1170407736,1579467,1
1.030589,0.002016,2.724703,-443.862556,1170250934,1579468,2
1.034621,0.004032,2.723444,-441.333406,1169710503,1579470,1
1.036637,0.002016,2.723477,-441.399698,1169724646,1579471,1
1.038653,0.002016,2.724595,-443.645599,1170204556,1579472,1
1.040669,0.002016,2.724261,-442.974641,1170061354,1579473,2
1.044707,0.004038,2.72505,-444.559629,1170400233,1579475,1
1.046723,0.002016,2.725001,-444.461195,1170378828,1579476,1
1.048739,0.002016,2.72379,-442.02847,1169858809,1579477,1
1.050755,0.002016,2.723543,-441.532283,1169752888,1579478,1
1.052771,0.002016,2.724769,-443.99514,1170279275,1579479,2
1.056803,0.004032,2.724484,-443.422616,1170157032,1579481,1
1.058819,0.002016,2.724994,-444.447133,1170375956,1579482,1
1.060842,0.002023,2.72507,-444.599806,1170408664,1579483,1
1.062858,0.002016,2.724021,-442.492516,1169957961,1579484,2
1.06689,0.004032,2.72383,-442.108825,1169876126,1579486,1
1.068906,0.002016,2.725248,-444.957382,1170485133,1579487,1
1.070922,0.002016,2.725152,-444.764532,1170443885,1579488,1
1.072938,0.002016,2.72568,-445.825208,1170670719,1579489,2
1.076976,0.004038,2.725755,-445.975872,1170702938,1579491,1
1.078992,0.002016,2.724401,-443.255881,1170121392,1579492,1
1.081008,0.002016,2.723916,-442.281586,1169913131,1579493,1
1.083024,0.002016,2.724918,-444.29446,1170343331,1579494,2
