Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(mN)
"32.9600","32.8912","1013.6465"
"32.9800","32.9113","1014.0833"
"33.0000","32.9316","1014.5925"
"33.0200","32.9514","1015.3359"
"33.0400","32.9712","1015.8417"
"33.0600","32.9907","1016.5893"
"33.0800","33.0107","1017.1034"
"33.1000","33.0316","1017.6792"
"33.1200","33.0517","1018.6169"
"33.1400","33.0714","1019.1832"
"33.1600","33.0911","1019.8404"
"33.1800","33.1111","1020.5265"
"33.2000","33.1317","1020.7832"
"33.2200","33.1516","1021.5808"
"33.2400","33.1713","1022.6201"
"33.2600","33.1913","1023.1713"
"33.2800","33.2111","1023.5276"
"33.3000","33.2312","1023.7730"
"33.3200","33.2515","1024.3833"
"33.3400","33.2715","1025.0318"
"33.3600","33.2912","1025.8527"
"33.3800","33.3102","1026.5844"
"33.4000","33.3301","1027.2921"
"33.4200","33.3508","1027.7480"
"33.4400","33.3715","1028.3521"
"33.4600","33.3921","1028.9307"
"33.4800","33.4116","1029.5326"
"33.5000","33.4311","1030.0491"
"33.5200","33.4514","1030.5011"
"33.5400","33.4710","1031.0656"
"33.5600","33.4908","1031.7357"
"33.5800","33.5109","1032.1810"
"33.6000","33.5309","1033.2110"
"33.6200","33.5514","1033.9245"
"33.6400","33.5715","1034.2216"
"33.6600","33.5916","1034.6947"
"33.6800","33.6112","1035.4829"
"33.7000","33.6306","1036.4143"
"33.7200","33.6515","1037.0964"
"33.7400","33.6722","1037.2471"
"33.7600","33.6920","1037.5602"
"33.7800","33.7112","1038.2495"
"33.8000","33.7304","1039.0832"
"33.8140","33.7446","1039.4844"

