t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
1.1199989,-5014.6065,0.0015393325,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1299989,-5014.6065,0.00047247511,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1399989,-5014.6065,0.00095438209,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1499989,-5014.6065,0.0013900767,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1599989,-5014.6065,0.00085969966,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1699989,-5014.6065,0.0027359318,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1799989,-5014.6065,0.0012788736,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1899989,-5014.6065,0.0016583382,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1999989,-5014.6065,0.0013953752,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2099988,-5014.6065,0.0015653138,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2199988,-5014.6065,0.00072039982,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2299988,-5014.6065,0.0021152842,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2399988,-5014.6065,0.00041738781,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2499988,-5014.6065,0.0006435261,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2599988,-5014.6065,0.0013716016,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2699988,-5014.6065,0.00055882741,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2799988,-5014.6065,0.0010368261,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2899988,-5014.6065,0.0008492685,0.603933,0.136247,4.332631,0.082284059,40.000039
1.2999988,-5014.6065,0.0013911198,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3099988,-5014.6065,0.0012196109,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3199987,-5014.6065,0.0015937696,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3299987,-5014.6065,0.0010124528,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3399987,-5014.6065,0.00043460027,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3499987,-5014.6065,0.0021604922,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3599987,-5014.6065,0.001439171,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3699987,-5014.6065,0.00057311082,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3799987,-5014.6065,0.00062916117,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3899987,-5014.6065,0.00069197479,0.603933,0.136247,4.332631,0.082284059,40.000039
1.3999987,-5014.6065,0.0011910287,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4099987,-5014.6065,0.00085154767,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4199986,-5014.6065,0.0011892641,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4299986,-5014.6065,0.0019963286,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4399986,-5014.6065,0.001614821,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4499986,-5014.6065,0.000829901,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4599986,-5014.6065,0.0010792242,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4699986,-5014.6065,0.0018872198,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4799986,-5014.6065,0.000893371,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4899986,-5014.6065,0.0020587616,0.603933,0.136247,4.332631,0.082284059,40.000039
1.4999986,-5014.6065,0.0014962119,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5099986,-5014.6065,0.0011848509,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5199986,-5014.6065,0.0011675153,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5299985,-5014.6065,0.00081769849,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5399985,-5014.6065,0.0012611208,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5499985,-5014.6065,0.0014270871,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5599985,-5014.6065,0.00088252544,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5699985,-5014.6065,0.0012994523,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5799985,-5014.6065,0.0016478914,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5899985,-5014.6065,0.00080927299,0.603933,0.136247,4.332631,0.082284059,40.000039
1.5999985,-5014.6065,0.00051066497,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6099985,-5014.6065,0.0018128776,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6199985,-5014.6065,0.0013026207,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6299984,-5014.6065,0.00093821915,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6399984,-5014.6065,0.0010312276,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6499984,-5014.6065,0.0012782891,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6599984,-5014.6065,0.0016230931,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6699984,-5014.6065,0.0011414429,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6799984,-5014.6065,0.0015002844,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6899984,-5014.6065,0.0015426723,0.603933,0.136247,4.332631,0.082284059,40.000039
1.6999984,-5014.6065,0.00037650912,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7099984,-5014.6065,0.00032505794,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7199984,-5014.6065,0.0010718231,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7299984,-5014.6065,0.0015373308,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7399983,-5014.6065,0.00044327743,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7499983,-5014.6065,0.00044797663,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7599983,-5014.6065,0.0012519063,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7699983,-5014.6065,0.0018791624,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7799983,-5014.6065,0.002160698,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7899983,-5014.6065,0.00097182441,0.603933,0.136247,4.332631,0.082284059,40.000039
1.7999983,-5014.6065,0.0013499853,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8099983,-5014.6065,0.0012729315,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8199983,-5014.6065,0.0016632508,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8299983,-5014.6065,0.0016867328,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8399982,-5014.6065,0.000770411,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8499982,-5014.6065,0.00076591354,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8599982,-5014.6065,0.0011436798,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8699982,-5014.6065,0.0011663036,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8799982,-5014.6065,0.0018705344,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8899982,-5014.6065,0.001010627,0.603933,0.136247,4.332631,0.082284059,40.000039
1.8999982,-5014.6065,0.0013003331,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9099982,-5014.6065,0.0012782755,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9199982,-5014.6065,0.0019785204,0.603933,0.136247,4.332631,0.082284059,40.000039
