sweep_index,direction,target_mm,stage_actual_mm,timestamp_us,voltage_V,raw_code
4,fwd,-0.100000,-0.100033,26200000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26212000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26224000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26236000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26248000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26260000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26272000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26284000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26296000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26308000,5.00000000,8388607
4,fwd,-0.100000,-0.100033,26320000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28816000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28828000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28840000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28852000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28864000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28876000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28888000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28900000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28912000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28924000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28936000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28948000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28960000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28972000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28984000,5.00000000,8388607
5,fwd,0.000000,-0.000020,28996000,5.00000000,8388607
5,fwd,0.000000,-0.000020,29008000,5.00000000,8388607
5,fwd,0.000000,-0.000020,29020000,5.00000000,8388607
5,fwd,0.000000,-0.000020,29032000,5.00000000,8388607
5,fwd,0.000000,-0.000020,29044000,5.00000000,8388607
6,fwd,0.100000,0.099992,31540000,5.00000000,8388607
6,fwd,0.100000,0.099992,31552000,5.00000000,8388607
6,fwd,0.100000,0.099992,31564000,5.00000000,8388607
6,fwd,0.100000,0.099992,31576000,5.00000000,8388607
6,fwd,0.100000,0.099992,31588000,5.00000000,8388607
6,fwd,0.100000,0.099992,31600000,5.00000000,8388607
6,fwd,0.100000,0.099992,31612000,5.00000000,8388607
6,fwd,0.100000,0.099992,31624000,5.00000000,8388607
6,fwd,0.100000,0.099992,31636000,5.00000000,8388607
6,fwd,0.100000,0.099992,31648000,5.00000000,8388607
6,fwd,0.100000,0.099992,31660000,5.00000000,8388607
6,fwd,0.100000,0.099992,31672000,5.00000000,8388607
6,fwd,0.100000,0.099992,31684000,5.00000000,8388607
6,fwd,0.100000,0.099992,31696000,5.00000000,8388607
6,fwd,0.100000,0.099992,31708000,5.00000000,8388607
6,fwd,0.100000,0.099992,31720000,5.00000000,8388607
6,fwd,0.100000,0.099992,31732000,5.00000000,8388607
6,fwd,0.100000,0.099992,31744000,5.00000000,8388607
6,fwd,0.100000,0.099992,31756000,5.00000000,8388607
6,fwd,0.100000,0.099992,31768000,5.00000000,8388607
7,fwd,0.200000,0.200005,34252000,5.00000000,8388607
7,fwd,0.200000,0.200005,34264000,5.00000000,8388607
7,fwd,0.200000,0.200005,34276000,5.00000000,8388607
7,fwd,0.200000,0.200005,34288000,5.00000000,8388607
7,fwd,0.200000,0.200005,34300000,5.00000000,8388607
7,fwd,0.200000,0.200005,34312000,5.00000000,8388607
7,fwd,0.200000,0.200005,34324000,5.00000000,8388607
7,fwd,0.200000,0.200005,34336000,5.00000000,8388607
7,fwd,0.200000,0.200005,34348000,5.00000000,8388607
7,fwd,0.200000,0.200005,34360000,5.00000000,8388607
7,fwd,0.200000,0.200005,34372000,5.00000000,8388607
7,fwd,0.200000,0.200005,34384000,5.00000000,8388607
7,fwd,0.200000,0.200005,34396000,5.00000000,8388607
7,fwd,0.200000,0.200005,34408000,5.00000000,8388607
7,fwd,0.200000,0.200005,34420000,5.00000000,8388607
7,fwd,0.200000,0.200005,34432000,5.00000000,8388607
7,fwd,0.200000,0.200005,34444000,5.00000000,8388607
7,fwd,0.200000,0.200005,34456000,5.00000000,8388607
7,fwd,0.200000,0.200005,34468000,5.00000000,8388607
7,fwd,0.200000,0.200005,34480000,5.00000000,8388607
8,fwd,0.300000,0.300017,37084000,5.00000000,8388607
8,fwd,0.300000,0.300017,37096000,5.00000000,8388607
8,fwd,0.300000,0.300017,37108000,5.00000000,8388607
8,fwd,0.300000,0.300017,37120000,5.00000000,8388607
8,fwd,0.300000,0.300017,37132000,5.00000000,8388607
8,fwd,0.300000,0.300017,37144000,5.00000000,8388607
8,fwd,0.300000,0.300017,37156000,5.00000000,8388607
8,fwd,0.300000,0.300017,37168000,5.00000000,8388607
8,fwd,0.300000,0.300017,37180000,5.00000000,8388607
8,fwd,0.300000,0.300017,37192000,5.00000000,8388607
8,fwd,0.300000,0.300017,37204000,5.00000000,8388607
8,fwd,0.300000,0.300017,37216000,5.00000000,8388607
8,fwd,0.300000,0.300017,37228000,5.00000000,8388607
8,fwd,0.300000,0.300017,37240000,5.00000000,8388607
8,fwd,0.300000,0.300017,37252000,5.00000000,8388607
8,fwd,0.300000,0.300017,37264000,5.00000000,8388607
8,fwd,0.300000,0.300017,37276000,5.00000000,8388607
8,fwd,0.300000,0.300017,37288000,5.00000000,8388607
8,fwd,0.300000,0.300017,37300000,5.00000000,8388607
8,fwd,0.300000,0.300017,37312000,5.00000000,8388607
9,fwd,0.400000,0.400030,39796000,5.00000000,8388607
9,fwd,0.400000,0.400030,39808000,5.00000000,8388607
9,fwd,0.400000,0.400030,39820000,5.00000000,8388607
9,fwd,0.400000,0.400030,39832000,5.00000000,8388607
9,fwd,0.400000,0.400030,39844000,5.00000000,8388607
9,fwd,0.400000,0.400030,39856000,5.00000000,8388607
9,fwd,0.400000,0.400030,39868000,5.00000000,8388607
9,fwd,0.400000,0.400030,39880000,5.00000000,8388607
9,fwd,0.400000,0.400030,39892000,5.00000000,8388607
9,fwd,0.400000,0.400030,39904000,5.00000000,8388607
9,fwd,0.400000,0.400030,39916000,5.00000000,8388607
9,fwd,0.400000,0.400030,39928000,5.00000000,8388607
9,fwd,0.400000,0.400030,39940000,5.00000000,8388607
9,fwd,0.400000,0.400030,39952000,5.00000000,8388607
9,fwd,0.400000,0.400030,39964000,5.00000000,8388607
9,fwd,0.400000,0.400030,39976000,5.00000000,8388607
9,fwd,0.400000,0.400030,39988000,5.00000000,8388607
9,fwd,0.400000,0.400030,40000000,5.00000000,8388607
9,fwd,0.400000,0.400030,40012000,5.00000000,8388607
9,fwd,0.400000,0.400030,40024000,5.00000000,8388607
10,fwd,0.500000,0.500042,42520000,5.00000000,8388607
10,fwd,0.500000,0.500042,42532000,5.00000000,8388607
10,fwd,0.500000,0.500042,42544000,5.00000000,8388607
10,fwd,0.500000,0.500042,42556000,5.00000000,8388607
10,fwd,0.500000,0.500042,42568000,5.00000000,8388607
10,fwd,0.500000,0.500042,42580000,5.00000000,8388607
10,fwd,0.500000,0.500042,42592000,5.00000000,8388607
10,fwd,0.500000,0.500042,42604000,5.00000000,8388607
10,fwd,0.500000,0.500042,42616000,5.00000000,8388607
10,fwd,0.500000,0.500042,42628000,5.00000000,8388607
10,fwd,0.500000,0.500042,42640000,5.00000000,8388607
10,fwd,0.500000,0.500042,42652000,5.00000000,8388607
10,fwd,0.500000,0.500042,42664000,5.00000000,8388607
10,fwd,0.500000,0.500042,42676000,5.00000000,8388607
10,fwd,0.500000,0.500042,42688000,5.00000000,8388607
10,fwd,0.500000,0.500042,42700000,5.00000000,8388607
10,fwd,0.500000,0.500042,42712000,5.00000000,8388607
10,fwd,0.500000,0.500042,42724000,5.00000000,8388607
10,fwd,0.500000,0.500042,42736000,5.00000000,8388607
10,fwd,0.500000,0.500042,42748000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45244000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45256000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45268000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45280000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45292000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45304000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45316000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45328000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45340000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45352000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45364000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45376000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45388000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45400000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45412000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45424000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45436000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45448000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45460000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45472000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45484000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45496000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45508000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45520000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45532000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45544000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45556000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45568000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45580000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45592000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45604000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45616000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45628000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45640000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45652000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45664000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45676000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45688000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45700000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45712000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45724000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45736000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45748000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45760000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45772000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45784000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45796000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45808000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45820000,5.00000000,8388607
-2,baseline_post,0.000000,-0.000020,45832000,5.00000000,8388607
