t_rel_s,displacement_um,force_N,stage_mm
7.8099926,-4957.2996,0.2161287,79.999979
7.8199925,-4957.8705,0.2165461,79.999979
7.8299925,-4960.6526,0.2167528,79.999979
7.8399925,-4956.9173,0.21578021,79.999979
7.8499925,-4956.8473,0.21511367,79.999979
7.8599925,-4960.7509,0.2153074,79.999979
7.8699925,-4958.0387,0.21584894,79.999979
7.8799925,-4958.9233,0.21597828,79.999979
7.8899925,-4959.808,0.21610988,79.999979
7.8999925,-4957.0371,0.2165605,79.999979
7.9099925,-4957.9829,0.21559749,79.999979
7.9199924,-4961.0102,0.21615505,79.999979
7.9299924,-4958.5291,0.21567335,79.999979
7.9399924,-4959.8361,0.21564783,79.999979
7.9499924,-4960.5708,0.21566057,79.999979
7.9599924,-4959.5639,0.21556304,79.999979
7.9699924,-4957.1176,0.21621319,79.999979
7.9799924,-4958.5226,0.21596419,79.999979
7.9899924,-4957.7608,0.21629884,79.999979
7.9999924,-4960.5551,0.21728809,79.999979
8.0099924,-4960.5628,0.21728809,79.999979
8.0199924,-4958.4181,0.21691532,79.999979
8.0299923,-4956.8984,0.21597624,79.999979
8.0399923,-4958.5626,0.21609784,79.999979
8.0499923,-4957.8611,0.21498466,79.999979
8.0599923,-4960.6758,0.21656382,79.999979
8.0699923,-4959.8138,0.21673759,79.999979
8.0799923,-4957.7539,0.21660921,79.999979
8.0899923,-4959.15,0.21583017,79.999979
8.0999923,-4957.3862,0.2160707,79.999979
8.1099923,-4957.2476,0.21653499,79.999979
8.1199923,-4960.7022,0.21560397,79.999979
8.1299922,-4960.1106,0.21591214,79.999979
8.1399922,-4956.9985,0.21503341,79.999979
8.1499922,-4958.3739,0.21603046,79.999979
8.1599922,-4958.5751,0.21525321,79.999979
8.1699922,-4956.8227,0.21624504,79.999979
8.1799922,-4958.2915,0.21576126,79.999979
8.1899922,-4958.0713,0.21601407,79.999979
8.1999922,-4958.0713,0.21630203,79.999979
8.2099922,-4960.1645,0.21713849,79.999979
8.2199922,-4957.299,0.21499525,79.999979
8.2299922,-4957.0136,0.21713199,79.999979
8.2399921,-4959.8662,0.21656443,79.999979
8.2499921,-4956.8771,0.21578603,79.999979
8.2599921,-4956.9905,0.21560617,79.999979
8.2699921,-4957.1038,0.21542631,79.999979
8.2799921,-4957.2172,0.21524646,79.999979
8.2899921,-4957.3119,0.21523089,79.999979
8.2999921,-4958.0782,0.21492531,79.999979
8.3099921,-4960.0677,0.21690352,79.999979
8.3199921,-4957.8114,0.21668033,79.999979
8.3299921,-4957.6065,0.21687146,79.999979
8.339992,-4959.1291,0.21697736,79.999979
8.349992,-4957.4046,0.21614292,79.999979
8.359992,-4957.9119,0.21570022,79.999979
8.369992,-4958.6374,0.2161402,79.999979
8.379992,-4958.344,0.21589473,79.999979
8.389992,-4956.8827,0.216626,79.999979
8.399992,-4956.973,0.21584591,79.999979
8.409992,-4957.3024,0.21595138,79.999979
8.419992,-4957.741,0.21617668,79.999979
8.429992,-4960.5307,0.21689935,79.999979
8.439992,-4956.9499,0.21580545,79.999979
8.4499919,-4957.067,0.21551319,79.999979
8.4599919,-4958.3908,0.21597977,79.999979
8.4699919,-4957.8623,0.21649934,79.999979
8.4799919,-4960.3196,0.21591175,79.999979
8.4899919,-4957.5501,0.21656975,79.999979
8.4999919,-4959.6164,0.21609032,79.999979
8.5099919,-4960.6961,0.21625207,79.999979
8.5199919,-4958.4764,0.21552899,79.999979
8.5299919,-4956.9599,0.21567919,79.999979
8.5399919,-4958.8686,0.21549195,79.999979
8.5499918,-4956.9839,0.21535169,79.999979
8.5599918,-4960.8877,0.21624975,79.999979
8.5699918,-4960.8877,0.21624975,79.999979
8.5799918,-4960.3095,0.21627463,79.999979
8.5899918,-4960.4921,0.21592489,79.999979
8.5999918,-4957.0415,0.21655387,79.999979
8.6099918,-4957.3061,0.21572776,79.999979
8.6199918,-4960.3348,0.21607786,79.999979
8.6299918,-4958.6674,0.21646467,79.999979
8.6399918,-4957.2637,0.21678779,79.999979
8.6499918,-4958.0264,0.21615389,79.999979
8.6599917,-4960.1336,0.21626494,79.999979
8.6699917,-4960.7925,0.21682737,79.999979
8.6799917,-4960.5672,0.21623952,79.999979
8.6899917,-4958.07,0.21531547,79.999979
8.6999917,-4960.9504,0.21582058,79.999979
8.7099917,-4957.7133,0.21517052,79.999979
8.7199917,-4957.6543,0.21534749,79.999979
8.7299917,-4959.7531,0.21536672,79.999979
8.7399917,-4957.5405,0.21581197,79.999979
8.7499917,-4957.7275,0.21624113,79.999979
8.7599916,-4958.1472,0.21575118,79.999979
8.7699916,-4958.4314,0.21658786,79.999979
8.7799916,-4960.3562,0.21468791,79.999979
8.7899916,-4957.7865,0.21581023,79.999979
8.7999916,-4960.0649,0.21674164,79.999979
8.8099916,-4957.2011,0.21582921,79.999979
8.8199916,-4956.7434,0.21575041,79.999979
8.8299916,-4959.6713,0.21613059,79.999979
8.8399916,-4958.0814,0.21575477,79.999979
8.8499916,-4959.7528,0.21565973,79.999979
8.8599916,-4960.0862,0.21612897,79.999979
8.8699915,-4957.3826,0.21571118,79.999979
8.8799915,-4960.42,0.21567345,79.999979
8.8899915,-4958.5713,0.2159437,79.999979
8.8999915,-4957.0563,0.21721405,79.999979
8.9099915,-4959.1931,0.21510133,79.999979
8.9199915,-4958.894,0.21641582,79.999979
8.9299915,-4956.9951,0.2157631,79.999979
8.9399915,-4956.9666,0.21645092,79.999979
8.9499915,-4956.9434,0.2162995,79.999979
8.9599915,-4958.561,0.21598078,79.999979
8.9699914,-4957.0983,0.21522018,79.999979
8.9799914,-4958.1195,0.21593654,79.999979
8.9899914,-4956.9481,0.21537737,79.999979
8.9999914,-4957.7458,0.21537737,79.999979
9.0099914,-4957.7458,0.21537737,79.999979
9.0199914,-4958.8812,0.21580432,79.999979
9.0299914,-4956.7591,0.21679325,79.999979
9.0399914,-4957.6974,0.21517032,79.999979
9.0499914,-4957.203,0.2157062,79.999979
9.0599914,-4957.4821,0.21588964,79.999979
9.0699914,-4957.8993,0.21627421,79.999979
9.0799913,-4960.0986,0.21547288,79.999979
9.0899913,-4957.0335,0.21544116,79.999979
9.0999913,-4958.021,0.21604643,79.999979
9.1099913,-4957.1572,0.21680597,79.999979
9.1199913,-4957.27,0.21700736,79.999979
9.1299913,-4957.8487,0.21653282,79.999979
9.1399913,-4959.3463,0.21626267,79.999979
9.1499913,-4959.7503,0.21575817,79.999979
9.1599913,-4956.93,0.21595574,79.999979
9.1699913,-4957.5957,0.21603449,79.999979
9.1799912,-4957.672,0.21680715,79.999979
9.1899912,-4957.8584,0.21680715,79.999979
9.1999912,-4960.941,0.21686381,79.999979
9.2099912,-4956.7405,0.21625516,79.999979
9.2199912,-4957.3269,0.21561213,79.999979
9.2299912,-4959.2689,0.21568823,79.999979
9.2399912,-4958.8326,0.21574665,79.999979
9.2499912,-4957.1388,0.21600902,79.999979
9.2599912,-4957.4545,0.21609439,79.999979
9.2699912,-4957.8804,0.21614809,79.999979
9.2799911,-4959.3108,0.21611625,79.999979
9.2899911,-4960.6202,0.21660497,79.999979
9.2999911,-4959.2019,0.21628629,79.999979
9.3099911,-4957.0877,0.21524397,79.999979
9.3199911,-4959.4479,0.21543168,79.999979
9.3299911,-4960.054,0.21543168,79.999979
9.3399911,-4958.7862,0.2162939,79.999979
9.3499911,-4957.2205,0.21684272,79.999979
9.3599911,-4957.9105,0.21631455,79.999979
9.3699911,-4957.2905,0.21501397,79.999979
9.3799911,-4959.4182,0.21572169,79.999979
9.389991,-4960.2356,0.21564094,79.999979
9.399991,-4959.3549,0.21557598,79.999979
9.409991,-4959.2632,0.21580353,79.999979
9.419991,-4957.1954,0.2154276,79.999979
9.429991,-4957.0403,0.21557688,79.999979
9.439991,-4960.4726,0.2171934,79.999979
9.449991,-4960.4863,0.21696109,79.999979
9.459991,-4960.5001,0.21672879,79.999979
9.469991,-4957.9627,0.21566357,79.999979
9.479991,-4960.604,0.21668176,79.999979
9.4899909,-4958.3159,0.21586762,79.999979
9.4999909,-4961.088,0.21541766,79.999979
9.5099909,-4960.8274,0.21540324,79.999979
9.5199909,-4958.7447,0.21538775,79.999979
9.5299909,-4958.2146,0.21608446,79.999979
9.5399909,-4959.0797,0.21538889,79.999979
9.5499909,-4957.6478,0.21588125,79.999979
9.5599909,-4960.5821,0.21550354,79.999979
9.5699909,-4957.2456,0.2163117,79.999979
9.5799909,-4957.0126,0.2163117,79.999979
9.5899909,-4958.1822,0.21615831,79.999979
9.5999908,-4960.3831,0.21677664,79.999979
9.6099908,-4959.8225,0.21644257,79.999979
9.6199908,-4958.4514,0.21604173,79.999979
9.6299908,-4957.5748,0.21564424,79.999979
9.6399908,-4957.1229,0.21563864,79.999979
9.6499908,-4958.003,0.21557137,79.999979
9.6599908,-4959.17,0.21677491,79.999979
9.6699908,-4958.6844,0.21568762,79.999979
9.6799908,-4957.1585,0.21557353,79.999979
9.6899908,-4957.5377,0.21579491,79.999979
9.6999907,-4960.9982,0.21607682,79.999979
9.7099907,-4958.7772,0.21620208,79.999979
9.7199907,-4957.0949,0.21527143,79.999979
9.7299907,-4960.3016,0.21675742,79.999979
9.7399907,-4958.2238,0.21589037,79.999979
9.7499907,-4959.4957,0.21599875,79.999979
9.7599907,-4960.4296,0.21626973,79.999979
9.7699907,-4957.0172,0.21535216,79.999979
9.7799907,-4958.3244,0.2164315,79.999979
9.7899907,-4959.7114,0.2161546,79.999979
9.7999907,-4958.8768,0.21542772,79.999979
9.8099906,-4956.9119,0.21568159,79.999979
9.8199906,-4957.3219,0.21622495,79.999979
9.8299906,-4957.8988,0.21665412,79.999979
9.8399906,-4957.2758,0.21587963,79.999979
9.8499906,-4958.5089,0.21613726,79.999979
9.8599906,-4957.7663,0.21528027,79.999979
9.8699906,-4959.5458,0.21671363,79.999979
9.8799906,-4959.5458,0.21671363,79.999979
9.8899906,-4957.0416,0.21580383,79.999979
9.8999906,-4957.9065,0.21686941,79.999979
9.9099905,-4960.4236,0.2159884,79.999979
9.9199905,-4957.8671,0.21531684,79.999979
9.9299905,-4957.4277,0.21557062,79.999979
9.9399905,-4957.0758,0.21554451,79.999979
9.9499905,-4957.5038,0.21537948,79.999979
9.9599905,-4959.4204,0.21618126,79.999979
9.9699905,-4960.2111,0.21580006,79.999979
9.9799905,-4957.3097,0.21539021,79.999979
9.9899905,-4959.0327,0.21560132,79.999979
9.9999905,-4958.007,0.2170882,79.999979
10.00999,-4958.007,0.2170882,79.999979
10.01999,-4959.4675,0.21702089,79.999979
10.02999,-4957.4885,0.21549141,79.999979
10.03999,-4960.7486,0.21646649,79.999979
10.04999,-4958.481,0.21593948,79.999979
10.05999,-4958.7909,0.21546056,79.999979
10.06999,-4959.7068,0.21531954,79.999979
10.07999,-4960.5683,0.21589337,79.999979
10.08999,-4957.9025,0.21536097,79.999979
10.09999,-4960.7912,0.21569294,79.999979
10.10999,-4960.7861,0.21630375,79.999979
10.11999,-4958.137,0.21535347,79.999979
10.12999,-4960.0594,0.21572527,79.999979
10.13999,-4960.8752,0.21573325,79.999979
10.14999,-4957.2505,0.21563277,79.999979
10.15999,-4960.4866,0.2169437,79.999979
10.16999,-4960.9781,0.2157542,79.999979
10.17999,-4958.6302,0.21593948,79.999979
10.18999,-4959.9586,0.21541006,79.999979
10.19999,-4960.8208,0.21564038,79.999979
10.20999,-4958.2454,0.21624473,79.999979
10.21999,-4959.3891,0.21524606,79.999979
10.22999,-4960.7537,0.21667799,79.999979
10.23999,-4957.9744,0.21609265,79.999979
10.24999,-4958.17,0.21529057,79.999979
10.25999,-4958.8254,0.21576089,79.999979
10.26999,-4958.3003,0.21604643,79.999979
10.27999,-4959.6401,0.21654011,79.999979
10.28999,-4960.0922,0.21604467,79.999979
10.29999,-4957.868,0.21627896,79.999979
10.30999,-4960.5559,0.21584943,79.999979
10.31999,-4959.0346,0.21568298,79.999979
10.32999,-4956.6892,0.21557381,79.999979
10.33999,-4958.1063,0.21578788,79.999979
10.34999,-4960.1332,0.216144,79.999979
10.35999,-4957.526,0.21592021,79.999979
10.36999,-4959.7107,0.2163185,79.999979
10.37999,-4957.9726,0.21605264,79.999979
10.38999,-4957.0198,0.21656994,79.999979
10.39999,-4958.1309,0.21571869,79.999979
10.40999,-4958.2922,0.21612273,79.999979
10.41999,-4956.7414,0.21699998,79.999979
10.42999,-4958.2149,0.21658687,79.999979
10.43999,-4957.7277,0.21649876,79.999979
10.44999,-4956.9348,0.21639422,79.999979
10.45999,-4960.1183,0.21500221,79.999979
10.46999,-4958.0345,0.21609639,79.999979
10.47999,-4957.2851,0.21552624,79.999979
10.48999,-4960.4185,0.21585797,79.999979
10.49999,-4956.9894,0.21589448,79.999979
10.50999,-4957.3254,0.21589448,79.999979
10.51999,-4960.6784,0.21543625,79.999979
10.52999,-4957.0067,0.2158675,79.999979
10.53999,-4957.2259,0.2151068,79.999979
10.54999,-4960.7032,0.21528561,79.999979
10.55999,-4957.1376,0.2156172,79.999979
10.56999,-4957.5944,0.21614696,79.999979
10.57999,-4958.3043,0.21594997,79.999979
10.58999,-4960.956,0.21562405,79.999979
10.59999,-4957.1845,0.21596974,79.999979
10.60999,-4960.6483,0.21493466,79.999979
10.61999,-4956.7696,0.2154631,79.999979
10.62999,-4957.192,0.21556019,79.999979
10.63999,-4957.8353,0.21578441,79.999979
10.64999,-4957.8021,0.21597742,79.999979
10.65999,-4959.2344,0.21629262,79.999979
10.66999,-4960.073,0.21586149,79.999979
10.67999,-4957.0528,0.21635376,79.999979
10.68999,-4957.0528,0.21635376,79.999979
10.69999,-4958.0372,0.21634116,79.999979
10.70999,-4960.6064,0.21607966,79.999979
10.71999,-4958.0939,0.21548249,79.999979
10.72999,-4959.8633,0.21569943,79.999979
10.73999,-4957.5876,0.21599631,79.999979
10.74999,-4958.0331,0.21596095,79.999979
10.75999,-4958.1717,0.21593693,79.999979
10.76999,-4957.993,0.21592521,79.999979
10.77999,-4960.0811,0.21588801,79.999979
10.78999,-4958.5114,0.21608011,79.999979
10.79999,-4957.0471,0.21668912,79.999979
10.80999,-4957.7418,0.21614065,79.999979
10.81999,-4957.9604,0.21551697,79.999979
10.82999,-4957.2453,0.21603334,79.999979
10.83999,-4958.9009,0.21649576,79.999979
10.84999,-4959.0291,0.21651384,79.999979
10.85999,-4956.9194,0.21573149,79.999979
10.86999,-4957.9105,0.21594762,79.999979
10.87999,-4958.4716,0.21594762,79.999979
10.88999,-4956.868,0.21644551,79.999979
10.89999,-4957.4998,0.21561859,79.999979
10.90999,-4958.0857,0.21705842,79.999979
10.91999,-4957.3304,0.21490815,79.999979
10.92999,-4960.1116,0.21590085,79.999979
