host_timestamp_s,monotonic_s,fields_json
1784150142.817444,60021.968000,"{""t_ms"":107320,""hwm"":256,""cap"":256,""dropped"":1086,""dropped_total"":5892,""crc_err"":0,""crc_err_total"":0,""rate1"":213,""rate2"":212,""prod1"":213,""prod2"":213,""sma_state"":6,""m7_us"":109419627,""m4_us"":105856296,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":103,""loop_us_max"":1356987,""loop_hz"":9708,""cycle_log_ms"":1,""n_cycle"":4}"
1784150144.446567,60023.593000,"{""t_ms"":108862,""hwm"":256,""cap"":256,""dropped"":1158,""dropped_total"":7050,""crc_err"":0,""crc_err_total"":0,""rate1"":134,""rate2"":134,""prod1"":136,""prod2"":136,""sma_state"":6,""m7_us"":111018136,""m4_us"":107381486,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":3218,""loop_us_max"":1428088,""loop_hz"":310,""cycle_log_ms"":1,""n_cycle"":4}"
1784150146.411920,60025.562000,"{""t_ms"":110734,""hwm"":256,""cap"":256,""dropped"":1137,""dropped_total"":8187,""crc_err"":0,""crc_err_total"":0,""rate1"":207,""rate2"":207,""prod1"":208,""prod2"":208,""sma_state"":6,""m7_us"":112959906,""m4_us"":109344034,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":105,""loop_us_max"":1407323,""loop_hz"":9523,""cycle_log_ms"":1,""n_cycle"":4}"
1784150147.858344,60027.000000,"{""t_ms"":112308,""hwm"":256,""cap"":256,""dropped"":1191,""dropped_total"":9378,""crc_err"":0,""crc_err_total"":0,""rate1"":111,""rate2"":113,""prod1"":133,""prod2"":134,""sma_state"":6,""m7_us"":114592153,""m4_us"":110859019,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":345,""loop_us_max"":9035,""loop_hz"":2898,""cycle_log_ms"":1,""n_cycle"":4}"
1784150149.777013,60028.921000,"{""t_ms"":114102,""hwm"":256,""cap"":256,""dropped"":1079,""dropped_total"":10457,""crc_err"":0,""crc_err_total"":0,""rate1"":226,""rate2"":227,""prod1"":211,""prod2"":211,""sma_state"":6,""m7_us"":116452282,""m4_us"":112903492,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":189,""loop_us_max"":1471470,""loop_hz"":5291,""cycle_log_ms"":1,""n_cycle"":4}"
1784150151.160736,60030.312000,"{""t_ms"":115582,""hwm"":256,""cap"":256,""dropped"":1093,""dropped_total"":11550,""crc_err"":0,""crc_err_total"":0,""rate1"":120,""rate2"":119,""prod1"":142,""prod2"":142,""sma_state"":6,""m7_us"":117986482,""m4_us"":114352520,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":340,""loop_us_max"":6463,""loop_hz"":2941,""cycle_log_ms"":1,""n_cycle"":4}"
1784150152.947396,60032.093000,"{""t_ms"":117368,""hwm"":256,""cap"":256,""dropped"":1061,""dropped_total"":12611,""crc_err"":0,""crc_err_total"":0,""rate1"":213,""rate2"":213,""prod1"":215,""prod2"":215,""sma_state"":6,""m7_us"":119838691,""m4_us"":116245982,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":104,""loop_us_max"":1371511,""loop_hz"":9615,""cycle_log_ms"":1,""n_cycle"":4}"
1784150154.513861,60033.656000,"{""t_ms"":118760,""hwm"":256,""cap"":256,""dropped"":1007,""dropped_total"":13618,""crc_err"":0,""crc_err_total"":0,""rate1"":147,""rate2"":149,""prod1"":150,""prod2"":150,""sma_state"":6,""m7_us"":121282109,""m4_us"":117741594,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":3027,""loop_us_max"":1328332,""loop_hz"":330,""cycle_log_ms"":1,""n_cycle"":4}"
1784150157.907157,60037.046000,"{""t_ms"":119760,""hwm"":200,""cap"":256,""dropped"":9,""dropped_total"":13627,""crc_err"":0,""crc_err_total"":0,""rate1"":635,""rate2"":632,""prod1"":508,""prod2"":507,""sma_state"":6,""m7_us"":122318711,""m4_us"":120050298,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":63,""loop_us_max"":1278831,""loop_hz"":15873,""cycle_log_ms"":1,""n_cycle"":4}"
1784150161.252798,60040.406000,"{""t_ms"":120760,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":13627,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":123355610,""m4_us"":121087540,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3171,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150162.423387,60041.578000,"{""t_ms"":123653,""hwm"":256,""cap"":256,""dropped"":2355,""dropped_total"":15982,""crc_err"":0,""crc_err_total"":0,""rate1"":71,""rate2"":71,""prod1"":104,""prod2"":105,""sma_state"":6,""m7_us"":126356096,""m4_us"":121507928,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":234,""loop_us_max"":2637420,""loop_hz"":4273,""cycle_log_ms"":1,""n_cycle"":4}"
1784150165.756654,60044.906000,"{""t_ms"":124653,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":15982,""crc_err"":0,""crc_err_total"":0,""rate1"":605,""rate2"":608,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":127393106,""m4_us"":125125176,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":13660,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150166.298969,60045.453000,"{""t_ms"":127502,""hwm"":256,""cap"":256,""dropped"":2548,""dropped_total"":18530,""crc_err"":0,""crc_err_total"":0,""rate1"":20,""rate2"":20,""prod1"":64,""prod2"":64,""sma_state"":6,""m7_us"":130347917,""m4_us"":125240638,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3689,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150169.743153,60048.890000,"{""t_ms"":128502,""hwm"":256,""cap"":256,""dropped"":11,""dropped_total"":18541,""crc_err"":0,""crc_err_total"":0,""rate1"":631,""rate2"":633,""prod1"":506,""prod2"":506,""sma_state"":6,""m7_us"":131383757,""m4_us"":129115812,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":106,""loop_us_max"":2845197,""loop_hz"":9433,""cycle_log_ms"":1,""n_cycle"":4}"
1784150170.178983,60049.328000,"{""t_ms"":131135,""hwm"":256,""cap"":256,""dropped"":2316,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":35,""rate2"":35,""prod1"":72,""prod2"":72,""sma_state"":6,""m7_us"":134114231,""m4_us"":129305211,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":624,""loop_us_max"":2598796,""loop_hz"":1602,""cycle_log_ms"":1,""n_cycle"":4}"
1784150171.315886,60050.468000,"{""t_ms"":132135,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":607,""rate2"":606,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":135150590,""m4_us"":132882497,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":13206,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784150172.316871,60051.468000,"{""t_ms"":133135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":136187785,""m4_us"":133919681,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2844,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150173.341973,60052.484000,"{""t_ms"":134135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":137225111,""m4_us"":134956951,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2812,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150174.333945,60053.484000,"{""t_ms"":135135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":138262423,""m4_us"":135994273,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3281,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150175.271634,60054.421000,"{""t_ms"":136135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":139299934,""m4_us"":137031649,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2903,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150176.249029,60055.390000,"{""t_ms"":137135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":140337127,""m4_us"":138069057,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3025,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150177.467834,60056.609000,"{""t_ms"":138135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":141374822,""m4_us"":139106545,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2832,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
