Results Table 1


Results Table 2


Time,Displacement,Force
"16.3800","16.3290","501.0279"
"16.4000","16.3498","501.4306"
"16.4200","16.3701","501.6136"
"16.4400","16.3894","502.5162"
"16.4600","16.4090","503.0190"
"16.4800","16.4285","504.0904"
"16.5000","16.4484","504.4113"
"16.5200","16.4689","505.0494"
"16.5400","16.4890","505.7794"
"16.5600","16.5091","506.5468"
"16.5800","16.5292","506.8658"
"16.6000","16.5493","507.7350"
"16.6200","16.5699","508.1344"
"16.6400","16.5896","508.8652"
"16.6600","16.6089","509.6320"
"16.6800","16.6287","510.2828"
"16.7000","16.6486","510.9730"
"16.7200","16.6692","511.3695"
"16.7400","16.6894","511.9805"
"16.7600","16.7091","512.7086"
"16.7800","16.7291","513.3468"
"16.8000","16.7493","513.8676"
"16.8200","16.7697","514.4231"
"16.8400","16.7897","514.8401"
"16.8600","16.8091","515.7140"
"16.8800","16.8293","516.3990"
"16.9000","16.8491","517.0476"
"16.9200","16.8690","517.7374"
"16.9400","16.8892","518.1338"
"16.9600","16.9091","518.8394"
"16.9800","16.9297","519.5407"
"17.0000","16.9504","520.1248"
"17.0200","16.9704","520.5929"
"17.0400","16.9902","521.3070"
"17.0600","17.0093","521.9233"
"17.0800","17.0291","522.5898"
"17.1000","17.0496","523.0303"
"17.1200","17.0699","523.8281"
"17.1400","17.0902","524.5093"
"17.1600","17.1096","525.4007"
"17.1800","17.1295","525.7518"
"17.2000","17.1502","526.2776"
"17.2200","17.1706","527.1347"
"17.2400","17.1907","527.4743"
"17.2600","17.2093","528.5395"
"17.2800","17.2278","529.0135"
"17.3000","17.2483","529.1458"
"17.3200","17.2692","529.5334"
"17.3400","17.2898","530.4855"
"17.3600","17.3095","531.2037"
"17.3800","17.3285","532.0284"
"17.4000","17.3485","532.2304"
"17.4200","17.3690","532.9208"
"17.4400","17.3896","533.7828"
"17.4600","17.4104","534.5503"
"17.4800","17.4300","535.0596"
"17.5000","17.4497","535.2183"
"17.5200","17.4695","535.9527"
"17.5400","17.4896","536.6818"
"17.5600","17.5101","537.1822"
"17.5800","17.5297","538.0223"
"17.6000","17.5494","538.8792"
"17.6200","17.5694","539.3506"
"17.6400","17.5892","540.1756"
"17.6600","17.6093","540.3600"
"17.6800","17.6290","541.0345"
"17.7000","17.6492","541.6726"
"17.7200","17.6695","542.2772"
"17.7400","17.6891","543.0667"
"17.7600","17.7093","543.3133"
"17.7800","17.7299","544.0646"
"17.8000","17.7501","544.5893"
"17.8200","17.7700","545.6347"
"17.8400","17.7895","546.1299"
"17.8600","17.8093","546.7367"
"17.8800","17.8291","547.0954"
"17.9000","17.8488","548.2990"
"17.9200","17.8693","548.5718"
"17.9400","17.8892","549.3827"
"17.9600","17.9091","549.9783"
"17.9800","17.9295","550.5233"
"18.0000","17.9495","550.7585"
"18.0200","17.9695","551.4300"
"18.0400","17.9896","551.9471"
"18.0600","18.0099","552.4338"
"18.0800","18.0300","553.3075"
"18.1000","18.0488","554.2766"
"18.1200","18.0686","554.9696"
"18.1400","18.0892","555.2058"
"18.1600","18.1091","556.2578"
"18.1800","18.1294","556.6473"
"18.2000","18.1495","557.3055"
"18.2200","18.1695","557.7760"
"18.2400","18.1896","558.2721"
"18.2600","18.2092","559.0703"
"18.2800","18.2297","559.4826"
"18.3000","18.2503","559.9557"
"18.3200","18.2700","560.6613"
"18.3400","18.2893","561.5597"
"18.3600","18.3084","562.4908"
"18.3800","18.3288","562.8572"
"18.4000","18.3499","563.1738"
"18.4200","18.3696","563.8191"
"18.4400","18.3891","564.5682"
"18.4600","18.4088","565.3524"
"18.4800","18.4290","565.8815"
"18.5000","18.4494","566.2881"
"18.5200","18.4688","567.3441"
"18.5400","18.4888","567.6460"
"18.5600","18.5091","568.3978"
"18.5800","18.5293","568.7909"
"18.6000","18.5498","569.0144"
"18.6200","18.5697","569.8276"
"18.6400","18.5892","570.7836"
"18.6600","18.6087","571.4791"
"18.6800","18.6286","572.3833"
"18.7000","18.6496","572.6234"
"18.7200","18.6693","573.3606"
"18.7400","18.6883","574.3677"
"18.7600","18.7082","574.6447"
"18.7800","18.7286","575.0619"
"18.8000","18.7495","575.2562"
"18.8200","18.7694","576.1557"
"18.8400","18.7884","576.9765"
"18.8600","18.8084","577.6767"
"18.8800","18.8293","578.2450"
"18.9000","18.8504","578.4702"
"18.9200","18.8704","579.1010"
"18.9400","18.8888","579.9676"
"18.9600","18.9080","580.7301"
"18.9800","18.9283","581.3619"
"19.0000","18.9493","581.8897"
"19.0200","18.9702","582.1123"
"19.0400","18.9900","583.0809"
"19.0600","19.0098","583.8045"
"19.0800","19.0295","584.5547"
"19.1000","19.0491","584.8545"
"19.1200","19.0694","585.3763"
"19.1400","19.0893","586.0443"
"19.1600","19.1088","586.9069"
"19.1800","19.1284","587.6021"
"19.2000","19.1484","588.5119"
"19.2200","19.1695","588.8391"
"19.2400","19.1900","589.1467"
"19.2600","19.2092","589.9391"
"19.2800","19.2288","590.4765"
"19.3000","19.2484","591.2173"
"19.3200","19.2686","591.5511"
"19.3400","19.2889","592.3176"
"19.3600","19.3088","593.0401"
"19.3800","19.3289","593.4956"
"19.4000","19.3487","594.1562"
"19.4200","19.3690","595.0145"
"19.4400","19.3894","595.5898"
"19.4600","19.4093","596.3790"
"19.4800","19.4295","596.8218"
"19.5000","19.4493","597.3682"
"19.5200","19.4688","598.0788"
"19.5400","19.4890","598.5098"
"19.5600","19.5089","599.3166"
"19.5800","19.5290","600.0009"
"19.6000","19.5492","600.7161"
"19.6200","19.5693","601.1252"
"19.6400","19.5896","601.3675"
"19.6600","19.6090","602.2726"
"19.6800","19.6290","603.1401"
"19.7000","19.6498","603.4297"
"19.7200","19.6702","604.3500"
"19.7400","19.6904","604.9311"
"19.7600","19.7098","605.1933"
"19.7800","19.7288","606.0835"
"19.8000","19.7488","606.4080"
"19.8200","19.7691","607.6809"
"19.8400","19.7895","608.0091"
"19.8600","19.8092","608.7072"
"19.8800","19.8287","609.3024"
"19.9000","19.8491","609.8291"
"19.9200","19.8694","610.2512"
"19.9400","19.8891","610.9462"
"19.9600","19.9091","611.5867"
"19.9800","19.9292","612.1957"
"20.0000","19.9495","612.6109"
"20.0200","19.9692","613.1744"
"20.0400","19.9887","614.2864"
"20.0600","20.0091","614.8133"
"20.0800","20.0291","615.4875"
"20.1000","20.0491","615.8754"
"20.1200","20.0693","616.2904"
"20.1400","20.0894","617.0840"
"20.1600","20.1099","617.9917"
"20.1800","20.1301","618.5471"
"20.2000","20.1501","619.0303"
"20.2200","20.1700","619.4814"
"20.2400","20.1891","620.1966"
"20.2600","20.2088","620.4810"
"20.2800","20.2290","621.1961"
"20.3000","20.2497","622.1527"
"20.3200","20.2707","622.4797"
"20.3400","20.2902","623.5005"
"20.3600","20.3098","624.1687"
"20.3800","20.3303","624.4199"
"20.4000","20.3500","625.2704"
"20.4200","20.3695","625.7237"
"20.4400","20.3885","626.5240"
"20.4600","20.4083","627.3028"
"20.4800","20.4292","627.7588"
"20.5000","20.4495","628.4072"
"20.5200","20.4698","629.0251"
"20.5400","20.4895","629.3305"
"20.5600","20.5089","630.3202"
"20.5800","20.5294","630.8743"
"20.6000","20.5497","631.5723"
"20.6200","20.5696","632.0630"
"20.6400","20.5889","632.7094"
"20.6600","20.6083","633.2596"
"20.6800","20.6288","633.6077"
"20.7000","20.6489","634.4330"
"20.7200","20.6691","635.1889"
"20.7400","20.6893","635.8191"
"20.7600","20.7090","636.8055"
"20.7800","20.7294","637.0139"
"20.8000","20.7500","637.5385"
"20.8200","20.7699","638.2197"
"20.8400","20.7892","638.6100"
"20.8600","20.8083","639.5363"
"20.8800","20.8286","640.0977"
"20.9000","20.8495","640.6570"
"20.9200","20.8696","641.4008"
"20.9400","20.8891","641.6178"
"20.9600","20.9084","642.4966"
"20.9800","20.9285","643.3721"
"21.0000","20.9497","643.6402"
"21.0200","20.9698","644.0428"
"21.0400","20.9894","645.0067"
"21.0600","21.0091","645.7435"
"21.0800","21.0294","646.5368"
"21.1000","21.0506","646.7692"
"21.1200","21.0706","647.6059"
"21.1400","21.0901","648.3454"
"21.1600","21.1098","649.0134"
"21.1800","21.1292","649.6571"
"21.2000","21.1491","650.1011"
"21.2200","21.1689","650.3178"
"21.2400","21.1886","651.0446"
"21.2600","21.2088","651.6119"
"21.2800","21.2290","652.3153"
"21.3000","21.2498","653.0216"
"21.3200","21.2698","653.6457"
"21.3400","21.2887","654.5995"
"21.3600","21.3082","655.1815"
"21.3800","21.3285","655.6329"
"21.4000","21.3497","656.0590"
"21.4200","21.3704","656.7412"
"21.4400","21.3900","657.4816"
"21.4600","21.4098","658.0754"
"21.4800","21.4293","658.9125"
"21.5000","21.4491","659.4578"
"21.5200","21.4694","659.6406"
"21.5400","21.4890","660.5852"
"21.5600","21.5090","661.1761"
"21.5800","21.5291","661.6666"
"21.6000","21.5491","662.3666"
"21.6200","21.5694","662.5962"
"21.6400","21.5892","663.4127"
"21.6600","21.6092","663.8969"
"21.6800","21.6296","664.5216"
"21.7000","21.6495","665.5705"
"21.7200","21.6693","666.2751"
"21.7400","21.6888","666.8829"
"21.7600","21.7085","667.4753"
"21.7800","21.7290","667.7682"
"21.8000","21.7491","668.4413"
"21.8200","21.7695","669.0709"
"21.8400","21.7895","669.6538"
"21.8600","21.8090","670.2680"
"21.8800","21.8292","670.6516"
"21.9000","21.8493","671.3787"
"21.9200","21.8697","672.4044"
"21.9400","21.8900","673.0920"
"21.9600","21.9096","673.9755"
"21.9800","21.9298","674.4553"
"22.0000","21.9500","674.8592"
"22.0200","21.9699","675.6492"
"22.0400","21.9898","675.8480"
"22.0600","22.0091","676.6801"
"22.0800","22.0290","677.2259"
"22.1000","22.0496","677.6577"
"22.1200","22.0700","678.0913"
"22.1400","22.0903","678.9117"
"22.1600","22.1097","679.6335"
"22.1800","22.1294","680.1511"
"22.2000","22.1498","680.6136"
"22.2200","22.1701","681.8089"
"22.2400","22.1905","682.1030"
"22.2600","22.2099","682.6053"
"22.2800","22.2288","683.3705"
"22.3000","22.2490","684.0277"
"22.3200","22.2692","684.9608"
"22.3400","22.2896","685.3430"
"22.3600","22.3097","685.7448"
"22.3800","22.3292","686.6283"
"22.4000","22.3490","687.2687"
"22.4200","22.3684","687.7621"
"22.4400","22.3884","688.5904"
"22.4600","22.4094","689.0017"
"22.4800","22.4299","689.6840"
"22.5000","22.4502","690.1385"
"22.5200","22.4699","691.0326"
"22.5400","22.4892","691.7256"
"22.5600","22.5092","692.0674"
"22.5800","22.5290","692.4093"
"22.6000","22.5490","693.0144"
"22.6200","22.5693","693.6687"
"22.6400","22.5891","694.8088"
"22.6600","22.6092","695.3683"
"22.6800","22.6293","696.0615"
"22.7000","22.6496","696.3422"
"22.7200","22.6696","697.0951"
"22.7400","22.6890","698.0109"
"22.7600","22.7089","698.3985"
"22.7800","22.7293","698.9554"
"22.8000","22.7497","699.5088"
"22.8200","22.7698","700.0992"
"22.8400","22.7891","701.0510"
"22.8600","22.8090","701.7492"
"22.8800","22.8297","701.9495"
"22.9000","22.8497","702.7329"
"22.9200","22.8697","703.2143"
"22.9400","22.8891","703.9205"
"22.9600","22.9088","704.6092"
"22.9800","22.9291","704.9332"
"23.0000","22.9491","705.7948"
"23.0200","22.9695","705.8858"
"23.0400","22.9893","706.7924"
"23.0600","23.0092","707.4885"
"23.0800","23.0303","707.9983"
"23.1000","23.0504","708.4754"
"23.1200","23.0699","709.3009"
"23.1400","23.0893","709.6563"
"23.1600","23.1084","710.1217"
"23.1800","23.1286","710.6735"
"23.2000","23.1492","711.5982"
"23.2200","23.1695","712.4361"
"23.2400","23.1895","713.1548"
"23.2600","23.2091","713.8998"
"23.2800","23.2296","714.1066"
"23.3000","23.2502","714.8768"
"23.3200","23.2700","715.5665"
"23.3400","23.2896","716.1547"
"23.3600","23.3088","716.5681"
"23.3800","23.3288","717.5106"
"23.4000","23.3492","717.8606"
"23.4200","23.3691","718.6824"
"23.4400","23.3891","719.0788"
"23.4600","23.4092","720.0443"
"23.4800","23.4294","720.7145"
"23.5000","23.4498","720.9300"
"23.5200","23.4694","721.6876"
"23.5400","23.4888","722.2713"
"23.5600","23.5080","722.8563"
"23.5800","23.5277","723.7104"
"23.6000","23.5487","723.9828"
"23.6200","23.5694","724.4651"
"23.6400","23.5898","725.2928"
"23.6600","23.6097","725.9302"
"23.6800","23.6292","726.8847"
"23.7000","23.6498","727.1399"
"23.7200","23.6701","727.6106"
"23.7400","23.6895","728.5919"
"23.7600","23.7093","729.1349"
"23.7800","23.7291","729.8869"
"23.8000","23.7495","730.3371"
"23.8200","23.7695","730.7615"
"23.8400","23.7886","731.6133"
"23.8600","23.8080","732.4060"
"23.8800","23.8283","733.1126"
"23.9000","23.8498","733.4545"
"23.9200","23.8710","733.7999"
"23.9400","23.8898","734.9626"
"23.9600","23.9086","735.2456"
"23.9800","23.9283","735.5128"
"24.0000","23.9486","736.2157"
"24.0200","23.9693","736.7058"
"24.0400","23.9896","737.8904"
"24.0600","24.0098","738.4994"
"24.0800","24.0296","739.1268"
"24.1000","24.0491","739.7197"
"24.1200","24.0693","740.0947"
"24.1400","24.0888","740.6765"
"24.1600","24.1084","741.4081"
"24.1800","24.1287","742.1931"
"24.2000","24.1489","742.6552"
"24.2200","24.1694","743.2121"
"24.2400","24.1894","743.6560"
"24.2600","24.2089","744.7565"
"24.2800","24.2287","745.0805"
"24.3000","24.2489","745.7988"
"24.3200","24.2696","746.1160"
"24.3400","24.2896","746.9161"
"24.3600","24.3086","747.8958"
"24.3800","24.3286","748.5300"
"24.4000","24.3488","749.0242"
"24.4200","24.3689","749.5641"
"24.4400","24.3889","750.2146"
"24.4600","24.4090","750.9657"
"24.4800","24.4295","751.6322"
"24.5000","24.4493","752.4321"
"24.5200","24.4690","753.2526"
"24.5400","24.4895","753.1888"
"24.5600","24.5095","754.0079"
"24.5800","24.5294","754.2853"
"24.6000","24.5491","754.9643"
"24.6200","24.5684","755.7332"
"24.6400","24.5885","756.1566"
"24.6600","24.6087","756.6340"
"24.6800","24.6287","757.5758"
"24.7000","24.6489","758.1325"
"24.7200","24.6689","759.2788"
"24.7400","24.6895","759.6374"
"24.7600","24.7101","760.2214"
"24.7800","24.7302","760.6409"
"24.8000","24.7502","761.1588"
"24.8200","24.7697","761.8297"
"24.8400","24.7896","762.2975"
"24.8600","24.8097","762.8735"
"24.8800","24.8298","763.7012"
"24.9000","24.8503","764.1796"
"24.9200","24.8693","765.0480"
"24.9400","24.8884","765.8281"
"24.9600","24.9089","766.1647"
"24.9800","24.9294","766.8666"
"25.0000","24.9501","767.0432"
"25.0200","24.9698","767.8725"
"25.0400","24.9889","768.7811"
"25.0600","25.0088","769.4835"
"25.0800","25.0289","770.2813"
"25.1000","25.0492","770.5218"
"25.1200","25.0692","771.3209"
"25.1400","25.0889","771.7944"
"25.1600","25.1092","772.1915"
"25.1800","25.1294","772.5342"
"25.2000","25.1497","773.5488"
"25.2200","25.1698","773.9500"
"25.2400","25.1890","774.9832"
"25.2600","25.2087","775.4267"
"25.2800","25.2287","775.9218"
"25.3000","25.2490","776.7448"
"25.3200","25.2697","777.2497"
"25.3400","25.2897","777.8711"
"25.3600","25.3096","778.3735"
"25.3800","25.3298","779.3438"
"25.4000","25.3496","780.5052"
"25.4200","25.3697","780.8629"
"25.4400","25.3892","780.9738"
"25.4600","25.4092","781.6665"
"25.4800","25.4298","782.2729"
"25.5000","25.4499","783.1555"
"25.5200","25.4698","783.6078"
"25.5400","25.4894","783.8584"
"25.5600","25.5090","784.5544"
"25.5800","25.5294","785.2705"
"25.6000","25.5494","786.2388"
"25.6200","25.5694","786.6487"
"25.6400","25.5894","787.1957"
"25.6600","25.6091","787.9617"
"25.6800","25.6297","788.3168"
"25.7000","25.6500","788.9324"
"25.7200","25.6697","789.5590"
"25.7400","25.6894","790.1980"
"25.7600","25.7091","790.8921"
"25.7800","25.7295","791.4917"
"25.8000","25.7499","792.1799"
"25.8200","25.7698","792.9214"
"25.8400","25.7895","793.0989"
"25.8600","25.8084","794.0773"
"25.8800","25.8282","794.6395"
"25.9000","25.8489","795.0307"
"25.9200","25.8692","795.7619"
"25.9400","25.8892","796.3623"
"25.9600","25.9087","796.9285"
"25.9800","25.9288","797.9297"
"26.0000","25.9499","798.2307"
"26.0200","25.9698","799.1645"
"26.0400","25.9894","799.8542"
"26.0600","26.0089","800.0824"
"26.0800","26.0285","800.5450"
"26.1000","26.0490","801.1540"
"26.1200","26.0693","802.1027"
"26.1400","26.0895","802.7651"
"26.1600","26.1093","803.1547"
"26.1800","26.1288","803.6717"
"26.2000","26.1495","804.2958"
"26.2200","26.1701","804.9114"
"26.2400","26.1899","805.6538"
"26.2600","26.2096","806.5040"
"26.2800","26.2290","807.0560"
"26.3000","26.2495","807.3993"
"26.3200","26.2698","807.9810"
"26.3400","26.2890","809.1178"
"26.3600","26.3087","809.4238"
"26.3800","26.3292","810.3340"
"26.4000","26.3504","810.6709"
"26.4200","26.3706","811.6246"
"26.4400","26.3893","812.3941"
"26.4600","26.4087","812.6624"
"26.4800","26.4289","813.0524"
"26.5000","26.4494","814.0126"
"26.5200","26.4698","814.3539"
"26.5400","26.4893","815.3732"
"26.5600","26.5092","815.7069"
"26.5800","26.5296","816.0642"
"26.6000","26.5502","816.9557"
"26.6200","26.5707","817.3242"
"26.6400","26.5898","818.1556"
"26.6600","26.6090","819.0811"
"26.6800","26.6289","819.2854"
"26.7000","26.6488","820.1593"
"26.7200","26.6692","820.4157"
"26.7400","26.6890","821.0673"
"26.7600","26.7087","821.7502"
"26.7800","26.7293","822.2067"
"26.8000","26.7495","823.0273"
"26.8200","26.7696","823.4196"
"26.8400","26.7894","823.8109"
"26.8600","26.8086","824.7113"
"26.8800","26.8290","825.5185"
"26.9000","26.8494","826.4462"
"26.9200","26.8700","827.0418"
"26.9400","26.8902","827.6032"
"26.9600","26.9094","828.3817"
"26.9800","26.9290","828.7635"
"27.0000","26.9487","829.4192"
"27.0200","26.9686","830.0108"
"27.0400","26.9890","830.3428"
"27.0600","27.0090","831.2835"
"27.0800","27.0292","832.0222"
"27.1000","27.0494","832.5226"
"27.1200","27.0692","833.3042"
"27.1400","27.0893","833.4006"
"27.1600","27.1090","834.0683"
"27.1800","27.1289","834.6303"
"27.2000","27.1494","835.1710"
"27.2200","27.1700","835.9556"
"27.2400","27.1910","836.4444"
"27.2600","27.2107","836.9715"
"27.2800","27.2295","837.9167"
"27.3000","27.2490","838.4643"
"27.3200","27.2687","839.0468"
"27.3400","27.2889","839.8106"
"27.3600","27.3094","840.6022"
"27.3800","27.3294","841.2994"
"27.4000","27.3495","841.4485"
"27.4200","27.3693","842.0383"
"27.4400","27.3893","842.8763"
"27.4600","27.4096","843.5880"
"27.4800","27.4294","844.2000"
"27.5000","27.4494","844.4498"
"27.5200","27.4690","845.4052"
"27.5400","27.4886","846.3292"
"27.5600","27.5092","846.5595"
"27.5800","27.5296","847.1650"
"27.6000","27.5499","847.6664"
"27.6200","27.5694","848.4767"
"27.6400","27.5886","849.4776"
"27.6600","27.6090","849.5502"
"27.6800","27.6297","850.0159"
"27.7000","27.6501","850.6345"
"27.7200","27.6700","851.0658"
"27.7400","27.6889","851.9977"
"27.7600","27.7089","852.9010"
"27.7800","27.7294","853.3130"
"27.8000","27.7497","854.0810"
"27.8200","27.7698","854.4228"
"27.8400","27.7897","854.9724"
"27.8600","27.8101","855.6707"
"27.8800","27.8303","856.2576"
"27.9000","27.8494","857.1544"
"27.9200","27.8692","857.8819"
"27.9400","27.8893","858.2648"
"27.9600","27.9097","858.8392"
"27.9800","27.9303","859.3402"
"28.0000","27.9502","859.9451"
"28.0200","27.9701","860.6890"
"28.0400","27.9898","861.0886"
"28.0600","28.0098","862.0068"
"28.0800","28.0305","862.5554"
"28.1000","28.0501","863.4488"
"28.1200","28.0695","864.2628"
"28.1400","28.0889","864.8173"
"28.1600","28.1083","865.5775"
"28.1800","28.1286","865.9787"
"28.2000","28.1488","866.5393"
"28.2200","28.1691","866.9065"
"28.2400","28.1896","867.4755"
"28.2600","28.2094","868.3155"
"28.2800","28.2295","868.6728"
"28.3000","28.2498","869.1069"
"28.3200","28.2696","870.2498"
"28.3400","28.2895","870.7044"
"28.3600","28.3089","871.4443"
"28.3800","28.3290","871.9932"
"28.4000","28.3496","872.5370"
"28.4200","28.3694","872.9824"
"28.4400","28.3891","873.2112"
"28.4600","28.4085","874.3053"
"28.4800","28.4282","874.8102"
"28.5000","28.4491","875.4108"
"28.5200","28.4696","875.7838"
"28.5400","28.4895","876.5472"
"28.5600","28.5091","876.9228"
"28.5800","28.5286","877.8423"
"28.6000","28.5491","878.6544"
"28.6200","28.5694","879.3479"
"28.6400","28.5898","880.1054"
"28.6600","28.6100","880.5080"
"28.6800","28.6297","881.1520"
"28.7000","28.6499","881.2770"
"28.7200","28.6696","882.4973"
"28.7400","28.6887","883.3113"
"28.7600","28.7081","883.8916"
"28.7800","28.7279","884.4760"
"28.8000","28.7486","884.7138"
"28.8200","28.7688","885.1601"
"28.8400","28.7880","886.0575"
"28.8600","28.8080","886.8315"
"28.8800","28.8286","887.3443"
"28.9000","28.8497","887.7453"
"28.9200","28.8700","888.2596"
"28.9400","28.8891","889.1407"
"28.9600","28.9083","889.7063"
"28.9800","28.9276","890.5684"
"29.0000","28.9478","890.8463"
"29.0200","28.9689","891.4346"
"29.0400","28.9890","891.9276"
"29.0600","29.0087","892.6747"
"29.0800","29.0289","893.1278"
"29.1000","29.0494","894.0853"
"29.1200","29.0704","894.3430"
"29.1400","29.0902","895.2671"
"29.1600","29.1095","896.3478"
"29.1800","29.1293","896.3405"
"29.2000","29.1490","896.8639"
"29.2200","29.1691","897.1650"
"29.2400","29.1890","897.9960"
"29.2600","29.2088","899.0144"
"29.2800","29.2292","899.6022"
"29.3000","29.2493","900.0010"
"29.3200","29.2695","900.7930"
"29.3400","29.2894","901.3422"
"29.3600","29.3091","902.2791"
"29.3800","29.3295","902.5391"
"29.4000","29.3496","903.1614"
"29.4200","29.3697","903.4886"
"29.4400","29.3898","904.2696"
"29.4600","29.4093","905.3172"
"29.4800","29.4297","905.9833"
"29.5000","29.4501","906.3436"
"29.5200","29.4696","906.6579"
"29.5400","29.4893","907.3802"
"29.5600","29.5088","908.1842"
"29.5800","29.5291","908.7862"
"29.6000","29.5493","909.3813"
"29.6200","29.5690","910.2250"
"29.6400","29.5893","910.6781"
"29.6600","29.6093","911.2651"
"29.6800","29.6294","911.8928"
"29.7000","29.6495","912.0110"
"29.7200","29.6692","912.9580"
"29.7400","29.6895","913.4892"
"29.7600","29.7097","914.2895"
"29.7800","29.7296","915.1006"
"29.8000","29.7496","915.6232"
"29.8200","29.7692","916.1678"
"29.8400","29.7892","916.7514"
"29.8600","29.8093","917.3178"
"29.8800","29.8294","918.1425"
"29.9000","29.8495","918.4713"
"29.9200","29.8690","919.1204"
"29.9400","29.8885","920.0693"
"29.9600","29.9088","920.7792"
"29.9800","29.9293","921.5232"
"30.0000","29.9500","921.6442"
"30.0200","29.9696","922.4265"
"30.0400","29.9886","923.3047"
"30.0600","30.0086","923.6599"
"30.0800","30.0289","924.2262"
"30.1000","30.0493","924.7906"
"30.1200","30.0694","925.3871"
"30.1400","30.0887","926.0596"
"30.1600","30.1088","926.6590"
"30.1800","30.1288","927.4311"
"30.2000","30.1489","927.8371"
"30.2200","30.1692","928.1062"
"30.2400","30.1887","928.9682"
"30.2600","30.2086","929.3590"
"30.2800","30.2290","930.1654"
"30.3000","30.2494","930.9599"
"30.3200","30.2700","931.3142"
"30.3400","30.2898","932.2094"
"30.3600","30.3094","933.0832"
"30.3800","30.3290","933.5362"
"30.4000","30.3485","934.2879"
"30.4200","30.3689","934.9799"
"30.4400","30.3890","935.6536"
"30.4600","30.4094","936.0779"
"30.4800","30.4301","936.0709"
"30.5000","30.4499","936.9811"
"30.5200","30.4697","937.6506"
"30.5400","30.4895","938.5293"
"30.5600","30.5097","939.2658"
"30.5800","30.5304","939.7048"
"30.6000","30.5504","940.5524"
"30.6200","30.5698","940.8666"
"30.6400","30.5890","941.2699"
"30.6600","30.6082","942.0926"
"30.6800","30.6288","942.6289"
"30.7000","30.6495","943.2943"
"30.7200","30.6700","944.2155"
"30.7400","30.6903","944.6816"
"30.7600","30.7095","945.6560"
"30.7800","30.7292","945.9633"
"30.8000","30.7495","946.5470"
"30.8200","30.7699","947.2417"
"30.8400","30.7902","947.7506"
"30.8600","30.8092","948.7841"
"30.8800","30.8289","949.1245"
"30.9000","30.8495","949.3275"
"30.9200","30.8697","950.0830"
"30.9400","30.8895","950.5260"
"30.9600","30.9089","951.3291"
"30.9800","30.9287","952.2105"
"31.0000","30.9496","952.2273"
"31.0200","30.9696","953.1384"
"31.0400","30.9894","953.7401"
"31.0600","31.0091","954.2727"
"31.0800","31.0286","955.1023"
"31.1000","31.0491","955.7589"
"31.1200","31.0697","956.4099"
"31.1400","31.0899","956.9429"
"31.1600","31.1097","957.5905"
"31.1800","31.1292","958.3561"
"31.2000","31.1492","958.7957"
"31.2200","31.1689","959.1951"
"31.2400","31.1889","959.9826"
"31.2600","31.2095","960.4867"
"31.2800","31.2297","961.2657"
"31.3000","31.2503","961.7600"
"31.3200","31.2702","962.5005"
"31.3400","31.2888","963.2529"
"31.3600","31.3079","963.9691"
"31.3800","31.3283","964.4727"
"31.4000","31.3495","964.8209"
"31.4200","31.3704","965.3846"
"31.4400","31.3900","966.2688"
"31.4600","31.4096","966.6970"
"31.4800","31.4291","967.2541"
"31.5000","31.4490","967.6834"
"31.5200","31.4696","968.2171"
"31.5400","31.4896","969.1810"
"31.5600","31.5096","969.8942"
"31.5800","31.5294","970.6714"
"31.6000","31.5493","971.2304"
"31.6200","31.5697","971.4090"
"31.6400","31.5891","972.4705"
"31.6600","31.6088","972.9167"
"31.6800","31.6291","973.3348"
"31.7000","31.6490","974.2008"
"31.7200","31.6691","975.1101"
"31.7400","31.6891","975.7156"
"31.7600","31.7091","976.3491"
"31.7800","31.7294","976.7140"
"31.8000","31.7492","977.5902"
"31.8200","31.7690","978.1813"
"31.8400","31.7890","978.6220"
"31.8600","31.8089","979.2643"
"31.8800","31.8296","979.5671"
"31.9000","31.8499","980.2455"
"31.9200","31.8699","980.9954"
"31.9400","31.8894","981.6699"
"31.9600","31.9086","982.1261"
"31.9800","31.9292","982.6057"
"32.0000","31.9504","983.1448"
"32.0200","31.9709","983.9572"
"32.0400","31.9906","984.6530"
"32.0600","32.0095","985.3905"
"32.0800","32.0293","985.8585"
"32.1000","32.0495","986.1987"
"32.1200","32.0691","987.0098"
"32.1400","32.0891","987.8308"
"32.1600","32.1091","988.6251"
"32.1800","32.1295","989.0261"
"32.2000","32.1498","989.6829"
"32.2200","32.1695","990.5336"
"32.2400","32.1898","991.1892"
"32.2600","32.2101","991.4091"
"32.2800","32.2301","992.0610"
"32.3000","32.2500","992.6282"
"32.3200","32.2696","993.4312"
"32.3400","32.2894","993.9002"
"32.3600","32.3092","994.4177"
"32.3800","32.3289","995.2752"
"32.4000","32.3492","995.5234"
"32.4200","32.3690","996.1421"
"32.4400","32.3890","996.8239"
"32.4600","32.4097","997.4794"
"32.4800","32.4301","998.2788"
"32.5000","32.4505","998.6995"
"32.5200","32.4697","999.2726"
"32.5400","32.4888","1000.2345"
"32.5600","32.5089","1000.4927"
"32.5800","32.5290","1001.1591"
"32.6000","32.5493","1001.6713"
"32.6200","32.5694","1002.3426"
"32.6400","32.5889","1003.0299"
"32.6600","32.6089","1003.9265"
"32.6800","32.6291","1004.4957"
"32.7000","32.6497","1005.0623"
"32.7200","32.6701","1005.7268"
"32.7400","32.6894","1006.2256"
"32.7600","32.7090","1006.9181"
"32.7800","32.7288","1007.4388"
