Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(mN)
"32.5600","32.5085","1000.5480"
"32.5800","32.5287","1000.7706"
"32.6000","32.5490","1001.5796"
"32.6200","32.5690","1002.3177"
"32.6400","32.5884","1003.0497"
"32.6600","32.6085","1003.3460"
"32.6800","32.6288","1004.0314"
"32.7000","32.6493","1004.9008"
"32.7200","32.6695","1005.4678"
"32.7400","32.6889","1006.3429"
"32.7600","32.7085","1006.7502"
"32.7800","32.7285","1007.1628"
"32.8000","32.7489","1007.6870"
"32.8200","32.7696","1008.4605"
"32.8400","32.7894","1009.3431"
"32.8600","32.8096","1010.0418"
"32.8800","32.8299","1010.6711"
"32.9000","32.8492","1011.1185"
"32.9200","32.8686","1011.5509"
"32.9400","32.8884","1012.3371"
"32.9600","32.9090","1012.8279"
"32.9800","32.9297","1013.4521"
"33.0000","32.9495","1014.4075"
"33.0200","32.9694","1014.7511"
"33.0400","32.9886","1015.2193"
"33.0600","33.0077","1016.2059"
"33.0800","33.0287","1016.6147"
"33.1000","33.0496","1017.1074"
"33.1200","33.0697","1017.3889"
"33.1400","33.0887","1018.0054"
"33.1600","33.1077","1018.9263"
"33.1800","33.1282","1019.5003"
"33.2000","33.1489","1020.2730"
"33.2200","33.1693","1020.9392"
"33.2400","33.1893","1021.3147"
"33.2600","33.2084","1022.3228"
"33.2800","33.2283","1022.9466"
"33.3000","33.2489","1023.2755"
"33.3200","33.2692","1024.1007"
"33.3400","33.2892","1024.3741"
"33.3600","33.3085","1025.0452"
"33.3800","33.3282","1025.9157"
"33.4000","33.3487","1026.2860"
"33.4200","33.3692","1026.9054"
"33.4400","33.3896","1027.6179"
"33.4600","33.4095","1028.4388"
"33.4800","33.4295","1029.3753"
"33.5000","33.4499","1029.4864"
"33.5200","33.4701","1029.9808"
"33.5400","33.4898","1030.5049"
"33.5600","33.5089","1031.4369"
"33.5800","33.5283","1032.1094"
"33.6000","33.5488","1032.7005"
"33.6200","33.5690","1033.1389"
"33.6400","33.5891","1034.0090"
"33.6600","33.6086","1034.4332"
"33.6800","33.6275","1035.3479"
"33.7000","33.6478","1035.7535"
"33.7200","33.6691","1036.2169"
"33.7400","33.6896","1037.1554"
"33.7600","33.7093","1037.7853"
"33.7800","33.7287","1038.2999"
"33.8000","33.7488","1038.7678"
"33.8200","33.7686","1039.4505"
"33.8400","33.7879","1040.0635"
"33.8600","33.8080","1040.4047"
"33.8800","33.8282","1041.1268"
"33.9000","33.8487","1041.8993"
"33.9200","33.8696","1042.2385"
"33.9400","33.8896","1043.0918"
"33.9600","33.9089","1043.6845"
"33.9800","33.9280","1044.7670"
"34.0000","33.9482","1044.9846"
"34.0200","33.9689","1045.1944"
"34.0400","33.9884","1045.7811"
"34.0600","34.0078","1046.5034"
"34.0780","34.0258","1047.3062"

