host_timestamp_s,monotonic_s,fields_json
1784159179.984559,69059.125000,"{""t_ms"":1797174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1862619626,""m4_us"":1861974624,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3358,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159181.015922,69060.156000,"{""t_ms"":1798174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1863655803,""m4_us"":1863011111,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3334,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159182.055670,69061.203000,"{""t_ms"":1799174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1864692320,""m4_us"":1864047623,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3272,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159183.092725,69062.234000,"{""t_ms"":1800174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1865728765,""m4_us"":1865084084,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3194,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159184.123708,69063.265000,"{""t_ms"":1801174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1866765266,""m4_us"":1866120599,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3098,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159185.162502,69064.312000,"{""t_ms"":1802174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1867801961,""m4_us"":1867157104,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3285,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159186.196460,69065.343000,"{""t_ms"":1803174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1868838435,""m4_us"":1868193648,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3416,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159187.233187,69066.375000,"{""t_ms"":1804174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1869874844,""m4_us"":1869230180,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3192,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159188.269168,69067.421000,"{""t_ms"":1805174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1870911433,""m4_us"":1870266724,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3112,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159189.305518,69068.453000,"{""t_ms"":1806174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1871947961,""m4_us"":1871303287,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3151,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159190.342449,69069.484000,"{""t_ms"":1807174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1872984477,""m4_us"":1872339815,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3075,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159191.385003,69070.531000,"{""t_ms"":1808174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1874021076,""m4_us"":1873376343,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3328,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159192.419209,69071.562000,"{""t_ms"":1809174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1875057831,""m4_us"":1874412839,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3137,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159193.454568,69072.609000,"{""t_ms"":1810174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1876094196,""m4_us"":1875449370,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3409,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159194.488666,69073.640000,"{""t_ms"":1811174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1877130741,""m4_us"":1876485920,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3302,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159195.525845,69074.671000,"{""t_ms"":1812174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1878167115,""m4_us"":1877522471,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3236,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159196.563442,69075.703000,"{""t_ms"":1813174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1879203724,""m4_us"":1878559047,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3076,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159197.598279,69076.750000,"{""t_ms"":1814174,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1880240322,""m4_us"":1879595629,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3094,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159198.638547,69077.781000,"{""t_ms"":1815174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1881276992,""m4_us"":1880632173,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3192,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
1784159199.670849,69078.812000,"{""t_ms"":1816174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1882313435,""m4_us"":1881668749,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3163,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
