t_s,v_trig,v_dac,v_out
0.4972,-1,-0.88,0.96
0.4973,-1,-0.88,0.96
0.4974,-1,-0.96,0.84
0.4975,-1,-0.88,0.96
0.4976,-1,-0.88,0.96
0.4977,-1,-0.96,0.72
0.4978,-1,-0.88,0.96
0.4979,-1,-0.88,0.96
0.498,-1,-0.88,0.84
0.4981,-1,-0.88,0.84
0.4982,-1,-0.8,1.08
0.4983,-1,-0.88,0.96
0.4984,-1,-0.96,0.84
0.4985,-1,-0.88,0.84
0.4986,-1,-0.88,0.96
0.4987,-1,-0.8,1.08
0.4988,-1,-0.88,0.96
0.4989,-1,-0.88,0.96
0.499,-1,-0.96,0.72
0.4991,-1,-1.04,0.72
0.4992,-1,-0.88,0.84
0.4993,-1,-0.88,0.84
0.4994,-1,-0.88,0.96
0.4995,-1,-0.88,0.84
0.4996,-1,-0.88,0.84
0.4997,-1,-0.88,0.84
0.4998,-1,-0.96,0.72
0.4999,-1,-0.88,0.96
0.5,-1,-0.88,0.96
0.5001,2.72,-0.88,0.96
0.5002,2.72,-0.88,0.96
0.5003,2.72,-0.96,0.84
0.5004,2.72,1.52,0.96
0.5005,2.72,1.52,1.44
0.5006,2.72,1.52,1.8
0.5007,2.72,1.52,2.16
0.5008,2.72,1.52,2.4
0.5009,2.72,1.52,2.64
0.501,2.72,1.52,2.88
0.5011,2.72,1.52,3.12
0.5012,2.72,1.44,3.24
0.5013,2.72,1.52,3.48
0.5014,2.72,1.52,3.6
0.5015,2.72,1.6,3.84
0.5016,2.72,1.52,3.84
0.5017,2.72,1.52,3.84
0.5018,2.72,1.44,3.84
0.5019,2.72,1.52,3.96
0.502,2.72,1.52,4.08
0.5021,2.72,1.52,4.08
0.5022,2.72,1.52,4.2
0.5023,2.72,1.52,4.2
0.5024,2.72,1.36,4.08
0.5025,2.72,1.44,4.2
0.5026,2.72,1.52,4.32
0.5027,2.72,1.6,4.44
0.5028,2.76,1.52,4.32
0.5029,2.72,1.52,4.32
0.503,2.72,1.52,4.32
0.5031,2.76,1.44,4.2
0.5032,2.72,1.52,4.44
0.5033,2.72,1.52,4.44
0.5034,2.72,1.52,4.44
0.5035,2.72,1.52,4.44
0.5036,2.72,1.52,4.44
0.5037,2.72,1.6,4.56
0.5038,2.72,1.44,4.44
0.5039,2.72,1.52,4.44
0.504,2.72,1.52,4.44
0.5041,2.72,1.52,4.56
0.5042,2.72,1.52,4.44
0.5043,2.72,1.52,4.44
0.5044,2.72,1.52,4.56
0.5045,2.68,1.44,4.44
0.5046,2.72,1.52,4.56
0.5047,2.72,1.44,4.44
0.5048,2.72,1.6,4.56
0.5049,2.72,1.52,4.56
0.505,2.72,1.52,4.56
0.5051,2.72,1.52,4.56
0.5052,2.72,1.52,4.56
0.5053,2.72,1.52,4.56
0.5054,2.72,1.52,4.56
0.5055,2.72,1.52,4.56
0.5056,2.72,1.52,4.56
0.5057,2.72,1.52,4.56
0.5058,2.72,1.44,4.56
0.5059,2.72,1.52,4.56
0.506,2.72,1.52,4.56
0.5061,2.72,1.44,4.44
0.5062,2.72,1.52,4.56
0.5063,2.72,1.52,4.56
0.5064,2.72,1.44,4.44
0.5065,2.72,1.52,4.56
0.5066,2.72,1.52,4.56
0.5067,2.72,1.52,4.56
0.5068,2.72,1.44,4.44
0.5069,2.72,1.52,4.56
0.507,2.72,1.52,4.56
0.5071,2.72,1.44,4.44
0.5072,2.72,1.52,4.56
0.5073,2.72,1.52,4.56
0.5074,2.72,1.52,4.56
0.5075,2.72,1.52,4.56
0.5076,2.72,1.52,4.56
0.5077,2.72,1.52,4.44
0.5078,2.72,1.44,4.44
0.5079,2.72,1.52,4.56
0.508,2.72,1.52,4.44
0.5081,2.72,1.6,4.56
0.5082,2.72,1.44,4.56
0.5083,2.72,1.52,4.56
0.5084,2.72,1.52,4.56
0.5085,2.72,1.52,4.56
0.5086,2.72,1.6,4.68
0.5087,2.72,1.6,4.68
0.5088,2.72,1.52,4.56
0.5089,2.72,1.44,4.44
0.509,2.72,1.52,4.56
0.5091,2.72,1.52,4.56
0.5092,2.72,1.52,4.56
0.5093,2.72,1.52,4.56
0.5094,2.72,1.52,4.56
0.5095,2.72,1.52,4.56
0.5096,2.72,1.52,4.56
0.5097,2.72,1.44,4.44
0.5098,2.72,1.52,4.56
0.5099,2.72,1.52,4.56
0.51,2.72,1.52,4.56
0.5101,2.72,1.52,4.56
0.5102,2.72,1.52,4.56
0.5103,2.72,1.52,4.56
0.5104,2.72,1.44,4.44
0.5105,2.72,1.52,4.56
0.5106,2.72,1.52,4.56
0.5107,2.72,1.52,4.56
0.5108,2.72,1.52,4.44
0.5109,2.72,1.52,4.56
0.511,2.72,1.44,4.44
0.5111,2.72,1.36,4.32
0.5112,2.72,1.52,4.56
0.5113,2.72,1.52,4.56
0.5114,2.72,1.52,4.56
0.5115,2.72,1.44,4.56
0.5116,2.72,1.52,4.56
0.5117,2.72,1.52,4.56
0.5118,2.72,1.36,4.32
0.5119,2.72,1.52,4.56
0.512,2.68,1.52,4.56
0.5121,2.72,1.6,4.56
0.5122,2.72,1.44,4.56
0.5123,2.72,1.44,4.56
0.5124,2.72,1.44,4.44
0.5125,2.72,1.52,4.56
0.5126,2.72,1.52,4.56
0.5127,2.72,1.52,4.56
0.5128,2.72,1.52,4.56
0.5129,2.72,1.52,4.56
0.513,2.72,1.52,4.56
0.5131,2.72,1.44,4.44
0.5132,2.72,1.52,4.56
0.5133,2.72,1.52,4.68
0.5134,2.72,1.52,4.56
0.5135,2.72,1.52,4.68
0.5136,2.72,1.52,4.56
0.5137,2.72,1.44,4.44
0.5138,2.72,1.44,4.32
0.5139,2.72,1.52,4.56
0.514,2.72,1.6,4.68
0.5141,2.72,1.52,4.56
0.5142,2.72,1.52,4.56
0.5143,2.72,1.52,4.56
0.5144,2.72,1.44,4.44
0.5145,2.72,1.44,4.44
0.5146,2.72,1.52,4.44
0.5147,2.72,1.52,4.68
0.5148,2.72,1.52,4.56
0.5149,2.72,1.52,4.56
0.515,2.72,1.52,4.56
0.5151,2.72,1.44,4.44
0.5152,2.72,1.52,4.56
0.5153,2.72,1.52,4.56
0.5154,2.72,1.52,4.56
0.5155,2.72,1.52,4.56
0.5156,2.72,1.52,4.56
0.5157,2.72,1.52,4.56
0.5158,2.72,1.36,4.32
0.5159,2.72,1.52,4.56
0.516,2.72,1.52,4.44
0.5161,2.72,1.52,4.56
0.5162,2.72,1.52,4.56
0.5163,2.72,1.6,4.68
0.5164,2.72,1.52,4.56
0.5165,2.72,1.44,4.44
0.5166,2.72,1.52,4.56
0.5167,2.72,1.44,4.44
0.5168,2.68,1.52,4.56
0.5169,2.72,1.52,4.56
0.517,2.72,1.52,4.56
0.5171,2.72,1.44,4.56
0.5172,2.72,1.44,4.44
0.5173,2.72,1.52,4.56
0.5174,2.72,1.52,4.44
0.5175,2.72,1.52,4.56
0.5176,2.72,1.52,4.56
0.5177,2.72,1.52,4.56
0.5178,2.72,1.52,4.44
0.5179,2.72,1.52,4.56
0.518,2.72,1.52,4.56
0.5181,2.72,1.52,4.56
0.5182,2.72,1.52,4.56
0.5183,2.72,1.52,4.56
0.5184,2.72,1.52,4.56
0.5185,2.72,1.52,4.56
0.5186,2.72,1.52,4.44
0.5187,2.72,1.52,4.56
0.5188,2.72,1.44,4.56
0.5189,2.72,1.52,4.56
0.519,2.72,1.52,4.56
0.5191,2.72,1.44,4.44
0.5192,2.72,1.52,4.56
0.5193,2.72,1.52,4.56
0.5194,2.72,1.52,4.56
0.5195,2.72,1.52,4.56
0.5196,2.72,1.52,4.56
0.5197,2.72,1.52,4.56
0.5198,2.72,1.36,4.32
0.5199,2.72,1.52,4.56
0.52,2.72,1.52,4.44
0.5201,2.72,1.52,4.56
0.5202,2.72,1.52,4.56
0.5203,2.72,1.52,4.44
0.5204,2.72,1.52,4.56
0.5205,2.72,1.44,4.44
0.5206,2.72,1.52,4.56
0.5207,2.72,1.44,4.44
0.5208,2.72,1.52,4.56
0.5209,2.72,1.44,4.44
0.521,2.72,1.44,4.44
0.5211,2.72,1.52,4.56
0.5212,2.72,1.52,4.56
0.5213,2.72,1.52,4.68
0.5214,2.72,1.44,4.56
0.5215,2.72,1.52,4.44
0.5216,2.72,1.52,4.56
0.5217,2.72,1.52,4.44
0.5218,2.72,1.52,4.56
0.5219,2.72,1.52,4.56
0.522,2.72,1.52,4.56
0.5221,2.72,1.44,4.56
0.5222,2.68,1.52,4.56
0.5223,2.72,1.52,4.56
0.5224,2.72,1.52,4.44
0.5225,2.72,1.52,4.56
0.5226,2.72,1.52,4.56
0.5227,2.72,1.52,4.56
0.5228,2.72,1.44,4.56
0.5229,2.72,1.52,4.56
0.523,2.72,1.52,4.56
0.5231,2.72,1.52,4.44
0.5232,2.72,1.52,4.56
0.5233,2.72,1.52,4.56
0.5234,2.72,1.52,4.68
0.5235,2.72,1.44,4.56
0.5236,2.68,1.52,4.44
0.5237,2.72,1.44,4.44
0.5238,2.72,1.44,4.44
0.5239,2.72,1.52,4.56
0.524,2.72,1.52,4.56
0.5241,2.72,1.6,4.56
0.5242,2.72,1.52,4.56
0.5243,2.72,1.44,4.56
0.5244,2.72,1.44,4.44
0.5245,2.72,1.44,4.44
0.5246,2.72,1.6,4.68
0.5247,2.72,1.52,4.56
0.5248,2.68,1.52,4.56
0.5249,2.72,1.52,4.56
0.525,2.72,1.52,4.56
0.5251,2.72,1.52,4.56
0.5252,2.72,1.52,4.44
0.5253,2.72,1.6,4.56
0.5254,2.72,1.52,4.56
0.5255,2.72,1.52,4.56
0.5256,2.72,1.44,4.56
0.5257,2.72,1.52,4.56
0.5258,2.72,1.44,4.44
0.5259,2.72,1.52,4.56
0.526,2.72,1.6,4.68
0.5261,2.72,1.52,4.56
0.5262,2.72,1.6,4.56
0.5263,2.72,1.52,4.56
0.5264,2.72,1.44,4.44
0.5265,2.72,1.44,4.44
0.5266,2.72,1.44,4.56
0.5267,2.72,1.52,4.68
0.5268,2.72,1.52,4.56
0.5269,2.72,1.52,4.56
0.527,2.72,1.52,4.56
0.5271,2.72,1.44,4.44
0.5272,2.72,1.44,4.56
0.5273,2.72,1.52,4.56
0.5274,2.72,1.52,4.56
0.5275,2.72,1.52,4.44
0.5276,2.72,1.52,4.56
0.5277,2.72,1.44,4.44
0.5278,2.72,1.44,4.44
0.5279,2.72,1.52,4.56
0.528,2.72,1.52,4.56
0.5281,2.72,1.52,4.56
0.5282,2.72,1.52,4.56
0.5283,2.72,1.52,4.68
0.5284,2.72,1.44,4.56
0.5285,2.72,1.44,4.44
0.5286,2.72,1.52,4.56
0.5287,2.72,1.52,4.44
0.5288,2.72,1.52,4.56
0.5289,2.72,1.52,4.56
0.529,2.72,1.52,4.56
0.5291,2.72,1.52,4.44
0.5292,2.72,1.44,4.44
0.5293,2.72,1.52,4.56
0.5294,2.72,1.52,4.56
0.5295,2.72,1.52,4.56
0.5296,2.72,1.52,4.56
0.5297,2.72,1.44,4.44
0.5298,2.72,1.52,4.56
0.5299,2.72,1.6,4.56
0.53,2.72,1.52,4.56
0.5301,2.72,1.52,4.56
0.5302,2.72,1.52,4.56
0.5303,2.72,1.52,4.56
0.5304,2.72,1.44,4.56
0.5305,2.72,1.52,4.56
0.5306,2.72,1.52,4.56
0.5307,2.72,1.44,4.56
0.5308,2.72,1.52,4.56
0.5309,2.72,1.6,4.68
0.531,2.72,1.52,4.56
0.5311,2.72,1.52,4.56
0.5312,2.72,1.52,4.56
0.5313,2.72,1.52,4.56
0.5314,2.72,1.52,4.56
0.5315,2.72,1.52,4.44
0.5316,2.72,1.6,4.56
0.5317,2.72,1.52,4.44
0.5318,2.72,1.44,4.44
0.5319,2.72,1.52,4.56
0.532,2.72,1.44,4.44
0.5321,2.72,1.52,4.56
0.5322,2.72,1.52,4.56
0.5323,2.72,1.52,4.56
0.5324,2.72,1.44,4.44
0.5325,2.72,1.44,4.32
0.5326,2.72,1.52,4.56
0.5327,2.72,1.52,4.44
0.5328,2.72,1.52,4.56
0.5329,2.72,1.52,4.56
0.533,2.72,1.52,4.56
0.5331,2.72,1.52,4.56
0.5332,2.72,1.44,4.56
0.5333,2.72,1.52,4.56
0.5334,2.72,1.44,4.44
0.5335,2.72,1.52,4.56
0.5336,2.72,1.6,4.56
0.5337,2.72,1.52,4.56
0.5338,2.72,1.52,4.56
0.5339,2.72,1.52,4.56
0.534,2.72,1.52,4.56
0.5341,2.72,1.44,4.44
0.5342,2.72,1.52,4.56
0.5343,2.72,1.52,4.56
0.5344,2.72,1.52,4.56
0.5345,2.72,1.44,4.44
0.5346,2.72,1.44,4.44
0.5347,2.72,1.52,4.56
0.5348,2.72,1.52,4.56
0.5349,2.72,1.52,4.56
0.535,2.72,1.44,4.44
0.5351,2.72,1.52,4.56
0.5352,2.72,1.52,4.56
0.5353,2.72,1.52,4.56
0.5354,2.72,1.52,4.56
0.5355,2.72,1.52,4.56
0.5356,2.72,1.52,4.56
0.5357,2.72,1.44,4.44
0.5358,2.72,1.44,4.44
0.5359,2.72,1.6,4.68
0.536,2.72,1.52,4.56
0.5361,2.72,1.52,4.56
0.5362,2.72,1.52,4.56
0.5363,2.72,1.44,4.56
0.5364,2.72,1.44,4.44
0.5365,2.72,1.44,4.32
0.5366,2.72,1.6,4.56
0.5367,2.72,1.52,4.56
0.5368,2.72,1.52,4.56
0.5369,2.72,1.52,4.44
0.537,2.72,1.52,4.56
0.5371,2.72,1.52,4.56
0.5372,2.72,1.44,4.44
0.5373,2.72,1.52,4.56
0.5374,2.72,1.52,4.56
0.5375,2.72,1.52,4.56
0.5376,2.72,1.52,4.44
0.5377,2.72,1.52,4.56
0.5378,2.72,1.52,4.44
0.5379,2.72,1.52,4.56
0.538,2.72,1.52,4.44
0.5381,2.72,1.52,4.56
0.5382,2.72,1.52,4.56
0.5383,2.72,1.44,4.44
0.5384,2.72,1.44,4.44
0.5385,2.72,1.44,4.44
0.5386,2.72,1.52,4.56
0.5387,2.72,1.52,4.56
0.5388,2.72,1.52,4.56
0.5389,2.72,1.6,4.68
0.539,2.72,1.52,4.44
0.5391,2.72,1.44,4.44
0.5392,2.72,1.52,4.56
0.5393,2.72,1.52,4.56
0.5394,2.72,1.44,4.56
0.5395,2.72,1.52,4.56
0.5396,2.72,1.52,4.56
0.5397,2.72,1.52,4.56
0.5398,2.72,1.44,4.56
0.5399,2.72,1.52,4.56
0.54,2.72,1.44,4.44
0.5401,2.72,1.52,4.56
0.5402,2.72,1.52,4.56
0.5403,2.72,1.52,4.56
0.5404,2.72,1.44,4.56
0.5405,2.72,1.36,4.32
0.5406,2.72,1.52,4.56
0.5407,2.72,1.52,4.56
0.5408,2.72,1.6,4.56
0.5409,2.72,1.52,4.56
0.541,2.72,1.52,4.56
0.5411,2.72,1.44,4.44
0.5412,2.72,1.44,4.44
0.5413,2.72,1.52,4.56
0.5414,2.72,1.52,4.56
0.5415,2.72,1.52,4.56
0.5416,2.72,1.52,4.56
0.5417,2.72,1.52,4.56
0.5418,2.72,1.44,4.56
0.5419,2.72,1.52,4.56
0.542,2.72,1.52,4.68
0.5421,2.72,1.6,4.56
0.5422,2.72,1.52,4.56
0.5423,2.72,1.52,4.56
0.5424,2.72,1.44,4.44
0.5425,2.72,1.52,4.56
0.5426,2.72,1.52,4.56
0.5427,2.72,1.52,4.56
0.5428,2.72,1.52,4.56
0.5429,2.72,1.52,4.56
0.543,2.72,1.52,4.56
0.5431,2.72,1.52,4.44
0.5432,2.72,1.44,4.44
0.5433,2.68,1.44,4.44
0.5434,2.72,1.52,4.56
0.5435,2.72,1.52,4.56
0.5436,2.72,1.52,4.56
0.5437,2.72,1.44,4.56
0.5438,2.72,1.44,4.44
0.5439,2.72,1.52,4.56
0.544,2.72,1.52,4.44
0.5441,2.72,1.52,4.56
0.5442,2.72,1.6,4.56
0.5443,2.72,1.52,4.56
0.5444,2.72,1.52,4.56
0.5445,2.72,1.36,4.32
0.5446,2.72,1.52,4.68
0.5447,2.72,1.52,4.56
0.5448,2.72,1.52,4.56
0.5449,2.72,1.52,4.56
0.545,2.72,1.52,4.56
0.5451,2.72,1.44,4.56
0.5452,2.72,1.44,4.44
0.5453,2.72,1.52,4.56
0.5454,2.72,1.52,4.56
0.5455,2.68,1.44,4.56
0.5456,2.72,1.52,4.44
0.5457,2.72,1.52,4.56
0.5458,2.72,1.52,4.56
0.5459,2.72,1.52,4.56
0.546,2.72,1.52,4.56
0.5461,2.72,1.52,4.44
0.5462,2.68,1.52,4.56
0.5463,2.72,1.44,4.44
0.5464,2.72,1.52,4.56
0.5465,2.72,1.6,4.68
0.5466,2.72,1.52,4.56
0.5467,2.72,1.44,4.56
0.5468,2.72,1.44,4.56
0.5469,2.68,1.52,4.56
0.547,2.72,1.52,4.56
0.5471,2.72,1.44,4.44
0.5472,2.72,1.52,4.56
0.5473,2.72,1.44,4.56
0.5474,2.72,1.52,4.56
0.5475,2.72,1.52,4.56
0.5476,2.72,1.52,4.56
0.5477,2.72,1.52,4.44
0.5478,2.68,1.44,4.44
0.5479,2.72,1.52,4.56
0.548,2.72,1.52,4.56
0.5481,2.72,1.52,4.56
0.5482,2.72,1.44,4.44
0.5483,2.72,1.44,4.56
0.5484,2.72,1.44,4.44
0.5485,2.68,1.36,4.44
0.5486,2.72,1.52,4.56
0.5487,2.72,1.52,4.56
0.5488,2.72,1.52,4.56
0.5489,2.72,1.52,4.56
0.549,2.72,1.52,4.56
0.5491,2.72,1.52,4.56
0.5492,2.72,1.44,4.44
0.5493,2.72,1.52,4.56
0.5494,2.72,1.52,4.56
0.5495,2.72,1.52,4.56
0.5496,2.72,1.52,4.56
0.5497,2.72,1.52,4.44
0.5498,2.72,1.52,4.56
0.5499,2.72,1.44,4.44
0.55,2.72,1.44,4.44
0.5501,2.72,1.52,4.56
0.5502,2.72,1.52,4.56
0.5503,2.72,1.52,4.56
0.5504,2.72,1.52,4.56
0.5505,2.72,1.52,4.56
0.5506,2.72,1.52,4.56
0.5507,2.72,1.6,4.68
0.5508,2.72,1.6,4.68
0.5509,2.72,1.52,4.56
0.551,2.72,1.52,4.56
0.5511,2.68,1.44,4.44
0.5512,2.72,1.44,4.56
0.5513,2.72,1.52,4.56
0.5514,2.72,1.52,4.56
0.5515,2.72,1.52,4.56
0.5516,2.72,1.52,4.56
0.5517,2.72,1.44,4.44
0.5518,2.72,1.44,4.44
0.5519,2.72,1.52,4.56
0.552,2.72,1.52,4.56
0.5521,2.68,1.52,4.44
0.5522,2.72,1.44,4.44
0.5523,2.72,1.52,4.56
0.5524,2.72,1.44,4.44
0.5525,2.72,1.36,4.32
0.5526,2.72,1.52,4.56
0.5527,2.72,1.52,4.68
0.5528,2.72,1.52,4.56
0.5529,2.72,1.52,4.56
0.553,2.72,1.52,4.56
0.5531,2.72,1.44,4.56
0.5532,2.68,1.36,4.32
0.5533,2.72,1.52,4.56
0.5534,2.72,1.6,4.56
0.5535,2.72,1.52,4.56
0.5536,2.72,1.44,4.56
0.5537,2.72,1.44,4.56
0.5538,2.72,1.44,4.56
0.5539,2.72,1.44,4.44
0.554,2.72,1.52,4.56
0.5541,2.72,1.52,4.56
0.5542,2.72,1.52,4.56
0.5543,2.72,1.52,4.56
0.5544,2.72,1.44,4.44
0.5545,2.72,1.52,4.56
0.5546,2.72,1.52,4.44
0.5547,2.72,1.52,4.56
0.5548,2.72,1.52,4.44
0.5549,2.72,1.6,4.56
0.555,2.72,1.52,4.44
0.5551,2.72,1.52,4.44
0.5552,2.72,1.52,4.44
0.5553,2.72,1.44,4.44
0.5554,2.72,1.52,4.56
0.5555,2.72,1.52,4.56
0.5556,2.72,1.6,4.56
0.5557,2.72,1.6,4.56
0.5558,2.72,1.44,4.56
0.5559,2.72,1.44,4.56
0.556,2.72,1.44,4.56
0.5561,2.72,1.52,4.44
0.5562,2.72,1.52,4.56
0.5563,2.72,1.6,4.56
0.5564,2.72,1.6,4.56
0.5565,2.72,1.36,4.44
0.5566,2.72,1.52,4.44
0.5567,2.72,1.52,4.56
0.5568,2.72,1.6,4.56
0.5569,2.72,1.52,4.56
0.557,2.72,1.52,4.56
0.5571,2.72,1.52,4.56
0.5572,2.72,1.36,4.32
0.5573,2.72,1.52,4.56
0.5574,2.72,1.52,4.56
0.5575,2.72,1.52,4.56
0.5576,2.72,1.52,4.56
0.5577,2.72,1.52,4.56
0.5578,2.72,1.52,4.56
0.5579,2.72,1.44,4.56
0.558,2.72,1.44,4.56
0.5581,2.72,1.44,4.44
0.5582,2.72,1.52,4.56
0.5583,2.72,1.44,4.44
0.5584,2.72,1.52,4.44
0.5585,2.72,1.44,4.56
0.5586,2.72,1.52,4.44
0.5587,2.72,1.52,4.56
0.5588,2.72,1.44,4.44
0.5589,2.72,1.52,4.56
0.559,2.72,1.52,4.56
0.5591,2.72,1.52,4.44
0.5592,2.72,1.52,4.44
0.5593,2.72,1.52,4.56
0.5594,2.72,1.6,4.56
0.5595,2.72,1.44,4.44
0.5596,2.72,1.6,4.56
0.5597,2.72,1.52,4.56
0.5598,2.72,1.44,4.44
0.5599,2.72,1.52,4.44
0.56,2.72,1.52,4.44
0.5601,2.72,1.52,4.56
0.5602,2.72,1.44,4.44
0.5603,2.72,1.52,4.44
0.5604,2.72,1.52,4.56
0.5605,2.72,1.44,4.44
0.5606,2.72,1.52,4.56
0.5607,2.72,1.52,4.56
0.5608,2.72,1.52,4.56
0.5609,2.72,1.44,4.44
0.561,2.72,1.44,4.44
0.5611,2.72,1.52,4.56
0.5612,2.72,1.44,4.44
0.5613,2.72,1.52,4.56
0.5614,2.72,1.52,4.56
0.5615,2.72,1.52,4.56
0.5616,2.72,1.52,4.44
0.5617,2.72,1.6,4.56
0.5618,2.72,1.6,4.56
0.5619,2.72,1.44,4.56
0.562,2.72,1.52,4.56
0.5621,2.72,1.44,4.44
0.5622,2.72,1.52,4.56
0.5623,2.72,1.52,4.56
0.5624,2.72,1.44,4.56
0.5625,2.72,1.44,4.56
0.5626,2.72,1.52,4.44
0.5627,2.72,1.6,4.56
0.5628,2.72,1.52,4.56
0.5629,2.72,1.52,4.44
0.563,2.68,1.44,4.44
0.5631,2.72,1.44,4.44
0.5632,2.72,1.52,4.56
0.5633,2.72,1.52,4.56
0.5634,2.72,1.52,4.56
0.5635,2.72,1.44,4.44
0.5636,2.72,1.44,4.44
0.5637,2.68,1.44,4.56
0.5638,2.72,1.44,4.44
0.5639,2.72,1.52,4.56
0.564,2.72,1.6,4.56
0.5641,2.72,1.52,4.56
0.5642,2.72,1.52,4.44
0.5643,2.72,1.52,4.56
0.5644,2.72,1.52,4.44
0.5645,2.72,1.44,4.44
0.5646,2.72,1.52,4.56
0.5647,2.72,1.52,4.56
0.5648,2.72,1.6,4.56
0.5649,2.72,1.44,4.56
0.565,2.72,1.52,4.56
0.5651,2.72,1.52,4.56
0.5652,2.72,1.36,4.32
0.5653,2.72,1.52,4.56
0.5654,2.72,1.52,4.56
0.5655,2.72,1.52,4.56
0.5656,2.72,1.52,4.56
0.5657,2.72,1.52,4.56
0.5658,2.68,1.44,4.44
0.5659,2.72,1.36,4.32
0.566,2.72,1.52,4.44
0.5661,2.72,1.52,4.56
0.5662,2.72,1.6,4.56
0.5663,2.72,1.52,4.56
0.5664,2.72,1.44,4.44
0.5665,2.72,1.52,4.56
0.5666,2.72,1.44,4.56
0.5667,2.72,1.52,4.56
0.5668,2.72,1.52,4.44
0.5669,2.72,1.52,4.56
0.567,2.72,1.52,4.56
0.5671,2.72,1.44,4.44
0.5672,2.72,1.52,4.56
0.5673,2.72,1.44,4.56
0.5674,2.72,1.52,4.56
0.5675,2.72,1.52,4.56
0.5676,2.72,1.6,4.56
0.5677,2.72,1.52,4.56
0.5678,2.72,1.44,4.44
0.5679,2.68,1.52,4.44
0.568,2.72,1.44,4.56
0.5681,2.72,1.52,4.56
0.5682,2.72,1.52,4.56
0.5683,2.72,1.52,4.56
0.5684,2.72,1.52,4.56
0.5685,2.72,1.44,4.56
0.5686,2.72,1.44,4.44
0.5687,2.72,1.52,4.56
0.5688,2.72,1.52,4.56
0.5689,2.72,1.44,4.56
0.569,2.72,1.44,4.56
0.5691,2.72,1.52,4.44
0.5692,2.72,1.36,4.44
0.5693,2.72,1.6,4.68
0.5694,2.72,1.52,4.56
0.5695,2.72,1.52,4.56
0.5696,2.72,1.52,4.56
0.5697,2.68,1.44,4.56
0.5698,2.72,1.52,4.44
0.5699,2.72,1.44,4.44
0.57,2.72,1.52,4.56
0.5701,2.72,1.44,4.32
0.5702,2.72,1.52,4.56
0.5703,2.72,1.52,4.56
0.5704,2.72,1.52,4.56
0.5705,2.72,1.52,4.56
0.5706,2.72,1.52,4.56
0.5707,2.72,1.52,4.56
0.5708,2.72,1.52,4.56
0.5709,2.72,1.52,4.56
0.571,2.72,1.52,4.56
0.5711,2.72,1.52,4.56
0.5712,2.72,1.52,4.44
0.5713,2.72,1.44,4.56
0.5714,2.72,1.44,4.44
0.5715,2.72,1.52,4.56
0.5716,2.72,1.6,4.68
0.5717,2.72,1.52,4.56
0.5718,2.72,1.44,4.44
0.5719,2.72,1.44,4.56
0.572,2.72,1.52,4.56
0.5721,2.72,1.52,4.56
0.5722,2.72,1.52,4.56
0.5723,2.72,1.52,4.56
0.5724,2.72,1.52,4.56
0.5725,2.72,1.44,4.56
0.5726,2.72,1.52,4.56
0.5727,2.72,1.52,4.56
0.5728,2.72,1.52,4.56
0.5729,2.72,1.44,4.44
0.573,2.72,1.44,4.56
0.5731,2.72,1.52,4.56
0.5732,2.72,1.44,4.44
0.5733,2.68,1.52,4.56
0.5734,2.72,1.44,4.56
0.5735,2.72,1.52,4.56
0.5736,2.72,1.44,4.56
0.5737,2.72,1.52,4.56
0.5738,2.72,1.52,4.56
0.5739,2.72,1.52,4.56
0.574,2.72,1.52,4.56
0.5741,2.72,1.44,4.56
0.5742,2.72,1.52,4.56
0.5743,2.72,1.52,4.56
0.5744,2.72,1.52,4.56
0.5745,2.72,1.52,4.56
0.5746,2.72,1.52,4.44
0.5747,2.72,1.52,4.56
0.5748,2.72,1.52,4.44
0.5749,2.72,1.6,4.56
0.575,2.72,1.44,4.44
0.5751,2.72,1.44,4.56
0.5752,2.72,1.52,4.56
0.5753,2.72,1.6,4.56
0.5754,2.72,1.52,4.56
0.5755,2.72,1.52,4.56
0.5756,2.68,1.52,4.44
0.5757,2.72,1.44,4.44
0.5758,2.72,1.44,4.44
0.5759,2.72,1.52,4.56
0.576,2.72,1.52,4.56
0.5761,2.68,1.52,4.56
0.5762,2.72,1.52,4.56
0.5763,2.72,1.52,4.56
0.5764,2.72,1.52,4.56
0.5765,2.72,1.44,4.44
0.5766,2.72,1.52,4.56
0.5767,2.72,1.52,4.56
0.5768,2.72,1.52,4.56
0.5769,2.72,1.6,4.56
0.577,2.72,1.52,4.56
0.5771,2.72,1.52,4.68
0.5772,2.72,1.44,4.44
0.5773,2.72,1.52,4.56
0.5774,2.72,1.52,4.44
0.5775,2.72,1.52,4.56
0.5776,2.72,1.52,4.56
0.5777,2.72,1.44,4.44
0.5778,2.72,1.44,4.56
0.5779,2.72,1.44,4.44
0.578,2.72,1.52,4.56
0.5781,2.72,1.52,4.56
0.5782,2.72,1.52,4.56
0.5783,2.72,1.52,4.44
0.5784,2.72,1.52,4.44
0.5785,2.72,1.44,4.44
0.5786,2.72,1.52,4.44
0.5787,2.72,1.52,4.68
0.5788,2.72,1.52,4.56
0.5789,2.72,1.52,4.56
0.579,2.72,1.44,4.44
0.5791,2.72,1.52,4.56
0.5792,2.72,1.6,4.56
0.5793,2.72,1.52,4.44
0.5794,2.72,1.52,4.56
0.5795,2.72,1.52,4.56
0.5796,2.72,1.52,4.56
0.5797,2.68,1.52,4.44
0.5798,2.68,1.44,4.56
