wall_us,step,phase,fw_t_us,src,seq,hw_us,raw_code,voltage_V,stage_mm
308795625000,1,static,34363000,1,,,2129469083,4.95805600,9.999960
308795625000,1,static,34364000,2,,,67990,0.04052500,9.999960
308795625000,1,static,34365000,1,,,2129387209,4.95786600,9.999960
308795625000,1,static,34366000,2,,,68190,0.04064400,9.999960
308795625000,1,static,34367000,1,,,2129571494,4.95829500,9.999960
308795625000,1,static,34368000,2,,,68060,0.04056700,9.999960
308795625000,1,static,34369000,1,,,2129413689,4.95792800,9.999960
308795625000,1,static,34370000,2,,,68930,0.04108500,9.999960
308795625000,1,static,34371000,1,,,2129046295,4.95707200,9.999960
308795625000,1,static,34372000,2,,,69120,0.04119900,9.999960
308795625000,1,static,34373000,1,,,2129046295,4.95707200,9.999960
308795625000,1,static,34374000,2,,,69120,0.04119900,9.999960
308795625000,1,static,34375000,1,,,2129167907,4.95735500,9.999960
308795625000,1,static,34376000,2,,,69760,0.04158000,9.999960
308795625000,1,static,34377000,1,,,2129409010,4.95791700,9.999960
308795640000,1,static,34378000,2,,,69340,0.04133000,9.999960
308795640000,1,static,34379000,1,,,2129360324,4.95780400,9.999960
308795640000,1,static,34380000,2,,,68060,0.04056700,9.999960
308795640000,1,static,34381000,1,,,2129550712,4.95824700,9.999960
308795640000,1,static,34382000,2,,,68910,0.04107400,9.999960
308795640000,1,static,34383000,1,,,2129462636,4.95804200,9.999960
308795640000,1,static,34384000,2,,,68910,0.04107400,9.999960
308795640000,1,static,34385000,1,,,2129462636,4.95804200,9.999960
308795640000,1,static,34386000,2,,,68610,0.04089500,9.999960
308795640000,1,static,34387000,1,,,2129064433,4.95711400,9.999960
308795640000,1,static,34388000,2,,,69030,0.04114500,9.999960
308795640000,1,static,34389000,1,,,2129133893,4.95727600,9.999960
308795640000,1,static,34390000,2,,,68670,0.04093100,9.999960
308795640000,1,static,34391000,1,,,2129433844,4.95797400,9.999960
308795640000,1,static,34392000,2,,,69330,0.04132400,9.999960
308795640000,1,static,34393000,1,,,2129414077,4.95792800,9.999960
308795656000,1,static,34394000,2,,,69330,0.04132400,9.999960
308795656000,1,static,34395000,1,,,2129414077,4.95792800,9.999960
308795656000,1,static,34396000,2,,,68730,0.04096600,9.999960
308795656000,1,static,34397000,1,,,2129608852,4.95838200,9.999960
308795656000,1,static,34398000,2,,,68350,0.04074000,9.999960
308795656000,1,static,34399000,1,,,2129563147,4.95827600,9.999960
308795656000,1,static,34400000,2,,,67310,0.04012000,9.999960
308795656000,1,static,34401000,1,,,2129089792,4.95717300,9.999960
308795656000,1,static,34402000,2,,,68300,0.04071000,9.999960
308795656000,1,static,34403000,1,,,2129103197,4.95720500,9.999960
308795656000,1,static,34404000,2,,,68070,0.04057300,9.999960
308795656000,1,static,34405000,1,,,2129103197,4.95720500,9.999960
308795656000,1,static,34406000,2,,,68070,0.04057300,9.999960
308795656000,1,static,34407000,1,,,2129425724,4.95795500,9.999960
308795656000,1,static,34408000,2,,,69910,0.04167000,9.999960
308795671000,1,static,34409000,1,,,2129341296,4.95775900,9.999960
308795671000,1,static,34410000,2,,,69190,0.04124000,9.999960
308795671000,1,static,34411000,1,,,2129509104,4.95815000,9.999960
308795671000,1,static,34412000,2,,,67990,0.04052500,9.999960
308795671000,1,static,34413000,1,,,2129553508,4.95825300,9.999960
308795671000,1,static,34414000,2,,,67620,0.04030500,9.999960
308795671000,1,static,34415000,1,,,2129553508,4.95825300,9.999960
308795671000,1,static,34416000,2,,,67620,0.04030500,9.999960
308795671000,1,static,34417000,1,,,2129175983,4.95737400,9.999960
308795671000,1,static,34418000,2,,,67990,0.04052500,9.999960
308795671000,1,static,34419000,1,,,2129154001,4.95732300,9.999960
308795671000,1,static,34420000,2,,,68390,0.04076400,9.999960
308795671000,1,static,34421000,1,,,2129527788,4.95819300,9.999960
308795671000,1,static,34422000,2,,,69090,0.04118100,9.999960
308795671000,1,static,34423000,1,,,2129490895,4.95810700,9.999960
308795671000,1,static,34424000,2,,,69720,0.04155600,9.999960
308795687000,1,static,34425000,1,,,2129654334,4.95848800,9.999960
308795687000,1,static,34426000,2,,,69720,0.04155600,9.999960
308795687000,1,static,34427000,1,,,2129654334,4.95848800,9.999960
308795687000,1,static,34428000,2,,,68800,0.04100800,9.999960
308795687000,1,static,34429000,1,,,2129735371,4.95867700,9.999960
308795687000,1,static,34430000,2,,,68210,0.04065600,9.999960
308795687000,1,static,34431000,1,,,2129298828,4.95766000,9.999960
308795687000,1,static,34432000,2,,,67230,0.04007200,9.999960
308795687000,1,static,34433000,1,,,2129192806,4.95741300,9.999960
308795687000,1,static,34434000,2,,,67240,0.04007800,9.999960
308795687000,1,static,34435000,1,,,2129488369,4.95810100,9.999960
308795687000,1,static,34436000,2,,,67240,0.04007800,9.999960
308795687000,1,static,34437000,1,,,2129488369,4.95810100,9.999960
308795687000,1,static,34438000,2,,,68860,0.04104400,9.999960
308795687000,1,static,34439000,1,,,2129358169,4.95779800,9.999960
308795703000,1,static,34440000,2,,,69560,0.04146100,9.999960
308795703000,1,static,34441000,1,,,2129469467,4.95805700,9.999960
308795703000,1,static,34442000,2,,,69080,0.04117500,9.999960
308795703000,1,static,34443000,1,,,2129591653,4.95834200,9.999960
308795703000,1,static,34444000,2,,,68430,0.04078700,9.999960
308795703000,1,static,34445000,1,,,2129169450,4.95735900,9.999960
308795703000,1,static,34446000,2,,,69070,0.04116900,9.999960
308795703000,1,static,34447000,1,,,2129169450,4.95735900,9.999960
308795703000,1,static,34448000,2,,,69070,0.04116900,9.999960
308795703000,1,static,34449000,1,,,2129042279,4.95706300,9.999960
308795703000,1,static,34450000,2,,,67820,0.04042400,9.999960
308795703000,1,static,34451000,1,,,2129387440,4.95786600,9.999960
308795703000,1,static,34452000,2,,,69170,0.04122900,9.999960
308795703000,1,static,34453000,1,,,2129330777,4.95773500,9.999960
308795703000,1,static,34454000,2,,,69320,0.04131800,9.999960
308795703000,1,static,34455000,1,,,2129451651,4.95801600,9.999960
308795718000,1,static,34456000,2,,,69410,0.04137200,9.999960
308795718000,1,static,34457000,1,,,2129451651,4.95801600,9.999960
308795718000,1,static,34458000,2,,,69410,0.04137200,9.999960
308795718000,1,static,34459000,1,,,2129601994,4.95836600,9.999960
308795718000,1,static,34460000,2,,,69590,0.04147900,9.999960
308795718000,1,static,34461000,1,,,2129203845,4.95743900,9.999960
308795718000,1,static,34462000,2,,,68340,0.04073400,9.999960
308795718000,1,static,34463000,1,,,2129030008,4.95703400,9.999960
308795718000,1,static,34464000,2,,,68600,0.04088900,9.999960
308795718000,1,static,34465000,1,,,2129357346,4.95779600,9.999960
308795718000,1,static,34466000,2,,,67850,0.04044200,9.999960
308795718000,1,static,34467000,1,,,2129339412,4.95775500,9.999960
308795718000,1,static,34468000,2,,,67850,0.04044200,9.999960
308795718000,1,static,34469000,1,,,2129339412,4.95775500,9.999960
308795718000,1,static,34470000,2,,,67990,0.04052500,9.999960
308795734000,1,static,34471000,1,,,2129434646,4.95797600,9.999960
308795734000,1,static,34472000,2,,,69670,0.04152700,9.999960
308795734000,1,static,34473000,1,,,2129608887,4.95838200,9.999960
308795734000,1,static,34474000,2,,,69090,0.04118100,9.999960
308795734000,1,static,34475000,1,,,2129240198,4.95752400,9.999960
308795734000,1,static,34476000,2,,,68750,0.04097800,9.999960
308795734000,1,static,34477000,1,,,2129011609,4.95699100,9.999960
308795734000,1,static,34478000,2,,,68700,0.04094800,9.999960
308795734000,1,static,34479000,1,,,2129011609,4.95699100,9.999960
308795734000,1,static,34480000,2,,,68700,0.04094800,9.999960
308795734000,1,static,34481000,1,,,2129252465,4.95755200,9.999960
308795734000,1,static,34482000,2,,,67400,0.04017400,9.999960
308795734000,1,static,34483000,1,,,2129275425,4.95760500,9.999960
308795734000,1,static,34484000,2,,,68050,0.04056100,9.999960
308795734000,1,static,34485000,1,,,2129335952,4.95774700,9.999960
308795734000,1,static,34486000,2,,,69210,0.04125200,9.999960
308795750000,1,static,34487000,1,,,2129523895,4.95818400,9.999960
308795750000,1,static,34488000,2,,,69050,0.04115700,9.999960
308795750000,1,static,34489000,1,,,2129523895,4.95818400,9.999960
308795750000,1,static,34490000,2,,,69050,0.04115700,9.999960
308795750000,1,static,34491000,1,,,2129206055,4.95744400,9.999960
308795750000,1,static,34492000,2,,,69710,0.04155000,9.999960
308795750000,1,static,34493000,1,,,2128943904,4.95683400,9.999960
308795750000,1,static,34494000,2,,,69000,0.04112700,9.999960
308795750000,1,static,34495000,1,,,2129196587,4.95742200,9.999960
308795750000,1,static,34496000,2,,,67740,0.04037600,9.999960
308795750000,1,static,34497000,1,,,2129289443,4.95763800,9.999960
308795750000,1,static,34498000,2,,,68230,0.04066800,9.999960
308795750000,1,static,34499000,1,,,2129321089,4.95771200,9.999960
308795750000,1,static,34500000,2,,,68230,0.04066800,9.999960
308795750000,1,static,34501000,1,,,2129321089,4.95771200,9.999960
308795765000,1,static,34502000,2,,,68140,0.04061500,9.999960
308795765000,1,static,34503000,1,,,2129518859,4.95817200,9.999960
308795765000,1,static,34504000,2,,,69190,0.04124000,9.999960
308795765000,1,static,34505000,1,,,2129250822,4.95754800,9.999960
308795765000,1,static,34506000,2,,,69310,0.04131200,9.999960
308795765000,1,static,34507000,1,,,2128956332,4.95686200,9.999960
308795765000,1,static,34508000,2,,,69310,0.04131200,9.999960
308795765000,1,static,34509000,1,,,2129222306,4.95748200,9.999960
308795765000,1,static,34510000,2,,,69310,0.04131200,9.999960
308795765000,1,static,34511000,1,,,2129222306,4.95748200,9.999960
308795765000,1,static,34512000,2,,,68640,0.04091300,9.999960
308795765000,1,static,34513000,1,,,2129390294,4.95787300,9.999960
308795765000,1,static,34514000,2,,,68330,0.04072800,9.999960
308795765000,1,static,34515000,1,,,2129381291,4.95785200,9.999960
308795765000,1,static,34516000,2,,,68500,0.04082900,9.999960
308795781000,1,static,34517000,1,,,2129581520,4.95831900,9.999960
308795781000,1,static,34518000,2,,,68720,0.04096000,9.999960
308795781000,1,static,34519000,1,,,2129408654,4.95791600,9.999960
308795781000,1,static,34520000,2,,,68740,0.04097200,9.999960
308795781000,1,static,34521000,1,,,2129408654,4.95791600,9.999960
308795781000,1,static,34522000,2,,,68740,0.04097200,9.999960
308795781000,1,static,34523000,1,,,2129114277,4.95723100,9.999960
308795781000,1,static,34524000,2,,,69310,0.04131200,9.999960
308795781000,1,static,34525000,1,,,2129276060,4.95760700,9.999960
308795781000,1,static,34526000,2,,,68920,0.04108000,9.999960
308795781000,1,static,34527000,1,,,2129485282,4.95809500,9.999960
308795781000,1,static,34528000,2,,,68120,0.04060300,9.999960
308795781000,1,static,34529000,1,,,2129452117,4.95801700,9.999960
308795781000,1,static,34530000,2,,,68290,0.04070400,9.999960
308795781000,1,static,34531000,1,,,2129452117,4.95801700,9.999960
308795796000,1,static,34532000,2,,,68290,0.04070400,9.999960
308795796000,1,static,34533000,1,,,2129646771,4.95847000,9.999960
308795796000,1,static,34534000,2,,,67730,0.04037000,9.999960
308795796000,1,static,34535000,1,,,2129511175,4.95815500,9.999960
308795796000,1,static,34536000,2,,,69020,0.04113900,9.999960
308795796000,1,static,34537000,1,,,2129133736,4.95727600,9.999960
308795796000,1,static,34538000,2,,,69240,0.04127000,9.999960
308795796000,1,static,34539000,1,,,2129237817,4.95751800,9.999960
308795796000,1,static,34540000,2,,,69410,0.04137200,9.999960
308795796000,1,static,34541000,1,,,2129496175,4.95812000,9.999960
308795796000,1,static,34542000,2,,,69410,0.04137200,9.999960
308795796000,1,static,34543000,1,,,2129496175,4.95812000,9.999960
308795796000,1,static,34544000,2,,,68930,0.04108500,9.999960
308795796000,1,static,34545000,1,,,2129414519,4.95793000,9.999960
308795796000,1,static,34546000,2,,,67800,0.04041200,9.999960
308795796000,1,static,34547000,1,,,2129621871,4.95841200,9.999960
308795812000,1,static,34548000,2,,,66500,0.03963700,9.999960
308795812000,1,static,34549000,1,,,2129557978,4.95826300,9.999960
308795812000,1,static,34550000,2,,,68240,0.04067400,9.999960
308795812000,1,static,34551000,1,,,2129150487,4.95731400,9.999960
308795812000,1,static,34552000,2,,,68770,0.04099000,9.999960
308795812000,1,static,34553000,1,,,2129150487,4.95731400,9.999960
308795812000,1,static,34554000,2,,,68770,0.04099000,9.999960
308795812000,1,static,34555000,1,,,2129187581,4.95740100,9.999960
308795812000,1,static,34556000,2,,,69490,0.04141900,9.999960
308795812000,1,static,34557000,1,,,2129436048,4.95798000,9.999960
308795812000,1,static,34558000,2,,,69800,0.04160400,9.999960
308795812000,1,static,34559000,1,,,2129342232,4.95776100,9.999960
308795812000,1,static,34560000,2,,,68430,0.04078700,9.999960
308795812000,1,static,34561000,1,,,2129519250,4.95817300,9.999960
308795812000,1,static,34562000,2,,,68320,0.04072200,9.999960
308795812000,1,static,34563000,1,,,2129519250,4.95817300,9.999960
308795828000,1,static,34564000,2,,,68320,0.04072200,9.999960
308795828000,1,static,34565000,1,,,2129517045,4.95816800,9.999960
308795828000,1,static,34566000,2,,,67830,0.04043000,9.999960
308795828000,1,static,34567000,1,,,2129089848,4.95717300,9.999960
308795828000,1,static,34568000,2,,,68530,0.04084700,9.999960
308795828000,1,static,34569000,1,,,2129090164,4.95717400,9.999960
308795828000,1,static,34570000,2,,,69350,0.04133600,9.999960
308795828000,1,static,34571000,1,,,2129419626,4.95794200,9.999960
308795828000,1,static,34572000,2,,,69460,0.04140100,9.999960
308795828000,1,static,34573000,1,,,2129337772,4.95775100,9.999960
308795828000,1,static,34574000,2,,,69460,0.04140100,9.999960
308795828000,1,static,34575000,1,,,2129337772,4.95775100,9.999960
308795828000,1,static,34576000,2,,,69290,0.04130000,9.999960
308795828000,1,static,34577000,1,,,2129560107,4.95826800,9.999960
308795828000,1,static,34578000,2,,,68460,0.04080500,9.999960
308795828000,1,static,34579000,1,,,2129635884,4.95844500,9.999960
308795843000,1,static,34580000,2,,,67710,0.04035800,9.999960
308795843000,1,static,34581000,1,,,2129200778,4.95743200,9.999960
308795843000,1,static,34582000,2,,,67680,0.04034000,9.999960
308795843000,1,static,34583000,1,,,2129148876,4.95731100,9.999960
308795843000,1,static,34584000,2,,,67680,0.04034000,9.999960
308795843000,1,static,34585000,1,,,2129148876,4.95731100,9.999960
308795843000,1,static,34586000,2,,,68830,0.04102600,9.999960
308795843000,1,static,34587000,1,,,2129491618,4.95810900,9.999960
308795843000,1,static,34588000,2,,,69370,0.04134800,9.999960
308795843000,1,static,34589000,1,,,2129355826,4.95779300,9.999960
308795843000,1,static,34590000,2,,,70080,0.04177100,9.999960
308795843000,1,static,34591000,1,,,2129480772,4.95808400,9.999960
308795843000,1,static,34592000,2,,,69000,0.04112700,9.999960
308795843000,1,static,34593000,1,,,2129576063,4.95830600,9.999960
308795843000,1,static,34594000,2,,,67890,0.04046600,9.999960
308795859000,1,static,34595000,1,,,2129576063,4.95830600,9.999960
308795859000,1,static,34596000,2,,,67890,0.04046600,9.999960
308795859000,1,static,34597000,1,,,2129192560,4.95741300,9.999960
308795859000,1,static,34598000,2,,,67950,0.04050100,9.999960
308795859000,1,static,34599000,1,,,2129128271,4.95726300,9.999960
308795859000,1,static,34600000,2,,,68230,0.04066800,9.999960
308795859000,1,static,34601000,1,,,2129482496,4.95808800,9.999960
308795859000,1,static,34602000,2,,,67990,0.04052500,9.999960
308795859000,1,static,34603000,1,,,2129411319,4.95792200,9.999960
308795859000,1,static,34604000,2,,,69250,0.04127600,9.999960
308795859000,1,static,34605000,1,,,2129411319,4.95792200,9.999960
308795859000,1,static,34606000,2,,,69250,0.04127600,9.999960
308795859000,1,static,34607000,1,,,2129547694,4.95824000,9.999960
308795859000,1,static,34608000,2,,,68760,0.04098400,9.999960
308795859000,1,static,34609000,1,,,2129677870,4.95854300,9.999960
308795875000,1,static,34610000,2,,,68460,0.04080500,9.999960
308795875000,1,static,34611000,1,,,2129260697,4.95757200,9.999960
308795875000,1,static,34612000,2,,,67620,0.04030500,9.999960
308795875000,1,static,34613000,1,,,2129112293,4.95722600,9.999960
308795875000,1,static,34614000,2,,,67990,0.04052500,9.999960
308795875000,1,static,34615000,1,,,2129455967,4.95802600,9.999960
308795875000,1,static,34616000,2,,,67990,0.04052500,9.999960
308795875000,1,static,34617000,1,,,2129455967,4.95802600,9.999960
308795875000,1,static,34618000,2,,,68620,0.04090100,9.999960
308795875000,1,static,34619000,1,,,2129417243,4.95793600,9.999960
308795875000,1,static,34620000,2,,,69220,0.04125800,9.999960
308795875000,1,static,34621000,1,,,2129530132,4.95819900,9.999960
308795875000,1,static,34622000,2,,,69640,0.04150900,9.999960
308795875000,1,static,34623000,1,,,2129686813,4.95856300,9.999960
308795875000,1,static,34624000,2,,,68880,0.04105600,9.999960
308795890000,1,static,34625000,1,,,2129296193,4.95765400,9.999960
308795890000,1,static,34626000,2,,,68880,0.04105600,9.999960
308795890000,1,static,34627000,1,,,2129296193,4.95765400,9.999960
308795890000,1,static,34628000,2,,,68200,0.04065000,9.999960
308795890000,1,static,34629000,1,,,2129110947,4.95722200,9.999960
308795890000,1,static,34630000,2,,,67780,0.04040000,9.999960
308795890000,1,static,34631000,1,,,2129423156,4.95795000,9.999960
308795890000,1,static,34632000,2,,,68280,0.04069800,9.999960
308795890000,1,static,34633000,1,,,2129425051,4.95795400,9.999960
308795890000,1,static,34634000,2,,,68410,0.04077600,9.999960
308795890000,1,static,34635000,1,,,2129509663,4.95815100,9.999960
308795890000,1,static,34636000,2,,,68720,0.04096000,9.999960
308795890000,1,static,34637000,1,,,2129509663,4.95815100,9.999960
308795890000,1,static,34638000,2,,,68720,0.04096000,9.999960
308795890000,1,static,34639000,1,,,2129690601,4.95857200,9.999960
308795890000,1,static,34640000,2,,,69900,0.04166400,9.999960
308795906000,1,static,34641000,1,,,2129353667,4.95778800,9.999960
308795906000,1,static,34642000,2,,,68830,0.04102600,9.999960
308795906000,1,static,34643000,1,,,2129173752,4.95736900,9.999960
308795906000,1,static,34644000,2,,,68700,0.04094800,9.999960
308795906000,1,static,34645000,1,,,2129467807,4.95805400,9.999960
308795906000,1,static,34646000,2,,,68420,0.04078100,9.999960
308795906000,1,static,34647000,1,,,2129467807,4.95805400,9.999960
308795906000,1,static,34648000,2,,,68420,0.04078100,9.999960
308795906000,1,static,34649000,1,,,2129521600,4.95817900,9.999960
308795906000,1,static,34650000,2,,,67890,0.04046600,9.999960
308795906000,1,static,34651000,1,,,2129535288,4.95821000,9.999960
308795906000,1,static,34652000,2,,,68910,0.04107400,9.999960
308795906000,1,static,34653000,1,,,2129685994,4.95856200,9.999960
308795906000,1,static,34654000,2,,,68860,0.04104400,9.999960
308795906000,1,static,34655000,1,,,2129384765,4.95786000,9.999960
308795921000,1,static,34656000,2,,,69440,0.04138900,9.999960
308795921000,1,static,34657000,1,,,2129107002,4.95721300,9.999960
308795921000,1,static,34658000,2,,,69440,0.04138900,9.999960
308795921000,1,static,34659000,1,,,2129107002,4.95721300,9.999960
308795921000,1,static,34660000,2,,,68980,0.04111500,9.999960
308795921000,1,static,34661000,1,,,2129343889,4.95776500,9.999960
308795921000,1,static,34662000,2,,,68040,0.04055500,9.999960
308795921000,1,static,34663000,1,,,2129458608,4.95803200,9.999960
308795921000,1,static,34664000,2,,,67570,0.04027500,9.999960
308795921000,1,static,34665000,1,,,2129475611,4.95807200,9.999960
308795921000,1,static,34666000,2,,,68410,0.04077600,9.999960
308795921000,1,static,34667000,1,,,2129655551,4.95849100,9.999960
308795921000,1,static,34668000,2,,,68480,0.04081700,9.999960
308795921000,1,static,34669000,1,,,2129655551,4.95849100,9.999960
308795921000,1,static,34670000,2,,,68480,0.04081700,9.999960
308795921000,1,static,34671000,1,,,2129358154,4.95779800,9.999960
308795937000,1,static,34672000,2,,,69550,0.04145500,9.999960
308795937000,1,static,34673000,1,,,2129028492,4.95703100,9.999960
308795937000,1,static,34674000,2,,,69130,0.04120500,9.999960
308795937000,1,static,34675000,1,,,2129222126,4.95748100,9.999960
308795937000,1,static,34676000,2,,,68240,0.04067400,9.999960
308795937000,1,static,34677000,1,,,2129392792,4.95787900,9.999960
308795937000,1,static,34678000,2,,,67470,0.04021500,9.999960
308795937000,1,static,34679000,1,,,2129392792,4.95787900,9.999960
308795937000,1,static,34680000,2,,,67470,0.04021500,9.999960
308795937000,1,static,34681000,1,,,2129378468,4.95784600,9.999960
308795937000,1,static,34682000,2,,,67770,0.04039400,9.999960
308795937000,1,static,34683000,1,,,2129577335,4.95830900,9.999960
308795937000,1,static,34684000,2,,,68640,0.04091300,9.999960
308795937000,1,static,34685000,1,,,2129400427,4.95789700,9.999960
308795937000,1,static,34686000,2,,,69210,0.04125200,9.999960
308795953000,1,static,34687000,1,,,2129042999,4.95706500,9.999960
308795953000,1,static,34688000,2,,,69610,0.04149100,9.999960
308795953000,1,static,34689000,1,,,2129181167,4.95738600,9.999960
308795953000,1,static,34690000,2,,,69610,0.04149100,9.999960
308795953000,1,static,34691000,1,,,2129181167,4.95738600,9.999960
308795953000,1,static,34692000,2,,,68710,0.04095400,9.999960
308795953000,1,static,34693000,1,,,2129408228,4.95791500,9.999960
308795953000,1,static,34694000,2,,,68920,0.04108000,9.999960
308795953000,1,static,34695000,1,,,2129362965,4.95780900,9.999960
308795953000,1,static,34696000,2,,,68100,0.04059100,9.999960
308795953000,1,static,34697000,1,,,2129557227,4.95826200,9.999960
308795953000,1,static,34698000,2,,,68870,0.04105000,9.999960
308795953000,1,static,34699000,1,,,2129455109,4.95802400,9.999960
308795953000,1,static,34700000,2,,,68870,0.04105000,9.999960
308795953000,1,static,34701000,1,,,2129455109,4.95802400,9.999960
308795953000,1,static,34702000,2,,,69260,0.04128200,9.999960
308795968000,1,static,34703000,1,,,2129120176,4.95724400,9.999960
308795968000,1,static,34704000,2,,,69480,0.04141300,9.999960
308795968000,1,static,34705000,1,,,2129224271,4.95748700,9.999960
308795968000,1,static,34706000,2,,,69060,0.04116300,9.999960
308795968000,1,static,34707000,1,,,2129454753,4.95802300,9.999960
308795968000,1,static,34708000,2,,,68600,0.04088900,9.999960
308795968000,1,static,34709000,1,,,2129349870,4.95777900,9.999960
308795968000,1,static,34710000,2,,,68060,0.04056700,9.999960
308795968000,1,static,34711000,1,,,2129349870,4.95777900,9.999960
308795968000,1,static,34712000,2,,,68060,0.04056700,9.999960
308795968000,1,static,34713000,1,,,2129543862,4.95823000,9.999960
308795968000,1,static,34714000,2,,,67720,0.04036400,9.999960
308795968000,1,static,34715000,1,,,2129548423,4.95824100,9.999960
308795968000,1,static,34716000,2,,,67630,0.04031100,9.999960
308795968000,1,static,34717000,1,,,2129106006,4.95721100,9.999960
308795984000,1,static,34718000,2,,,68410,0.04077600,9.999960
308795984000,1,static,34719000,1,,,2129111486,4.95722400,9.999960
308795984000,1,static,34720000,2,,,68960,0.04110300,9.999960
308795984000,1,static,34721000,1,,,2129111486,4.95722400,9.999960
308795984000,1,static,34722000,2,,,68960,0.04110300,9.999960
308795984000,1,static,34723000,1,,,2129478532,4.95807800,9.999960
308795984000,1,static,34724000,2,,,69470,0.04140700,9.999960
308795984000,1,static,34725000,1,,,2129421363,4.95794500,9.999960
308795984000,1,static,34726000,2,,,68410,0.04077600,9.999960
308795984000,1,static,34727000,1,,,2129596522,4.95835400,9.999960
308795984000,1,static,34728000,2,,,68080,0.04057900,9.999960
308795984000,1,static,34729000,1,,,2129603751,4.95837000,9.999960
308795984000,1,static,34730000,2,,,67840,0.04043600,9.999960
308795984000,1,static,34731000,1,,,2129116092,4.95723400,9.999960
308795984000,1,static,34732000,2,,,67840,0.04043600,9.999960
308795984000,1,static,34733000,1,,,2129116092,4.95723400,9.999960
308796000000,1,static,34734000,2,,,69100,0.04118700,9.999960
308796000000,1,static,34735000,1,,,2129081176,4.95715300,9.999960
308796000000,1,static,34736000,2,,,69560,0.04146100,9.999960
308796000000,1,static,34737000,1,,,2129421968,4.95794700,9.999960
308796000000,1,static,34738000,2,,,70000,0.04172300,9.999960
308796000000,1,static,34739000,1,,,2129302212,4.95766800,9.999960
308796000000,1,static,34740000,2,,,67930,0.04048900,9.999960
308796000000,1,static,34741000,1,,,2129416483,4.95793400,9.999960
308796000000,1,static,34742000,2,,,68390,0.04076400,9.999960
308796000000,1,static,34743000,1,,,2129416483,4.95793400,9.999960
308796000000,1,static,34744000,2,,,68390,0.04076400,9.999960
308796000000,1,static,34745000,1,,,2129482692,4.95808800,9.999960
308796000000,1,static,34746000,2,,,67960,0.04050700,9.999960
308796000000,1,static,34747000,1,,,2129043699,4.95706600,9.999960
308796000000,1,static,34748000,2,,,67840,0.04043600,9.999960
308796015000,1,static,34749000,1,,,2128979285,4.95691600,9.999960
308796015000,1,static,34750000,2,,,69230,0.04126400,9.999960
308796015000,1,static,34751000,1,,,2129378708,4.95784600,9.999960
308796015000,1,static,34752000,2,,,69320,0.04131800,9.999960
308796015000,1,static,34753000,1,,,2129378708,4.95784600,9.999960
308796015000,1,static,34754000,2,,,69320,0.04131800,9.999960
308796015000,1,static,34755000,1,,,2129328489,4.95772900,9.999960
308796015000,1,static,34756000,2,,,69260,0.04128200,9.999960
308796015000,1,static,34757000,1,,,2129476699,4.95807500,9.999960
308796015000,1,static,34758000,2,,,68760,0.04098400,9.999960
308796015000,1,static,34759000,1,,,2129582211,4.95832000,9.999960
308796015000,1,static,34760000,2,,,68070,0.04057300,9.999960
308796015000,1,static,34761000,1,,,2129155324,4.95732600,9.999960
308796015000,1,static,34762000,2,,,67950,0.04050100,9.999960
308796015000,1,static,34763000,1,,,2129042202,4.95706300,9.999960
308796031000,1,static,34764000,2,,,67950,0.04050100,9.999960
308796031000,1,static,34765000,1,,,2129042202,4.95706300,9.999960
308796031000,1,static,34766000,2,,,67630,0.04031100,9.999960
308796031000,1,static,34767000,1,,,2129390474,4.95787300,9.999960
308796031000,1,static,34768000,2,,,69220,0.04125800,9.999960
308796031000,1,static,34769000,1,,,2129329542,4.95773200,9.999960
308796031000,1,static,34770000,2,,,69360,0.04134200,9.999960
308796031000,1,static,34771000,1,,,2129455644,4.95802500,9.999960
308796031000,1,static,34772000,2,,,69390,0.04136000,9.999960
308796031000,1,static,34773000,1,,,2129598790,4.95835900,9.999960
308796031000,1,static,34774000,2,,,69390,0.04136000,9.999960
308796031000,1,static,34775000,1,,,2129598790,4.95835900,9.999960
308796031000,1,static,34776000,2,,,67470,0.04021500,9.999960
308796031000,1,static,34777000,1,,,2129191585,4.95741000,9.999960
308796031000,1,static,34778000,2,,,67860,0.04044800,9.999960
308796031000,1,static,34779000,1,,,2129032414,4.95704000,9.999960
308796046000,1,static,34780000,2,,,68320,0.04072200,9.999960
308796046000,1,static,34781000,1,,,2129362528,4.95780800,9.999960
308796046000,1,static,34782000,2,,,68790,0.04100200,9.999960
308796046000,1,static,34783000,1,,,2129336266,4.95774700,9.999960
308796046000,1,static,34784000,2,,,69180,0.04123400,9.999960
308796046000,1,static,34785000,1,,,2129336266,4.95774700,9.999960
308796046000,1,static,34786000,2,,,69180,0.04123400,9.999960
308796046000,1,static,34787000,1,,,2129443736,4.95799700,9.999960
308796046000,1,static,34788000,2,,,69760,0.04158000,9.999960
308796046000,1,static,34789000,1,,,2129650656,4.95847900,9.999960
308796046000,1,static,34790000,2,,,68950,0.04109700,9.999960
308796046000,1,static,34791000,1,,,2129310810,4.95768800,9.999960
308796046000,1,static,34792000,2,,,67680,0.04034000,9.999960
308796046000,1,static,34793000,1,,,2129106539,4.95721200,9.999960
308796046000,1,static,34794000,2,,,67540,0.04025700,9.999960
308796062000,1,static,34795000,1,,,2129106539,4.95721200,9.999960
308796062000,1,static,34796000,2,,,67540,0.04025700,9.999960
308796062000,1,static,34797000,1,,,2129407243,4.95791200,9.999960
308796062000,1,static,34798000,2,,,67870,0.04045400,9.999960
