wall_us,step,phase,stage_mm,set_vel_mm_s
308871484000,2,ramp_fwd,13.472418,0.1000
308871515000,2,ramp_fwd,13.475593,0.1000
308871546000,2,ramp_fwd,13.478768,0.1000
308871578000,2,ramp_fwd,13.482042,0.1000
308871609000,2,ramp_fwd,13.485217,0.1000
308871640000,2,ramp_fwd,13.488392,0.1000
308871671000,2,ramp_fwd,13.491567,0.1000
308871703000,2,ramp_fwd,13.494841,0.1000
308871734000,2,ramp_fwd,13.498016,0.1000
308871765000,2,ramp_fwd,13.501191,0.1000
308871796000,2,ramp_fwd,13.504366,0.1000
308871828000,2,ramp_fwd,13.507541,0.1000
308871859000,2,ramp_fwd,13.510816,0.1000
308871890000,2,ramp_fwd,13.513991,0.1000
308871921000,2,ramp_fwd,13.517166,0.1000
308871953000,2,ramp_fwd,13.517166,0.1000
308871984000,2,ramp_fwd,13.523615,0.1000
308872015000,2,ramp_fwd,13.523615,0.1000
308872046000,2,ramp_fwd,13.526790,0.1000
308872078000,2,ramp_fwd,13.529965,0.1000
308872109000,2,ramp_fwd,13.533140,0.1000
308872140000,2,ramp_fwd,13.536315,0.1000
308872171000,2,ramp_fwd,13.539490,0.1000
308872203000,2,ramp_fwd,13.542764,0.1000
308872234000,2,ramp_fwd,13.545939,0.1000
308872265000,2,ramp_fwd,13.549114,0.1000
308872296000,2,ramp_fwd,13.552289,0.1000
308872328000,2,ramp_fwd,13.555563,0.1000
308872359000,2,ramp_fwd,13.560326,0.1000
308872390000,2,ramp_fwd,13.563501,0.1000
308872421000,2,ramp_fwd,13.566676,0.1000
308872453000,2,ramp_fwd,13.569851,0.1000
308872484000,2,ramp_fwd,13.573125,0.1000
308872515000,2,ramp_fwd,13.576300,0.1000
308872546000,2,ramp_fwd,13.579475,0.1000
308872578000,2,ramp_fwd,13.582650,0.1000
308872609000,2,ramp_fwd,13.582650,0.1000
308872640000,2,ramp_fwd,13.589099,0.1000
308872671000,2,ramp_fwd,13.589099,0.1000
308872703000,2,ramp_fwd,13.592274,0.1000
308872734000,2,ramp_fwd,13.595449,0.1000
308872765000,2,ramp_fwd,13.598624,0.1000
308872796000,2,ramp_fwd,13.601898,0.1000
308872828000,2,ramp_fwd,13.605073,0.1000
308872859000,2,ramp_fwd,13.608248,0.1000
308872890000,2,ramp_fwd,13.611423,0.1000
308872921000,2,ramp_fwd,13.614598,0.1000
308872953000,2,ramp_fwd,13.617873,0.1000
308872984000,2,ramp_fwd,13.621048,0.1000
308873015000,2,ramp_fwd,13.624223,0.1000
308873046000,2,ramp_fwd,13.627398,0.1000
308873078000,2,ramp_fwd,13.630672,0.1000
308873109000,2,ramp_fwd,13.633847,0.1000
308873140000,2,ramp_fwd,13.637022,0.1000
308873171000,2,ramp_fwd,13.640197,0.1000
308873203000,2,ramp_fwd,13.643372,0.1000
308873234000,2,ramp_fwd,13.646646,0.1000
308873265000,2,ramp_fwd,13.649821,0.1000
308873296000,2,ramp_fwd,13.652996,0.1000
308873328000,2,ramp_fwd,13.656171,0.1000
308873359000,2,ramp_fwd,13.659445,0.1000
308873390000,2,ramp_fwd,13.662620,0.1000
308873421000,2,ramp_fwd,13.665795,0.1000
308873453000,2,ramp_fwd,13.668970,0.1000
308873484000,2,ramp_fwd,13.672145,0.1000
308873515000,2,ramp_fwd,13.675420,0.1000
308873546000,2,ramp_fwd,13.678595,0.1000
308873578000,2,ramp_fwd,13.681770,0.1000
308873609000,2,ramp_fwd,13.684945,0.1000
308873640000,2,ramp_fwd,13.688120,0.1000
308873671000,2,ramp_fwd,13.691295,0.1000
308873703000,2,ramp_fwd,13.694569,0.1000
308873734000,2,ramp_fwd,13.697744,0.1000
308873765000,2,ramp_fwd,13.700919,0.1000
308873796000,2,ramp_fwd,13.704094,0.1000
308873828000,2,ramp_fwd,13.707368,0.1000
308873859000,2,ramp_fwd,13.710543,0.1000
308873890000,2,ramp_fwd,13.713718,0.1000
308873921000,2,ramp_fwd,13.716992,0.1000
308873953000,2,ramp_fwd,13.720167,0.1000
308873984000,2,ramp_fwd,13.723342,0.1000
308874015000,2,ramp_fwd,13.726517,0.1000
308874046000,2,ramp_fwd,13.726517,0.1000
308874078000,2,ramp_fwd,13.729692,0.1000
308874109000,2,ramp_fwd,13.732867,0.1000
308874140000,2,ramp_fwd,13.736141,0.1000
308874171000,2,ramp_fwd,13.739316,0.1000
308874203000,2,ramp_fwd,13.742491,0.1000
308874234000,2,ramp_fwd,13.745666,0.1000
308874265000,2,ramp_fwd,13.748941,0.1000
308874296000,2,ramp_fwd,13.752116,0.1000
308874328000,2,ramp_fwd,13.755291,0.1000
308874359000,2,ramp_fwd,13.758466,0.1000
308874390000,2,ramp_fwd,13.761740,0.1000
308874421000,2,ramp_fwd,13.764915,0.1000
308874453000,2,ramp_fwd,13.768090,0.1000
308874484000,2,ramp_fwd,13.771265,0.1000
308874515000,2,ramp_fwd,13.774440,0.1000
308874546000,2,ramp_fwd,13.777714,0.1000
308874578000,2,ramp_fwd,13.780889,0.1000
308874609000,2,ramp_fwd,13.784064,0.1000
308874640000,2,ramp_fwd,13.787239,0.1000
308874671000,2,ramp_fwd,13.790414,0.1000
308874703000,2,ramp_fwd,13.793688,0.1000
308874734000,2,ramp_fwd,13.796863,0.1000
308874765000,2,ramp_fwd,13.800038,0.1000
308874796000,2,ramp_fwd,13.803213,0.1000
308874828000,2,ramp_fwd,13.806487,0.1000
308874859000,2,ramp_fwd,13.809662,0.1000
308874890000,2,ramp_fwd,13.812837,0.1000
308874921000,2,ramp_fwd,13.816012,0.1000
308874953000,2,ramp_fwd,13.819287,0.1000
308874984000,2,ramp_fwd,13.822462,0.1000
308875015000,2,ramp_fwd,13.825637,0.1000
308875046000,2,ramp_fwd,13.828812,0.1000
308875078000,2,ramp_fwd,13.831987,0.1000
308875109000,2,ramp_fwd,13.835162,0.1000
308875140000,2,ramp_fwd,13.838337,0.1000
308875171000,2,ramp_fwd,13.841611,0.1000
308875203000,2,ramp_fwd,13.844786,0.1000
308875234000,2,ramp_fwd,13.847961,0.1000
308875265000,2,ramp_fwd,13.851136,0.1000
308875296000,2,ramp_fwd,13.854410,0.1000
308875328000,2,ramp_fwd,13.857585,0.1000
308875359000,2,ramp_fwd,13.860760,0.1000
308875390000,2,ramp_fwd,13.863935,0.1000
308875421000,2,ramp_fwd,13.867209,0.1000
308875453000,2,ramp_fwd,13.867209,0.1000
308875484000,2,ramp_fwd,13.870384,0.1000
308875515000,2,ramp_fwd,13.873559,0.1000
308875546000,2,ramp_fwd,13.876734,0.1000
308875578000,2,ramp_fwd,13.879909,0.1000
308875609000,2,ramp_fwd,13.883184,0.1000
308875640000,2,ramp_fwd,13.886359,0.1000
308875671000,2,ramp_fwd,13.889534,0.1000
308875703000,2,ramp_fwd,13.892709,0.1000
308875734000,2,ramp_fwd,13.895884,0.1000
308875765000,2,ramp_fwd,13.899158,0.1000
308875796000,2,ramp_fwd,13.902333,0.1000
308875828000,2,ramp_fwd,13.905508,0.1000
308875859000,2,ramp_fwd,13.908683,0.1000
308875890000,2,ramp_fwd,13.911858,0.1000
308875921000,2,ramp_fwd,13.915132,0.1000
308875953000,2,ramp_fwd,13.918307,0.1000
308875984000,2,ramp_fwd,13.921482,0.1000
308876015000,2,ramp_fwd,13.924657,0.1000
308876046000,2,ramp_fwd,13.927832,0.1000
308876078000,2,ramp_fwd,13.931106,0.1000
308876109000,2,ramp_fwd,13.934281,0.1000
308876140000,2,ramp_fwd,13.937456,0.1000
308876171000,2,ramp_fwd,13.940631,0.1000
308876203000,2,ramp_fwd,13.943905,0.1000
308876234000,2,ramp_fwd,13.947080,0.1000
308876265000,2,ramp_fwd,13.950255,0.1000
308876296000,2,ramp_fwd,13.953430,0.1000
308876328000,2,ramp_fwd,13.956705,0.1000
308876359000,2,ramp_fwd,13.959880,0.1000
308876390000,2,ramp_fwd,13.963055,0.1000
308876421000,2,ramp_fwd,13.966230,0.1000
308876453000,2,ramp_fwd,13.969504,0.1000
308876484000,2,ramp_fwd,13.972679,0.1000
308876515000,2,ramp_fwd,13.975854,0.1000
308876546000,2,ramp_fwd,13.979029,0.1000
308876578000,2,ramp_fwd,13.982204,0.1000
308876609000,2,ramp_fwd,13.985379,0.1000
308876640000,2,ramp_fwd,13.988653,0.1000
308876671000,2,ramp_fwd,13.991828,0.1000
308876703000,2,ramp_fwd,13.995003,0.1000
308876734000,2,ramp_fwd,13.998178,0.1000
308876765000,2,ramp_fwd,14.001452,0.1000
308876796000,2,ramp_fwd,14.004627,0.1000
308876828000,2,ramp_fwd,14.004627,0.1000
308876859000,2,ramp_fwd,14.007802,0.1000
308876890000,2,ramp_fwd,14.010977,0.1000
308876921000,2,ramp_fwd,14.014152,0.1000
308876953000,2,ramp_fwd,14.017427,0.1000
308876984000,2,ramp_fwd,14.020602,0.1000
308877015000,2,ramp_fwd,14.023777,0.1000
308877046000,2,ramp_fwd,14.027051,0.1000
308877078000,2,ramp_fwd,14.030226,0.1000
308877109000,2,ramp_fwd,14.033401,0.1000
308877140000,2,ramp_fwd,14.036576,0.1000
308877171000,2,ramp_fwd,14.039751,0.1000
308877203000,2,ramp_fwd,14.042926,0.1000
308877234000,2,ramp_fwd,14.046101,0.1000
308877265000,2,ramp_fwd,14.049375,0.1000
308877296000,2,ramp_fwd,14.052550,0.1000
308877328000,2,ramp_fwd,14.055725,0.1000
308877359000,2,ramp_fwd,14.058900,0.1000
308877390000,2,ramp_fwd,14.062174,0.1000
308877421000,2,ramp_fwd,14.065349,0.1000
308877453000,2,ramp_fwd,14.068524,0.1000
308877484000,2,ramp_fwd,14.071798,0.1000
308877515000,2,ramp_fwd,14.074973,0.1000
308877546000,2,ramp_fwd,14.078148,0.1000
308877578000,2,ramp_fwd,14.081323,0.1000
308877609000,2,ramp_fwd,14.084498,0.1000
308877640000,2,ramp_fwd,14.087673,0.1000
308877671000,2,ramp_fwd,14.090948,0.1000
308877703000,2,ramp_fwd,14.094123,0.1000
308877734000,2,ramp_fwd,14.097298,0.1000
308877765000,2,ramp_fwd,14.100473,0.1000
308877796000,2,ramp_fwd,14.103648,0.1000
308877828000,2,ramp_fwd,14.106922,0.1000
308877859000,2,ramp_fwd,14.110097,0.1000
308877890000,2,ramp_fwd,14.113272,0.1000
308877921000,2,ramp_fwd,14.116447,0.1000
308877953000,2,ramp_fwd,14.119721,0.1000
308877984000,2,ramp_fwd,14.122896,0.1000
308878015000,2,ramp_fwd,14.126071,0.1000
308878046000,2,ramp_fwd,14.129246,0.1000
308878078000,2,ramp_fwd,14.132421,0.1000
308878109000,2,ramp_fwd,14.135596,0.1000
308878140000,2,ramp_fwd,14.138870,0.1000
308878171000,2,ramp_fwd,14.142045,0.1000
308878203000,2,ramp_fwd,14.142045,0.1000
308878234000,2,ramp_fwd,14.145220,0.1000
308878265000,2,ramp_fwd,14.148395,0.1000
308878296000,2,ramp_fwd,14.151670,0.1000
308878328000,2,ramp_fwd,14.154845,0.1000
308878359000,2,ramp_fwd,14.158020,0.1000
308878390000,2,ramp_fwd,14.161195,0.1000
308878421000,2,ramp_fwd,14.164370,0.1000
308878453000,2,ramp_fwd,14.167644,0.1000
308878484000,2,ramp_fwd,14.170819,0.1000
308878515000,2,ramp_fwd,14.173994,0.1000
308878546000,2,ramp_fwd,14.177169,0.1000
308878578000,2,ramp_fwd,14.180443,0.1000
308878609000,2,ramp_fwd,14.183519,0.1000
308878640000,2,ramp_fwd,14.186793,0.1000
308878671000,2,ramp_fwd,14.189968,0.1000
308878703000,2,ramp_fwd,14.193143,0.1000
308878734000,2,ramp_fwd,14.196417,0.1000
308878765000,2,ramp_fwd,14.199592,0.1000
308878796000,2,ramp_fwd,14.202767,0.1000
308878828000,2,ramp_fwd,14.205942,0.1000
308878859000,2,ramp_fwd,14.209216,0.1000
308878890000,2,ramp_fwd,14.212391,0.1000
308878921000,2,ramp_fwd,14.215566,0.1000
308878953000,2,ramp_fwd,14.218741,0.1000
308878984000,2,ramp_fwd,14.221916,0.1000
308879015000,2,ramp_fwd,14.225191,0.1000
308879046000,2,ramp_fwd,14.228366,0.1000
308879078000,2,ramp_fwd,14.231541,0.1000
308879109000,2,ramp_fwd,14.234716,0.1000
308879140000,2,ramp_fwd,14.237891,0.1000
308879171000,2,ramp_fwd,14.241165,0.1000
308879203000,2,ramp_fwd,14.244340,0.1000
308879234000,2,ramp_fwd,14.247515,0.1000
308879265000,2,ramp_fwd,14.250690,0.1000
308879296000,2,ramp_fwd,14.253964,0.1000
308879328000,2,ramp_fwd,14.257139,0.1000
308879359000,2,ramp_fwd,14.260314,0.1000
308879390000,2,ramp_fwd,14.263489,0.1000
308879421000,2,ramp_fwd,14.266664,0.1000
308879453000,2,ramp_fwd,14.269839,0.1000
308879484000,2,ramp_fwd,14.273113,0.1000
308879515000,2,ramp_fwd,14.276288,0.1000
308879546000,2,ramp_fwd,14.279463,0.1000
308879578000,2,ramp_fwd,14.282638,0.1000
308879609000,2,ramp_fwd,14.282638,0.1000
308879640000,2,ramp_fwd,14.285912,0.1000
308879671000,2,ramp_fwd,14.289087,0.1000
308879703000,2,ramp_fwd,14.292262,0.1000
308879734000,2,ramp_fwd,14.295437,0.1000
308879765000,2,ramp_fwd,14.298612,0.1000
308879796000,2,ramp_fwd,14.301887,0.1000
308879828000,2,ramp_fwd,14.305062,0.1000
308879859000,2,ramp_fwd,14.308237,0.1000
308879890000,2,ramp_fwd,14.311412,0.1000
308879921000,2,ramp_fwd,14.314686,0.1000
308879953000,2,ramp_fwd,14.317861,0.1000
308879984000,2,ramp_fwd,14.321036,0.1000
308880015000,2,ramp_fwd,14.324211,0.1000
308880046000,2,ramp_fwd,14.327485,0.1000
308880078000,2,ramp_fwd,14.330660,0.1000
308880109000,2,ramp_fwd,14.333835,0.1000
308880140000,2,ramp_fwd,14.337010,0.1000
308880171000,2,ramp_fwd,14.340185,0.1000
308880203000,2,ramp_fwd,14.343459,0.1000
308880234000,2,ramp_fwd,14.346634,0.1000
308880265000,2,ramp_fwd,14.349809,0.1000
308880296000,2,ramp_fwd,14.352984,0.1000
308880328000,2,ramp_fwd,14.356159,0.1000
308880359000,2,ramp_fwd,14.359434,0.1000
308880390000,2,ramp_fwd,14.362609,0.1000
308880421000,2,ramp_fwd,14.365784,0.1000
308880453000,2,ramp_fwd,14.368959,0.1000
308880484000,2,ramp_fwd,14.372134,0.1000
308880515000,2,ramp_fwd,14.375408,0.1000
308880546000,2,ramp_fwd,14.378583,0.1000
308880578000,2,ramp_fwd,14.381758,0.1000
308880609000,2,ramp_fwd,14.384933,0.1000
308880640000,2,ramp_fwd,14.388108,0.1000
308880671000,2,ramp_fwd,14.391382,0.1000
308880703000,2,ramp_fwd,14.394557,0.1000
308880734000,2,ramp_fwd,14.397732,0.1000
308880765000,2,ramp_fwd,14.400907,0.1000
308880796000,2,ramp_fwd,14.404181,0.1000
308880828000,2,ramp_fwd,14.407356,0.1000
308880859000,2,ramp_fwd,14.410531,0.1000
308880890000,2,ramp_fwd,14.413706,0.1000
308880921000,2,ramp_fwd,14.416881,0.1000
308880953000,2,ramp_fwd,14.420155,0.1000
308880984000,2,ramp_fwd,14.423330,0.1000
308881015000,2,ramp_fwd,14.426505,0.1000
308881046000,2,ramp_fwd,14.426505,0.1000
308881078000,2,ramp_fwd,14.429680,0.1000
308881109000,2,ramp_fwd,14.432955,0.1000
308881140000,2,ramp_fwd,14.436130,0.1000
308881171000,2,ramp_fwd,14.439305,0.1000
308881203000,2,ramp_fwd,14.442480,0.1000
308881234000,2,ramp_fwd,14.445655,0.1000
308881265000,2,ramp_fwd,14.448929,0.1000
308881296000,2,ramp_fwd,14.452104,0.1000
308881328000,2,ramp_fwd,14.455279,0.1000
308881359000,2,ramp_fwd,14.458454,0.1000
308881390000,2,ramp_fwd,14.461728,0.1000
308881421000,2,ramp_fwd,14.464903,0.1000
308881453000,2,ramp_fwd,14.468078,0.1000
308881484000,2,ramp_fwd,14.471253,0.1000
308881515000,2,ramp_fwd,14.474428,0.1000
308881546000,2,ramp_fwd,14.477702,0.1000
308881578000,2,ramp_fwd,14.480877,0.1000
308881609000,2,ramp_fwd,14.484052,0.1000
308881640000,2,ramp_fwd,14.487227,0.1000
308881671000,2,ramp_fwd,14.490402,0.1000
308881703000,2,ramp_fwd,14.493677,0.1000
308881734000,2,ramp_fwd,14.496852,0.1000
308881765000,2,ramp_fwd,14.500027,0.1000
308881796000,2,ramp_fwd,14.503202,0.1000
308881828000,2,ramp_fwd,14.506476,0.1000
308881859000,2,ramp_fwd,14.509651,0.1000
308881890000,2,ramp_fwd,14.512727,0.1000
308881921000,2,ramp_fwd,14.516001,0.1000
308881953000,2,ramp_fwd,14.519176,0.1000
308881984000,2,ramp_fwd,14.522450,0.1000
308882015000,2,ramp_fwd,14.525625,0.1000
308882046000,2,ramp_fwd,14.528800,0.1000
308882078000,2,ramp_fwd,14.531975,0.1000
308882109000,2,ramp_fwd,14.535150,0.1000
308882140000,2,ramp_fwd,14.538424,0.1000
308882171000,2,ramp_fwd,14.541599,0.1000
308882203000,2,ramp_fwd,14.544774,0.1000
308882234000,2,ramp_fwd,14.547949,0.1000
308882265000,2,ramp_fwd,14.551223,0.1000
308882296000,2,ramp_fwd,14.554398,0.1000
308882328000,2,ramp_fwd,14.557573,0.1000
308882359000,2,ramp_fwd,14.557573,0.1000
308882390000,2,ramp_fwd,14.563923,0.1000
308882421000,2,ramp_fwd,14.563923,0.1000
308882453000,2,ramp_fwd,14.567198,0.1000
308882484000,2,ramp_fwd,14.570373,0.1000
308882515000,2,ramp_fwd,14.573548,0.1000
308882546000,2,ramp_fwd,14.576723,0.1000
308882578000,2,ramp_fwd,14.579997,0.1000
308882609000,2,ramp_fwd,14.583073,0.1000
308882640000,2,ramp_fwd,14.586347,0.1000
308882671000,2,ramp_fwd,14.589522,0.1000
308882703000,2,ramp_fwd,14.592697,0.1000
308882734000,2,ramp_fwd,14.595971,0.1000
308882765000,2,ramp_fwd,14.599146,0.1000
308882796000,2,ramp_fwd,14.602321,0.1000
308882828000,2,ramp_fwd,14.605496,0.1000
308882859000,2,ramp_fwd,14.608671,0.1000
308882890000,2,ramp_fwd,14.611945,0.1000
308882921000,2,ramp_fwd,14.615120,0.1000
308882953000,2,ramp_fwd,14.618295,0.1000
308882984000,2,ramp_fwd,14.621470,0.1000
308883015000,2,ramp_fwd,14.624645,0.1000
308883046000,2,ramp_fwd,14.627920,0.1000
308883078000,2,ramp_fwd,14.631095,0.1000
308883109000,2,ramp_fwd,14.634270,0.1000
308883140000,2,ramp_fwd,14.637445,0.1000
308883171000,2,ramp_fwd,14.640719,0.1000
308883203000,2,ramp_fwd,14.643894,0.1000
308883234000,2,ramp_fwd,14.647069,0.1000
308883265000,2,ramp_fwd,14.650244,0.1000
308883296000,2,ramp_fwd,14.653419,0.1000
308883328000,2,ramp_fwd,14.656693,0.1000
308883359000,2,ramp_fwd,14.659868,0.1000
308883390000,2,ramp_fwd,14.663043,0.1000
308883421000,2,ramp_fwd,14.666218,0.1000
308883453000,2,ramp_fwd,14.669393,0.1000
308883484000,2,ramp_fwd,14.672667,0.1000
308883515000,2,ramp_fwd,14.675842,0.1000
308883546000,2,ramp_fwd,14.679017,0.1000
308883578000,2,ramp_fwd,14.682192,0.1000
308883609000,2,ramp_fwd,14.685466,0.1000
308883640000,2,ramp_fwd,14.688641,0.1000
308883671000,2,ramp_fwd,14.691816,0.1000
308883703000,2,ramp_fwd,14.694991,0.1000
308883734000,2,ramp_fwd,14.698166,0.1000
308883765000,2,ramp_fwd,14.698166,0.1000
308883796000,2,ramp_fwd,14.701441,0.1000
308883828000,2,ramp_fwd,14.704616,0.1000
308883859000,2,ramp_fwd,14.707791,0.1000
308883890000,2,ramp_fwd,14.710966,0.1000
308883921000,2,ramp_fwd,14.714141,0.1000
308883953000,2,ramp_fwd,14.717415,0.1000
308883984000,2,ramp_fwd,14.720590,0.1000
308884015000,2,ramp_fwd,14.723765,0.1000
308884046000,2,ramp_fwd,14.726940,0.1000
308884078000,2,ramp_fwd,14.730115,0.1000
308884109000,2,ramp_fwd,14.733389,0.1000
308884140000,2,ramp_fwd,14.736564,0.1000
308884171000,2,ramp_fwd,14.739739,0.1000
308884203000,2,ramp_fwd,14.742914,0.1000
308884234000,2,ramp_fwd,14.746188,0.1000
308884265000,2,ramp_fwd,14.749363,0.1000
308884296000,2,ramp_fwd,14.752538,0.1000
308884328000,2,ramp_fwd,14.755713,0.1000
308884359000,2,ramp_fwd,14.758888,0.1000
308884390000,2,ramp_fwd,14.762162,0.1000
308884421000,2,ramp_fwd,14.765337,0.1000
308884453000,2,ramp_fwd,14.768512,0.1000
308884484000,2,ramp_fwd,14.771687,0.1000
308884515000,2,ramp_fwd,14.774962,0.1000
308884546000,2,ramp_fwd,14.778137,0.1000
308884578000,2,ramp_fwd,14.781312,0.1000
308884609000,2,ramp_fwd,14.784487,0.1000
308884640000,2,ramp_fwd,14.787662,0.1000
308884671000,2,ramp_fwd,14.790936,0.1000
308884703000,2,ramp_fwd,14.794111,0.1000
308884734000,2,ramp_fwd,14.797286,0.1000
308884765000,2,ramp_fwd,14.800461,0.1000
308884796000,2,ramp_fwd,14.803735,0.1000
308884828000,2,ramp_fwd,14.806910,0.1000
308884859000,2,ramp_fwd,14.810085,0.1000
308884890000,2,ramp_fwd,14.813260,0.1000
308884921000,2,ramp_fwd,14.816435,0.1000
308884953000,2,ramp_fwd,14.819709,0.1000
308884984000,2,ramp_fwd,14.822884,0.1000
308885015000,2,ramp_fwd,14.826059,0.1000
308885046000,2,ramp_fwd,14.829234,0.1000
308885078000,2,ramp_fwd,14.832409,0.1000
308885109000,2,ramp_fwd,14.835684,0.1000
308885140000,2,ramp_fwd,14.835684,0.1000
308885171000,2,ramp_fwd,14.842034,0.1000
308885203000,2,ramp_fwd,14.842034,0.1000
308885234000,2,ramp_fwd,14.845209,0.1000
308885265000,2,ramp_fwd,14.848384,0.1000
308885296000,2,ramp_fwd,14.851658,0.1000
308885328000,2,ramp_fwd,14.854833,0.1000
308885359000,2,ramp_fwd,14.858008,0.1000
308885390000,2,ramp_fwd,14.861183,0.1000
308885421000,2,ramp_fwd,14.864457,0.1000
308885453000,2,ramp_fwd,14.867632,0.1000
308885484000,2,ramp_fwd,14.870807,0.1000
308885515000,2,ramp_fwd,14.873982,0.1000
308885546000,2,ramp_fwd,14.877157,0.1000
308885578000,2,ramp_fwd,14.880431,0.1000
308885609000,2,ramp_fwd,14.883606,0.1000
308885640000,2,ramp_fwd,14.886781,0.1000
308885671000,2,ramp_fwd,14.889956,0.1000
308885703000,2,ramp_fwd,14.893131,0.1000
308885734000,2,ramp_fwd,14.896405,0.1000
308885765000,2,ramp_fwd,14.899580,0.1000
308885796000,2,ramp_fwd,14.902755,0.1000
308885828000,2,ramp_fwd,14.905930,0.1000
308885859000,2,ramp_fwd,14.909105,0.1000
308885890000,2,ramp_fwd,14.912380,0.1000
308885921000,2,ramp_fwd,14.915555,0.1000
308885953000,2,ramp_fwd,14.918730,0.1000
308885984000,2,ramp_fwd,14.922004,0.1000
308886015000,2,ramp_fwd,14.925179,0.1000
308886046000,2,ramp_fwd,14.928354,0.1000
308886078000,2,ramp_fwd,14.931529,0.1000
308886109000,2,ramp_fwd,14.934704,0.1000
308886140000,2,ramp_fwd,14.937879,0.1000
308886171000,2,ramp_fwd,14.941153,0.1000
308886203000,2,ramp_fwd,14.944328,0.1000
308886234000,2,ramp_fwd,14.947503,0.1000
308886265000,2,ramp_fwd,14.950678,0.1000
308886296000,2,ramp_fwd,14.953853,0.1000
308886328000,2,ramp_fwd,14.957127,0.1000
308886359000,2,ramp_fwd,14.960302,0.1000
308886390000,2,ramp_fwd,14.963477,0.1000
308886421000,2,ramp_fwd,14.966652,0.1000
308886453000,2,ramp_fwd,14.969927,0.1000
308886484000,2,ramp_fwd,14.973102,0.1000
308886515000,2,ramp_fwd,14.976277,0.1000
308886546000,2,ramp_fwd,14.976277,0.1000
308886578000,2,ramp_fwd,14.979452,0.1000
308886609000,2,ramp_fwd,14.982726,0.1000
308886640000,2,ramp_fwd,14.985802,0.1000
308886671000,2,ramp_fwd,14.989076,0.1000
308886703000,2,ramp_fwd,14.992251,0.1000
308886734000,2,ramp_fwd,14.995426,0.1000
308886765000,2,ramp_fwd,14.998700,0.1000
308886796000,2,ramp_fwd,15.001875,0.1000
308886828000,2,ramp_fwd,15.005050,0.1000
308886859000,2,ramp_fwd,15.008225,0.1000
308886890000,2,ramp_fwd,15.011400,0.1000
308886921000,2,ramp_fwd,15.014674,0.1000
308886953000,2,ramp_fwd,15.017849,0.1000
308886984000,2,ramp_fwd,15.021024,0.1000
308887015000,2,ramp_fwd,15.024199,0.1000
308887046000,2,ramp_fwd,15.027473,0.1000
308887078000,2,ramp_fwd,15.030648,0.1000
308887109000,2,ramp_fwd,15.033823,0.1000
308887140000,2,ramp_fwd,15.036998,0.1000
308887171000,2,ramp_fwd,15.040173,0.1000
308887203000,2,ramp_fwd,15.043448,0.1000
308887234000,2,ramp_fwd,15.046623,0.1000
308887265000,2,ramp_fwd,15.049798,0.1000
308887296000,2,ramp_fwd,15.052973,0.1000
308887328000,2,ramp_fwd,15.056148,0.1000
308887359000,2,ramp_fwd,15.059422,0.1000
308887390000,2,ramp_fwd,15.062597,0.1000
308887421000,2,ramp_fwd,15.065772,0.1000
308887453000,2,ramp_fwd,15.068947,0.1000
308887484000,2,ramp_fwd,15.072122,0.1000
308887515000,2,ramp_fwd,15.075396,0.1000
308887546000,2,ramp_fwd,15.078571,0.1000
308887578000,2,ramp_fwd,15.081746,0.1000
308887609000,2,ramp_fwd,15.084921,0.1000
308887640000,2,ramp_fwd,15.088195,0.1000
308887671000,2,ramp_fwd,15.091370,0.1000
308887703000,2,ramp_fwd,15.094545,0.1000
308887734000,2,ramp_fwd,15.097720,0.1000
308887765000,2,ramp_fwd,15.100895,0.1000
308887796000,2,ramp_fwd,15.104170,0.1000
308887828000,2,ramp_fwd,15.107345,0.1000
308887859000,2,ramp_fwd,15.110520,0.1000
308887890000,2,ramp_fwd,15.113695,0.1000
308887921000,2,ramp_fwd,15.116969,0.1000
308887953000,2,ramp_fwd,15.116969,0.1000
308887984000,2,ramp_fwd,15.120144,0.1000
308888015000,2,ramp_fwd,15.123319,0.1000
308888046000,2,ramp_fwd,15.126494,0.1000
308888078000,2,ramp_fwd,15.129669,0.1000
308888109000,2,ramp_fwd,15.132844,0.1000
308888140000,2,ramp_fwd,15.136019,0.1000
308888171000,2,ramp_fwd,15.139293,0.1000
308888203000,2,ramp_fwd,15.142468,0.1000
308888234000,2,ramp_fwd,15.145643,0.1000
308888265000,2,ramp_fwd,15.148917,0.1000
308888296000,2,ramp_fwd,15.152092,0.1000
308888328000,2,ramp_fwd,15.155267,0.1000
308888359000,2,ramp_fwd,15.158442,0.1000
308888390000,2,ramp_fwd,15.161617,0.1000
308888421000,2,ramp_fwd,15.164891,0.1000
308888453000,2,ramp_fwd,15.168066,0.1000
308888484000,2,ramp_fwd,15.171241,0.1000
308888515000,2,ramp_fwd,15.174416,0.1000
308888546000,2,ramp_fwd,15.177591,0.1000
308888578000,2,ramp_fwd,15.180866,0.1000
308888609000,2,ramp_fwd,15.184041,0.1000
308888640000,2,ramp_fwd,15.187216,0.1000
308888671000,2,ramp_fwd,15.190391,0.1000
308888703000,2,ramp_fwd,15.193665,0.1000
308888734000,2,ramp_fwd,15.196840,0.1000
308888765000,2,ramp_fwd,15.200015,0.1000
308888796000,2,ramp_fwd,15.203190,0.1000
308888828000,2,ramp_fwd,15.206365,0.1000
308888859000,2,ramp_fwd,15.209639,0.1000
308888890000,2,ramp_fwd,15.212814,0.1000
