index,time_ms,voltage_V
  Sanity check: 1.3435 V  (should be ~1.2V if generator connected)

949,1901,1.726014
950,1903,2.008913
951,1905,1.147487
952,1907,0.337067
953,1909,0.760227
954,1911,1.725339
955,1913,2.009336
956,1915,1.147920
957,1917,0.337405
958,1919,0.759823
959,1921,1.725160
960,1923,2.009438
961,1925,1.148358
962,1927,0.337402
963,1929,0.759213
964,1931,1.724630
965,1933,2.010111
966,1935,1.149226
967,1937,0.337600
968,1939,0.758878
969,1941,1.724194
970,1943,2.010169
971,1945,1.149680
972,1947,0.337903
973,1949,0.758503
974,1951,1.723895
975,1953,2.010288
976,1955,1.150033
977,1957,0.338267
978,1959,0.757922
979,1961,1.723426
980,1963,2.010546
981,1965,1.150271
982,1967,0.338496
983,1969,0.757472
984,1971,1.723018
985,1973,2.011035
986,1975,1.150614
987,1977,0.338345
988,1979,0.756885
989,1981,1.722381
990,1983,2.011469
991,1985,1.151704
992,1987,0.338658
993,1989,0.756801
994,1991,1.722229
995,1993,2.011559
996,1995,1.152093
997,1997,0.338986
998,1999,0.756336
999,2001,1.722131
1000,2003,2.011879
1001,2005,1.152568
1002,2007,0.339631
1003,2009,0.755886
1004,2011,1.721358
1005,2013,2.011926
1006,2015,1.152821
1007,2017,0.339820
1008,2019,0.755452
1009,2021,1.721063
1010,2023,2.012133
1011,2025,1.153286
1012,2027,0.339780
1013,2029,0.754806
1014,2031,1.720108
1015,2033,2.012499
1016,2035,1.153793
1017,2037,0.339820
1018,2039,0.754471
1019,2041,1.719961
1020,2043,2.012959
1021,2045,1.154457
1022,2047,0.340194
1023,2049,0.754243
1024,2051,1.719941
1025,2053,2.013186
1026,2055,1.155112
1027,2057,0.340761
1028,2059,0.753439
1029,2061,1.719373
1030,2063,2.013374
1031,2065,1.155249
1032,2067,0.340619
1033,2069,0.753204
1034,2071,1.718836
1035,2073,2.013699
1036,2075,1.155628
1037,2077,0.340582
1038,2079,0.752653
1039,2081,1.718168
1040,2083,2.013839
1041,2085,1.156310
1042,2087,0.340985
1043,2089,0.752355
1044,2091,1.718032
1045,2093,2.013983
1046,2095,1.156704
1047,2097,0.341050
1048,2099,0.751830
1049,2101,1.717535
1050,2103,2.014205
1051,2105,1.157212
1052,2107,0.341447
1053,2109,0.751036
1054,2111,1.717113
1055,2113,2.014640
1056,2115,1.157629
1057,2117,0.341801
1058,2119,0.750737
1059,2121,1.716759
1060,2123,2.014953
1061,2125,1.158266
1062,2127,0.341675
1063,2129,0.750317
1064,2131,1.716070
1065,2133,2.015460
1066,2135,1.158931
1067,2137,0.342077
1068,2139,0.750239
1069,2141,1.715730
1070,2143,2.015463
1071,2145,1.159354
1072,2147,0.342362
1073,2149,0.749805
1074,2151,1.715566
1075,2153,2.015517
1076,2155,1.159586
1077,2157,0.342509
1078,2159,0.748729
1079,2161,1.714819
1080,2163,2.015976
1081,2165,1.159972
1082,2167,0.342831
1083,2169,0.748303
1084,2171,1.714386
1085,2173,2.016344
1086,2175,1.160620
1087,2177,0.342760
1088,2179,0.747972
1089,2181,1.714266
1090,2183,2.016652
1091,2185,1.161316
1092,2187,0.343368
1093,2189,0.747920
1094,2191,1.713778
1095,2193,2.016824
1096,2195,1.161849
1097,2197,0.343790
1098,2199,0.747763
1099,2201,1.713746
1100,2203,2.016924
1101,2205,1.162415
1102,2207,0.343832
1103,2209,0.746586
1104,2211,1.712916
1105,2213,2.017195
1106,2215,1.162746
1107,2217,0.344047
1108,2219,0.746287
1109,2221,1.712315
1110,2223,2.017459
1111,2225,1.163227
1112,2227,0.344175
1113,2229,0.745719
1114,2231,1.711845
1115,2233,2.017802
1116,2235,1.163764
1117,2237,0.344357
1118,2239,0.745839
1119,2241,1.711693
1120,2243,2.018128
1121,2245,1.164228
1122,2247,0.344421
1123,2249,0.745186
1124,2251,1.711531
1125,2253,2.018369
1126,2255,1.164743
1127,2257,0.344842
1128,2259,0.744660
1129,2261,1.710721
1130,2263,2.018419
1131,2265,1.165101
1132,2267,0.345373
1133,2269,0.744583
1134,2271,1.710646
1135,2273,2.018907
1136,2275,1.165689
1137,2277,0.345497
1138,2279,0.743985
1139,2281,1.710073
1140,2283,2.019390
1141,2285,1.166262
1142,2287,0.345630
1143,2289,0.744013
1144,2291,1.709805
1145,2293,2.019508
1146,2295,1.166675
1147,2297,0.345787
1148,2299,0.743117
1149,2301,1.709035
1150,2303,2.019637
1151,2305,1.167167
1152,2307,0.346319
1153,2309,0.742708
1154,2311,1.709028
1155,2313,2.019876
1156,2315,1.167730
