index,time_ms,voltage_V
1004,5026,1.264192
1005,5031,0.274286
1006,5036,1.132800
1007,5041,2.122879
1008,5046,1.264609
1009,5051,0.274324
1010,5056,1.132265
1011,5061,2.122859
1012,5066,1.265200
1013,5071,0.274649
1014,5076,1.131802
1015,5081,2.122847
1016,5086,1.265881
1017,5091,0.274401
1018,5096,1.131195
1019,5101,2.122694
1020,5106,1.266519
1021,5111,0.274530
1022,5116,1.130672
1023,5121,2.122768
1024,5126,1.266706
1025,5131,0.274184
1026,5136,1.130369
1027,5141,2.122789
1028,5146,1.267113
1029,5151,0.274170
1030,5156,1.129851
1031,5161,2.122632
1032,5166,1.267679
1033,5171,0.274671
1034,5176,1.129515
1035,5181,2.122673
1036,5186,1.267991
1037,5191,0.274507
1038,5196,1.128794
1039,5201,2.122614
1040,5206,1.268558
1041,5211,0.274429
1042,5216,1.128509
1043,5221,2.122554
1044,5226,1.269237
1045,5231,0.274733
1046,5236,1.128108
1047,5241,2.122527
1048,5246,1.269446
1049,5251,0.274479
1050,5256,1.127598
1051,5261,2.122663
1052,5266,1.269812
1053,5271,0.274786
1054,5276,1.127002
1055,5281,2.122329
1056,5286,1.270375
1057,5291,0.274631
1058,5296,1.126397
1059,5301,2.122147
1060,5306,1.270868
1061,5311,0.274800
1062,5316,1.126099
1063,5321,2.122450
1064,5326,1.271632
1065,5331,0.274743
1066,5336,1.125440
1067,5341,2.122191
1068,5346,1.271699
1069,5351,0.274483
1070,5356,1.124953
1071,5361,2.122181
1072,5366,1.272243
1073,5371,0.274937
1074,5376,1.124811
1075,5381,2.122222
1076,5386,1.272495
1077,5391,0.274828
1078,5396,1.124174
1079,5401,2.122141
1080,5406,1.273279
1081,5411,0.274749
1082,5416,1.123578
1083,5421,2.122013
1084,5426,1.273620
1085,5431,0.274793
1086,5436,1.123076
1087,5441,2.122044
1088,5446,1.274064
1089,5451,0.274790
1090,5456,1.122688
1091,5461,2.122097
1092,5466,1.274483
1093,5471,0.275011
1094,5476,1.122452
1095,5481,2.121793
1096,5486,1.275013
1097,5491,0.274873
1098,5496,1.121523
1099,5501,2.121893
1100,5506,1.275431
1101,5511,0.274917
1102,5516,1.121088
1103,5521,2.121838
1104,5526,1.276089
1105,5531,0.275030
1106,5536,1.120720
1107,5541,2.122032
1108,5546,1.276537
1109,5551,0.274744
1110,5556,1.120365
1111,5561,2.121739
1112,5566,1.276770
1113,5571,0.275042
1114,5576,1.119654
1115,5581,2.121773
1116,5586,1.277491
1117,5591,0.274972
1118,5596,1.119488
1119,5601,2.121703
1120,5606,1.277752
1121,5611,0.275173
1122,5616,1.118729
1123,5621,2.121834
1124,5626,1.278299
1125,5631,0.275027
1126,5636,1.118489
1127,5641,2.121615
1128,5646,1.278715
1129,5651,0.275126
1130,5656,1.117906
1131,5661,2.121543
1132,5666,1.279112
1133,5671,0.275438
1134,5676,1.117455
1135,5681,2.121497
1136,5686,1.279679
1137,5691,0.275032
1138,5696,1.116686
1139,5701,2.121510
1140,5706,1.280248
1141,5711,0.275136
1142,5716,1.116410
1143,5721,2.121408
1144,5726,1.280727
1145,5731,0.275006
1146,5736,1.116102
1147,5741,2.121305
1148,5746,1.281017
1149,5751,0.275305
1150,5756,1.115614
1151,5761,2.121342
1152,5766,1.281454
1153,5771,0.275408
1154,5776,1.115008
1155,5781,2.121115
1156,5786,1.281989
1157,5791,0.275655
1158,5796,1.114625
1159,5801,2.121316
1160,5806,1.282522
1161,5811,0.275342
1162,5816,1.114160
1163,5821,2.121224
1164,5826,1.283130
1165,5831,0.275583
1166,5836,1.113605
1167,5841,2.121182
1168,5846,1.283152
1169,5851,0.275302
1170,5856,1.113279
1171,5861,2.121014
1172,5866,1.283922
1173,5871,0.275589
1174,5876,1.112688
1175,5881,2.120951
1176,5886,1.284284
1177,5891,0.275630
1178,5896,1.111969
1179,5901,2.120925
1180,5906,1.284938
1181,5911,0.275800
1182,5916,1.111778
1183,5921,2.121135
1184,5926,1.285417
1185,5931,0.275711
1186,5936,1.111173
1187,5941,2.120812
1188,5946,1.285738
1189,5951,0.275526
1190,5956,1.110593
1191,5961,2.120865
1192,5966,1.286314
1193,5971,0.275800
1194,5976,1.110488
1195,5981,2.120536
1196,5986,1.286739
1197,5991,0.276131
1198,5996,1.109798
1199,6001,2.120578
1200,6006,1.287263
1201,6011,0.276061
1202,6016,1.109260
1203,6021,2.120969
1204,6026,1.287913
1205,6031,0.275972
1206,6036,1.108968
1207,6041,2.120846
1208,6046,1.288185
1209,6051,0.275984
1210,6056,1.108521
1211,6061,2.120543
1212,6066,1.288838
1213,6071,0.276242
1214,6076,1.108106
1215,6081,2.120771
1216,6086,1.289117
1217,6091,0.276209
1218,6096,1.107387
1219,6101,2.120573
1220,6106,1.289772
1221,6111,0.276174
1222,6116,1.106940
1223,6121,2.120833
1224,6126,1.290201
1225,6131,0.275938
1226,6136,1.106438
1227,6141,2.120397
1228,6146,1.290450
1229,6151,0.276109
1230,6156,1.106134
1231,6161,2.120424
1232,6166,1.290928
1233,6171,0.276424
1234,6176,1.105829
1235,6181,2.120351
1236,6186,1.291455
1237,6191,0.276424
1238,6196,1.104946
1239,6201,2.120312
1240,6206,1.291919
1241,6211,0.276253
1242,6216,1.104615
1243,6221,2.120428
1244,6226,1.292608
1245,6231,0.276619
1246,6236,1.104252
1247,6241,2.120197
1248,6246,1.292901
1249,6251,0.276495
1250,6256,1.103885
1251,6261,2.120225
1252,6266,1.293179
1253,6271,0.276643
1254,6276,1.103209
1255,6281,2.120065
1256,6286,1.294055
1257,6291,0.276928
1258,6296,1.102670
1259,6301,2.120130
1260,6306,1.294468
1261,6311,0.276735
1262,6316,1.102427
1263,6321,2.120173
1264,6326,1.294782
1265,6331,0.276594
1266,6336,1.101738
1267,6341,2.119956
1268,6346,1.295250
1269,6351,0.276720
1270,6356,1.101490
1271,6361,2.120075
1272,6366,1.295872
1273,6371,0.277233
1274,6376,1.101133
1275,6381,2.119849
1276,6386,1.296289
1277,6391,0.276954
1278,6396,1.100514
1279,6401,2.119966
1280,6406,1.296645
1281,6411,0.276990
1282,6416,1.099855
1283,6421,2.120047
1284,6426,1.297266
1285,6431,0.276885
1286,6436,1.099453
1287,6441,2.119905
1288,6446,1.297728
1289,6451,0.276927
1290,6456,1.099005
1291,6461,2.119807
1292,6466,1.298313
1293,6471,0.277315
1294,6476,1.098580
1295,6481,2.119875
1296,6486,1.298772
1297,6491,0.277014
1298,6496,1.098189
1299,6501,2.119543
1300,6506,1.298953
1301,6511,0.277112
1302,6516,1.097572
1303,6521,2.119712
1304,6526,1.299461
1305,6531,0.277166
1306,6536,1.097218
1307,6541,2.119432
1308,6546,1.299917
1309,6551,0.277239
1310,6556,1.096720
1311,6561,2.119484
1312,6566,1.300398
1313,6571,0.277534
1314,6576,1.096281
1315,6581,2.119474
1316,6586,1.300984
1317,6591,0.277600
1318,6596,1.095634
1319,6601,2.119583
1320,6606,1.301579
1321,6611,0.277557
1322,6616,1.095104
1323,6621,2.119411
1324,6626,1.302059
1325,6631,0.277393
1326,6636,1.094782
1327,6641,2.119498
1328,6646,1.302540
1329,6651,0.277359
1330,6656,1.094278
1331,6661,2.119251
