level_mA,heat_ms,sweep,run_type,cycle,bootstrap,i_mA,cc_pct,u_V,R_ohm,v_hot_V,i_hot_mA,r_hot_ohm,p_hot_W,r_base_ohm,t_heat_start_s,t_heat_end_s,t_pulse_utc,dx_um,x_base_um,baseline_V,peak_V,rise_V,F_base_mN,dF_mN,clipped,railed,detect_ok,n_samples,cool_s,i_low_mA,seeded
650,100,sweep_20260805_105318,map,4,0,650.1712765957446,100.0,2.450410446808511,3.7688691195936914,2.396914,647.35,3.702655441415,1.5516422779,3.9684748559937835,962.090788,962.190788,2026-08-05T15:09:16.934070+00:00,126.76465582989113,-4277.46063162101,3.266680476190476,3.367418,0.10073752380952383,320.23562707255996,9.875390122176976,0,0,1,94,30.0,0,1
650,100,sweep_20260805_105318,map,5,0,648.8486021505375,99.8,2.44893288172043,3.774274728501704,2.4484425,648.1514999999999,3.7775774645279694,1.58696167903875,3.9832357359166526,993.156725,993.256725,2026-08-05T15:09:47.976947+00:00,132.0878912431217,-4274.384840276221,3.26942935106383,3.37525,0.10582064893616971,320.50510175036476,10.373693453122288,0,0,1,93,30.0,0,1
650,100,sweep_20260805_105318,map,6,0,651.20778125,100.2,2.476341322916667,3.802690008039069,2.48555,657.722,3.779028221649876,1.6348009171,4.0009743998582685,1024.223693,1024.323693,2026-08-05T15:10:19.020855+00:00,131.03985392563845,-4232.99495762161,3.2996828624338628,3.40625,0.10656713756613723,323.4708806979364,10.44687240535301,0,0,1,96,30.0,0,1
750,100,sweep_20260805_105318,map,1,1,751.6126489361704,100.2,2.8724970638297878,3.8217785023915027,2.8478125,758.4645,3.754707702206233,2.1599646839062503,4.0421577363439205,1079.134852,1079.234852,2026-08-05T15:11:13.675199+00:00,179.0965555441171,-4317.112632531931,3.2398977819148933,3.382099,0.14220121808510688,317.6100954484705,13.940113389072952,0,0,1,94,30.0,0,1
750,100,sweep_20260805_105318,map,2,0,750.6929574468088,100.1,2.854691840425532,3.802742269135787,2.8400735,747.9815,3.7969836152364733,2.12432243664025,4.016692129236689,1110.202602,1110.302602,2026-08-05T15:11:44.720121+00:00,176.25487393877665,-4280.156559057501,3.2643639470899473,3.407419,0.14305505291005272,320.00853563997373,14.023815585408292,0,0,1,94,30.0,0,1
750,100,sweep_20260805_105318,map,3,0,751.7394795918367,100.2,2.8276509795918363,3.7614772888170425,2.811904,752.094,3.738766696716102,2.114816126976,3.9934273663497284,1141.270154,1141.370154,2026-08-05T15:12:15.764845+00:00,170.73735871442204,-4286.971410555812,3.258102962962963,3.3943,0.13619703703703667,319.3947657311597,13.351518117205954,0,0,1,98,30.0,0,1
750,100,sweep_20260805_105318,map,4,0,751.6167391304347,100.2,2.8519443260869557,3.7944130001501106,2.844705,757.144,3.757151875997168,2.15385132252,3.979402867711367,1172.336278,1172.436278,2026-08-05T15:12:46.808142+00:00,176.33770719080803,-4283.55601349525,3.2617808994708994,3.405869,0.1440881005291006,319.7553171571521,14.125086173239827,0,0,1,92,30.0,0,1
750,100,sweep_20260805_105318,map,5,0,749.2668387096774,99.9,2.8634154408602153,3.821623075954278,2.878322,757.1560000000001,3.8014913703384767,2.179338772232,4.015072099707737,1203.404502,1203.504502,2026-08-05T15:13:17.853538+00:00,176.46239517042386,-4267.684181485843,3.2744903915343917,3.413945,0.1394546084656083,321.00124010259805,13.670860776142355,0,0,1,93,30.0,0,1
750,100,sweep_20260805_105318,map,6,0,751.551788888889,100.2,2.864437722222222,3.8113643857558657,2.8293485,747.2950000000001,3.786119939247553,2.1143579873075002,3.9765097708759685,1234.472491,1234.572491,2026-08-05T15:13:48.898698+00:00,176.75301678919914,-4292.908723248251,3.2545065978835983,3.400385,0.14587840211640168,319.0422108257239,14.300591049102971,0,0,1,90,30.0,0,1
850,100,sweep_20260805_105318,map,1,1,838.1680526315789,98.6,3.179082421052631,3.792893812966662,3.2513449999999997,842.119,3.8609092064185697,2.7380194000549998,3.907455161106946,1289.614771,1289.714771,2026-08-05T15:14:44.001809+00:00,240.64466982988597,-4314.188523719912,3.2413841587301597,3.431481,0.19009684126984006,317.7558063054007,18.635364435627935,0,0,1,95,30.0,0,1
850,100,sweep_20260805_105318,map,2,0,852.3542421052631,100.3,3.2383152842105263,3.7992598901274715,3.1894865,856.5160000000001,3.7237909157563895,2.7318462190340003,4.002023072662026,1320.686341,1320.786341,2026-08-05T15:15:15.039791+00:00,245.61046558801672,-4272.898402202241,3.270781164021164,3.47417,0.20338883597883584,320.63762119119525,19.93839063966131,0,0,1,95,30.0,0,1
850,100,sweep_20260805_105318,map,3,0,850.5532173913043,100.1,3.212746445652175,3.7772433046645255,3.2059230000000003,850.385,3.769966544565109,2.726268830355,3.9885924815182077,1351.754328,1351.854328,2026-08-05T15:15:46.074193+00:00,230.42426015358888,-4283.3773404799485,3.2605633297872347,3.447145,0.18658167021276517,319.63595770525745,18.29076905327134,0,0,1,92,30.0,0,1
850,100,sweep_20260805_105318,map,4,0,849.1050769230769,99.9,3.2341265164835167,3.8088648912606917,3.2339124999999997,862.626,3.748916100372583,2.789657004225,3.9648925027783775,1382.822174,1382.922174,2026-08-05T15:16:17.108454+00:00,240.59848847479452,-4286.707396554187,3.2576636542553192,3.454864,0.19720034574468093,319.3516999031743,19.33172737240534,0,0,1,91,30.0,0,1
850,100,sweep_20260805_105318,map,5,0,850.1073870967742,100.0,3.223218430107527,3.7915426674684376,3.217692,848.9665,3.790128350176362,2.731712715318,4.000679746764164,1413.891283,1413.991283,2026-08-05T15:16:48.143977+00:00,238.91575805885213,-4278.89162890021,3.2642970478723408,3.45645,0.19215295212765904,320.00197744946286,18.8369268335066,0,0,1,93,30.0,0,1
850,100,sweep_20260805_105318,map,6,0,851.3719354838709,100.2,3.227113311827957,3.7904858937989907,3.220368,848.505,3.7953435748758113,2.73249834984,4.029160309041148,1444.959843,1445.059843,2026-08-05T15:17:19.178952+00:00,239.29569099825903,-4287.700721436995,3.25802728042328,3.448588,0.19056071957672005,319.3873465036807,18.6808388435389,0,0,1,93,30.0,0,1
950,100,sweep_20260805_105318,map,1,1,951.607989247312,100.2,3.6324806559139784,3.8172027735781633,3.628759,953.404,3.806108428326292,3.4596733456360003,3.7206385222587963,1500.172684,1500.272684,2026-08-05T15:18:14.457488+00:00,311.80554980440365,-4317.986436873901,3.2362475291005293,3.494126,0.2578784708994708,317.2522578798741,25.280058591255283,0,0,1,93,30.0,0,1
950,100,sweep_20260805_105318,map,2,0,948.2438645833332,99.8,3.60193096875,3.798528103667426,3.5538600000000002,939.7869999999999,3.781559012840144,3.33987142782,3.9737861113789004,1531.238224,1531.338224,2026-08-05T15:18:45.500082+00:00,307.6052991325164,-4289.00895682306,3.256401068783068,3.504986,0.24858493121693215,319.2279275130106,24.369004532049537,0,0,1,96,30.0,0,1
950,100,sweep_20260805_105318,map,3,0,949.6186666666667,100.0,3.594608711111111,3.785318083235282,3.559918,942.948,3.775306803768607,3.3568175582640003,4.010778039744021,1562.305849,1562.405849,2026-08-05T15:19:16.544760+00:00,325.756379665283,-4259.951922356202,3.279015569148936,3.544974,0.26595843085106363,321.44484733678286,26.072144337222387,0,0,1,90,30.0,0,1
950,100,sweep_20260805_105318,map,4,0,948.8981382978724,99.9,3.5774996276595745,3.7701619207272037,3.620553,951.8919999999999,3.803533384039366,3.446375436276,3.9825928687689927,1593.372435,1593.472435,2026-08-05T15:19:47.588400+00:00,311.1904414685064,-4282.618120474449,3.2631546968085106,3.512168,0.2490133031914894,319.8899917465669,24.410998222247432,0,0,1,94,30.0,0,1
950,100,sweep_20260805_105318,map,5,0,951.6408526315788,100.2,3.5941134000000003,3.7767540034259506,3.5604585,949.6395,3.74927380337486,3.38115202971075,3.98173570873304,1624.438909,1624.538909,2026-08-05T15:20:18.631927+00:00,312.80591241090997,-4305.021232864347,3.2459227180851062,3.499293,0.25337028191489397,318.2007253636406,24.838116767755864,0,0,1,95,30.0,0,1
950,100,sweep_20260805_105318,map,6,0,950.2498666666668,100.0,3.5943556222222215,3.782537360232082,3.599774,946.6735,3.8025507210247254,3.4078106517889997,3.971301046006631,1655.504599,1655.604599,2026-08-05T15:20:49.674671+00:00,304.9820243021618,-4295.1000991360415,3.2537811329787236,3.501183,0.24740186702127653,318.9710928481852,24.253027684199182,0,0,1,90,30.0,0,1
200,200,sweep_20260805_154528,extremes,1,1,197.86094300518133,98.9,0.7855671865284973,3.9702994163326406,0.760084,198.083,3.8371995577611404,0.150559718972,3.938337911524743,242.12452,242.32452,2026-08-05T19:49:24.066895+00:00,44.764277614985076,-4670.052473349153,2.9361013068783066,2.977169,0.04106769312169334,287.82865358574264,4.025902917381653,0,0,0,193,30.0,0,1
200,200,sweep_20260805_154528,extremes,2,0,203.33314285714286,101.7,0.7961523112244899,3.9155068378786044,0.783239,202.264,3.8723598860894675,0.158421053096,4.009689312712282,273.304079,273.504079,2026-08-05T19:49:55.225095+00:00,17.690135156793076,-4648.581030156235,2.953784682539683,2.973455,0.019670317460316777,289.56217081675277,1.9282989237951946,0,0,0,196,30.0,0,1
200,200,sweep_20260805_154528,extremes,3,0,200.67112755102036,100.3,0.8241374795918366,4.1069061087639565,0.819171,197.04250000000002,4.1573315401499675,0.1614115017675,4.046955984857101,304.477686,304.677686,2026-08-05T19:50:26.377347+00:00,22.9817691943108,-4630.997821406488,2.9679012872340422,2.991009,0.0231077127659578,290.9460342797951,2.26526987924105,0,0,0,196,30.0,0,1
200,200,sweep_20260805_154528,extremes,4,0,200.90474747474747,100.5,0.7942261060606061,3.9532470787452927,0.801139,207.0185,3.8698908551651185,0.16585059407150002,4.034377176924199,335.652659,335.852659,2026-08-05T19:50:57.530964+00:00,15.460059279753295,-4635.191759435666,2.963677042328042,2.982408,0.01873095767195787,290.5319277498664,1.8362126383245487,0,0,0,198,30.0,0,1
200,200,sweep_20260805_154528,extremes,5,0,200.8314736842105,100.4,0.7970142421052632,3.9685723929830674,0.80397,199.805,4.023773178849377,0.16063722585,4.032445297131894,366.830712,367.030712,2026-08-05T19:51:28.687659+00:00,17.69539565469404,-4643.090060754604,2.9578601702127663,2.977175,0.019314829787233645,289.96169454125805,1.893450147266215,0,0,0,190,30.0,0,1
200,200,sweep_20260805_154528,extremes,6,0,201.4966492146597,100.7,0.7970913769633508,3.9558542540039374,0.7800594999999999,196.881,3.9620862348322077,0.15357889441949998,4.025263686183087,398.011089,398.211089,2026-08-05T19:51:59.846677+00:00,27.43067164902095,-4628.626657885719,2.9693617830687824,2.997124,0.027762216931217498,291.0892080009116,2.7215551115855403,0,0,0,191,30.0,0,1
250,200,sweep_20260805_105318,map,1,1,256.0001081081081,102.4,1.0153575135135136,3.9662386122303155,1.0346685,265.281,3.900273672068486,0.2744778943485,3.977756013346392,1710.564055,1710.764055,2026-08-05T15:21:45.097830+00:00,46.33519228829118,-4322.9663480507525,3.232602031746031,3.273833,0.0412309682539691,316.89488649328825,4.041908925545225,0,0,1,37,30.0,0,1
250,200,sweep_20260805_105318,map,2,0,251.09531958762886,100.4,0.978977824742268,3.898829441942736,0.999444,257.58099999999996,3.8801153811810662,0.25743778496399994,3.989033452778913,1741.897364,1742.097364,2026-08-05T15:22:16.408569+00:00,33.02727130122912,-4297.581185047616,3.2510046010638303,3.280634,0.029629398936169782,318.6989069257072,2.9045966439829165,0,0,1,194,30.0,0,1
250,200,sweep_20260805_105318,map,3,0,248.75376767676772,99.5,0.9669605505050505,3.887219717457809,0.9742975,246.37,3.954610951008646,0.240037675075,4.000674406281613,1773.07226,1773.27226,2026-08-05T15:22:47.561009+00:00,38.102152596461565,-4277.426844373472,3.266028137566137,3.300124,0.034095862433862756,320.17167773011545,3.3424480804504384,0,0,1,198,30.0,0,1
250,200,sweep_20260805_105318,map,4,0,253.02958461538466,101.2,0.9725953435897436,3.843800894144961,0.9776689999999999,255.18799999999996,3.8311715284417764,0.24948939677199994,3.9731849572978257,1804.246824,1804.446824,2026-08-05T15:23:18.713117+00:00,25.007036123164653,-4298.100596544589,3.250492367021277,3.272384,0.02189163297872332,318.64869216150834,2.1460564832343962,0,0,1,195,30.0,0,1
250,200,sweep_20260805_105318,map,5,0,253.08960209424086,101.2,0.9460258795811518,3.737908913495735,0.976445,254.081,3.8430461152152264,0.248096122045,3.9880711799708095,1835.420302,1835.620302,2026-08-05T15:23:49.864140+00:00,24.444475212089856,-4308.245237886621,3.243628962962963,3.263938,0.020309037037037125,317.9758664846519,1.9909131787446384,0,0,1,191,30.0,0,1
250,200,sweep_20260805_105318,map,6,0,250.98043298969074,100.4,0.9651445773195876,3.8454972996210897,0.945336,251.05749999999998,3.7654162890971192,0.23733369281999997,3.9674352117313543,1866.591674,1866.791674,2026-08-05T15:24:21.013059+00:00,34.57058286217671,-4260.805569220568,3.2790012765957446,3.309101,0.030099723404255485,321.4434462249303,2.9507029748783813,0,0,1,194,30.0,0,1
350,200,sweep_20260805_105318,map,1,1,334.816393939394,95.7,1.287770909090909,3.84620028290494,1.3232055,351.908,3.76008928469941,0.465646601094,4.034852878183795,1922.209507,1922.409507,2026-08-05T15:25:16.796177+00:00,76.01228848251958,-4333.253966543857,3.2245570000000003,3.287041,0.06248399999999954,316.10622479074755,6.1253627552016985,0,0,1,33,30.0,0,1
350,200,sweep_20260805_105318,map,2,0,352.35644387755093,100.7,1.3637285306122449,3.8703096092267315,1.370416,349.485,3.921244116342619,0.47893983576,3.9819028128887286,1953.550047,1953.750047,2026-08-05T15:25:48.102029+00:00,73.29109012204117,-4295.877994061739,3.2519197074468087,3.310877,0.058957292553191376,318.78861562802047,5.77963645017687,0,0,1,196,30.0,0,1
350,200,sweep_20260805_105318,map,3,0,346.5712448979592,99.0,1.3180645408163265,3.803156090472548,1.3316400000000002,348.063,3.825859111712535,0.4634946133200001,3.9642509067088465,1984.719022,1984.919022,2026-08-05T15:26:19.236506+00:00,68.07771349602353,-4284.354800873431,3.2614356402116407,3.320086,0.058650359788359197,319.7214710812358,5.74954755500284,0,0,1,196,30.0,0,1
350,200,sweep_20260805_105318,map,4,0,353.0157244897959,100.9,1.3559684795918365,3.8410993775180446,1.365617,349.623,3.9059701449847406,0.4774511123910001,3.9951780654301903,2015.895218,2016.095218,2026-08-05T15:26:50.378196+00:00,67.48899330247423,-4252.608724780128,3.284583159574468,3.337115,0.05253184042553194,321.99064323699366,5.149743595236455,0,0,1,196,30.0,0,1
350,200,sweep_20260805_105318,map,5,0,351.7045284974093,100.5,1.3424899896373055,3.817096115801632,1.3468645000000001,348.345,3.866467151817882,0.4691735142525001,3.998167305698233,2047.063606,2047.263606,2026-08-05T15:27:21.512087+00:00,66.37608710205495,-4286.476027366454,3.2589457021276593,3.313363,0.05441729787234051,319.4773802099347,5.334576685646784,0,0,1,193,30.0,0,1
350,200,sweep_20260805_105318,map,6,0,348.1663787878788,99.5,1.3347992828282829,3.8337971847692756,1.280483,345.69899999999996,3.704040219960139,0.442661692617,4.001452459121927,2078.237775,2078.437775,2026-08-05T15:27:52.651752+00:00,66.12334241373537,-4303.473328784593,3.2460738201058197,3.300303,0.0542291798941803,318.215538030722,5.316135310942757,0,0,1,198,30.0,0,1
450,200,sweep_20260805_105318,map,1,1,452.4280969387755,100.5,1.738554668367347,3.8427203795051117,1.75768,449.549,3.9098741182829904,0.7901632863199999,4.047919718966436,2134.027627,2134.227627,2026-08-05T15:28:48.563415+00:00,128.9992623182452,-4323.06242051838,3.231247232804233,3.332317,0.10106976719576721,316.7620743337134,9.907960240347345,0,0,1,196,30.0,0,1
450,200,sweep_20260805_105318,map,2,0,449.8302577319588,100.0,1.7281754484536083,3.841839046504025,1.651539,443.046,3.727691932666134,0.731707747794,3.984821192689195,2165.198007,2165.398007,2026-08-05T15:29:19.710944+00:00,128.49147574934432,-4284.565158938503,3.261803994680851,3.361273,0.09946900531914915,319.75758120136913,9.75103611290699,0,0,1,194,30.0,0,1
450,200,sweep_20260805_105318,map,3,0,453.54353000000003,100.8,1.74356313,3.8443126506511955,1.686235,450.707,3.741310873804933,0.759997918145,3.948675589181252,2196.36881,2196.56881,2026-08-05T15:29:50.858895+00:00,120.7929870193575,-4289.387869391184,3.2571745319148935,3.353149,0.09597446808510668,319.30375079993536,9.408463482792568,0,0,1,200,30.0,0,1
450,200,sweep_20260805_105318,map,4,0,451.4957989690721,100.3,1.7368116752577318,3.8467947635913777,1.7614115,462.1195,3.8115931052465863,0.81398260167425,3.984420228845429,2227.5453,2227.7453,2026-08-05T15:30:22.012530+00:00,134.45662940332022,-4282.016781044888,3.263459306878307,3.369886,0.10642669312169328,319.9198529458562,10.433104510065066,0,0,1,194,30.0,0,1
450,200,sweep_20260805_105318,map,5,0,449.4739947089946,99.9,1.717166746031746,3.8203917606924076,1.679733,439.987,3.817687795321225,0.739060683471,3.9632286275925703,2258.714631,2258.914631,2026-08-05T15:30:53.159010+00:00,124.15716175826856,-4302.615526881082,3.246962111702128,3.34574,0.09877788829787226,318.30261805536486,9.683285289310302,0,0,1,189,30.0,0,1
450,200,sweep_20260805_105318,map,6,0,451.59973333333335,100.4,1.730261364102564,3.8314047515732894,1.749438,455.608,3.839787712243859,0.797057948304,3.993737505118385,2289.885555,2290.085555,2026-08-05T15:31:24.307082+00:00,127.3898680350785,-4299.164769387519,3.2503072819148935,3.349447,0.09913971808510658,318.6305481019541,9.718755788997385,0,0,1,195,30.0,0,1
550,200,sweep_20260805_105318,map,1,1,550.4410461538462,100.1,2.0831492153846156,3.7845092220873067,2.053764,543.3149999999999,3.78006129041164,1.11584078766,3.9514800819411233,2345.470555,2345.670555,2026-08-05T15:32:19.941962+00:00,193.01412875278493,-4333.842604081003,3.223113931216931,3.377783,0.15466906878306919,315.96475945919053,15.162348013980358,0,0,1,195,30.0,0,1
550,200,sweep_20260805_105318,map,2,0,551.3140104166667,100.2,2.1069179427083333,3.8216296029117554,2.1123715,552.4925000000001,3.8233487332407226,1.16706941096375,3.984806939901225,2376.64625,2376.84625,2026-08-05T15:32:51.095745+00:00,195.95918638420608,-4294.342544187867,3.253559582010582,3.408581,0.15502141798941782,318.9493740073838,15.196889123790754,0,0,1,192,30.0,0,1
550,200,sweep_20260805_105318,map,3,0,550.914835897436,100.2,2.1170710153846155,3.8428281059738087,2.1254365,556.1065000000001,3.8219954271349104,1.1819690529872502,3.9925843886936003,2407.814952,2408.014952,2026-08-05T15:33:22.242539+00:00,194.8991515629241,-4303.172107245016,3.2471150899470897,3.400946,0.15383091005291005,318.3176146503979,15.080182559325342,0,0,1,195,30.0,0,1
550,200,sweep_20260805_105318,map,4,0,550.6464845360825,100.1,2.096689298969072,3.807686706173244,2.132899,555.6,3.8389110871130314,1.1850386844,3.9788327959317895,2438.989714,2439.189714,2026-08-05T15:33:53.395389+00:00,189.97131126448676,-4275.9640455227145,3.266935765957447,3.419119,0.15218323404255285,320.2606533581753,14.918659397132119,0,0,1,194,30.0,0,1
550,200,sweep_20260805_105318,map,5,0,553.2845468749999,100.6,2.098030494791667,3.7919557064109752,2.0691565,548.537,3.772136610657075,1.1350088990405,3.984422477170872,2470.158011,2470.358011,2026-08-05T15:34:24.541778+00:00,195.25688820440746,-4288.332848568536,3.2585979206349207,3.410923,0.15232507936507922,319.4432868772004,14.932564621759264,0,0,1,192,30.0,0,1
550,200,sweep_20260805_105318,map,6,0,549.3463575129533,99.9,2.0991812746113987,3.821234537924284,2.1149625,548.117,3.858596795939553,1.1592469006125,4.017744774212214,2501.330597,2501.530597,2026-08-05T15:34:55.692454+00:00,187.67652814244775,-4299.360521240259,3.2490297500000005,3.395116,0.1460862499999993,318.5053104985666,14.320966564193817,0,0,1,193,30.0,0,1
650,200,sweep_20260805_105318,map,1,1,650.5358673469389,100.1,2.47299443877551,3.801472851698477,2.471034,649.2370000000001,3.806058496358032,1.6042867010580002,4.283018364058787,2556.869465,2557.069465,2026-08-05T15:35:51.147668+00:00,281.4102147863432,-4328.433152326368,3.2275340531914893,3.45102,0.22348594680851086,316.3980679944381,21.908528501566007,0,0,1,196,30.0,0,1
650,200,sweep_20260805_105318,map,2,0,649.2729226804124,99.9,2.491122092783505,3.836787282764439,2.507314,655.4250000000001,3.8254781248808025,1.6433562784500002,3.9979779500264794,2588.04216,2588.24216,2026-08-05T15:36:22.296841+00:00,276.911903475695,-4263.311585932371,3.276216862433863,3.493691,0.21747413756613732,321.170487598686,21.319185430946128,0,0,1,194,30.0,0,1
650,200,sweep_20260805_105318,map,3,0,649.9020984455959,100.0,2.4681623989637305,3.7977449293777643,2.4432235,638.943,3.823852049400338,1.5610805527605003,3.980798310251302,2619.216569,2619.416569,2026-08-05T15:36:53.447726+00:00,281.2125755746479,-4307.365508572923,3.244113100529101,3.46784,0.22372689947089874,318.0233269259811,21.93214930791575,0,0,1,193,30.0,0,1
650,200,sweep_20260805_105318,map,4,0,651.0093807106598,100.2,2.475684456852792,3.8028399132286945,2.513049,655.4839999999999,3.8338830543537297,1.647263410716,4.009497526769792,2650.387023,2650.587023,2026-08-05T15:37:24.594660+00:00,270.4481322905963,-4286.697405418737,3.259095563829787,3.471363,0.21226743617021304,319.4920712874689,20.8087678071056,0,0,1,197,30.0,0,1
650,200,sweep_20260805_105318,map,5,0,650.3499627659576,100.1,2.4676725319148938,3.794376371484377,2.448647,646.618,3.7868525157047896,1.583339225846,4.007509567477796,2681.561999,2681.761999,2026-08-05T15:37:55.746112+00:00,275.43859815902533,-4308.518066498521,3.2428502234042558,3.457356,0.2145057765957441,317.8995259448512,21.028194333512527,0,0,1,188,30.0,0,1
650,200,sweep_20260805_105318,map,6,0,651.5964410256411,100.2,2.490444328205128,3.822065578327992,2.5283935,642.0654999999999,3.937905867859276,1.6233942367742498,3.9841966143636465,2712.731817,2712.931817,2026-08-05T15:38:26.892411+00:00,280.3423883267483,-4318.431943424076,3.2351860476190475,3.453279,0.21809295238095272,317.14819989491787,21.37984840417187,0,0,1,195,30.0,0,1
750,200,sweep_20260805_105318,map,1,1,748.975255319149,99.9,2.8620213882978724,3.8212495913210436,2.8253895,753.089,3.7517338588135,2.1277697531655,4.059027604866955,2768.492487,2768.692487,2026-08-05T15:39:22.773441+00:00,399.78519160796714,-4327.695024008083,3.228335074074074,3.543359,0.3150239259259262,316.4765927924716,30.882078978044,0,0,1,188,30.0,0,1
750,200,sweep_20260805_105318,map,2,0,750.7612040816327,100.1,2.85315524489796,3.800349870752947,2.8591615,745.456,3.835453064969629,2.131379095144,3.9669033568424252,2799.664073,2799.864073,2026-08-05T15:39:53.921767+00:00,385.17834951495615,-4310.14319908148,3.241516553191489,3.545594,0.304077446808511,317.76878505359895,29.808985778402352,0,0,1,196,30.0,0,1
750,200,sweep_20260805_105318,map,3,0,750.2712564102562,100.0,2.8590373692307693,3.810671600175787,2.839042,750.81,3.781305523368096,2.1315811240199998,3.9655708662995295,2830.83377,2831.03377,2026-08-05T15:40:25.068206+00:00,386.3702972885362,-4301.1381940151405,3.2479674920634927,3.549081,0.3011135079365075,318.4011763970254,29.518428183253754,0,0,1,195,30.0,0,1
750,200,sweep_20260805_105318,map,4,0,750.2689543147208,100.0,2.8474845380710656,3.7952850397120534,2.8201704999999997,745.4799999999999,3.783026372270215,2.1023807043399994,3.9815438124088405,2862.000987,2862.200987,2026-08-05T15:40:56.212166+00:00,389.37441382646057,-4304.728896492636,3.244790771276596,3.549624,0.3048332287234041,318.08975959925743,29.88307575971823,0,0,1,197,30.0,0,1
750,200,sweep_20260805_105318,map,5,0,751.0824739583333,100.1,2.8492699739583336,3.7935514044711933,2.840794,747.8734999999999,3.7984953337696816,2.1245545515589996,3.987886653688081,2893.171336,2893.371336,2026-08-05T15:41:27.359256+00:00,421.773477108361,-4280.327557578176,3.2631381481481476,3.596282,0.33314385185185236,319.88836946649786,32.658391624380386,0,0,1,192,30.0,0,1
750,200,sweep_20260805_105318,map,6,0,751.5040880829017,100.2,2.851935196891191,3.794969637712179,2.83933,751.05,3.780480660408761,2.1324787965,3.9688359230129806,2924.341542,2924.541542,2026-08-05T15:41:58.506204+00:00,394.06805794109687,-4315.736374881475,3.2360279680851063,3.548861,0.31283303191489376,317.23073411592867,30.66730366635184,0,0,1,193,30.0,0,1
850,200,sweep_20260805_105318,map,1,1,850.6227591623037,100.1,3.2464946492146596,3.8166092010185793,3.265862,852.788,3.82962940379086,2.785087923256,3.9187006923200776,2979.996297,2980.196297,2026-08-05T15:42:54.078022+00:00,588.5084678654189,-4334.028241322512,3.222057159574468,3.682816,0.46075884042553206,315.8611631839922,45.168603806934534,0,0,1,191,30.0,0,1
850,200,sweep_20260805_105318,map,2,0,849.4452205128206,99.9,3.219627784615384,3.790271234526053,3.187207,845.4485000000001,3.7698416875776584,2.6946193773395,3.989656645786474,3011.170429,3011.370429,2026-08-05T15:43:25.231310+00:00,570.5234906379396,-4324.0003425424175,3.227994566137566,3.680432,0.4524374338624342,316.4432124930007,44.35284883234118,0,0,1,195,30.0,0,1
850,200,sweep_20260805_105318,map,3,0,850.3019533678757,100.0,3.214782378238342,3.780753843390848,3.182576,846.8489999999999,3.758138700051603,2.695161303024,3.9387658935531276,3042.340971,3042.540971,2026-08-05T15:43:56.381011+00:00,555.8787383709932,-4317.943449493489,3.2328259523809524,3.669447,0.4366210476190475,316.9168376346567,42.80235425425518,0,0,1,193,30.0,0,1
850,200,sweep_20260805_105318,map,4,0,850.4640103092785,100.1,3.224719180412371,3.791717393472858,3.203547,855.931,3.7427631432907558,2.742015187257,3.9768660777158953,3073.511477,3073.711477,2026-08-05T15:44:27.530676+00:00,560.5943995062185,-4313.092938559427,3.236092947089947,3.685504,0.4494110529100528,317.2371040662539,44.05616998385567,0,0,1,194,30.0,0,1
850,200,sweep_20260805_105318,map,5,0,850.5029732620321,100.1,3.222107106951871,3.7884724783427295,3.218556,851.09,3.7816870131243463,2.73928082604,3.9847970669169737,3104.683863,3104.883863,2026-08-05T15:44:58.682220+00:00,608.7351151986782,-4291.024138539678,3.253280851851852,3.736228,0.4829471481481482,318.92204983906817,47.343743582318126,0,0,1,187,30.0,0,1
850,200,sweep_20260805_105318,map,6,0,850.9146632653062,100.1,3.2276685816326527,3.793175415789374,3.216421,850.292,3.7827252285097352,2.734897044932,3.9762537402752844,3135.854197,3136.054197,2026-08-05T15:45:29.831713+00:00,582.472620991799,-4301.69847882208,3.245163180851064,3.707087,0.4619238191489359,318.12626724500876,45.28280771966324,0,0,1,196,30.0,0,1
950,200,sweep_20260805_105318,map,1,1,950.0782916666667,100.0,3.5995283593750003,3.788664987872272,3.588496,952.312,3.7681936172178867,3.4173678027520005,3.9294898968489473,3191.607574,3191.807574,2026-08-05T15:46:25.627960+00:00,759.1247398640662,-4374.840276775805,3.1888804391534395,3.788149,0.5992685608465607,312.60881942228184,58.74683635767352,0,0,1,192,30.0,0,1
950,200,sweep_20260805_105318,map,2,0,950.9650303030302,100.1,3.594431777777778,3.7797728236467254,3.512241,958.7130000000001,3.6634957489884874,3.367231105833,3.976595285484761,3222.779103,3222.979103,2026-08-05T15:46:56.777676+00:00,806.5742488261099,-4340.9190663261525,3.215617851851852,3.859007,0.643389148148148,315.22991205260826,63.07201723909549,0,0,1,198,30.0,0,1
950,200,sweep_20260805_105318,map,3,0,950.8478010204082,100.1,3.6057912500000002,3.792185506587304,3.56203,958.071,3.7179186093723744,3.41267764413,3.972273715803581,3253.952265,3254.152265,2026-08-05T15:47:27.929024+00:00,825.5044785474774,-4331.142744415833,3.221879476190476,3.875333,0.653453523809524,315.8437447219455,64.05863704305413,0,0,1,196,30.0,0,1
