host_timestamp_s,monotonic_s,rs_raw_ohm,ls_raw_H,rs_dut_ohm,ls_dut_H,q_dut,phase_deg,status,displacement_mm
1777061168.909250,822660.921000,4.39082000,1.71959000e-06,-0.00046824,-3.15971660e-10,4.239911,-103.2709,0,3.387054
1777061168.924251,822660.937000,4.39082000,1.71959000e-06,-0.00046824,-3.15971660e-10,4.239911,-103.2709,0,3.387054
1777061168.925250,822660.937000,4.39398000,1.71951000e-06,0.00269176,-3.95971660e-10,0.924290,-42.7469,0,3.387054
1777061168.939584,822660.953000,4.39398000,1.71951000e-06,0.00269176,-3.95971660e-10,0.924290,-42.7469,0,3.387054
1777061168.940584,822660.953000,4.39329000,1.72018000e-06,0.00200176,2.74028340e-10,0.860130,40.6998,0,3.387054
1777061168.955587,822660.968000,4.39292000,1.72056000e-06,0.00163176,6.54028340e-10,2.518378,68.3429,0,3.387054
1777061168.970797,822660.984000,4.38999000,1.72064000e-06,-0.00129824,7.34028340e-10,3.552522,105.7214,0,3.387054
1777061168.985802,822661.000000,4.38890000,1.72019000e-06,-0.00238824,2.84028340e-10,0.747245,143.2313,0,3.387054
1777061169.001332,822661.015000,4.38703000,1.71985000e-06,-0.00425824,-5.59716599e-11,0.082588,-175.2788,0,3.387054
1777061169.016881,822661.031000,4.38857000,1.71970000e-06,-0.00271824,-2.05971660e-10,0.476101,-154.5408,0,3.387054
1777061169.031842,822661.046000,4.39037000,1.71958000e-06,-0.00091824,-3.25971660e-10,2.230499,-114.1481,0,3.387054
1777061169.046473,822661.062000,4.39037000,1.71958000e-06,-0.00091824,-3.25971660e-10,2.230499,-114.1481,0,3.387054
1777061169.047640,822661.062000,4.39273000,1.71963000e-06,0.00144176,-2.75971660e-10,1.202686,-50.2574,0,3.387054
1777061169.062666,822661.078000,4.39273000,1.71963000e-06,0.00144176,-2.75971660e-10,1.202686,-50.2574,0,3.387054
1777061169.063668,822661.078000,4.39445000,1.71977000e-06,0.00316176,-1.35971660e-10,0.270209,-15.1207,0,3.387054
1777061169.078780,822661.093000,4.39445000,1.71977000e-06,0.00316176,-1.35971660e-10,0.270209,-15.1207,0,3.387054
1777061169.079782,822661.093000,4.39267000,1.72026000e-06,0.00138176,3.54028340e-10,1.609853,58.1525,0,3.387054
1777061169.095350,822661.109000,4.38929000,1.72062000e-06,-0.00199824,7.14028340e-10,2.245159,114.0083,0,3.387054
1777061169.110025,822661.125000,4.38813000,1.72024000e-06,-0.00315824,3.34028340e-10,0.664535,146.3946,0,3.387054
1777061169.124895,822661.140000,4.38813000,1.72024000e-06,-0.00315824,3.34028340e-10,0.664535,146.3946,0,3.387054
1777061169.125895,822661.140000,4.38646000,1.71992000e-06,-0.00482824,1.40283401e-11,0.018256,178.9541,0,3.387054
1777061169.141243,822661.156000,4.38783000,1.72004000e-06,-0.00345824,1.34028340e-10,0.243512,166.3141,0,3.387054
1777061169.156250,822661.171000,4.38783000,1.72004000e-06,-0.00345824,1.34028340e-10,0.243512,166.3141,0,3.387054
1777061169.157864,822661.171000,4.39043000,1.71931000e-06,-0.00085824,-5.95971660e-10,4.363101,-102.9089,0,3.387054
1777061169.172020,822661.187000,4.39043000,1.71931000e-06,-0.00085824,-5.95971660e-10,4.363101,-102.9089,0,3.387054
1777061169.173019,822661.187000,4.39244000,1.71965000e-06,0.00115176,-2.55971660e-10,1.396403,-54.3926,0,3.387054
1777061169.188048,822661.203000,4.39244000,1.71965000e-06,0.00115176,-2.55971660e-10,1.396403,-54.3926,0,3.387054
1777061169.189054,822661.203000,4.39336000,1.71971000e-06,0.00207176,-1.95971660e-10,0.594339,-30.7247,0,3.387054
1777061169.204658,822661.218000,4.39346000,1.72034000e-06,0.00217176,4.34028340e-10,1.255702,51.4673,0,3.387054
1777061169.219336,822661.234000,4.39346000,1.72034000e-06,0.00217176,4.34028340e-10,1.255702,51.4673,0,3.387054
1777061169.220343,822661.234000,4.39307000,1.72024000e-06,0.00178176,3.34028340e-10,1.177917,49.6702,0,3.387054
1777061169.235343,822661.250000,4.38827000,1.72018000e-06,-0.00301824,2.74028340e-10,0.570455,150.2972,0,3.387054
1777061169.250346,822661.265000,4.38614000,1.72007000e-06,-0.00514824,1.64028340e-10,0.200189,168.6797,0,3.387054
1777061169.265857,822661.281000,4.38614000,1.72007000e-06,-0.00514824,1.64028340e-10,0.200189,168.6797,0,3.387054
1777061169.266857,822661.281000,4.38787000,1.71939000e-06,-0.00341824,-5.15971660e-10,0.948425,-136.5163,0,3.387054
1777061169.281857,822661.296000,4.38787000,1.71939000e-06,-0.00341824,-5.15971660e-10,0.948425,-136.5163,0,3.387054
1777061169.282857,822661.296000,4.39149000,1.71955000e-06,0.00020176,-3.55971660e-10,11.085786,-84.8456,0,3.387054
1777061169.298368,822661.312000,4.39149000,1.71955000e-06,0.00020176,-3.55971660e-10,11.085786,-84.8456,0,3.387054
1777061169.299366,822661.312000,4.39399000,1.71965000e-06,0.00270176,-2.55971660e-10,0.595286,-30.7647,0,3.387054
1777061169.314368,822661.328000,4.39399000,1.71965000e-06,0.00270176,-2.55971660e-10,0.595286,-30.7647,0,3.387054
1777061169.315367,822661.328000,4.39471000,1.72003000e-06,0.00342176,1.24028340e-10,0.227746,12.8301,0,3.387054
1777061169.329496,822661.343000,4.39471000,1.72003000e-06,0.00342176,1.24028340e-10,0.227746,12.8301,0,3.387054
1777061169.330500,822661.343000,4.39266000,1.72005000e-06,0.00137176,1.44028340e-10,0.659706,33.4131,0,3.387054
1777061169.345686,822661.359000,4.39266000,1.72005000e-06,0.00137176,1.44028340e-10,0.659706,33.4131,0,3.387054
1777061169.346690,822661.359000,4.39363000,1.72002000e-06,0.00234176,1.14028340e-10,0.305950,17.0115,0,3.387054
1777061169.362201,822661.375000,4.39024000,1.72046000e-06,-0.00104824,5.54028340e-10,3.320855,106.7585,0,3.387054
1777061169.377210,822661.390000,4.39024000,1.72046000e-06,-0.00104824,5.54028340e-10,3.320855,106.7585,0,3.387054
1777061169.378210,822661.390000,4.38613000,1.71983000e-06,-0.00515824,-7.59716599e-11,0.092540,-174.7129,0,3.387054
1777061169.393394,822661.406000,4.39139000,1.71963000e-06,0.00010176,-2.75971660e-10,17.040397,-86.6415,0,3.387054
1777061169.408541,822661.421000,4.39139000,1.71963000e-06,0.00010176,-2.75971660e-10,17.040397,-86.6415,0,3.387054
1777061169.409545,822661.421000,4.39175000,1.71917000e-06,0.00046176,-7.35971660e-10,10.014457,-84.2976,0,3.387054
1777061169.424685,822661.437000,4.39175000,1.71917000e-06,0.00046176,-7.35971660e-10,10.014457,-84.2976,0,3.387054
1777061169.425689,822661.437000,4.39376000,1.71924000e-06,0.00247176,-6.65971660e-10,1.692894,-59.4295,0,3.387054
1777061169.440094,822661.453000,4.39376000,1.71924000e-06,0.00247176,-6.65971660e-10,1.692894,-59.4295,0,3.387054
1777061169.441093,822661.453000,4.39613000,1.71955000e-06,0.00484176,-3.55971660e-10,0.461947,-24.7944,0,3.387054
1777061169.456012,822661.468000,4.39613000,1.71955000e-06,0.00484176,-3.55971660e-10,0.461947,-24.7944,0,3.387054
1777061169.457011,822661.468000,4.39380000,1.71991000e-06,0.00251176,4.02834008e-12,0.010077,0.5773,0,3.387054
1777061169.472342,822661.484000,4.39410000,1.71988000e-06,0.00281176,-2.59716599e-11,0.058037,-3.3215,0,3.387054
1777061169.487421,822661.500000,4.39410000,1.71988000e-06,0.00281176,-2.59716599e-11,0.058037,-3.3215,0,3.387054
1777061169.488420,822661.500000,4.38912000,1.72056000e-06,-0.00216824,6.54028340e-10,1.895259,117.8176,0,3.387054
1777061169.503589,822661.515000,4.38715000,1.71993000e-06,-0.00413824,2.40283401e-11,0.036483,177.9106,0,3.387054
1777061169.518834,822661.531000,4.38762000,1.71983000e-06,-0.00366824,-7.59716599e-11,0.130129,-172.5858,0,3.387054
1777061169.534034,822661.546000,4.38914000,1.71934000e-06,-0.00214824,-5.65971660e-10,1.655355,-121.1362,0,3.387054
1777061169.548547,822661.562000,4.39188000,1.71945000e-06,0.00059176,-4.55971660e-10,4.841437,-78.3297,0,3.387054
1777061169.564056,822661.578000,4.39188000,1.71945000e-06,0.00059176,-4.55971660e-10,4.841437,-78.3297,0,3.387054
1777061169.565058,822661.578000,4.39630000,1.71934000e-06,0.00501176,-5.65971660e-10,0.709553,-35.3577,0,3.387054
1777061169.579924,822661.593000,4.39630000,1.71934000e-06,0.00501176,-5.65971660e-10,0.709553,-35.3577,0,3.387054
1777061169.580924,822661.593000,4.39458000,1.72009000e-06,0.00329176,1.84028340e-10,0.351267,19.3547,0,3.387054
1777061169.596309,822661.609000,4.39454000,1.72007000e-06,0.00325176,1.64028340e-10,0.316943,17.5856,0,3.387054
1777061169.610561,822661.625000,4.39454000,1.72007000e-06,0.00325176,1.64028340e-10,0.316943,17.5856,0,3.387054
1777061169.612561,822661.625000,4.38944000,1.72039000e-06,-0.00184824,4.84028340e-10,1.645476,121.2882,0,3.387054
1777061169.626748,822661.640000,4.38937000,1.72031000e-06,-0.00191824,4.04028340e-10,1.323391,127.0760,0,3.387054
1777061169.641811,822661.656000,4.38941000,1.71983000e-06,-0.00187824,-7.59716599e-11,0.254144,-165.7405,0,3.387054
1777061169.657656,822661.671000,4.39080000,1.71911000e-06,-0.00048824,-7.95971660e-10,10.243338,-95.5758,0,3.387054
1777061169.672680,822661.687000,4.39080000,1.71911000e-06,-0.00048824,-7.95971660e-10,10.243338,-95.5758,0,3.387054
1777061169.673685,822661.687000,4.39149000,1.71958000e-06,0.00020176,-3.25971660e-10,10.151516,-84.3741,0,3.387054
1777061169.688685,822661.703000,4.39475000,1.71961000e-06,0.00346176,-2.95971660e-10,0.537197,-28.2445,0,3.387054
1777061169.703687,822661.718000,4.39635000,1.71967000e-06,0.00506176,-2.35971660e-10,0.292913,-16.3260,0,3.387054
1777061169.718685,822661.734000,4.39459000,1.71983000e-06,0.00330176,-7.59716599e-11,0.144573,-8.2264,0,3.387054
1777061169.734194,822661.750000,4.39103000,1.71990000e-06,-0.00025824,-5.97165992e-12,0.145294,-171.7331,0,3.387054
1777061169.749199,822661.750000,4.38770000,1.71994000e-06,-0.00358824,3.40283401e-11,0.059585,176.5900,0,3.387054
1777061169.764229,822661.765000,4.38715000,1.71987000e-06,-0.00413824,-3.59716599e-11,0.054617,-176.8738,0,3.387054
1777061169.779237,822661.781000,4.38930000,1.71966000e-06,-0.00198824,-2.45971660e-10,0.777312,-142.1416,0,3.387054
1777061169.794747,822661.796000,4.39280000,1.71926000e-06,0.00151176,-6.45971660e-10,2.684796,-69.5713,0,3.387054
1777061169.810330,822661.812000,4.39463000,1.71905000e-06,0.00334176,-8.55971660e-10,1.609401,-58.1453,0,3.387054
1777061169.825329,822661.828000,4.39169000,1.71927000e-06,0.00040176,-6.35971660e-10,9.946129,-84.2587,0,3.387054
1777061169.839795,822661.843000,4.39202000,1.72009000e-06,0.00073176,1.84028340e-10,1.580148,57.6722,0,3.387054
1777061169.856029,822661.859000,4.39179000,1.72059000e-06,0.00050176,6.84028340e-10,8.565652,83.3411,0,3.387054
1777061169.870699,822661.875000,4.39235000,1.72013000e-06,0.00106176,2.24028340e-10,1.325738,52.9729,0,3.387054
1777061169.886209,822661.890000,4.38641000,1.71994000e-06,-0.00487824,3.40283401e-11,0.043829,177.4904,0,3.387054
1777061169.900671,822661.906000,4.38822000,1.71969000e-06,-0.00306824,-2.15971660e-10,0.442269,-156.1417,0,3.387054
1777061169.915805,822661.921000,4.38822000,1.71969000e-06,-0.00306824,-2.15971660e-10,0.442269,-156.1417,0,3.387054
1777061169.916806,822661.921000,4.39048000,1.71948000e-06,-0.00080824,-4.25971660e-10,3.311454,-106.8034,0,3.387054
1777061169.931979,822661.937000,4.39048000,1.71948000e-06,-0.00080824,-4.25971660e-10,3.311454,-106.8034,0,3.387054
1777061169.932980,822661.937000,4.39241000,1.71960000e-06,0.00112176,-3.05971660e-10,1.713808,-59.7366,0,3.387054
1777061169.947980,822661.953000,4.39270000,1.71936000e-06,0.00141176,-5.45971660e-10,2.429909,-67.6310,0,3.387054
1777061169.962489,822661.968000,4.39422000,1.72012000e-06,0.00293176,2.14028340e-10,0.458694,24.6406,0,3.387054
1777061169.978002,822661.984000,4.39052000,1.71987000e-06,-0.00076824,-3.59716599e-11,0.294199,-163.6061,0,3.387054
1777061169.993798,822662.000000,4.39162000,1.72004000e-06,0.00033176,1.34028340e-10,2.538378,68.4979,0,3.387054
1777061170.008414,822662.015000,4.39017000,1.72016000e-06,-0.00111824,2.54028340e-10,1.427335,125.0153,0,3.387054
1777061170.024132,822662.031000,4.39017000,1.72016000e-06,-0.00111824,2.54028340e-10,1.427335,125.0153,0,3.387054
1777061170.025132,822662.031000,4.38876000,1.71952000e-06,-0.00252824,-3.85971660e-10,0.959216,-136.1925,0,3.387054
1777061170.039750,822662.046000,4.38876000,1.71952000e-06,-0.00252824,-3.85971660e-10,0.959216,-136.1925,0,3.387054
1777061170.040750,822662.046000,4.38695000,1.71926000e-06,-0.00433824,-6.45971660e-10,0.935577,-136.9063,0,3.387054
1777061170.055753,822662.062000,4.39016000,1.71892000e-06,-0.00112824,-9.85971660e-10,5.490877,-100.3216,0,3.387054
1777061170.071614,822662.078000,4.39503000,1.71958000e-06,0.00374176,-3.25971660e-10,0.547374,-28.6951,0,3.387054
1777061170.085978,822662.093000,4.39503000,1.71958000e-06,0.00374176,-3.25971660e-10,0.547374,-28.6951,0,3.387054
1777061170.087979,822662.093000,4.39403000,1.71961000e-06,0.00274176,-2.95971660e-10,0.678268,-34.1478,0,3.387054
1777061170.102569,822662.109000,4.39403000,1.71961000e-06,0.00274176,-2.95971660e-10,0.678268,-34.1478,0,3.387054
1777061170.103617,822662.109000,4.39167000,1.72026000e-06,0.00038176,3.54028340e-10,5.826809,80.2617,0,3.387054
1777061170.118191,822662.125000,4.39167000,1.72026000e-06,0.00038176,3.54028340e-10,5.826809,80.2617,0,3.387054
1777061170.119192,822662.125000,4.39181000,1.72039000e-06,0.00052176,4.84028340e-10,5.828842,80.2651,0,3.387054
1777061170.134227,822662.140000,4.38686000,1.72007000e-06,-0.00442824,1.64028340e-10,0.232738,166.8983,0,3.387054
1777061170.149191,822662.156000,4.38551000,1.71988000e-06,-0.00577824,-2.59716599e-11,0.028241,-178.3823,0,3.387054
1777061170.165285,822662.171000,4.38551000,1.71988000e-06,-0.00577824,-2.59716599e-11,0.028241,-178.3823,0,3.387054
1777061170.165875,822662.171000,4.38702000,1.71923000e-06,-0.00426824,-6.75971660e-10,0.995083,-135.1412,0,3.387054
1777061170.181351,822662.187000,4.39108000,1.71947000e-06,-0.00020824,-4.35971660e-10,13.154305,-94.3473,0,3.387054
1777061170.196394,822662.203000,4.39209000,1.71971000e-06,0.00080176,-1.95971660e-10,1.535785,-56.9305,0,3.387054
1777061170.211725,822662.218000,4.39209000,1.71971000e-06,0.00080176,-1.95971660e-10,1.535785,-56.9305,0,3.387054
1777061170.212725,822662.218000,4.39520000,1.71973000e-06,0.00391176,-1.75971660e-10,0.282651,-15.7830,0,3.387054
1777061170.227726,822662.234000,4.39291000,1.72045000e-06,0.00162176,5.44028340e-10,2.107733,64.6183,0,3.387054
1777061170.242990,822662.250000,4.39217000,1.71996000e-06,0.00088176,5.40283401e-11,0.384993,21.0563,0,3.387054
1777061170.257997,822662.265000,4.38988000,1.72044000e-06,-0.00140824,5.34028340e-10,2.382685,112.7675,0,3.387054
1777061170.273018,822662.281000,4.38562000,1.71992000e-06,-0.00566824,1.40283401e-11,0.015550,179.1091,0,3.387054
1777061170.287529,822662.296000,4.38562000,1.71992000e-06,-0.00566824,1.40283401e-11,0.015550,179.1091,0,3.387054
1777061170.289528,822662.296000,4.38663000,1.71968000e-06,-0.00465824,-2.25971660e-10,0.304798,-163.0489,0,3.387054
1777061170.303529,822662.312000,4.38663000,1.71968000e-06,-0.00465824,-2.25971660e-10,0.304798,-163.0489,0,3.387054
1777061170.305527,822662.312000,4.38854000,1.71932000e-06,-0.00274824,-5.85971660e-10,1.339681,-126.7394,0,3.387054
1777061170.320039,822662.328000,4.38854000,1.71932000e-06,-0.00274824,-5.85971660e-10,1.339681,-126.7394,0,3.387054
1777061170.321040,822662.328000,4.39075000,1.71917000e-06,-0.00053824,-7.35971660e-10,8.591374,-96.6391,0,3.387054
1777061170.336041,822662.343000,4.39075000,1.71917000e-06,-0.00053824,-7.35971660e-10,8.591374,-96.6391,0,3.387054
1777061170.337041,822662.343000,4.39224000,1.71980000e-06,0.00095176,-1.05971660e-10,0.699590,-34.9762,0,3.387054
1777061170.352045,822662.359000,4.39572000,1.72011000e-06,0.00443176,2.04028340e-10,0.289264,16.1333,0,3.387054
1777061170.367557,822662.375000,4.39572000,1.72011000e-06,0.00443176,2.04028340e-10,0.289264,16.1333,0,3.387054
1777061170.368556,822662.375000,4.39248000,1.72077000e-06,0.00119176,8.64028340e-10,4.555333,77.6187,0,3.387054
1777061170.383563,822662.390000,4.39220000,1.72010000e-06,0.00091176,1.94028340e-10,1.337106,53.2078,0,3.387054
1777061170.398156,822662.406000,4.38678000,1.72014000e-06,-0.00450824,2.34028340e-10,0.326168,161.9353,0,3.387054
1777061170.413263,822662.421000,4.39005000,1.71999000e-06,-0.00123824,8.40283401e-11,0.426383,156.9074,0,3.387054
1777061170.428774,822662.437000,4.39005000,1.71999000e-06,-0.00123824,8.40283401e-11,0.426383,156.9074,0,3.387054
1777061170.429774,822662.437000,4.38835000,1.71957000e-06,-0.00293824,-3.35971660e-10,0.718447,-144.3048,0,3.387054
1777061170.444775,822662.453000,4.38835000,1.71957000e-06,-0.00293824,-3.35971660e-10,0.718447,-144.3048,0,3.387054
1777061170.445775,822662.453000,4.38961000,1.71930000e-06,-0.00167824,-6.05971660e-10,2.268702,-113.7870,0,3.387054
1777061170.460778,822662.468000,4.38961000,1.71930000e-06,-0.00167824,-6.05971660e-10,2.268702,-113.7870,0,3.387054
1777061170.461779,822662.468000,4.39329000,1.71929000e-06,0.00200176,-6.15971660e-10,1.933433,-62.6513,0,3.387054
1777061170.477343,822662.484000,4.39329000,1.71929000e-06,0.00200176,-6.15971660e-10,1.933433,-62.6513,0,3.387054
1777061170.478342,822662.484000,4.39695000,1.71999000e-06,0.00566176,8.40283401e-11,0.093251,5.3275,0,3.387054
1777061170.493342,822662.500000,4.39695000,1.71999000e-06,0.00566176,8.40283401e-11,0.093251,5.3275,0,3.387054
1777061170.494342,822662.500000,4.39346000,1.72020000e-06,0.00217176,2.94028340e-10,0.850664,40.3866,0,3.387054
1777061170.508850,822662.515000,4.39346000,1.72020000e-06,0.00217176,2.94028340e-10,0.850664,40.3866,0,3.387054
1777061170.509852,822662.515000,4.39222000,1.72017000e-06,0.00093176,2.64028340e-10,1.780442,60.6789,0,3.387054
1777061170.524852,822662.531000,4.39222000,1.72017000e-06,0.00093176,2.64028340e-10,1.780442,60.6789,0,3.387054
1777061170.525851,822662.531000,4.39096000,1.72018000e-06,-0.00032824,2.74028340e-10,5.245417,100.7935,0,3.387054
1777061170.541361,822662.546000,4.39096000,1.72018000e-06,-0.00032824,2.74028340e-10,5.245417,100.7935,0,3.387054
1777061170.542363,822662.546000,4.39055000,1.71989000e-06,-0.00073824,-1.59716599e-11,0.135935,-172.2590,0,3.387054
1777061170.557365,822662.562000,4.39055000,1.71989000e-06,-0.00073824,-1.59716599e-11,0.135935,-172.2590,0,3.387054
1777061170.558367,822662.562000,4.39242000,1.71971000e-06,0.00113176,-1.95971660e-10,1.087978,-47.4127,0,3.387054
1777061170.572875,822662.578000,4.39242000,1.71971000e-06,0.00113176,-1.95971660e-10,1.087978,-47.4127,0,3.387054
1777061170.573876,822662.578000,4.39403000,1.71963000e-06,0.00274176,-2.75971660e-10,0.632434,-32.3107,0,3.387054
1777061170.588882,822662.593000,4.39403000,1.71963000e-06,0.00274176,-2.75971660e-10,0.632434,-32.3107,0,3.387054
1777061170.589880,822662.593000,4.39424000,1.71977000e-06,0.00295176,-1.35971660e-10,0.289433,-16.1422,0,3.387054
1777061170.605026,822662.609000,4.39424000,1.71977000e-06,0.00295176,-1.35971660e-10,0.289433,-16.1422,0,3.387054
1777061170.605624,822662.609000,4.39244000,1.72052000e-06,0.00115176,6.14028340e-10,3.349711,73.3779,0,3.387054
1777061170.621370,822662.625000,4.39244000,1.72052000e-06,0.00115176,6.14028340e-10,3.349711,73.3779,0,3.387054
1777061170.622370,822662.625000,4.39305000,1.72056000e-06,0.00176176,6.54028340e-10,2.332547,66.7944,0,3.387054
1777061170.637371,822662.640000,4.39161000,1.72026000e-06,0.00032176,3.54028340e-10,6.913370,81.7694,0,3.387054
1777061170.651884,822662.656000,4.39161000,1.72026000e-06,0.00032176,3.54028340e-10,6.913370,81.7694,0,3.387054
1777061170.652886,822662.656000,4.38865000,1.71991000e-06,-0.00263824,4.02834008e-12,0.009594,179.4503,0,3.387054
1777061170.667692,822662.671000,4.38865000,1.71991000e-06,-0.00263824,4.02834008e-12,0.009594,179.4503,0,3.387054
1777061170.668692,822662.671000,4.38881000,1.71926000e-06,-0.00247824,-6.45971660e-10,1.637757,-121.4079,0,3.387054
1777061170.684691,822662.687000,4.38874000,1.71974000e-06,-0.00254824,-1.65971660e-10,0.409235,-157.7439,0,3.387054
1777061170.699691,822662.703000,4.39145000,1.71886000e-06,0.00016176,-1.04597166e-09,40.629032,-88.5901,0,3.387054
1777061170.714692,822662.718000,4.39145000,1.71886000e-06,0.00016176,-1.04597166e-09,40.629032,-88.5901,0,3.387054
1777061170.715692,822662.718000,4.39281000,1.71947000e-06,0.00152176,-4.35971660e-10,1.800084,-60.9465,0,3.387054
1777061170.730209,822662.734000,4.39281000,1.71947000e-06,0.00152176,-4.35971660e-10,1.800084,-60.9465,0,3.387054
1777061170.731208,822662.734000,4.39360000,1.72021000e-06,0.00231176,3.04028340e-10,0.826327,39.5678,0,3.387054
1777061170.746248,822662.750000,4.39360000,1.72021000e-06,0.00231176,3.04028340e-10,0.826327,39.5678,0,3.387054
1777061170.747249,822662.750000,4.39258000,1.72014000e-06,0.00129176,2.34028340e-10,1.138328,48.7013,0,3.387054
1777061170.762758,822662.765000,4.39251000,1.71985000e-06,0.00122176,-5.59716599e-11,0.287848,-16.0584,0,3.387054
1777061170.778275,822662.781000,4.38852000,1.72052000e-06,-0.00276824,6.14028340e-10,1.393683,125.6603,0,3.387054
1777061170.792780,822662.796000,4.38613000,1.71968000e-06,-0.00515824,-2.25971660e-10,0.275253,-164.6103,0,3.387054
1777061170.808377,822662.812000,4.38922000,1.71912000e-06,-0.00206824,-7.85971660e-10,2.387730,-112.7243,0,3.387054
1777061170.823377,822662.828000,4.39146000,1.71926000e-06,0.00017176,-6.45971660e-10,23.630813,-87.5768,0,3.387054
1777061170.837887,822662.843000,4.39538000,1.71958000e-06,0.00409176,-3.25971660e-10,0.500553,-26.5904,0,3.387054
1777061170.853891,822662.859000,4.39538000,1.71958000e-06,0.00409176,-3.25971660e-10,0.500553,-26.5904,0,3.387054
1777061170.854890,822662.859000,4.39469000,1.71938000e-06,0.00340176,-5.25971660e-10,0.971491,-44.1715,0,3.387054
1777061170.869201,822662.875000,4.39440000,1.72046000e-06,0.00311176,5.54028340e-10,1.118681,48.2061,0,3.387054
1777061170.885202,822662.890000,4.39025000,1.72054000e-06,-0.00103824,6.34028340e-10,3.836980,104.6076,0,3.387054
1777061170.900204,822662.906000,4.38778000,1.72033000e-06,-0.00350824,4.24028340e-10,0.759425,142.7860,0,3.387054
1777061170.915201,822662.921000,4.38598000,1.72010000e-06,-0.00530824,1.94028340e-10,0.229665,167.0655,0,3.387054
1777061170.930203,822662.937000,4.38655000,1.71953000e-06,-0.00473824,-3.75971660e-10,0.498560,-153.5010,0,3.387054
1777061170.945714,822662.953000,4.38871000,1.71904000e-06,-0.00257824,-8.65971660e-10,2.110375,-115.3539,0,3.387054
1777061170.960719,822662.968000,4.39097000,1.71893000e-06,-0.00031824,-9.75971660e-10,19.268962,-92.9708,0,3.387054
1777061170.976299,822662.984000,4.39589000,1.71938000e-06,0.00460176,-5.25971660e-10,0.718156,-35.6842,0,3.387054
1777061170.991302,822663.000000,4.39535000,1.71977000e-06,0.00406176,-1.35971660e-10,0.210336,-11.8782,0,3.387054
1777061171.006416,822663.015000,4.39216000,1.72014000e-06,0.00087176,2.34028340e-10,1.686758,59.3383,0,3.387054
1777061171.021420,822663.031000,4.39116000,1.72020000e-06,-0.00012824,2.94028340e-10,14.405744,93.9709,0,3.387054
1777061171.036056,822663.046000,4.39116000,1.72020000e-06,-0.00012824,2.94028340e-10,14.405744,93.9709,0,3.387054
1777061171.037563,822663.046000,4.38911000,1.71967000e-06,-0.00217824,-2.35971660e-10,0.680665,-145.7583,0,3.387054
1777061171.052125,822663.062000,4.38915000,1.71962000e-06,-0.00213824,-2.85971660e-10,0.840322,-139.9589,0,3.387054
1777061171.068152,822663.078000,4.38796000,1.71940000e-06,-0.00332824,-5.05971660e-10,0.955193,-136.3128,0,3.387054
1777061171.082557,822663.093000,4.38796000,1.71940000e-06,-0.00332824,-5.05971660e-10,0.955193,-136.3128,0,3.387054
1777061171.083560,822663.093000,4.39188000,1.71885000e-06,0.00059176,-1.05597166e-09,11.212144,-84.9033,0,3.387054
1777061171.098724,822663.109000,4.39188000,1.71885000e-06,0.00059176,-1.05597166e-09,11.212144,-84.9033,0,3.387054
1777061171.099725,822663.109000,4.39080000,1.71974000e-06,-0.00048824,-1.65971660e-10,2.135885,-115.0885,0,3.387054
1777061171.115291,822663.125000,4.39080000,1.71974000e-06,-0.00048824,-1.65971660e-10,2.135885,-115.0885,0,3.387054
1777061171.115873,822663.125000,4.39618000,1.72012000e-06,0.00489176,2.14028340e-10,0.274907,15.3713,0,3.387054
1777061171.130878,822663.140000,4.39220000,1.72030000e-06,0.00091176,3.94028340e-10,2.715365,69.7825,0,3.387054
1777061171.145877,822663.156000,4.39197000,1.72020000e-06,0.00068176,2.94028340e-10,2.709813,69.7445,0,3.387054
1777061171.161389,822663.171000,4.39051000,1.72045000e-06,-0.00077824,5.44028340e-10,4.392242,102.8261,0,3.387054
1777061171.176454,822663.187000,4.38814000,1.72002000e-06,-0.00314824,1.14028340e-10,0.227575,167.1793,0,3.387054
1777061171.191974,822663.203000,4.38913000,1.71971000e-06,-0.00215824,-1.95971660e-10,0.570523,-150.2943,0,3.387054
1777061171.207116,822663.218000,4.38913000,1.71971000e-06,-0.00215824,-1.95971660e-10,0.570523,-150.2943,0,3.387054
1777061171.208115,822663.218000,4.38756000,1.71932000e-06,-0.00372824,-5.85971660e-10,0.987535,-135.3593,0,3.387054
1777061171.223115,822663.234000,4.39165000,1.71962000e-06,0.00036176,-2.85971660e-10,4.966905,-78.6167,0,3.387054
1777061171.237783,822663.250000,4.39570000,1.71974000e-06,0.00441176,-1.65971660e-10,0.236375,-13.2992,0,3.387054
1777061171.252769,822663.265000,4.39570000,1.71974000e-06,0.00441176,-1.65971660e-10,0.236375,-13.2992,0,3.387054
1777061171.253768,822663.265000,4.39412000,1.72038000e-06,0.00283176,4.74028340e-10,1.051788,46.4459,0,3.387054
1777061171.268956,822663.281000,4.39412000,1.72038000e-06,0.00283176,4.74028340e-10,1.051788,46.4459,0,3.387054
1777061171.269956,822663.281000,4.39107000,1.71995000e-06,-0.00021824,4.40283401e-11,1.267570,128.2703,0,3.387054
1777061171.285113,822663.296000,4.39107000,1.71995000e-06,-0.00021824,4.40283401e-11,1.267570,128.2703,0,3.387054
1777061171.286114,822663.296000,4.39036000,1.72031000e-06,-0.00092824,4.04028340e-10,2.734828,110.0851,0,3.387054
1777061171.300621,822663.312000,4.39036000,1.72031000e-06,-0.00092824,4.04028340e-10,2.734828,110.0851,0,3.387054
